Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,300.04907,-4.378127,-3.9285192
2023-01-01 07:15:00,35.020584,27.426945,300.05835,-4.5189223,-4.011008
2023-01-01 07:30:00,70.04117,54.85389,300.06763,-4.6597176,-4.0934963
2023-01-01 07:45:00,105.06175,82.28084,300.0769,-4.800513,-4.175985
2023-01-01 08:00:00,140.08234,109.70778,300.08618,-4.941308,-4.2584734
2023-01-01 08:15:00,194.7479,150.98041,300.094,-4.9924107,-4.273256
2023-01-01 08:30:00,249.41347,192.25302,300.1018,-5.043513,-4.2880383
2023-01-01 08:45:00,304.07904,233.52565,300.10962,-5.094615,-4.3028207
2023-01-01 09:00:00,358.7446,274.79828,300.11743,-5.1457176,-4.317603
2023-01-01 09:15:00,410.462,332.88763,300.15588,-5.191027,-4.330084
2023-01-01 09:30:00,462.17938,390.97696,300.19434,-5.2363367,-4.342564
2023-01-01 09:45:00,513.8968,449.06628,300.2328,-5.2816463,-4.3550444
2023-01-01 10:00:00,565.6142,507.15564,300.27124,-5.326956,-4.367525
2023-01-01 10:15:00,606.4011,541.76196,300.29425,-5.3341184,-4.333462
2023-01-01 10:30:00,647.1881,576.3682,300.31726,-5.341281,-4.2993994
2023-01-01 10:45:00,687.97504,610.9745,300.34027,-5.3484435,-4.2653365
2023-01-01 11:00:00,728.76196,645.5808,300.36328,-5.355606,-4.2312737
2023-01-01 11:15:00,754.1145,683.60925,300.3808,-5.361557,-4.226407
2023-01-01 11:30:00,779.4671,721.63776,300.39832,-5.367508,-4.22154
2023-01-01 11:45:00,804.8197,759.66626,300.41583,-5.373459,-4.216673
2023-01-01 12:00:00,830.17224,797.6947,300.43335,-5.37941,-4.2118063
2023-01-01 12:15:00,837.3479,804.46606,300.4439,-5.2925653,-4.255877
2023-01-01 12:30:00,844.5236,811.2375,300.45447,-5.205721,-4.2999477
2023-01-01 12:45:00,851.69934,818.0089,300.46503,-5.1188765,-4.3440185
2023-01-01 13:00:00,858.875,824.7803,300.4756,-5.032032,-4.388089
2023-01-01 13:15:00,847.5698,804.60834,300.47333,-4.8274584,-4.402961
2023-01-01 13:30:00,836.2647,784.4364,300.47107,-4.622885,-4.4178324
2023-01-01 13:45:00,824.9596,764.26447,300.4688,-4.418312,-4.432704
2023-01-01 14:00:00,813.6544,744.0925,300.46655,-4.2137384,-4.4475756
2023-01-01 14:15:00,784.7334,727.7545,300.4572,-4.1086416,-4.4975615
2023-01-01 14:30:00,755.8124,711.4165,300.44788,-4.003545,-4.5475473
2023-01-01 14:45:00,726.8913,695.07855,300.43854,-3.898448,-4.597533
2023-01-01 15:00:00,697.9703,678.74054,300.4292,-3.7933512,-4.647519
2023-01-01 15:15:00,654.44617,635.8518,300.42468,-3.8022695,-4.6880617
2023-01-01 15:30:00,610.9221,592.963,300.42017,-3.8111877,-4.728605
2023-01-01 15:45:00,567.398,550.0743,300.41565,-3.820106,-4.769148
2023-01-01 16:00:00,523.8739,507.18555,300.41113,-3.8290243,-4.8096905
2023-01-01 16:15:00,470.20264,449.3051,300.39288,-3.7934906,-4.8199687
2023-01-01 16:30:00,416.5314,391.4247,300.37463,-3.757957,-4.830247
2023-01-01 16:45:00,362.86017,333.5443,300.35638,-3.7224233,-4.840525
2023-01-01 17:00:00,309.1889,275.66388,300.33813,-3.6868896,-4.8508034
2023-01-01 17:15:00,255.53307,227.50014,300.31573,-3.69996,-4.888527
2023-01-01 17:30:00,201.87723,179.33638,300.29333,-3.7130303,-4.92625
2023-01-01 17:45:00,148.22139,131.17264,300.27094,-3.7261007,-4.963973
2023-01-01 18:00:00,94.56555,83.00889,300.24854,-3.739171,-5.0016966
2023-01-01 18:15:00,71.03083,62.363335,300.25458,-3.7797074,-5.096487
2023-01-01 18:30:00,47.49611,41.717777,300.26062,-3.8202438,-5.1912775
