Datetime,ssrdc,ssrd,t2m
2023-01-01 07:00:00,0.0,0.0,
2023-01-01 07:15:00,30.861696,21.695833,
2023-01-01 07:30:00,61.723392,43.391666,
2023-01-01 07:45:00,92.58509,65.0875,
2023-01-01 08:00:00,123.446785,86.78333,
2023-01-01 08:15:00,178.77457,127.80484,
2023-01-01 08:30:00,234.10234,168.82635,
2023-01-01 08:45:00,289.4301,209.84785,
2023-01-01 09:00:00,344.7579,250.86937,
2023-01-01 09:15:00,397.84085,307.56094,
2023-01-01 09:30:00,450.92383,364.2525,
2023-01-01 09:45:00,504.00677,420.94406,
2023-01-01 10:00:00,557.0897,477.63562,
2023-01-01 10:15:00,599.4789,503.90637,
2023-01-01 10:30:00,641.86804,530.1771,
2023-01-01 10:45:00,684.2572,556.4479,
2023-01-01 11:00:00,726.64636,582.7186,
2023-01-01 11:15:00,753.80334,609.3693,
2023-01-01 11:30:00,780.9604,636.02,
2023-01-01 11:45:00,808.11743,662.6707,
2023-01-01 12:00:00,835.2744,689.3214,
2023-01-01 12:15:00,844.3834,708.9461,
2023-01-01 12:30:00,853.4925,728.5708,
2023-01-01 12:45:00,862.60156,748.19556,
2023-01-01 13:00:00,871.7106,767.82025,
2023-01-01 13:15:00,862.3076,764.39496,
2023-01-01 13:30:00,852.9047,760.9697,
2023-01-01 13:45:00,843.50183,757.54443,
2023-01-01 14:00:00,834.0989,754.11914,
2023-01-01 14:15:00,806.7601,740.4834,
2023-01-01 14:30:00,779.42126,726.84766,
2023-01-01 14:45:00,752.0824,713.21185,
2023-01-01 15:00:00,724.7436,699.5761,
2023-01-01 15:15:00,682.18835,646.32294,
2023-01-01 15:30:00,639.6332,593.0697,
2023-01-01 15:45:00,597.078,539.8165,
2023-01-01 16:00:00,554.52277,486.56332,
2023-01-01 16:15:00,500.81598,437.76736,
2023-01-01 16:30:00,447.10916,388.97137,
2023-01-01 16:45:00,393.40234,340.1754,
2023-01-01 17:00:00,339.69556,291.37946,
2023-01-01 17:15:00,283.95972,243.3046,
2023-01-01 17:30:00,228.22389,195.22974,
2023-01-01 17:45:00,172.48805,147.15486,
2023-01-01 18:00:00,116.75222,99.08,
2023-01-01 18:15:00,88.06194,74.80778,
2023-01-01 18:30:00,59.371666,50.535557,
2023-01-01 18:45:00,30.681389,26.263334,
2023-01-01 19:00:00,1.9911112,1.9911112,
2023-01-02 07:00:00,0.0,0.0,
2023-01-02 07:15:00,29.698303,29.435438,
2023-01-02 07:30:00,59.396606,58.870876,
2023-01-02 07:45:00,89.09491,88.30631,
2023-01-02 08:00:00,118.79321,117.74175,
2023-01-02 08:15:00,173.25378,171.70488,
2023-01-02 08:30:00,227.71436,225.668,
2023-01-02 08:45:00,282.17493,279.6311,
2023-01-02 09:00:00,336.6355,333.59424,
2023-01-02 09:15:00,389.21826,384.60504,
2023-01-02 09:30:00,441.80106,435.61584,
2023-01-02 09:45:00,494.38385,486.62665,
2023-01-02 10:00:00,546.9666,537.63745,
2023-01-02 10:15:00,589.005,573.80304,
2023-01-02 10:30:00,631.04346,609.9686,
2023-01-02 10:45:00,673.0819,646.1342,
2023-01-02 11:00:00,715.1203,682.2998,
2023-01-02 11:15:00,742.0013,681.29297,
2023-01-02 11:30:00,768.8822,680.2861,
2023-01-02 11:45:00,795.7632,679.2792,
2023-01-02 12:00:00,822.64417,678.27234,
2023-01-02 12:15:00,831.6275,662.76154,
2023-01-02 12:30:00,840.61084,647.25073,
2023-01-02 12:45:00,849.5942,631.74,
2023-01-02 13:00:00,858.5775,616.2292,
2023-01-02 13:15:00,849.4642,643.31714,
2023-01-02 13:30:00,840.3508,670.40515,
2023-01-02 13:45:00,831.2375,697.49316,
2023-01-02 14:00:00,822.12415,724.5811,
2023-01-02 14:15:00,795.1897,706.6902,
2023-01-02 14:30:00,768.25525,688.7993,
2023-01-02 14:45:00,741.32086,670.90845,
2023-01-02 15:00:00,714.3864,653.0175,
2023-01-02 15:15:00,672.2543,603.6384,
2023-01-02 15:30:00,630.1221,554.2593,
2023-01-02 15:45:00,587.9899,504.8802,
2023-01-02 16:00:00,545.8578,455.5011,
2023-01-02 16:15:00,493.1371,408.7586,
2023-01-02 16:30:00,440.41638,362.0161,
2023-01-02 16:45:00,387.6957,315.2736,
2023-01-02 17:00:00,334.975,268.5311,
2023-01-02 17:15:00,280.17834,227.78444,
2023-01-02 17:30:00,225.38167,187.03777,
2023-01-02 17:45:00,170.58499,146.2911,
2023-01-02 18:00:00,115.78833,105.54444,
2023-01-02 18:15:00,87.356804,79.62055,
2023-01-02 18:30:00,58.925278,53.696667,
2023-01-02 18:45:00,30.49375,27.772778,
2023-01-02 19:00:00,2.0622222,1.8488889,
2023-01-03 07:00:00,0.0,0.0,
2023-01-03 07:15:00,27.996815,23.356302,
2023-01-03 07:30:00,55.99363,46.712605,
2023-01-03 07:45:00,83.99045,70.06891,
2023-01-03 08:00:00,111.98726,93.42521,
2023-01-03 08:15:00,165.6365,141.44868,
2023-01-03 08:30:00,219.28574,189.47215,
2023-01-03 08:45:00,272.935,237.49564,
2023-01-03 09:00:00,326.58423,285.5191,
2023-01-03 09:15:00,379.45142,335.2939,
2023-01-03 09:30:00,432.3186,385.06873,
2023-01-03 09:45:00,485.1858,434.84354,
2023-01-03 10:00:00,538.053,484.61835,
2023-01-03 10:15:00,580.70154,524.5231,
2023-01-03 10:30:00,623.3501,564.42786,
2023-01-03 10:45:00,665.99866,604.33264,
2023-01-03 11:00:00,708.6472,644.23737,
2023-01-03 11:15:00,736.05896,658.85443,
2023-01-03 11:30:00,763.4707,673.47144,
2023-01-03 11:45:00,790.88245,688.0885,
2023-01-03 12:00:00,818.2942,702.70557,
2023-01-03 12:15:00,828.12244,722.62976,
