Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,297.17065,-4.3317404,-1.7349157
2023-01-01 07:15:00,32.38392,26.591389,297.29114,-4.2922378,-1.7614961
2023-01-01 07:30:00,64.76784,53.182777,297.41162,-4.252735,-1.7880764
2023-01-01 07:45:00,97.15176,79.77417,297.5321,-4.2132325,-1.8146567
2023-01-01 08:00:00,129.53568,106.365555,297.6526,-4.17373,-1.8412371
2023-01-01 08:15:00,185.55457,150.8404,297.83752,-4.246439,-1.9099746
2023-01-01 08:30:00,241.57346,195.31525,298.02246,-4.3191476,-1.9787121
2023-01-01 08:45:00,297.59235,239.79008,298.2074,-4.391856,-2.0474496
2023-01-01 09:00:00,353.61124,284.26492,298.39233,-4.4645653,-2.116187
2023-01-01 09:15:00,406.68307,332.36316,298.61047,-4.4761224,-2.1596124
2023-01-01 09:30:00,459.75494,380.46136,298.8286,-4.4876795,-2.2030377
2023-01-01 09:45:00,512.8268,428.5596,299.04675,-4.4992366,-2.246463
2023-01-01 10:00:00,565.8986,476.65784,299.2649,-4.5107937,-2.2898884
2023-01-01 10:15:00,608.1433,514.4664,299.487,-4.4578366,-2.2257352
2023-01-01 10:30:00,650.38806,552.2749,299.7091,-4.4048796,-2.161582
2023-01-01 10:45:00,692.6328,590.08344,299.9312,-4.3519225,-2.0974288
2023-01-01 11:00:00,734.8775,627.89197,300.15332,-4.2989655,-2.0332756
2023-01-01 11:15:00,761.8745,645.5604,300.36993,-4.201706,-1.9449127
2023-01-01 11:30:00,788.8715,663.2289,300.58655,-4.1044464,-1.8565497
2023-01-01 11:45:00,815.8685,680.8974,300.80316,-4.007187,-1.7681868
2023-01-01 12:00:00,842.86554,698.56586,301.01978,-3.9099274,-1.6798239
2023-01-01 12:15:00,851.77454,719.14166,301.2276,-3.7201166,-1.6294732
2023-01-01 12:30:00,860.6836,739.7175,301.43542,-3.5303059,-1.5791225
2023-01-01 12:45:00,869.59265,760.29333,301.64325,-3.340495,-1.5287719
2023-01-01 13:00:00,878.50165,780.86914,301.85107,-3.1506844,-1.4784212
2023-01-01 13:15:00,868.9298,780.1372,301.9903,-2.8555348,-1.4323187
2023-01-01 13:30:00,859.35803,779.4053,302.12952,-2.5603852,-1.3862162
2023-01-01 13:45:00,849.78625,778.67334,302.26874,-2.2652357,-1.3401136
2023-01-01 14:00:00,840.2144,777.9414,302.40796,-1.9700861,-1.2940111
2023-01-01 14:15:00,812.9378,736.9812,302.43927,-1.7538443,-1.2998686
2023-01-01 14:30:00,785.66125,696.021,302.47058,-1.5376024,-1.305726
2023-01-01 14:45:00,758.38464,655.0608,302.5019,-1.3213606,-1.3115835
2023-01-01 15:00:00,731.10803,614.1006,302.5332,-1.1051188,-1.317441
2023-01-01 15:15:00,688.41064,574.96295,302.5144,-1.0910878,-1.3851445
2023-01-01 15:30:00,645.7132,535.8253,302.4956,-1.0770569,-1.452848
2023-01-01 15:45:00,603.01575,496.68762,302.4768,-1.063026,-1.5205514
