Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,290.12085,-1.6393576,-3.1003942
2023-01-01 07:15:00,42.09503,42.510277,290.54712,-1.6357436,-3.1916108
2023-01-01 07:30:00,84.19006,85.02055,290.9734,-1.6321297,-3.2828274
2023-01-01 07:45:00,126.285095,127.53083,291.39966,-1.6285157,-3.374044
2023-01-01 08:00:00,168.38013,170.0411,291.82593,-1.6249018,-3.4652605
2023-01-01 08:15:00,224.73457,226.51596,292.29077,-1.6956575,-3.5196548
2023-01-01 08:30:00,281.08902,282.99078,292.7556,-1.7664132,-3.574049
2023-01-01 08:45:00,337.44348,339.46564,293.22046,-1.8371689,-3.6284432
2023-01-01 09:00:00,393.7979,395.9405,293.6853,-1.9079247,-3.6828375
2023-01-01 09:15:00,443.86975,444.9176,294.17957,-1.9507928,-3.6821344
2023-01-01 09:30:00,493.9416,493.8947,294.67383,-1.9936609,-3.6814313
2023-01-01 09:45:00,544.0134,542.8718,295.1681,-2.036529,-3.6807282
2023-01-01 10:00:00,594.08527,591.84894,295.66235,-2.0793972,-3.680025
2023-01-01 10:15:00,631.39,628.2241,296.13202,-2.1504025,-3.6789823
2023-01-01 10:30:00,668.6947,664.59937,296.60168,-2.221408,-3.6779394
2023-01-01 10:45:00,705.9994,700.97455,297.07135,-2.2924132,-3.6768966
2023-01-01 11:00:00,743.30414,737.34973,297.54102,-2.3634186,-3.6758537
2023-01-01 11:15:00,764.35895,758.35596,297.9256,-2.4175262,-3.6299102
2023-01-01 11:30:00,785.4137,779.3622,298.31018,-2.471634,-3.5839667
2023-01-01 11:45:00,806.4685,800.36847,298.69476,-2.5257416,-3.5380232
2023-01-01 12:00:00,827.5233,821.3747,299.07935,-2.5798492,-3.4920797
2023-01-01 12:15:00,830.40125,822.5194,299.34955,-2.597497,-3.4488702
2023-01-01 12:30:00,833.2792,823.6642,299.61975,-2.6151447,-3.4056606
2023-01-01 12:45:00,836.15704,824.8089,299.88995,-2.6327925,-3.362451
2023-01-01 13:00:00,839.035,825.9536,300.16016,-2.6504402,-3.3192415
2023-01-01 13:15:00,823.2765,812.8839,300.31866,-2.604009,-3.2945013
2023-01-01 13:30:00,807.51807,799.8142,300.47717,-2.5575776,-3.269761
2023-01-01 13:45:00,791.7596,786.74445,300.63568,-2.5111463,-3.2450209
2023-01-01 14:00:00,776.0011,773.67474,300.7942,-2.464715,-3.2202806
2023-01-01 14:15:00,743.42676,742.19006,300.8344,-2.4365225,-3.2110624
2023-01-01 14:30:00,710.85236,710.70544,300.87463,-2.40833,-3.2018442
