Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,291.85132,-3.2956076,-1.2859411
2023-01-01 07:15:00,39.92392,36.164722,292.2334,-3.3823867,-1.3528047
2023-01-01 07:30:00,79.84784,72.329445,292.61548,-3.4691658,-1.4196682
2023-01-01 07:45:00,119.77176,108.49417,292.99756,-3.555945,-1.4865317
2023-01-01 08:00:00,159.69568,144.65889,293.37964,-3.642724,-1.5533953
2023-01-01 08:15:00,217.23235,204.49152,293.85315,-3.7284334,-1.721437
2023-01-01 08:30:00,274.769,264.32413,294.32666,-3.8141427,-1.8894787
2023-01-01 08:45:00,332.30566,324.15677,294.80017,-3.899852,-2.0575204
2023-01-01 09:00:00,389.84235,383.98938,295.27368,-3.9855614,-2.225562
2023-01-01 09:15:00,441.64087,433.16315,295.74548,-3.9452996,-2.3537652
2023-01-01 09:30:00,493.43936,482.33694,296.2173,-3.9050379,-2.4819684
2023-01-01 09:45:00,545.23785,531.51074,296.6891,-3.8647761,-2.6101716
2023-01-01 10:00:00,597.0364,580.6845,297.1609,-3.8245144,-2.7383747
2023-01-01 10:15:00,636.3811,621.6553,297.6311,-3.8288083,-2.7657132
2023-01-01 10:30:00,675.7258,662.626,298.10132,-3.8331022,-2.7930517
2023-01-01 10:45:00,715.07056,703.59674,298.57153,-3.8373961,-2.8203902
2023-01-01 11:00:00,754.4153,744.5675,299.04175,-3.84169,-2.8477287
2023-01-01 11:15:00,777.18115,769.9204,299.41992,-3.842575,-2.8018463
2023-01-01 11:30:00,799.9471,795.2733,299.7981,-3.84346,-2.7559638
2023-01-01 11:45:00,822.713,820.6263,300.17627,-3.844345,-2.7100813
2023-01-01 12:00:00,845.4789,845.9792,300.55444,-3.84523,-2.6641989
2023-01-01 12:15:00,849.77014,849.72833,300.81244,-3.788415,-2.6303277
2023-01-01 12:30:00,854.0614,853.47754,301.07043,-3.7315998,-2.5964565
2023-01-01 12:45:00,858.3526,857.2267,301.32843,-3.6747847,-2.5625854
2023-01-01 13:00:00,862.64386,860.9758,301.58643,-3.6179695,-2.5287142
2023-01-01 13:15:00,848.2276,846.7417,301.73126,-3.5162404,-2.5360785
2023-01-01 13:30:00,833.8114,832.5075,301.8761,-3.4145112,-2.5434427
2023-01-01 13:45:00,819.39514,818.2733,302.02094,-3.312782,-2.550807
2023-01-01 14:00:00,804.9789,804.0392,302.16577,-3.211053,-2.5581713
2023-01-01 14:15:00,773.27563,772.43005,302.19318,-3.1412344,-2.580142
2023-01-01 14:30:00,741.5724,740.821,302.22058,-3.071416,-2.6021128
2023-01-01 14:45:00,709.8691,709.2119,302.248,-3.0015974,-2.6240835
2023-01-01 15:00:00,678.16583,677.6028,302.2754,-2.931779,-2.6460543
2023-01-01 15:15:00,632.144,631.69183,302.17822,-2.9256825,-2.6591923
2023-01-01 15:30:00,586.1221,585.7808,302.08105,-2.9195862,-2.6723304
2023-01-01 15:45:00,540.1002,539.8699,301.9839,-2.9134898,-2.6854684
2023-01-01 16:00:00,494.07834,493.9589,301.88672,-2.9073935,-2.6986065
2023-01-01 16:15:00,438.85153,438.6029,301.65692,-2.9374726,-2.6786113
2023-01-01 16:30:00,383.62473,383.24695,301.42712,-2.9675517,-2.658616
2023-01-01 16:45:00,328.39792,327.891,301.19733,-2.9976308,-2.6386209
2023-01-01 17:00:00,273.1711,272.535,300.96753,-3.02771,-2.6186256
2023-01-01 17:15:00,220.71527,220.12236,300.5727,-2.8509,-2.432594
2023-01-01 17:30:00,168.25945,167.70972,300.17786,-2.67409,-2.2465625
2023-01-01 17:45:00,115.80361,115.29709,299.78302,-2.49728,-2.060531
2023-01-01 18:00:00,63.34778,62.884445,299.38818,-2.3204699,-1.8744993
2023-01-01 18:15:00,47.510834,47.163334,299.03094,-2.3306108,-1.8730984
2023-01-01 18:30:00,31.67389,31.442223,298.6737,-2.3407516,-1.8716974
2023-01-01 18:45:00,15.836945,15.721111,298.31647,-2.3508925,-1.8702965
2023-01-01 19:00:00,0.0,0.0,297.95923,-2.3610334,-1.8688955
2023-01-01 19:15:00,,,297.84393,-2.3495405,-1.9030423
2023-01-01 19:30:00,,,297.72864,-2.3380475,-1.9371891
2023-01-01 19:45:00,,,297.61334,-2.3265545,-1.9713359
2023-01-01 20:00:00,,,297.49805,-2.3150616,-2.0054827
2023-01-01 20:15:00,,,297.33887,-2.212507,-1.9846702
2023-01-01 20:30:00,,,297.1797,-2.1099524,-1.9638577
2023-01-01 20:45:00,,,297.0205,-2.007398,-1.9430451
2023-01-01 21:00:00,,,296.86133,-1.9048433,-1.9222326
2023-01-01 21:15:00,,,296.69336,-1.8032541,-1.9304457
2023-01-01 21:30:00,,,296.5254,-1.7016649,-1.9386587
2023-01-01 21:45:00,,,296.35742,-1.6000757,-1.9468718
2023-01-01 22:00:00,,,296.18945,-1.4984865,-1.9550848
2023-01-01 22:15:00,,,296.06403,-1.4472456,-1.9804635
2023-01-01 22:30:00,,,295.9386,-1.3960047,-2.0058422
2023-01-01 22:45:00,,,295.81317,-1.3447638,-2.031221
2023-01-01 23:00:00,,,295.68774,-1.2935228,-2.0565996
2023-01-01 23:15:00,,,295.61548,-1.2847855,-2.038959
2023-01-01 23:30:00,,,295.5432,-1.2760482,-2.0213184
2023-01-01 23:45:00,,,295.47095,-1.2673109,-2.0036778
2023-01-02 00:00:00,,,295.39868,-1.2585735,-1.9860373
2023-01-02 00:15:00,,,295.35565,-1.3220756,-1.9616246
2023-01-02 00:30:00,,,295.31262,-1.3855777,-1.937212
2023-01-02 00:45:00,,,295.2696,-1.4490798,-1.9127994
2023-01-02 01:00:00,,,295.22656,-1.5125818,-1.8883867
2023-01-02 01:15:00,,,295.2959,-1.6694944,-1.9085364
2023-01-02 01:30:00,,,295.36523,-1.826407,-1.9286861
2023-01-02 01:45:00,,,295.43457,-1.9833195,-1.9488358
2023-01-02 02:00:00,,,295.5039,-2.140232,-1.9689856
2023-01-02 02:15:00,,,295.57104,-2.2798374,-1.9818501
2023-01-02 02:30:00,,,295.63818,-2.4194427,-1.9947147
2023-01-02 02:45:00,,,295.70532,-2.559048,-2.0075793
2023-01-02 03:00:00,,,295.77246,-2.6986532,-2.020444
2023-01-02 03:15:00,,,295.75574,-2.7578259,-1.9976718
2023-01-02 03:30:00,,,295.739,-2.8169985,-1.9748998
2023-01-02 03:45:00,,,295.7223,-2.876171,-1.9521277
2023-01-02 04:00:00,,,295.70557,-2.9353437,-1.9293556
2023-01-02 04:15:00,,,295.65112,-2.9342642,-1.9045401
2023-01-02 04:30:00,,,295.59668,-2.9331846,-1.8797245
2023-01-02 04:45:00,,,295.54224,-2.932105,-1.854909
2023-01-02 05:00:00,,,295.4878,-2.9310255,-1.8300934
2023-01-02 05:15:00,,,295.4281,-2.9347763,-1.8115466
2023-01-02 05:30:00,,,295.3684,-2.938527,-1.7929997
2023-01-02 05:45:00,,,295.30872,-2.942278,-1.7744529
2023-01-02 06:00:00,,,295.24902,-2.9460287,-1.7559061
2023-01-02 06:15:00,,,294.91803,-2.8846142,-1.662956
2023-01-02 06:30:00,,,294.58704,-2.8231997,-1.5700059
2023-01-02 06:45:00,,,294.25604,-2.7617853,-1.4770558
2023-01-02 07:00:00,0.0,0.0,293.92505,-2.7003708,-1.3841057
2023-01-02 07:15:00,34.272747,24.120995,294.2401,-2.7801862,-1.3781931
2023-01-02 07:30:00,68.545494,48.24199,294.55518,-2.8600016,-1.3722806
2023-01-02 07:45:00,102.81824,72.36298,294.87024,-2.939817,-1.366368
2023-01-02 08:00:00,137.09099,96.48398,295.1853,-3.0196323,-1.3604555
2023-01-02 08:15:00,191.28934,127.71154,295.47662,-3.1824355,-1.407166
2023-01-02 08:30:00,245.48767,158.9391,295.76794,-3.3452387,-1.4538765
2023-01-02 08:45:00,299.68604,190.16666,296.05927,-3.5080419,-1.500587
2023-01-02 09:00:00,353.88437,221.39423,296.3506,-3.670845,-1.5472975
2023-01-02 09:15:00,403.97937,271.1039,296.7967,-3.7327175,-1.5882225
2023-01-02 09:30:00,454.0744,320.8136,297.2428,-3.79459,-1.6291475
2023-01-02 09:45:00,504.1694,370.5233,297.6889,-3.8564625,-1.6700726
2023-01-02 10:00:00,554.2644,420.23297,298.135,-3.918335,-1.7109976
2023-01-02 10:15:00,592.6028,448.48303,298.50922,-3.9663305,-1.7453449
2023-01-02 10:30:00,630.9412,476.73306,298.88342,-4.014326,-1.7796922
2023-01-02 10:45:00,669.27966,504.9831,299.25763,-4.0623217,-1.8140395
2023-01-02 11:00:00,707.61804,533.23315,299.63184,-4.110317,-1.8483868
2023-01-02 11:15:00,730.1168,548.49744,299.92236,-4.1048174,-1.8754315
2023-01-02 11:30:00,752.61554,563.76166,300.2129,-4.0993176,-1.9024763
2023-01-02 11:45:00,775.11426,579.0259,300.50342,-4.0938177,-1.9295211
2023-01-02 12:00:00,797.61304,594.29016,300.79395,-4.088318,-1.9565659
2023-01-02 12:15:00,802.3475,607.3127,301.0492,-4.0348244,-1.9732568
2023-01-02 12:30:00,807.0819,620.3352,301.30444,-3.9813313,-1.9899478
2023-01-02 12:45:00,811.8164,633.3577,301.5597,-3.927838,-2.0066388
2023-01-02 13:00:00,816.55084,646.38025,301.81494,-3.8743448,-2.0233297
2023-01-02 13:15:00,803.3664,642.5527,301.9417,-3.8442364,-2.0350564
2023-01-02 13:30:00,790.18195,638.7251,302.06848,-3.814128,-2.046783
2023-01-02 13:45:00,776.9975,634.8976,302.19525,-3.7840195,-2.0585096
2023-01-02 14:00:00,763.81305,631.07,302.32202,-3.753911,-2.0702362
2023-01-02 14:15:00,733.7142,613.4813,302.35645,-3.745984,-2.0574074
2023-01-02 14:30:00,703.61523,595.89264,302.39087,-3.7380571,-2.0445786
2023-01-02 14:45:00,673.51636,578.30396,302.4253,-3.7301302,-2.0317497
2023-01-02 15:00:00,643.4175,560.7153,302.45972,-3.7222033,-2.018921
2023-01-02 15:15:00,599.2764,505.29166,302.30615,-3.6951578,-1.9997873
2023-01-02 15:30:00,555.1354,449.86804,302.1526,-3.6681123,-1.9806538
2023-01-02 15:45:00,510.9944,394.44446,301.99902,-3.6410668,-1.9615202
2023-01-02 16:00:00,466.85333,339.02084,301.84546,-3.6140213,-1.9423866
2023-01-02 16:15:00,414.23932,300.13632,301.66138,-3.5715263,-1.9343
2023-01-02 16:30:00,361.62527,261.2518,301.4773,-3.5290313,-1.9262133
2023-01-02 16:45:00,309.01123,222.3673,301.2932,-3.4865363,-1.9181266
2023-01-02 17:00:00,256.39722,183.48277,301.10913,-3.4440413,-1.9100399
2023-01-02 17:15:00,207.25389,151.62486,300.81342,-3.2267492,-1.8024247
