Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,289.10718,-1.669631,-2.0488806
2023-01-01 07:15:00,38.157253,33.495834,289.6637,-1.6662002,-1.9770722
2023-01-01 07:30:00,76.31451,66.99167,290.2202,-1.6627693,-1.9052639
2023-01-01 07:45:00,114.471756,100.4875,290.77673,-1.6593385,-1.8334556
2023-01-01 08:00:00,152.62901,133.98334,291.33325,-1.6559076,-1.7616472
2023-01-01 08:15:00,209.54124,192.28485,291.87598,-1.7479036,-1.8132949
2023-01-01 08:30:00,266.45346,250.58635,292.4187,-1.8398995,-1.8649426
2023-01-01 08:45:00,323.3657,308.88785,292.96143,-1.9318955,-1.9165902
2023-01-01 09:00:00,380.27792,367.18936,293.50415,-2.0238914,-1.9682379
2023-01-01 09:15:00,431.70975,421.25427,293.9973,-2.0648065,-2.0588434
2023-01-01 09:30:00,483.1416,475.31915,294.49048,-2.1057215,-2.1494489
2023-01-01 09:45:00,534.5734,529.3841,294.98364,-2.1466365,-2.2400544
2023-01-01 10:00:00,586.00525,583.449,295.4768,-2.1875515,-2.3306599
2023-01-01 10:15:00,625.32556,622.1908,295.92096,-2.2097898,-2.3391995
2023-01-01 10:30:00,664.6458,660.9327,296.3651,-2.232028,-2.3477392
2023-01-01 10:45:00,703.96606,699.67456,296.80927,-2.2542663,-2.356279
2023-01-01 11:00:00,743.2864,738.4164,297.25342,-2.2765045,-2.3648186
2023-01-01 11:15:00,766.4701,762.56934,297.62384,-2.2858124,-2.2826812
2023-01-01 11:30:00,789.65375,786.7222,297.99426,-2.2951202,-2.2005439
2023-01-01 11:45:00,812.8374,810.8751,298.3647,-2.304428,-2.1184065
2023-01-01 12:00:00,836.0211,835.0281,298.7351,-2.313736,-2.0362692
2023-01-01 12:15:00,840.7124,839.95056,298.99762,-2.324853,-1.96065
2023-01-01 12:30:00,845.4036,844.87305,299.26013,-2.33597,-1.8850307
2023-01-01 12:45:00,850.09485,849.7956,299.52264,-2.347087,-1.8094115
2023-01-01 13:00:00,854.78613,854.7181,299.78516,-2.358204,-1.7337923
2023-01-01 13:15:00,840.5832,840.5017,299.91595,-2.3313649,-1.714057
2023-01-01 13:30:00,826.38025,826.2853,300.04675,-2.3045259,-1.6943216
2023-01-01 13:45:00,812.17737,812.06885,300.17755,-2.2776868,-1.6745863
2023-01-01 14:00:00,797.9744,797.8525,300.30835,-2.2508478,-1.654851
2023-01-01 14:15:00,766.4756,766.2434,300.31293,-2.1998892,-1.7039824
2023-01-01 14:30:00,734.9768,734.6343,300.3175,-2.1489305,-1.7531137
2023-01-01 14:45:00,703.478,703.0252,300.32208,-2.097972,-1.8022451
2023-01-01 15:00:00,671.9792,671.41614,300.32666,-2.0470133,-1.8513765
2023-01-01 15:15:00,626.26843,625.73627,300.19653,-2.0603871,-1.9116948
2023-01-01 15:30:00,580.5576,580.0564,300.0664,-2.073761,-1.972013
2023-01-01 15:45:00,534.84686,534.3765,299.93628,-2.0871348,-2.0323312
2023-01-01 16:00:00,489.1361,488.69666,299.80615,-2.1005087,-2.0926495
2023-01-01 16:15:00,434.11374,433.66068,299.5091,-2.0914643,-2.0474467
2023-01-01 16:30:00,379.09137,378.6247,299.21204,-2.0824199,-2.002244
2023-01-01 16:45:00,324.06903,323.58875,298.91498,-2.0733755,-1.9570413
2023-01-01 17:00:00,269.04666,268.55276,298.61792,-2.064331,-1.9118385
2023-01-01 17:15:00,216.80417,216.4068,298.0821,-1.9628384,-1.810951
2023-01-01 17:30:00,164.56166,164.26083,297.54626,-1.8613458,-1.7100635
2023-01-01 17:45:00,112.31917,112.11485,297.01044,-1.7598531,-1.6091759
2023-01-01 18:00:00,60.076668,59.968887,296.4746,-1.6583605,-1.5082884
2023-01-01 18:15:00,45.057503,44.976665,296.11615,-1.6215653,-1.5610256
2023-01-01 18:30:00,30.038334,29.984444,295.7577,-1.5847702,-1.6137629
2023-01-01 18:45:00,15.019167,14.992222,295.39923,-1.5479751,-1.6665001
2023-01-01 19:00:00,0.0,0.0,295.04077,-1.5111799,-1.7192373
2023-01-01 19:15:00,,,294.89008,-1.4464643,-1.7384915
2023-01-01 19:30:00,,,294.73938,-1.3817487,-1.7577457
2023-01-01 19:45:00,,,294.58868,-1.317033,-1.777
2023-01-01 20:00:00,,,294.438,-1.2523174,-1.7962542
2023-01-01 20:15:00,,,294.2428,-1.1886423,-1.8102317
2023-01-01 20:30:00,,,294.0476,-1.1249671,-1.8242092
2023-01-01 20:45:00,,,293.85242,-1.0612919,-1.8381867
2023-01-01 21:00:00,,,293.65723,-0.99761677,-1.8521643
2023-01-01 21:15:00,,,293.50073,-0.9617014,-1.8636122
2023-01-01 21:30:00,,,293.34424,-0.925786,-1.8750601
2023-01-01 21:45:00,,,293.18774,-0.88987064,-1.886508
2023-01-01 22:00:00,,,293.03125,-0.85395527,-1.8979559
2023-01-01 22:15:00,,,292.93048,-0.86002636,-1.8969064
2023-01-01 22:30:00,,,292.8297,-0.86609745,-1.8958569
2023-01-01 22:45:00,,,292.72894,-0.87216854,-1.8948073
2023-01-01 23:00:00,,,292.62817,-0.87823963,-1.8937578
2023-01-01 23:15:00,,,292.573,-0.9136307,-1.8622622
2023-01-01 23:30:00,,,292.51782,-0.9490218,-1.8307667
2023-01-01 23:45:00,,,292.46265,-0.9844129,-1.7992711
2023-01-02 00:00:00,,,292.40747,-1.019804,-1.7677755
2023-01-02 00:15:00,,,292.33478,-1.081475,-1.7584386
2023-01-02 00:30:00,,,292.2621,-1.143146,-1.7491016
2023-01-02 00:45:00,,,292.1894,-1.204817,-1.7397647
2023-01-02 01:00:00,,,292.1167,-1.2664881,-1.7304277
2023-01-02 01:15:00,,,292.1283,-1.3210447,-1.7369666
2023-01-02 01:30:00,,,292.1399,-1.3756013,-1.7435055
2023-01-02 01:45:00,,,292.1515,-1.4301579,-1.7500443
2023-01-02 02:00:00,,,292.1631,-1.4847145,-1.7565832
2023-01-02 02:15:00,,,292.2556,-1.5126255,-1.7501607
2023-01-02 02:30:00,,,292.34814,-1.5405364,-1.7437382
2023-01-02 02:45:00,,,292.44067,-1.5684474,-1.7373157
2023-01-02 03:00:00,,,292.5332,-1.5963583,-1.7308931
2023-01-02 03:15:00,,,292.56824,-1.5937023,-1.7194126
2023-01-02 03:30:00,,,292.60327,-1.5910463,-1.707932
2023-01-02 03:45:00,,,292.6383,-1.5883904,-1.6964514
2023-01-02 04:00:00,,,292.67334,-1.5857344,-1.6849709
2023-01-02 04:15:00,,,292.72937,-1.5677481,-1.6811514
2023-01-02 04:30:00,,,292.7854,-1.5497618,-1.6773319
2023-01-02 04:45:00,,,292.84143,-1.5317755,-1.6735125
2023-01-02 05:00:00,,,292.89746,-1.5137892,-1.669693
2023-01-02 05:15:00,,,292.93665,-1.4884262,-1.6628039
2023-01-02 05:30:00,,,292.97583,-1.4630632,-1.6559148
2023-01-02 05:45:00,,,293.015,-1.4377003,-1.6490257
2023-01-02 06:00:00,,,293.0542,-1.4123373,-1.6421366
2023-01-02 06:15:00,,,292.4129,-1.4423535,-1.7093427
2023-01-02 06:30:00,,,291.7716,-1.4723697,-1.7765489
2023-01-02 06:45:00,,,291.1303,-1.5023859,-1.843755
2023-01-02 07:00:00,0.0,0.0,290.489,-1.532402,-1.9109612
2023-01-02 07:15:00,32.12386,31.14655,291.05603,-1.5032697,-1.8500559
2023-01-02 07:30:00,64.24772,62.2931,291.62305,-1.4741373,-1.7891507
2023-01-02 07:45:00,96.37158,93.43965,292.19006,-1.4450049,-1.7282455
2023-01-02 08:00:00,128.49544,124.5862,292.75708,-1.4158726,-1.6673403
2023-01-02 08:15:00,181.79823,176.8871,293.35883,-1.468019,-1.6232305
2023-01-02 08:30:00,235.10101,229.18799,293.96057,-1.5201654,-1.5791206
2023-01-02 08:45:00,288.4038,281.4889,294.56232,-1.5723119,-1.5350108
2023-01-02 09:00:00,341.7066,333.7898,295.16406,-1.6244583,-1.490901
2023-01-02 09:15:00,391.43048,373.48947,295.61035,-1.7210598,-1.4660301
2023-01-02 09:30:00,441.1544,413.18915,296.05664,-1.8176613,-1.4411592
2023-01-02 09:45:00,490.8783,452.88885,296.50293,-1.9142628,-1.4162884
2023-01-02 10:00:00,540.6022,492.58853,296.94922,-2.0108643,-1.3914175
2023-01-02 10:15:00,578.6228,508.83414,297.26172,-2.0481176,-1.3433673
