Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,290.48462,-0.52632046,-0.7585974
2023-01-01 07:15:00,25.48281,22.61139,290.90686,-0.513124,-0.87032175
2023-01-01 07:30:00,50.96562,45.22278,291.3291,-0.49992752,-0.9820461
2023-01-01 07:45:00,76.448425,67.83417,291.75134,-0.48673105,-1.0937705
2023-01-01 08:00:00,101.93124,90.44556,292.17358,-0.47353458,-1.2054949
2023-01-01 08:15:00,155.43457,144.81595,292.94922,-0.40305495,-1.1295791
2023-01-01 08:30:00,208.93791,199.18636,293.72485,-0.33257532,-1.0536633
2023-01-01 08:45:00,262.44125,253.55676,294.5005,-0.2620957,-0.97774744
2023-01-01 09:00:00,315.94458,307.92715,295.27612,-0.19161606,-0.9018316
2023-01-01 09:15:00,367.26642,360.74762,295.79077,-0.26201105,-0.9017389
2023-01-01 09:30:00,418.58826,413.56805,296.30542,-0.33240604,-0.90164614
2023-01-01 09:45:00,469.9101,466.38852,296.82007,-0.40280104,-0.9015534
2023-01-01 10:00:00,521.23193,519.209,297.33472,-0.47319603,-0.90146065
2023-01-01 10:15:00,561.3944,559.6019,297.64075,-0.4647336,-0.76821566
2023-01-01 10:30:00,601.55695,599.9949,297.94678,-0.45627117,-0.63497066
2023-01-01 10:45:00,641.7195,640.3879,298.2528,-0.44780874,-0.5017257
2023-01-01 11:00:00,681.88196,680.7808,298.55884,-0.4393463,-0.36848068
2023-01-01 11:15:00,706.52344,704.7293,298.79016,-0.41300964,-0.30721736
2023-01-01 11:30:00,731.16486,728.67773,299.02148,-0.38667297,-0.24595404
2023-01-01 11:45:00,755.8063,752.6262,299.2528,-0.3603363,-0.18469071
2023-01-01 12:00:00,780.44775,776.5747,299.48413,-0.33399963,-0.12342739
2023-01-01 12:15:00,787.459,783.7817,299.67523,-0.38460636,-0.21406794
2023-01-01 12:30:00,794.4703,790.98865,299.86633,-0.4352131,-0.30470848
2023-01-01 12:45:00,801.48157,798.19556,300.05743,-0.48581982,-0.39534903
2023-01-01 13:00:00,808.4928,805.4025,300.24854,-0.53642654,-0.48598957
2023-01-01 13:15:00,797.34766,791.4439,300.3919,-0.5792897,-0.57184505
2023-01-01 13:30:00,786.2025,777.4853,300.53528,-0.6221528,-0.65770054
2023-01-01 13:45:00,775.0574,763.5267,300.67865,-0.66501594,-0.743556
2023-01-01 14:00:00,763.91223,749.56805,300.82202,-0.70787907,-0.8294115
2023-01-01 14:15:00,735.40894,713.58563,300.85614,-0.64825344,-0.8635893
2023-01-01 14:30:00,706.9057,677.60315,300.89026,-0.5886278,-0.89776707
2023-01-01 14:45:00,678.40247,641.6207,300.92438,-0.5290022,-0.93194485
2023-01-01 15:00:00,649.8992,605.6383,300.9585,-0.46937656,-0.9661226
2023-01-01 15:15:00,606.80176,572.474,300.96228,-0.37416887,-0.97504926
2023-01-01 15:30:00,563.7043,539.3097,300.96606,-0.27896118,-0.9839759
2023-01-01 15:45:00,520.6069,506.14542,300.96985,-0.18375349,-0.9929025
2023-01-01 16:00:00,477.50943,472.9811,300.97363,-0.0885458,-1.0018291
2023-01-01 16:15:00,424.67374,421.14514,300.8216,0.030178785,-0.93270063
2023-01-01 16:30:00,371.83804,369.30914,300.66956,0.14890337,-0.8635721
2023-01-01 16:45:00,319.00235,317.47318,300.51752,0.26762795,-0.7944436
2023-01-01 17:00:00,266.16666,265.6372,300.36548,0.38635254,-0.7253151
2023-01-01 17:15:00,214.75082,214.3268,299.6325,0.7498691,-0.53556037
2023-01-01 17:30:00,163.33499,163.01639,298.89954,1.1133857,-0.34580564
