Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,292.08618,1.2742167,-2.195365
2023-01-01 07:15:00,28.34503,27.214722,292.5735,1.2384629,-2.2160249
2023-01-01 07:30:00,56.69006,54.429443,293.0608,1.2027092,-2.2366848
2023-01-01 07:45:00,85.03509,81.644165,293.5481,1.1669555,-2.2573447
2023-01-01 08:00:00,113.38012,108.85889,294.0354,1.1312017,-2.2780046
2023-01-01 08:15:00,166.73457,158.15817,294.60657,0.9269011,-2.459413
2023-01-01 08:30:00,220.08902,207.45746,295.17773,0.72260046,-2.6408215
2023-01-01 08:45:00,273.44345,256.75674,295.7489,0.5182998,-2.8222299
2023-01-01 09:00:00,326.7979,306.05603,296.32007,0.31399918,-3.0036383
2023-01-01 09:15:00,378.31976,344.91537,296.6394,-0.03837824,-3.2764337
2023-01-01 09:30:00,429.84158,383.77472,296.95874,-0.39075565,-3.5492291
2023-01-01 09:45:00,481.3634,422.63406,297.27808,-0.74313307,-3.8220246
2023-01-01 10:00:00,532.88525,461.4934,297.5974,-1.0955105,-4.09482
2023-01-01 10:15:00,573.52997,498.27972,297.83405,-1.3077512,-4.131558
2023-01-01 10:30:00,614.1747,535.06604,298.07068,-1.5199919,-4.168296
2023-01-01 10:45:00,654.81946,571.8523,298.3073,-1.7322326,-4.205034
2023-01-01 11:00:00,695.4642,608.6386,298.54395,-1.9444733,-4.2417717
2023-01-01 11:15:00,721.1012,640.5515,298.74274,-2.092514,-4.1993074
2023-01-01 11:30:00,746.73816,672.4645,298.94153,-2.2405548,-4.1568427
2023-01-01 11:45:00,772.3752,704.3774,299.14032,-2.3885956,-4.114378
2023-01-01 12:00:00,798.0122,736.2903,299.3391,-2.5366364,-4.0719137
2023-01-01 12:15:00,805.84125,747.70166,299.45892,-2.6493769,-4.007586
2023-01-01 12:30:00,813.6703,759.11304,299.57874,-2.7621174,-3.9432583
2023-01-01 12:45:00,821.49927,770.5245,299.69855,-2.874858,-3.8789306
2023-01-01 13:00:00,829.3283,781.93585,299.81836,-2.9875984,-3.8146029
2023-01-01 13:15:00,818.3965,771.1239,299.85004,-2.9829762,-3.7913885
2023-01-01 13:30:00,807.4647,760.31195,299.8817,-2.978354,-3.7681742
2023-01-01 13:45:00,796.53296,749.5,299.9134,-2.9737318,-3.7449598
2023-01-01 14:00:00,785.60114,738.68805,299.94507,-2.9691095,-3.7217455
2023-01-01 14:15:00,757.17786,711.71893,299.9262,-2.892211,-3.7579985
2023-01-01 14:30:00,728.75464,684.7499,299.90735,-2.8153124,-3.7942514
2023-01-01 14:45:00,700.33136,657.78076,299.8885,-2.7384138,-3.8305044
2023-01-01 15:00:00,671.9081,630.81165,299.86963,-2.6615152,-3.8667574
2023-01-01 15:15:00,628.65063,590.8029,299.7843,-2.5956655,-3.8777592
2023-01-01 15:30:00,585.3932,550.7942,299.69897,-2.5298157,-3.888761
2023-01-01 15:45:00,542.13574,510.7854,299.61365,-2.463966,-3.8997629
2023-01-01 16:00:00,498.87833,470.77667,299.52832,-2.398116,-3.9107647
2023-01-01 16:15:00,445.68707,422.19403,299.3493,-2.2875702,-3.8440776
2023-01-01 16:30:00,392.49585,373.6114,299.1703,-2.1770244,-3.7773905
2023-01-01 16:45:00,339.3046,325.02875,298.99127,-2.0664785,-3.7107034
2023-01-01 17:00:00,286.11334,276.4461,298.81226,-1.9559326,-3.6440163
2023-01-01 17:15:00,234.20862,226.3268,298.45575,-1.685983,-3.3398817
2023-01-01 17:30:00,182.3039,176.20749,298.09924,-1.4160333,-3.035747
2023-01-01 17:45:00,130.39917,126.088196,297.74274,-1.1460836,-2.7316124
2023-01-01 18:00:00,78.494446,75.96889,297.38623,-0.8761339,-2.4274778
2023-01-01 18:15:00,58.90639,56.994442,297.07904,-0.6158891,-2.4535427
2023-01-01 18:30:00,39.318333,38.02,296.77185,-0.35564423,-2.4796076
2023-01-01 18:45:00,19.730278,19.045555,296.46466,-0.09539938,-2.5056725
2023-01-01 19:00:00,0.14222223,0.07111111,296.15747,0.16484547,-2.5317373
2023-01-01 19:15:00,,,296.02448,0.25244927,-2.4219022
2023-01-01 19:30:00,,,295.89148,0.34005308,-2.312067
2023-01-01 19:45:00,,,295.75848,0.4276569,-2.202232
2023-01-01 20:00:00,,,295.6255,0.5152607,-2.0923967
2023-01-01 20:15:00,,,295.48755,0.5647757,-2.046682
2023-01-01 20:30:00,,,295.3496,0.6142907,-2.000967
2023-01-01 20:45:00,,,295.21167,0.6638057,-1.9552522
2023-01-01 21:00:00,,,295.07373,0.71332073,-1.9095373
2023-01-01 21:15:00,,,295.02466,0.7219534,-1.9001112
2023-01-01 21:30:00,,,294.9756,0.73058605,-1.8906851
2023-01-01 21:45:00,,,294.9265,0.7392187,-1.881259
2023-01-01 22:00:00,,,294.87744,0.7478514,-1.8718328
2023-01-01 22:15:00,,,294.82806,0.7919512,-1.9000802
2023-01-01 22:30:00,,,294.7787,0.836051,-1.9283276
2023-01-01 22:45:00,,,294.7293,0.8801508,-1.9565749
2023-01-01 23:00:00,,,294.67993,0.9242506,-1.9848223
2023-01-01 23:15:00,,,294.5448,0.93701625,-2.0061831
2023-01-01 23:30:00,,,294.40967,0.9497819,-2.027544
2023-01-01 23:45:00,,,294.27454,0.96254754,-2.048905
2023-01-02 00:00:00,,,294.1394,0.9753132,-2.0702658
2023-01-02 00:15:00,,,294.0334,0.94000936,-2.0696568
2023-01-02 00:30:00,,,293.92737,0.9047055,-2.069048
2023-01-02 00:45:00,,,293.82135,0.8694017,-2.068439
2023-01-02 01:00:00,,,293.71533,0.83409786,-2.06783
2023-01-02 01:15:00,,,293.62463,0.79913354,-2.029203
2023-01-02 01:30:00,,,293.53394,0.7641692,-1.9905758
2023-01-02 01:45:00,,,293.44324,0.7292049,-1.9519486
2023-01-02 02:00:00,,,293.35254,0.69424057,-1.9133215
2023-01-02 02:15:00,,,293.25964,0.6909268,-1.8849874
2023-01-02 02:30:00,,,293.16675,0.687613,-1.8566532
2023-01-02 02:45:00,,,293.07385,0.68429923,-1.8283191
2023-01-02 03:00:00,,,292.98096,0.68098545,-1.7999849
2023-01-02 03:15:00,,,292.86658,0.7030506,-1.7788608
2023-01-02 03:30:00,,,292.7522,0.7251158,-1.7577367
2023-01-02 03:45:00,,,292.63782,0.74718094,-1.7366126
2023-01-02 04:00:00,,,292.52344,0.7692461,-1.7154884
2023-01-02 04:15:00,,,292.45496,0.79235935,-1.6959829
2023-01-02 04:30:00,,,292.38647,0.8154726,-1.6764774
2023-01-02 04:45:00,,,292.318,0.83858585,-1.6569719
2023-01-02 05:00:00,,,292.2495,0.8616991,-1.6374664
2023-01-02 05:15:00,,,292.1853,0.87870026,-1.6258166
2023-01-02 05:30:00,,,292.1211,0.8957014,-1.6141667
2023-01-02 05:45:00,,,292.0569,0.91270256,-1.6025169
2023-01-02 06:00:00,,,291.99268,0.9297037,-1.590867
2023-01-02 06:15:00,,,291.98444,0.91030765,-1.6224287
2023-01-02 06:30:00,,,291.9762,0.8909116,-1.6539903
2023-01-02 06:45:00,,,291.96796,0.8715155,-1.6855519
2023-01-02 07:00:00,0.0,0.0,291.95972,0.85211945,-1.7171135
2023-01-02 07:15:00,26.616081,26.788773,292.35022,0.95443296,-1.7661326
2023-01-02 07:30:00,53.232162,53.577545,292.74072,1.0567465,-1.8151517
2023-01-02 07:45:00,79.84824,80.36632,293.13123,1.15906,-1.8641708
2023-01-02 08:00:00,106.464325,107.15509,293.52173,1.2613735,-1.9131899
2023-01-02 08:15:00,157.31378,158.3871,294.16876,1.1370835,-2.0291142
2023-01-02 08:30:00,208.16324,209.61911,294.8158,1.0127935,-2.1450386
2023-01-02 08:45:00,259.0127,260.85114,295.46283,0.88850355,-2.260963
2023-01-02 09:00:00,309.86215,312.08313,296.10986,0.76421356,-2.3768873
2023-01-02 09:15:00,359.71826,362.17615,296.56573,0.52100563,-2.611843
2023-01-02 09:30:00,409.57437,412.26917,297.0216,0.2777977,-2.846799
2023-01-02 09:45:00,459.43048,462.36218,297.47748,0.034589767,-3.0817547
2023-01-02 10:00:00,509.2866,512.4552,297.93335,-0.20861816,-3.3167105
2023-01-02 10:15:00,549.3495,554.0986,298.27203,-0.4678564,-3.4084918
2023-01-02 10:30:00,589.41235,595.74194,298.61072,-0.72709465,-3.5002732
2023-01-02 10:45:00,629.4752,637.3853,298.9494,-0.9863329,-3.5920546
2023-01-02 11:00:00,669.5381,679.0287,299.2881,-1.2455711,-3.683836
2023-01-02 11:15:00,695.2235,706.173,299.53748,-1.4259233,-3.6778607
2023-01-02 11:30:00,720.90894,733.3172,299.78687,-1.6062756,-3.6718855
2023-01-02 11:45:00,746.5943,760.4614,300.03625,-1.7866278,-3.6659102
2023-01-02 12:00:00,772.2797,787.6057,300.28564,-1.96698,-3.659935
2023-01-02 12:15:00,780.7875,795.1083,300.44495,-2.0746806,-3.616018
2023-01-02 12:30:00,789.2953,802.6108,300.60425,-2.1823812,-3.572101
2023-01-02 12:45:00,797.8031,810.1133,300.76355,-2.2900817,-3.5281842
2023-01-02 13:00:00,806.31085,817.61584,300.92285,-2.3977823,-3.4842672
2023-01-02 13:15:00,796.13086,805.94824,300.9826,-2.4700298,-3.4360573
2023-01-02 13:30:00,785.9508,794.2807,301.04236,-2.5422773,-3.3878474
2023-01-02 13:45:00,775.7708,782.61316,301.1021,-2.6145248,-3.3396375
2023-01-02 14:00:00,765.5908,770.94556,301.16187,-2.6867723,-3.2914276
2023-01-02 14:15:00,737.0298,740.4147,301.12695,-2.7066164,-3.2516212
2023-01-02 14:30:00,708.46875,709.8838,301.09204,-2.7264605,-3.2118149
2023-01-02 14:45:00,679.9077,679.35284,301.05713,-2.7463045,-3.1720085
2023-01-02 15:00:00,651.3467,648.82196,301.02222,-2.7661486,-3.1322021
