Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,298.8225,-2.5766134,-3.0918493
2023-01-01 07:15:00,45.06503,35.414722,299.01306,-2.6657119,-3.1336884
2023-01-01 07:30:00,90.13006,70.829445,299.2036,-2.7548103,-3.1755276
2023-01-01 07:45:00,135.19508,106.24417,299.39417,-2.8439088,-3.2173667
2023-01-01 08:00:00,180.26012,141.65889,299.58472,-2.9330072,-3.2592058
2023-01-01 08:15:00,236.74123,195.32928,299.73938,-3.133951,-3.332521
2023-01-01 08:30:00,293.22235,248.9997,299.89404,-3.3348947,-3.405836
2023-01-01 08:45:00,349.70346,302.67007,300.0487,-3.5358384,-3.4791512
2023-01-01 09:00:00,406.18457,356.34048,300.20337,-3.736782,-3.5524664
2023-01-01 09:15:00,458.17752,382.03537,300.2589,-3.8202386,-3.6298883
2023-01-01 09:30:00,510.17047,407.7303,300.31445,-3.903695,-3.7073102
2023-01-01 09:45:00,562.16345,433.42517,300.37,-3.9871516,-3.784732
2023-01-01 10:00:00,614.1564,459.12006,300.42554,-4.070608,-3.862154
2023-01-01 10:15:00,653.81665,508.21527,300.49677,-4.0568967,-3.9342923
2023-01-01 10:30:00,693.4769,557.3104,300.568,-4.043185,-4.0064306
2023-01-01 10:45:00,733.1372,606.40564,300.63922,-4.029474,-4.078569
2023-01-01 11:00:00,772.7975,655.50085,300.71045,-4.0157623,-4.1507072
2023-01-01 11:15:00,796.27893,667.12933,300.7281,-3.9774017,-4.154874
2023-01-01 11:30:00,819.7604,678.7578,300.74573,-3.9390411,-4.15904
2023-01-01 11:45:00,843.2419,690.3862,300.76337,-3.9006805,-4.163206
2023-01-01 12:00:00,866.7233,702.0147,300.781,-3.86232,-4.1673727
2023-01-01 12:15:00,871.96124,705.62164,300.7719,-3.882287,-4.144732
2023-01-01 12:30:00,877.19916,709.22864,300.76282,-3.902254,-4.1220913
2023-01-01 12:45:00,882.4371,712.8356,300.75372,-3.9222212,-4.0994506
2023-01-01 13:00:00,887.675,716.4425,300.74463,-3.9421883,-4.07681
2023-01-01 13:15:00,873.8454,694.4128,300.7165,-3.9631398,-4.033515
2023-01-01 13:30:00,860.01587,672.38306,300.68835,-3.9840913,-3.99022
2023-01-01 13:45:00,846.1863,650.35333,300.66022,-4.005043,-3.9469252
2023-01-01 14:00:00,832.3567,628.3236,300.63208,-4.0259943,-3.9036303
2023-01-01 14:15:00,800.8223,602.2434,300.60846,-3.9574575,-3.8673735
2023-01-01 14:30:00,769.28796,576.1632,300.58484,-3.8889208,-3.8311167
2023-01-01 14:45:00,737.75354,550.083,300.56122,-3.820384,-3.79486
2023-01-01 15:00:00,706.2192,524.0028,300.5376,-3.7518473,-3.758603
2023-01-01 15:15:00,660.68616,492.66962,300.50037,-3.6594472,-3.7497685
2023-01-01 15:30:00,615.1532,461.33643,300.46313,-3.567047,-3.740934
2023-01-01 15:45:00,569.62024,430.0032,300.4259,-3.474647,-3.7320993
2023-01-01 16:00:00,524.0872,398.67,300.38867,-3.382247,-3.7232647
2023-01-01 16:15:00,469.2604,355.93625,300.36542,-3.2815278,-3.69033
2023-01-01 16:30:00,414.4336,313.2025,300.34216,-3.1808085,-3.6573954
2023-01-01 16:45:00,359.6068,270.46875,300.3189,-3.0800893,-3.6244607
2023-01-01 17:00:00,304.78,227.735,300.29565,-2.97937,-3.591526
2023-01-01 17:15:00,250.94638,188.9757,300.23016,-2.9054654,-3.5754163
2023-01-01 17:30:00,197.11278,150.21638,300.16467,-2.8315606,-3.5593066
2023-01-01 17:45:00,143.27917,111.457085,300.09918,-2.7576559,-3.543197
2023-01-01 18:00:00,89.44556,72.69778,300.0337,-2.683751,-3.5270872
2023-01-01 18:15:00,67.15528,54.594444,300.02167,-2.636397,-3.421072
2023-01-01 18:30:00,44.865,36.49111,300.00964,-2.5890427,-3.3150568
2023-01-01 18:45:00,22.574722,18.387777,299.99762,-2.5416884,-3.2090416
2023-01-01 19:00:00,0.28444445,0.28444445,299.9856,-2.4943342,-3.1030264
2023-01-01 19:15:00,,,299.98566,-2.5079877,-3.1433988
2023-01-01 19:30:00,,,299.98572,-2.5216413,-3.1837711
2023-01-01 19:45:00,,,299.98578,-2.5352948,-3.2241435
2023-01-01 20:00:00,,,299.98584,-2.5489483,-3.2645159
2023-01-01 20:15:00,,,299.96033,-2.5764596,-3.2668357
2023-01-01 20:30:00,,,299.9348,-2.603971,-3.2691555
