Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,292.58765,-1.4313498,-2.6946325
2023-01-01 07:15:00,45.482807,36.79139,293.06763,-1.541017,-2.5851045
2023-01-01 07:30:00,90.965614,73.58278,293.5476,-1.6506844,-2.4755764
2023-01-01 07:45:00,136.44843,110.37417,294.0276,-1.7603517,-2.3660483
2023-01-01 08:00:00,181.93123,147.16556,294.50757,-1.870019,-2.2565203
2023-01-01 08:15:00,238.6079,177.1004,294.90247,-1.8386629,-2.2026992
2023-01-01 08:30:00,295.28458,207.03525,295.29736,-1.8073068,-2.148878
2023-01-01 08:45:00,351.96124,236.9701,295.69226,-1.7759507,-2.095057
2023-01-01 09:00:00,408.6379,266.90494,296.08716,-1.7445946,-2.041236
2023-01-01 09:15:00,458.9953,312.75873,296.54736,-1.6862054,-2.0800226
2023-01-01 09:30:00,509.35272,358.6125,297.00757,-1.6278162,-2.1188092
2023-01-01 09:45:00,559.7101,404.46628,297.46777,-1.569427,-2.1575959
2023-01-01 10:00:00,610.0675,450.32007,297.92798,-1.5110378,-2.1963825
2023-01-01 10:15:00,648.0344,511.13525,298.4143,-1.4339719,-2.1425443
2023-01-01 10:30:00,686.0014,571.95044,298.90063,-1.3569059,-2.088706
2023-01-01 10:45:00,723.9684,632.7656,299.38696,-1.27984,-2.0348678
2023-01-01 11:00:00,761.9353,693.5808,299.8733,-1.202774,-1.9810295
2023-01-01 11:15:00,783.42566,724.83594,300.193,-1.1077118,-1.7782867
2023-01-01 11:30:00,804.916,756.09106,300.5127,-1.0126495,-1.5755439
2023-01-01 11:45:00,826.4063,787.34625,300.8324,-0.9175873,-1.3728011
2023-01-01 12:00:00,847.89667,818.6014,301.1521,-0.822525,-1.1700583
2023-01-01 12:15:00,850.72125,823.3372,301.3094,-0.6789179,-1.0460382
2023-01-01 12:30:00,853.54584,828.07306,301.46667,-0.53531075,-0.92201805
2023-01-01 12:45:00,856.3704,832.8089,301.62396,-0.3917036,-0.79799795
2023-01-01 13:00:00,859.195,837.54474,301.78125,-0.24809647,-0.67397785
2023-01-01 13:15:00,843.4365,813.00836,301.8271,-0.33759046,-0.6240301
2023-01-01 13:30:00,827.6781,788.4719,301.87292,-0.42708445,-0.5740824
2023-01-01 13:45:00,811.9196,763.93555,301.91876,-0.51657844,-0.52413464
2023-01-01 14:00:00,796.16113,739.3992,301.9646,-0.6060724,-0.4741869
2023-01-01 14:15:00,763.5779,692.21674,301.9439,-0.73870754,-0.32745647
2023-01-01 14:30:00,730.9946,645.0343,301.92322,-0.87134266,-0.18072605
2023-01-01 14:45:00,698.4113,597.85187,301.90253,-1.0039778,-0.03399563
2023-01-01 15:00:00,665.82806,550.66943,301.88184,-1.1366129,0.112734795
2023-01-01 15:15:00,619.3884,497.71848,301.79626,-1.1422353,0.19139361
2023-01-01 15:30:00,572.9487,444.76752,301.7107,-1.1478577,0.27005243
2023-01-01 15:45:00,526.5091,391.81653,301.62512,-1.15348,0.34871125
2023-01-01 16:00:00,480.06946,338.86557,301.53955,-1.1591024,0.42737007
2023-01-01 16:15:00,425.1982,305.53625,301.24298,-0.90249944,0.3729024
2023-01-01 16:30:00,370.32697,272.20697,300.9464,-0.64589643,0.31843472
2023-01-01 16:45:00,315.4557,238.87766,300.64984,-0.38929343,0.26396704
2023-01-01 17:00:00,260.58444,205.54834,300.35327,-0.13269043,0.20949936
2023-01-01 17:15:00,209.26639,164.69125,300.05255,-0.13239408,0.21602654
2023-01-01 17:30:00,157.94833,123.83417,299.75183,-0.13209772,0.22255373
2023-01-01 17:45:00,106.63028,82.97708,299.4511,-0.13180137,0.22908092
2023-01-01 18:00:00,55.31222,42.12,299.1504,-0.13150501,0.2356081
2023-01-01 18:15:00,41.484165,31.59,298.4992,-0.48222208,-0.15117455
2023-01-01 18:30:00,27.65611,21.06,297.84802,-0.83293915,-0.5379572
2023-01-01 18:45:00,13.828055,10.53,297.19684,-1.1836562,-0.92473984
2023-01-01 19:00:00,0.0,0.0,296.54565,-1.5343733,-1.3115225
2023-01-01 19:15:00,,,296.6004,-1.4819257,-1.2928128
2023-01-01 19:30:00,,,296.65515,-1.4294782,-1.2741032
2023-01-01 19:45:00,,,296.7099,-1.3770306,-1.2553935
2023-01-01 20:00:00,,,296.76465,-1.324583,-1.2366838
2023-01-01 20:15:00,,,296.60388,-1.3696115,-1.3237815
2023-01-01 20:30:00,,,296.4431,-1.41464,-1.4108791
2023-01-01 20:45:00,,,296.28235,-1.4596684,-1.4979768
