Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,288.3391,-0.5583029,-0.82329464
2023-01-01 07:15:00,16.921698,13.419167,289.01636,-0.53650045,-0.747458
2023-01-01 07:30:00,33.843395,26.838333,289.6936,-0.514698,-0.6716213
2023-01-01 07:45:00,50.76509,40.2575,290.37085,-0.4928956,-0.59578466
2023-01-01 08:00:00,67.68679,53.676666,291.0481,-0.47109318,-0.519948
2023-01-01 08:15:00,115.91902,82.771515,291.60107,-0.46463943,-0.37433004
2023-01-01 08:30:00,164.15126,111.866356,292.15405,-0.45818567,-0.22871208
2023-01-01 08:45:00,212.38348,140.9612,292.70703,-0.45173192,-0.08309412
2023-01-01 09:00:00,260.61572,170.05605,293.26,-0.44527817,0.06252384
2023-01-01 09:15:00,310.4831,213.43094,293.734,-0.52141047,0.3041327
2023-01-01 09:30:00,360.3505,256.80585,294.208,-0.59754276,0.54574156
2023-01-01 09:45:00,410.2179,300.18073,294.682,-0.67367506,0.7873504
2023-01-01 10:00:00,460.08527,343.55563,295.156,-0.74980736,1.0289593
2023-01-01 10:15:00,500.81445,373.18637,295.41705,-0.7524533,1.0965304
2023-01-01 10:30:00,541.5436,402.81714,295.6781,-0.7550993,1.1641016
2023-01-01 10:45:00,582.27277,432.44788,295.93915,-0.75774527,1.2316728
2023-01-01 11:00:00,623.00195,462.0786,296.2002,-0.76039124,1.2992439
2023-01-01 11:15:00,648.97675,446.6404,296.3277,-0.7657318,1.2904389
2023-01-01 11:30:00,674.95154,431.2022,296.4552,-0.7710724,1.2816339
2023-01-01 11:45:00,700.92633,415.76404,296.5827,-0.77641296,1.2728288
2023-01-01 12:00:00,726.9011,400.32584,296.7102,-0.78175354,1.2640238
2023-01-01 12:15:00,734.979,398.5639,296.8272,-0.77694035,1.3021064
2023-01-01 12:30:00,743.05695,396.80194,296.9442,-0.77212715,1.340189
2023-01-01 12:45:00,751.1349,395.03998,297.06122,-0.76731396,1.3782716
2023-01-01 13:00:00,759.21277,393.27805,297.17822,-0.76250076,1.4163542
2023-01-01 13:15:00,750.1743,445.035,297.46783,-0.736089,1.409112
2023-01-01 13:30:00,741.13586,496.79193,297.75745,-0.7096772,1.4018698
2023-01-01 13:45:00,732.09735,548.5489,298.04706,-0.68326545,1.3946276
2023-01-01 14:00:00,723.0589,600.30585,298.33667,-0.6568537,1.3873854
2023-01-01 14:15:00,696.0312,571.09674,298.36237,-0.63195705,1.3368502
2023-01-01 14:30:00,669.0035,541.88763,298.38806,-0.60706043,1.286315
2023-01-01 14:45:00,641.97577,512.6785,298.41376,-0.5821638,1.2357798
2023-01-01 15:00:00,614.94806,483.46945,298.43945,-0.5572672,1.1852446
2023-01-01 15:15:00,573.5573,453.0074,298.38562,-0.5990834,1.1247432
2023-01-01 15:30:00,532.1665,422.5453,298.3318,-0.64089966,1.0642419
2023-01-01 15:45:00,490.77576,392.0832,298.27795,-0.6827159,1.0037405
2023-01-01 16:00:00,449.385,361.62112,298.22412,-0.7245321,0.9432392
2023-01-01 16:15:00,398.9582,323.1718,298.0291,-0.73587346,0.9350362
2023-01-01 16:30:00,348.5314,284.7225,297.8341,-0.7472148,0.92683315
2023-01-01 16:45:00,298.10458,246.2732,297.6391,-0.7585561,0.9186301
2023-01-01 17:00:00,247.67778,207.82388,297.4441,-0.76989746,0.9104271
2023-01-01 17:15:00,199.88861,168.78014,296.95575,-0.6295254,0.93807244
2023-01-01 17:30:00,152.09944,129.73639,296.4674,-0.4891534,0.9657178
2023-01-01 17:45:00,104.31028,90.692635,295.97906,-0.34878135,0.99336314
2023-01-01 18:00:00,56.52111,51.648888,295.49072,-0.20840931,1.0210085
2023-01-01 18:15:00,42.39083,38.736664,295.49652,-0.20646524,0.9784641
2023-01-01 18:30:00,28.260555,25.824444,295.50232,-0.20452118,0.93591976
2023-01-01 18:45:00,14.130278,12.912222,295.50812,-0.20257711,0.8933754
2023-01-01 19:00:00,0.0,0.0,295.51392,-0.20063305,0.85083103
2023-01-01 19:15:00,,,295.3714,-0.006095648,0.758945
2023-01-01 19:30:00,,,295.22888,0.18844175,0.66705894
2023-01-01 19:45:00,,,295.08636,0.38297915,0.5751729
2023-01-01 20:00:00,,,294.94385,0.57751656,0.48328686
2023-01-01 20:15:00,,,294.7212,0.6178763,0.2428689
