Datetime,ssrdc,ssrd,t2m
2023-01-03 11:30:00,693.844,677.0448,
2023-01-03 11:45:00,718.25574,702.2663,
2023-01-03 12:00:00,742.6675,727.4878,
2023-01-03 12:15:00,749.7135,730.0342,
2023-01-03 12:30:00,756.7596,732.58057,
2023-01-03 12:45:00,763.80566,735.12695,
2023-01-03 13:00:00,770.8517,737.67334,
2023-01-03 13:15:00,759.79913,710.5325,
2023-01-03 13:30:00,748.7466,683.39154,
2023-01-03 13:45:00,737.694,656.2506,
2023-01-03 14:00:00,726.6414,629.10974,
2023-01-03 14:15:00,698.88934,565.3843,
2023-01-03 14:30:00,671.1372,501.65875,
2023-01-03 14:45:00,643.38513,437.93326,
2023-01-03 15:00:00,615.63306,374.20776,
2023-01-03 15:15:00,573.5672,346.95227,
2023-01-03 15:30:00,531.5014,319.69678,
2023-01-03 15:45:00,489.43555,292.4413,
2023-01-03 16:00:00,447.36972,265.18582,
2023-01-03 16:15:00,396.03506,234.95833,
2023-01-03 16:30:00,344.7004,204.73083,
2023-01-03 16:45:00,293.36575,174.50333,
2023-01-03 17:00:00,242.03111,144.27583,
2023-01-03 17:15:00,194.09764,116.34077,
2023-01-03 17:30:00,146.16417,88.40569,
2023-01-03 17:45:00,98.2307,60.470627,
2023-01-03 18:00:00,50.297222,32.535557,
2023-01-03 18:15:00,37.722916,24.401669,
2023-01-03 18:30:00,25.148611,16.267778,
2023-01-03 18:45:00,12.574306,8.133889,
2023-01-03 19:00:00,0.0,0.0,
2023-01-04 07:00:00,0.0,0.0,
2023-01-04 07:15:00,18.67618,11.509657,
2023-01-04 07:30:00,37.35236,23.019314,
2023-01-04 07:45:00,56.02854,34.52897,
2023-01-04 08:00:00,74.70472,46.038628,
2023-01-04 08:15:00,124.42344,72.36745,
2023-01-04 08:30:00,174.14215,98.69627,
2023-01-04 08:45:00,223.86087,125.02509,
2023-01-04 09:00:00,273.5796,151.35391,
2023-01-04 09:15:00,323.94736,205.58969,
2023-01-04 09:30:00,374.31512,259.8255,
2023-01-04 09:45:00,424.68292,314.06128,
2023-01-04 10:00:00,475.0507,368.29706,
2023-01-04 10:15:00,515.277,402.20547,
2023-01-04 10:30:00,555.50323,436.1139,
2023-01-04 10:45:00,595.72955,470.02228,
2023-01-04 11:00:00,635.9558,503.9307,
2023-01-04 11:15:00,661.029,541.3603,
2023-01-04 11:30:00,686.1022,578.7899,
2023-01-04 11:45:00,711.1754,616.21954,
2023-01-04 12:00:00,736.2486,653.6492,
2023-01-04 12:15:00,744.04114,640.7998,
2023-01-04 12:30:00,751.8336,627.95044,
2023-01-04 12:45:00,759.6261,615.101,
2023-01-04 13:00:00,767.41864,602.25165,
2023-01-04 13:15:00,757.2605,580.8264,
2023-01-04 13:30:00,747.1024,559.40125,
2023-01-04 13:45:00,736.9443,537.9761,
2023-01-04 14:00:00,726.78613,516.55084,
2023-01-04 14:15:00,699.3822,478.76035,
2023-01-04 14:30:00,671.97833,440.96985,
2023-01-04 14:45:00,644.57446,403.17938,
2023-01-04 15:00:00,617.17053,365.3889,
2023-01-04 15:15:00,575.49756,349.39374,
2023-01-04 15:30:00,533.8246,333.39862,
2023-01-04 15:45:00,492.15158,317.40347,
2023-01-04 16:00:00,450.4786,301.40833,
2023-01-04 16:15:00,399.58286,266.19492,
2023-01-04 16:30:00,348.68707,230.98152,
2023-01-04 16:45:00,297.79132,195.76813,
2023-01-04 17:00:00,246.89555,160.55472,
2023-01-04 17:15:00,198.42833,131.16722,
2023-01-04 17:30:00,149.9611,101.779724,
2023-01-04 17:45:00,101.49389,72.39222,
2023-01-04 18:00:00,53.02667,43.004723,
2023-01-04 18:15:00,39.77,32.237293,
2023-01-04 18:30:00,26.513334,21.469862,
2023-01-04 18:45:00,13.256667,10.702431,
2023-01-04 19:00:00,0.0,-0.065,
2023-01-05 07:00:00,0.0,0.0,
2023-01-05 07:15:00,20.249159,20.11153,
2023-01-05 07:30:00,40.498318,40.22306,
2023-01-05 07:45:00,60.747475,60.33459,
2023-01-05 08:00:00,80.996635,80.44612,
2023-01-05 08:15:00,133.24144,132.5375,
2023-01-05 08:30:00,185.48624,184.6289,
2023-01-05 08:45:00,237.73103,236.72029,
2023-01-05 09:00:00,289.97583,288.81168,
2023-01-05 09:15:00,341.0018,340.29144,
2023-01-05 09:30:00,392.02777,391.77124,
2023-01-05 09:45:00,443.05377,443.251,
2023-01-05 10:00:00,494.07974,494.73077,
2023-01-05 10:15:00,534.31445,534.98553,
2023-01-05 10:30:00,574.5492,575.2403,
2023-01-05 10:45:00,614.7839,615.49506,
2023-01-05 11:00:00,655.0186,655.7498,
2023-01-05 11:15:00,680.1828,669.60724,
2023-01-05 11:30:00,705.3469,683.4646,
2023-01-05 11:45:00,730.5111,697.322,
2023-01-05 12:00:00,755.6753,711.17944,
2023-01-05 12:15:00,763.5277,701.74243,
2023-01-05 12:30:00,771.3801,692.3054,
2023-01-05 12:45:00,779.2326,682.8684,
2023-01-05 13:00:00,787.085,673.4314,
2023-01-05 13:15:00,777.19305,667.9677,
2023-01-05 13:30:00,767.30115,662.504,
2023-01-05 13:45:00,757.4092,657.04034,
2023-01-05 14:00:00,747.5172,651.57666,
2023-01-05 14:15:00,720.35706,631.8668,
2023-01-05 14:30:00,693.1969,612.157,
2023-01-05 14:45:00,666.0368,592.4471,
2023-01-05 15:00:00,638.87665,572.73724,
2023-01-05 15:15:00,597.08734,533.83746,
2023-01-05 15:30:00,555.29803,494.93765,
2023-01-05 15:45:00,513.5087,456.03784,
2023-01-05 16:00:00,471.71945,417.13806,
2023-01-05 16:15:00,419.7196,365.36188,
2023-01-05 16:30:00,367.71973,313.5857,
2023-01-05 16:45:00,315.71985,261.8095,
2023-01-05 17:00:00,263.72,210.03334,
2023-01-05 17:15:00,212.59694,172.25084,
2023-01-05 17:30:00,161.47389,134.46834,
2023-01-05 17:45:00,110.35084,96.68584,
2023-01-05 18:00:00,59.22778,58.90333,
2023-01-05 18:15:00,44.420834,44.177498,
2023-01-05 18:30:00,29.61389,29.451666,
2023-01-05 18:45:00,14.806945,14.725833,
2023-01-05 19:00:00,0.0,0.0,
2023-01-06 07:00:00,0.0,0.0,
2023-01-06 07:15:00,20.23375,20.243134,
2023-01-06 07:30:00,40.4675,40.486267,
2023-01-06 07:45:00,60.70125,60.7294,
2023-01-06 08:00:00,80.935,80.972534,
2023-01-06 08:15:00,133.43573,133.05487,
2023-01-06 08:30:00,185.93646,185.1372,
2023-01-06 08:45:00,238.4372,237.21954,
2023-01-06 09:00:00,290.93793,289.30188,
2023-01-06 09:15:00,341.74695,339.3357,
2023-01-06 09:30:00,392.55597,389.3695,
2023-01-06 09:45:00,443.36502,439.4033,
2023-01-06 10:00:00,494.17404,489.4371,
2023-01-06 10:15:00,534.4613,531.23315,
2023-01-06 10:30:00,574.74854,573.0292,
2023-01-06 10:45:00,615.0358,614.82526,
2023-01-06 11:00:00,655.32306,656.6213,
2023-01-06 11:15:00,680.8563,681.5046,
2023-01-06 11:30:00,706.3896,706.3878,
2023-01-06 11:45:00,731.92285,731.2711,
2023-01-06 12:00:00,757.4561,756.1544,
2023-01-06 12:15:00,765.5587,759.91187,
2023-01-06 12:30:00,773.6614,763.6693,
2023-01-06 12:45:00,781.76404,767.4267,
2023-01-06 13:00:00,789.86664,771.18414,
