Datetime,ssrdc,ssrd,t2m,u10,v10
2023-01-01 07:00:00,0.0,0.0,285.89087,-0.6925802,1.6242151
2023-01-01 07:15:00,23.881697,21.321388,286.62524,-0.7645278,1.6333404
2023-01-01 07:30:00,47.763393,42.642776,287.35962,-0.8364754,1.6424656
2023-01-01 07:45:00,71.64509,63.964165,288.094,-0.90842295,1.6515908
2023-01-01 08:00:00,95.52679,85.28555,288.82837,-0.9803705,1.660716
2023-01-01 08:15:00,150.59901,137.46928,289.7279,-1.0913484,1.3784165
2023-01-01 08:30:00,205.67125,189.65302,290.62744,-1.2023263,1.096117
2023-01-01 08:45:00,260.74347,241.83675,291.52698,-1.3133042,0.8138175
2023-01-01 09:00:00,315.8157,294.02048,292.4265,-1.4242821,0.531518
2023-01-01 09:15:00,368.9409,352.94205,292.9569,-1.623034,0.5523627
2023-01-01 09:30:00,422.06604,411.8636,293.4873,-1.8217859,0.5732074
2023-01-01 09:45:00,475.19122,470.78516,294.0177,-2.0205379,0.5940521
2023-01-01 10:00:00,528.3164,529.7067,294.5481,-2.2192898,0.6148968
2023-01-01 10:15:00,570.1167,572.33746,294.89496,-2.3673215,0.5435519
2023-01-01 10:30:00,611.917,614.96826,295.24182,-2.5153532,0.47220707
2023-01-01 10:45:00,653.7172,657.599,295.58868,-2.663385,0.40086222
2023-01-01 11:00:00,695.5175,700.22974,295.93555,-2.8114166,0.32951736
2023-01-01 11:15:00,721.55005,716.9071,296.14874,-2.910202,0.26114202
2023-01-01 11:30:00,747.58264,733.5845,296.36194,-3.0089874,0.19276667
2023-01-01 11:45:00,773.61523,750.2618,296.57513,-3.1077728,0.12439132
2023-01-01 12:00:00,799.64777,766.93915,296.78833,-3.2065582,0.05601597
2023-01-01 12:15:00,807.9924,761.9683,296.95465,-3.272851,-0.02046442
2023-01-01 12:30:00,816.3369,756.9975,297.12097,-3.3391438,-0.09694481
2023-01-01 12:45:00,824.6815,752.0267,297.2873,-3.4054365,-0.1734252
2023-01-01 13:00:00,833.0261,747.05585,297.4536,-3.4717293,-0.24990559
2023-01-01 13:15:00,823.1165,713.07056,297.39825,-3.4370167,-0.29480648
2023-01-01 13:30:00,813.2069,679.0853,297.3429,-3.4023042,-0.33970737
2023-01-01 13:45:00,803.29736,645.10004,297.28754,-3.3675916,-0.38460827
2023-01-01 14:00:00,793.38776,611.11475,297.23218,-3.332879,-0.42950916
2023-01-01 14:15:00,765.7645,596.7323,297.24457,-3.3165884,-0.47168255
2023-01-01 14:30:00,738.14124,582.34985,297.25696,-3.3002977,-0.51385593
2023-01-01 14:45:00,710.51794,567.96747,297.26935,-3.284007,-0.5560293
2023-01-01 15:00:00,682.8947,553.585,297.28174,-3.2677164,-0.5982027
2023-01-01 15:15:00,639.91284,510.69626,297.1067,-3.1808095,-0.62623334
2023-01-01 15:30:00,596.93097,467.8075,296.93164,-3.0939026,-0.654264
2023-01-01 15:45:00,553.9491,424.91876,296.7566,-3.0069957,-0.6822946
2023-01-01 16:00:00,510.96722,382.03,296.58154,-2.9200888,-0.71032524
2023-01-01 16:15:00,457.4204,351.91846,296.36395,-2.9327729,-0.7398906
2023-01-01 16:30:00,403.8736,321.80695,296.14636,-2.945457,-0.7694559
2023-01-01 16:45:00,350.3268,291.69543,295.92877,-2.958141,-0.79902124
2023-01-01 17:00:00,296.78,261.5839,295.71118,-2.9708252,-0.8285866
2023-01-01 17:15:00,242.43973,214.34459,295.13055,-2.6765835,-0.7764051
2023-01-01 17:30:00,188.09944,167.10529,294.54993,-2.3823419,-0.7242236
2023-01-01 17:45:00,133.75917,119.86597,293.9693,-2.0881002,-0.67204213
2023-01-01 18:00:00,79.41889,72.62666,293.38867,-1.7938585,-0.61986065
2023-01-01 18:15:00,59.56417,54.469997,292.80292,-1.8420243,-0.41094017
2023-01-01 18:30:00,39.709446,36.31333,292.21716,-1.8901901,-0.20201969
2023-01-01 18:45:00,19.854723,18.156666,291.6314,-1.9383559,0.0069007874
2023-01-01 19:00:00,0.0,0.0,291.04565,-1.9865217,0.21582127
2023-01-01 19:15:00,,,290.8642,-1.8273847,0.33334684
2023-01-01 19:30:00,,,290.68274,-1.6682477,0.45087242
2023-01-01 19:45:00,,,290.50128,-1.5091107,0.568398
2023-01-01 20:00:00,,,290.31982,-1.3499737,0.6859236
2023-01-01 20:15:00,,,290.2223,-1.2848947,0.8212991
2023-01-01 20:30:00,,,290.12476,-1.2198157,0.9566746
2023-01-01 20:45:00,,,290.02722,-1.1547368,1.0920501
2023-01-01 21:00:00,,,289.9297,-1.0896578,1.2274256
2023-01-01 21:15:00,,,289.787,-1.0158396,1.2806749
2023-01-01 21:30:00,,,289.6443,-0.94202137,1.3339243
2023-01-01 21:45:00,,,289.5016,-0.86820316,1.3871737
2023-01-01 22:00:00,,,289.3589,-0.79438496,1.440423
2023-01-01 22:15:00,,,289.16498,-0.71262646,1.4257865
2023-01-01 22:30:00,,,288.97107,-0.63086796,1.41115
2023-01-01 22:45:00,,,288.77716,-0.54910946,1.3965135
2023-01-01 23:00:00,,,288.58325,-0.46735096,1.381877
2023-01-01 23:15:00,,,288.4065,-0.41875768,1.3774228
2023-01-01 23:30:00,,,288.22974,-0.3701644,1.3729687
2023-01-01 23:45:00,,,288.05298,-0.3215711,1.3685145
2023-01-02 00:00:00,,,287.87622,-0.27297783,1.3640604
2023-01-02 00:15:00,,,287.82172,-0.24785686,1.3666224
2023-01-02 00:30:00,,,287.7672,-0.22273588,1.3691845
2023-01-02 00:45:00,,,287.7127,-0.19761491,1.3717465
2023-01-02 01:00:00,,,287.6582,-0.17249393,1.3743086
2023-01-02 01:15:00,,,287.56226,-0.1630857,1.3696618
2023-01-02 01:30:00,,,287.4663,-0.15367746,1.365015
2023-01-02 01:45:00,,,287.37036,-0.14426923,1.3603683
2023-01-02 02:00:00,,,287.2744,-0.13486099,1.3557215
2023-01-02 02:15:00,,,287.17065,-0.13207126,1.3355937
2023-01-02 02:30:00,,,287.0669,-0.12928152,1.3154659
2023-01-02 02:45:00,,,286.96313,-0.12649179,1.2953382
2023-01-02 03:00:00,,,286.85938,-0.12370205,1.2752104
2023-01-02 03:15:00,,,286.76636,-0.14588737,1.2887051
2023-01-02 03:30:00,,,286.67334,-0.1680727,1.3021998
2023-01-02 03:45:00,,,286.58032,-0.19025803,1.3156946
2023-01-02 04:00:00,,,286.4873,-0.21244335,1.3291893
2023-01-02 04:15:00,,,286.4419,-0.23266506,1.3068247
2023-01-02 04:30:00,,,286.39648,-0.25288677,1.2844601
2023-01-02 04:45:00,,,286.35107,-0.27310848,1.2620955
2023-01-02 05:00:00,,,286.30566,-0.2933302,1.2397308
2023-01-02 05:15:00,,,286.2439,-0.32289886,1.2451551
2023-01-02 05:30:00,,,286.18213,-0.35246754,1.2505794
2023-01-02 05:45:00,,,286.12036,-0.3820362,1.2560036
2023-01-02 06:00:00,,,286.0586,-0.41160488,1.2614279
2023-01-02 06:15:00,,,285.8781,-0.53030515,1.3326495
2023-01-02 06:30:00,,,285.69763,-0.6490054,1.403871
2023-01-02 06:45:00,,,285.51715,-0.7677057,1.4750926
2023-01-02 07:00:00,0.0,0.0,285.33667,-0.88640594,1.5463142
2023-01-02 07:15:00,24.299414,22.79766,286.02295,-0.9147687,1.4281423
2023-01-02 07:30:00,48.598827,45.59532,286.70923,-0.94313145,1.3099704
2023-01-02 07:45:00,72.89824,68.39298,287.3955,-0.9714942,1.1917984
2023-01-02 08:00:00,97.197655,91.19064,288.0818,-0.99985695,1.0736265
2023-01-02 08:15:00,152.92044,143.97375,289.09344,-1.0650039,0.7998042
2023-01-02 08:30:00,208.64323,196.75688,290.1051,-1.1301508,0.5259819
2023-01-02 08:45:00,264.36603,249.54001,291.11676,-1.1952977,0.2521596
2023-01-02 09:00:00,320.0888,302.32312,292.12842,-1.2604446,-0.021662712
2023-01-02 09:15:00,373.2816,358.51392,292.677,-1.473135,-0.1172142
2023-01-02 09:30:00,426.47437,414.7047,293.2256,-1.6858253,-0.2127657
2023-01-02 09:45:00,479.66714,470.8955,293.77417,-1.8985157,-0.30831718
2023-01-02 10:00:00,532.8599,527.0863,294.32275,-2.111206,-0.40386868
2023-01-02 10:15:00,574.53613,568.5386,294.67896,-2.274436,-0.4323566
2023-01-02 10:30:00,616.2123,609.99084,295.03516,-2.437666,-0.46084452
2023-01-02 10:45:00,657.8885,651.44305,295.39136,-2.600896,-0.48933244
2023-01-02 11:00:00,699.5647,692.8953,295.74756,-2.7641258,-0.51782036
2023-01-02 11:15:00,725.50793,718.47516,296.01306,-2.8213701,-0.49658632
2023-01-02 11:30:00,751.4511,744.05493,296.27856,-2.8786144,-0.4753523
2023-01-02 11:45:00,777.3943,769.63477,296.54407,-2.9358587,-0.45411825
2023-01-02 12:00:00,803.3375,795.2146,296.80957,-2.993103,-0.43288422
2023-01-02 12:15:00,811.1653,803.19714,297.00305,-3.0047953,-0.42119384
2023-01-02 12:30:00,818.99304,811.1797,297.19653,-3.0164876,-0.40950346
2023-01-02 12:45:00,826.82086,819.1622,297.39,-3.02818,-0.39781308
