# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 11.7803
# Longitude (positive East, ISO 19115): 102.8782
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-06-30T00:00:00.0/2022-06-30T01:00:00.0;499.8844;311.0215;216.5380;94.4835;560.9846;93.5219;6.7213;86.8006;21.2910;1.0000
2022-06-30T01:00:00.0/2022-06-30T02:00:00.0;774.8689;533.2120;415.8307;117.3813;704.1467;47.8824;0.0259;47.8565;0.0513;1.0000
2022-06-30T02:00:00.0/2022-06-30T03:00:00.0;1004.2852;724.5793;595.6607;128.9186;780.3704;54.2592;0.0000;54.2592;0.0000;0.9167
2022-06-30T03:00:00.0/2022-06-30T04:00:00.0;1172.4957;866.7307;730.0467;136.6840;819.9628;81.8780;0.0013;81.8767;0.0014;1.0000
2022-06-30T04:00:00.0/2022-06-30T05:00:00.0;1268.0330;947.7727;804.7633;143.0094;835.9961;204.6452;0.6422;204.0031;0.6597;1.0000
2022-06-30T05:00:00.0/2022-06-30T06:00:00.0;1284.3813;961.2737;815.0481;146.2256;835.9183;408.4090;84.7252;323.6837;87.3540;1.0000
2022-06-30T06:00:00.0/2022-06-30T07:00:00.0;1220.4232;905.9475;757.4764;148.4711;817.3826;771.1871;438.7506;332.4364;475.7083;1.0000
2022-06-30T07:00:00.0/2022-06-30T08:00:00.0;1080.5146;786.0545;637.4431;148.6114;776.3969;550.1530;178.0139;372.1391;211.0388;1.0000
2022-06-30T08:00:00.0/2022-06-30T09:00:00.0;874.1884;611.4125;469.6245;141.7880;705.5952;312.1597;34.4348;277.7249;54.0264;1.0000
2022-06-30T09:00:00.0/2022-06-30T10:00:00.0;615.5035;398.0002;277.4514;120.5488;588.1041;134.9471;16.1143;118.8328;29.5585;1.0000
2022-06-30T10:00:00.0/2022-06-30T11:00:00.0;322.0864;172.5124;95.4980;77.0144;365.7487;20.4004;0.0023;20.3981;0.0166;1.0000
2022-06-30T11:00:00.0/2022-06-30T12:00:00.0;45.8709;15.5782;3.8482;11.7300;41.4883;12.9073;1.5171;11.3902;20.6530;0.8833
2022-06-30T12:00:00.0/2022-06-30T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T13:00:00.0/2022-06-30T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T14:00:00.0/2022-06-30T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
