# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 15.2665
# Longitude (positive East, ISO 19115): 101.1875
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-07-01T20:00:00.0/2022-07-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-01T21:00:00.0/2022-07-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-01T22:00:00.0/2022-07-01T23:00:00.0;2.3241;0.4984;0.0157;0.4827;0.5142;0.3605;0.0001;0.3604;0.0030;0.9417
2022-07-01T23:00:00.0/2022-07-02T00:00:00.0;190.4205;87.4181;45.6395;41.7786;257.2928;59.1448;1.2340;57.9109;5.9921;0.8500
2022-07-02T00:00:00.0/2022-07-02T01:00:00.0;489.9365;298.8477;211.6444;87.2033;559.6241;198.0852;22.9332;175.1520;57.5656;1.0000
2022-07-02T01:00:00.0/2022-07-02T02:00:00.0;765.3441;519.7466;405.8498;113.8968;695.8161;383.9585;100.0214;283.9371;169.7041;1.0000
2022-07-02T02:00:00.0/2022-07-02T03:00:00.0;997.8732;713.0924;581.9667;131.1257;767.2978;522.9517;152.7717;370.1801;202.8419;0.9167
2022-07-02T03:00:00.0/2022-07-02T04:00:00.0;1171.6736;859.6028;714.1789;145.4239;802.6705;630.0768;182.3346;447.7422;205.8010;1.0000
2022-07-02T04:00:00.0/2022-07-02T05:00:00.0;1274.8954;946.8802;788.3306;158.5496;814.4700;502.8161;65.3006;437.5155;67.4610;1.0000
2022-07-02T05:00:00.0/2022-07-02T06:00:00.0;1300.4985;967.9426;799.9739;167.9688;810.2318;498.0988;78.3845;419.7143;79.6486;1.0000
2022-07-02T06:00:00.0/2022-07-02T07:00:00.0;1246.7332;920.5710;744.2784;176.2926;786.1130;619.4465;150.2103;469.2362;158.3382;1.0000
2022-07-02T07:00:00.0/2022-07-02T08:00:00.0;1117.2596;808.1184;627.1918;180.9266;738.6838;669.7866;291.9288;377.8578;344.1908;1.0000
2022-07-02T08:00:00.0/2022-07-02T09:00:00.0;920.8982;639.5151;464.0184;175.4966;661.7118;459.7850;140.6772;319.1077;201.0256;1.0000
2022-07-02T09:00:00.0/2022-07-02T10:00:00.0;671.0281;430.6823;282.3496;148.3327;549.7964;362.4744;139.9735;222.5009;276.3994;1.0000
2022-07-02T10:00:00.0/2022-07-02T11:00:00.0;384.6746;207.5237;111.3230;96.2006;364.9620;171.4570;52.9592;118.4978;157.5736;1.0000
2022-07-02T11:00:00.0/2022-07-02T12:00:00.0;89.6015;32.3932;9.2251;23.1681;72.3665;23.4646;0.2588;23.2058;1.6475;0.8500
2022-07-02T12:00:00.0/2022-07-02T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T13:00:00.0/2022-07-02T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T14:00:00.0/2022-07-02T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T15:00:00.0/2022-07-02T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T16:00:00.0/2022-07-02T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T17:00:00.0/2022-07-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T18:00:00.0/2022-07-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T19:00:00.0/2022-07-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T20:00:00.0/2022-07-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T21:00:00.0/2022-07-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T22:00:00.0/2022-07-02T23:00:00.0;2.1551;0.4672;0.0216;0.4456;0.6855;0.4672;0.0216;0.4456;0.6855;0.9417
2022-07-02T23:00:00.0/2022-07-03T00:00:00.0;189.0628;89.9566;52.5182;37.4383;301.2500;87.2734;48.2612;39.0122;282.6169;0.8500
2022-07-03T00:00:00.0/2022-07-03T01:00:00.0;488.7845;303.1310;226.2036;76.9275;601.4033;244.8656;94.2010;150.6646;250.5965;1.0000
2022-07-03T01:00:00.0/2022-07-03T02:00:00.0;764.4485;522.4181;417.0631;105.3549;716.4318;391.3132;112.9896;278.3236;195.5074;1.0000
2022-07-03T02:00:00.0/2022-07-03T03:00:00.0;997.2668;714.2850;585.5427;128.7423;772.6943;517.7532;167.4317;350.3215;223.6387;0.9167
2022-07-03T03:00:00.0/2022-07-03T04:00:00.0;1171.3690;859.0229;705.6406;153.3823;793.4237;625.0009;257.2083;367.7925;281.5953;1.0000
2022-07-03T04:00:00.0/2022-07-03T05:00:00.0;1274.8843;944.0365;764.7454;179.2911;790.1498;792.2864;350.1181;442.1683;360.7849;1.0000
2022-07-03T05:00:00.0/2022-07-03T06:00:00.0;1300.7518;962.7989;762.8081;199.9908;772.4095;764.3971;330.0430;434.3541;334.5814;1.0000
2022-07-03T06:00:00.0/2022-07-03T07:00:00.0;1247.2036;914.1947;704.5585;209.6362;743.8821;868.4833;562.7622;305.7211;593.6484;1.0000
2022-07-03T07:00:00.0/2022-07-03T08:00:00.0;1117.8844;801.6517;595.1521;206.4995;700.5507;745.1311;465.4615;279.6696;552.2245;1.0000
2022-07-03T08:00:00.0/2022-07-03T09:00:00.0;921.6038;633.0612;440.9649;192.0963;628.3695;579.2450;375.2811;203.9638;529.4109;1.0000
2022-07-03T09:00:00.0/2022-07-03T10:00:00.0;671.7350;424.8853;266.9919;157.8934;519.0468;424.8853;266.9919;157.8934;519.0468;1.0000
2022-07-03T10:00:00.0/2022-07-03T11:00:00.0;385.3031;203.3137;102.6420;100.6716;335.0968;195.2638;90.7692;104.4946;293.1521;1.0000
2022-07-03T11:00:00.0/2022-07-03T12:00:00.0;90.0230;31.6138;8.1225;23.4913;63.2423;31.6138;8.1225;23.4913;63.2423;0.8417
2022-07-03T12:00:00.0/2022-07-03T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T13:00:00.0/2022-07-03T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T14:00:00.0/2022-07-03T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T15:00:00.0/2022-07-03T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T16:00:00.0/2022-07-03T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T17:00:00.0/2022-07-03T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T18:00:00.0/2022-07-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T19:00:00.0/2022-07-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T20:00:00.0/2022-07-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T21:00:00.0/2022-07-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T22:00:00.0/2022-07-03T23:00:00.0;1.9546;0.4177;0.0122;0.4055;0.4789;0.4177;0.0122;0.4055;0.4789;0.9500
2022-07-03T23:00:00.0/2022-07-04T00:00:00.0;187.6969;87.8679;48.4900;39.3779;277.4280;75.6765;23.4517;52.2248;163.9098;0.8500
2022-07-04T00:00:00.0/2022-07-04T01:00:00.0;487.6404;300.7601;220.6195;80.1406;586.5201;215.0177;42.0718;172.9459;109.7054;1.0000
2022-07-04T01:00:00.0/2022-07-04T02:00:00.0;763.5737;522.0712;419.1662;102.9050;720.4413;390.9720;112.9056;278.0664;196.6489;1.0000
2022-07-04T02:00:00.0/2022-07-04T03:00:00.0;996.6902;715.9230;598.3036;117.6193;789.7969;527.3867;162.3795;365.0071;216.0068;0.9167
2022-07-04T03:00:00.0/2022-07-04T04:00:00.0;1171.0986;862.1771;728.5256;133.6515;819.2722;616.3494;174.5376;441.8118;195.0706;1.0000
2022-07-04T04:00:00.0/2022-07-04T05:00:00.0;1274.9070;948.3457;795.5480;152.7977;821.9286;702.4017;271.2871;431.1146;279.2444;1.0000
2022-07-04T05:00:00.0/2022-07-04T06:00:00.0;1301.0339;968.3386;799.5546;168.7840;809.4409;789.1873;380.7794;408.4079;385.2826;1.0000
2022-07-04T06:00:00.0/2022-07-04T07:00:00.0;1247.6931;917.9476;728.4377;189.5100;768.5981;649.3250;186.7646;462.5604;195.8623;1.0000
2022-07-04T07:00:00.0/2022-07-04T08:00:00.0;1118.5149;800.2466;590.0542;210.1925;693.7773;535.4238;132.6443;402.7795;158.2877;1.0000
2022-07-04T08:00:00.0/2022-07-04T09:00:00.0;922.2988;626.1124;415.2180;210.8944;590.4389;448.9338;123.0259;325.9079;175.9728;1.0000
2022-07-04T09:00:00.0/2022-07-04T10:00:00.0;672.4135;416.6685;241.8987;174.7698;469.7763;303.1268;75.8353;227.2914;143.5523;1.0000
2022-07-04T10:00:00.0/2022-07-04T11:00:00.0;385.8847;199.1693;92.7428;106.4265;302.1359;170.3928;49.9278;120.4650;177.6296;1.0000
2022-07-04T11:00:00.0/2022-07-04T12:00:00.0;90.3569;31.1936;7.2140;23.9797;55.8625;26.3262;2.9937;23.3324;18.7672;0.8417
2022-07-04T12:00:00.0/2022-07-04T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T13:00:00.0/2022-07-04T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T14:00:00.0/2022-07-04T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T15:00:00.0/2022-07-04T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T16:00:00.0/2022-07-04T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T17:00:00.0/2022-07-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T18:00:00.0/2022-07-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T19:00:00.0/2022-07-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T20:00:00.0/2022-07-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T21:00:00.0/2022-07-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T22:00:00.0/2022-07-04T23:00:00.0;1.8066;0.3829;0.0145;0.3683;0.3533;0.3829;0.0145;0.3683;0.3533;0.9500
2022-07-04T23:00:00.0/2022-07-05T00:00:00.0;186.3258;87.5548;50.9763;36.5785;295.5159;85.8063;47.2619;38.5444;280.5438;0.8500
2022-07-05T00:00:00.0/2022-07-05T01:00:00.0;486.5064;299.3883;222.6382;76.7501;594.3609;221.4572;55.0611;166.3960;145.6538;1.0000
2022-07-05T01:00:00.0/2022-07-05T02:00:00.0;762.7214;519.5696;413.4233;106.1463;711.7059;332.8848;75.6737;257.2111;123.8176;1.0000
2022-07-05T02:00:00.0/2022-07-05T03:00:00.0;996.1445;712.8689;582.3539;130.5149;769.3156;682.4703;488.5199;193.9504;645.5683;0.9167
2022-07-05T03:00:00.0/2022-07-05T04:00:00.0;1170.8632;858.0992;701.7553;156.3440;789.4075;740.2001;375.6675;364.5325;429.0714;1.0000
2022-07-05T04:00:00.0/2022-07-05T05:00:00.0;1274.9635;942.6317;759.2171;183.4146;784.3858;710.7941;221.3377;489.4564;228.3350;1.0000
2022-07-05T05:00:00.0/2022-07-05T06:00:00.0;1301.3440;961.0175;755.6163;205.4012;764.7683;718.6036;218.9548;499.6488;221.5204;1.0000
2022-07-05T06:00:00.0/2022-07-05T07:00:00.0;1248.2004;913.0281;700.9803;212.0479;739.5589;755.6085;372.7885;382.8200;397.7929;1.0000
2022-07-05T07:00:00.0/2022-07-05T08:00:00.0;1119.1492;802.1100;599.9851;202.1249;705.5625;554.6343;182.5390;372.0953;209.7218;1.0000
2022-07-05T08:00:00.0/2022-07-05T09:00:00.0;922.9809;635.1778;451.8543;183.3235;643.1638;399.9493;69.8849;330.0644;98.0311;1.0000
2022-07-05T09:00:00.0/2022-07-05T10:00:00.0;673.0607;425.7871;270.6676;155.1195;524.2641;343.1443;113.8880;229.2562;233.9314;1.0000
2022-07-05T10:00:00.0/2022-07-05T11:00:00.0;386.4165;201.0334;97.4818;103.5516;315.3266;193.0144;86.6927;106.3217;278.2423;1.0000
2022-07-05T11:00:00.0/2022-07-05T12:00:00.0;90.6406;30.8587;6.8435;24.0152;52.3859;29.2124;4.9146;24.2977;37.7890;0.8417
2022-07-05T12:00:00.0/2022-07-05T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T13:00:00.0/2022-07-05T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T14:00:00.0/2022-07-05T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T15:00:00.0/2022-07-05T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T16:00:00.0/2022-07-05T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T17:00:00.0/2022-07-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T18:00:00.0/2022-07-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T19:00:00.0/2022-07-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T20:00:00.0/2022-07-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T21:00:00.0/2022-07-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T22:00:00.0/2022-07-05T23:00:00.0;1.6573;0.3395;0.0069;0.3326;0.1887;0.3395;0.0069;0.3326;0.1887;0.9500
2022-07-05T23:00:00.0/2022-07-06T00:00:00.0;184.9505;83.5288;43.6773;39.8515;249.9552;69.1936;14.8332;54.3603;106.3649;0.8500
