# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 18.5426
# Longitude (positive East, ISO 19115): 98.5194
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-06-30T00:00:00.0/2022-06-30T01:00:00.0;463.3679;293.4406;220.9081;72.5325;618.0213;76.7599;1.2306;75.5293;4.6251;1.0000
2022-06-30T01:00:00.0/2022-06-30T02:00:00.0;739.2079;517.1650;424.2280;92.9371;753.2646;128.1959;0.1599;128.0360;0.2841;1.0000
2022-06-30T02:00:00.0/2022-06-30T03:00:00.0;975.9319;715.7277;610.3481;105.3796;822.9097;184.9056;1.6367;183.2690;2.1717;0.9167
2022-06-30T03:00:00.0/2022-06-30T04:00:00.0;1157.4047;870.0215;755.1520;114.8695;859.2114;109.9972;0.0002;109.9970;0.0002;1.0000
2022-06-30T04:00:00.0/2022-06-30T05:00:00.0;1271.2549;967.1810;844.4692;122.7118;875.0047;131.7018;0.0008;131.7010;0.0009;1.0000
2022-06-30T05:00:00.0/2022-06-30T06:00:00.0;1309.7189;999.6497;871.7975;127.8522;876.8349;249.0238;8.9378;240.0860;9.0108;1.0000
2022-06-30T06:00:00.0/2022-06-30T07:00:00.0;1270.1711;965.6977;840.1044;125.5933;871.2303;379.2941;25.4099;353.8842;26.0287;1.0000
2022-06-30T07:00:00.0/2022-06-30T08:00:00.0;1155.3036;868.1182;752.0110;116.1072;857.2055;561.4931;122.9064;438.5868;141.7180;1.0000
2022-06-30T08:00:00.0/2022-06-30T09:00:00.0;972.9417;713.9530;610.3386;103.6144;825.5514;309.0575;24.3236;284.7340;31.0835;1.0000
2022-06-30T09:00:00.0/2022-06-30T10:00:00.0;735.5109;515.0441;424.3145;90.7295;757.0071;252.1510;20.2907;231.8603;38.4482;1.0000
2022-06-30T10:00:00.0/2022-06-30T11:00:00.0;459.1891;290.2059;217.6247;72.5812;613.6382;169.7172;22.2765;147.4407;66.2833;1.0000
2022-06-30T11:00:00.0/2022-06-30T12:00:00.0;162.8029;77.8404;43.6550;34.1854;273.5103;52.7479;8.5914;44.1565;87.4486;0.8167
2022-06-30T12:00:00.0/2022-06-30T13:00:00.0;0.2661;0.0531;0.0008;0.0523;0.0000;0.0531;0.0008;0.0523;0.0000;0.9750
2022-06-30T13:00:00.0/2022-06-30T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T14:00:00.0/2022-06-30T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
