# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 14.9701
# Longitude (positive East, ISO 19115): 102.0825
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-06-30T00:00:00.0/2022-06-30T01:00:00.0;507.4729;321.6694;242.2888;79.3806;621.1470;293.8563;175.5803;118.2760;461.0005;1.0000
2022-06-30T01:00:00.0/2022-06-30T02:00:00.0;780.7288;542.4900;437.8730;104.6170;736.6572;457.9673;216.5435;241.4238;368.0503;1.0000
2022-06-30T02:00:00.0/2022-06-30T03:00:00.0;1009.9302;733.6393;609.7600;123.8794;794.6490;646.9780;341.6135;305.3644;444.5737;0.9167
2022-06-30T03:00:00.0/2022-06-30T04:00:00.0;1179.4543;876.4766;735.9924;140.4843;821.8568;789.8563;432.6883;357.1680;484.2614;1.0000
2022-06-30T04:00:00.0/2022-06-30T05:00:00.0;1277.7440;958.7892;803.6780;155.1112;828.5561;856.3792;438.9250;417.4542;452.8933;1.0000
2022-06-30T05:00:00.0/2022-06-30T06:00:00.0;1298.0959;973.9680;807.7482;166.2198;819.6694;821.3234;338.9519;482.3715;343.6989;1.0000
2022-06-30T06:00:00.0/2022-06-30T07:00:00.0;1239.1195;922.5040;754.3314;168.1726;801.7851;631.8796;170.4834;461.3961;180.1100;1.0000
2022-06-30T07:00:00.0/2022-06-30T08:00:00.0;1104.8311;808.1832;647.9228;160.2604;771.9841;625.8170;244.3655;381.4515;296.4321;1.0000
2022-06-30T08:00:00.0/2022-06-30T09:00:00.0;904.3799;638.2816;492.4760;145.8056;715.7440;505.4649;320.6626;184.8023;475.2550;1.0000
2022-06-30T09:00:00.0/2022-06-30T10:00:00.0;651.4246;426.5491;303.4072;123.1419;608.3785;408.5480;262.1838;146.3642;521.3544;1.0000
2022-06-30T10:00:00.0/2022-06-30T11:00:00.0;363.2009;199.0533;115.8720;83.1813;400.6589;180.2801;82.3089;97.9712;298.7936;1.0000
2022-06-30T11:00:00.0/2022-06-30T12:00:00.0;73.5368;26.5773;8.2315;18.3459;71.7628;26.5773;8.2315;18.3459;71.7628;0.8000
2022-06-30T12:00:00.0/2022-06-30T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T13:00:00.0/2022-06-30T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T14:00:00.0/2022-06-30T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
