# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 6.4269
# Longitude (positive East, ISO 19115): 101.8253
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-07-02T07:00:00.0/2022-07-02T08:00:00.0;1061.4894;758.1987;585.2035;172.9952;725.2438;677.6830;349.3155;328.3676;434.5038;1.0000
2022-07-02T08:00:00.0/2022-07-02T09:00:00.0;856.5813;581.4667;415.9950;165.4717;637.1264;474.7951;197.0748;277.7203;288.6961;1.0000
2022-07-02T09:00:00.0/2022-07-02T10:00:00.0;597.2335;368.5113;234.6013;133.9100;511.7110;265.4005;52.6738;212.7267;117.2498;1.0000
2022-07-02T10:00:00.0/2022-07-02T11:00:00.0;301.1176;149.3340;73.6525;75.6816;296.4165;110.0384;13.8264;96.2120;54.5733;1.0000
2022-07-02T11:00:00.0/2022-07-02T12:00:00.0;33.6972;10.1718;1.8682;8.3036;22.9993;10.0745;1.7550;8.3194;21.9329;0.8417
2022-07-02T12:00:00.0/2022-07-02T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T13:00:00.0/2022-07-02T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T14:00:00.0/2022-07-02T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T15:00:00.0/2022-07-02T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T16:00:00.0/2022-07-02T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T17:00:00.0/2022-07-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T18:00:00.0/2022-07-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T19:00:00.0/2022-07-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T20:00:00.0/2022-07-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T21:00:00.0/2022-07-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T22:00:00.0/2022-07-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-02T23:00:00.0/2022-07-03T00:00:00.0;127.7501;52.7073;21.7122;30.9951;144.5229;44.4562;7.4013;37.0549;62.8079;0.8083
2022-07-03T00:00:00.0/2022-07-03T01:00:00.0;434.3137;252.0999;160.2689;91.8310;473.3613;185.8310;38.0413;147.7897;111.8511;1.0000
2022-07-03T01:00:00.0/2022-07-03T02:00:00.0;716.7750;474.8354;344.3848;130.4506;629.5844;333.3787;70.1321;263.2466;129.1258;1.0000
2022-07-03T02:00:00.0/2022-07-03T03:00:00.0;954.3381;670.9454;514.3424;156.6031;708.8463;421.1431;76.5617;344.5814;104.2293;0.9167
2022-07-03T03:00:00.0/2022-07-03T04:00:00.0;1130.8093;819.5201;646.9434;172.5768;753.2022;714.8113;353.2248;361.5866;410.8287;1.0000
2022-07-03T04:00:00.0/2022-07-03T05:00:00.0;1234.1571;907.2797;727.1431;180.1366;775.9960;769.0565;323.7771;445.2794;345.9551;1.0000
2022-07-03T05:00:00.0/2022-07-03T06:00:00.0;1257.3325;926.4183;743.8340;182.5843;779.2241;763.7145;288.0914;475.6232;301.9225;1.0000
2022-07-03T06:00:00.0/2022-07-03T07:00:00.0;1198.7513;874.8642;692.4968;182.3675;760.6821;749.2640;331.4783;417.7857;362.4128;1.0000
2022-07-03T07:00:00.0/2022-07-03T08:00:00.0;1062.4025;756.7209;578.5779;178.1430;716.5295;656.0707;301.8737;354.1970;373.3626;1.0000
2022-07-03T08:00:00.0/2022-07-03T09:00:00.0;857.5751;582.2985;417.8202;164.4783;639.4557;489.0238;203.9770;285.0468;309.8386;1.0000
2022-07-03T09:00:00.0/2022-07-03T10:00:00.0;598.2261;369.0199;235.1870;133.8329;511.4194;329.9986;160.9757;169.0229;337.1699;1.0000
2022-07-03T10:00:00.0/2022-07-03T11:00:00.0;302.0270;147.8671;70.2419;77.6252;279.9041;139.9569;57.3383;82.6186;235.0874;1.0000
2022-07-03T11:00:00.0/2022-07-03T12:00:00.0;34.0587;10.0230;1.6139;8.4091;19.7000;10.0230;1.6139;8.4091;19.7000;0.8417
2022-07-03T12:00:00.0/2022-07-03T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T13:00:00.0/2022-07-03T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T14:00:00.0/2022-07-03T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T15:00:00.0/2022-07-03T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T16:00:00.0/2022-07-03T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T17:00:00.0/2022-07-03T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T18:00:00.0/2022-07-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T19:00:00.0/2022-07-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T20:00:00.0/2022-07-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T21:00:00.0/2022-07-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T22:00:00.0/2022-07-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-03T23:00:00.0/2022-07-04T00:00:00.0;126.7226;45.9236;11.6613;34.2623;75.5262;17.5571;0.0031;17.5540;0.0323;0.8167
2022-07-04T00:00:00.0/2022-07-04T01:00:00.0;433.4259;233.4245;117.1126;116.3119;341.3958;22.5556;0.0000;22.5556;0.0000;1.0000
2022-07-04T01:00:00.0/2022-07-04T02:00:00.0;716.1671;460.1411;296.9400;163.2012;541.3459;47.0441;0.0001;47.0441;0.0001;1.0000
2022-07-04T02:00:00.0/2022-07-04T03:00:00.0;954.0390;663.3172;483.6954;179.6218;666.0058;147.9815;0.2270;147.7545;0.3025;0.9167
2022-07-04T03:00:00.0/2022-07-04T04:00:00.0;1130.8265;815.5256;627.4104;188.1152;730.4191;153.5795;0.1968;153.3828;0.2197;1.0000
2022-07-04T04:00:00.0/2022-07-04T05:00:00.0;1234.4760;903.6289;706.5472;197.0817;753.8101;333.2713;17.5730;315.6983;18.4829;1.0000
2022-07-04T05:00:00.0/2022-07-04T06:00:00.0;1257.9175;923.0498;722.8412;200.2085;756.8710;681.9225;205.2117;476.7108;215.2821;1.0000
2022-07-04T06:00:00.0/2022-07-04T07:00:00.0;1199.5485;870.9759;668.0001;202.9758;733.2031;745.2911;343.7567;401.5344;373.9770;1.0000
2022-07-04T07:00:00.0/2022-07-04T08:00:00.0;1063.3425;751.3530;548.2552;203.0977;678.1697;675.9091;348.2899;327.6193;429.7957;1.0000
2022-07-04T08:00:00.0/2022-07-04T09:00:00.0;858.5790;575.1609;386.2220;188.9389;589.9778;451.4729;168.6246;282.8484;254.0165;1.0000
2022-07-04T09:00:00.0/2022-07-04T10:00:00.0;599.2102;363.4591;215.3613;148.0978;467.9505;308.7047;117.2392;191.4656;259.2035;1.0000
2022-07-04T10:00:00.0/2022-07-04T11:00:00.0;302.9090;147.3830;67.3012;80.0818;269.3781;140.8728;58.3666;82.5063;233.6658;1.0000
2022-07-04T11:00:00.0/2022-07-04T12:00:00.0;34.4485;10.2754;1.7344;8.5410;21.0559;10.2469;1.7237;8.5232;20.9566;0.8333
2022-07-04T12:00:00.0/2022-07-04T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T13:00:00.0/2022-07-04T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T14:00:00.0/2022-07-04T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T15:00:00.0/2022-07-04T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T16:00:00.0/2022-07-04T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T17:00:00.0/2022-07-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T18:00:00.0/2022-07-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T19:00:00.0/2022-07-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T20:00:00.0/2022-07-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T21:00:00.0/2022-07-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T22:00:00.0/2022-07-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-04T23:00:00.0/2022-07-05T00:00:00.0;125.7596;54.2066;25.4364;28.7702;173.3591;25.0830;0.0196;25.0634;0.0958;0.8167
2022-07-05T00:00:00.0/2022-07-05T01:00:00.0;432.5709;259.3074;179.5270;79.7804;532.9487;188.9631;47.1566;141.8065;122.8299;1.0000
2022-07-05T01:00:00.0/2022-07-05T02:00:00.0;715.6047;487.0147;382.4850;104.5297;700.4651;272.8196;41.0182;231.8015;79.5932;1.0000
2022-07-05T02:00:00.0/2022-07-05T03:00:00.0;953.7940;687.3024;570.6665;116.6358;786.8968;461.1555;123.8082;337.3473;171.8914;0.9167
2022-07-05T03:00:00.0/2022-07-05T04:00:00.0;1130.9016;838.7938;716.7327;122.0611;834.4112;333.6724;26.9876;306.6848;30.4170;1.0000
2022-07-05T04:00:00.0/2022-07-05T05:00:00.0;1234.8514;928.3701;805.1842;123.1859;858.7779;810.3480;497.9013;312.4466;528.6551;1.0000
2022-07-05T05:00:00.0/2022-07-05T06:00:00.0;1258.5530;949.2697;828.1849;121.0848;866.7451;554.3293;132.9623;421.3670;139.1342;1.0000
2022-07-05T06:00:00.0/2022-07-05T07:00:00.0;1200.3851;899.7511;783.0435;116.7076;859.1006;465.7550;66.5382;399.2168;72.3028;1.0000
2022-07-05T07:00:00.0/2022-07-05T08:00:00.0;1064.3076;783.9210;674.0859;109.8351;833.7388;289.4608;8.3448;281.1160;10.0641;1.0000
2022-07-05T08:00:00.0/2022-07-05T09:00:00.0;859.5908;611.6390;512.4562;99.1828;783.6948;254.7410;10.9302;243.8108;17.0143;1.0000
2022-07-05T09:00:00.0/2022-07-05T10:00:00.0;600.1833;398.0091;314.0979;83.9112;683.7941;203.4027;19.4548;183.9479;39.8455;1.0000
2022-07-05T10:00:00.0/2022-07-05T11:00:00.0;303.7607;168.7597;112.4134;56.3463;458.3327;96.0564;19.2552;76.8012;75.7569;1.0000
2022-07-05T11:00:00.0/2022-07-05T12:00:00.0;34.7830;12.1452;4.1826;7.9625;51.9525;11.9538;3.9207;8.0331;49.5256;0.8333
2022-07-05T12:00:00.0/2022-07-05T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T13:00:00.0/2022-07-05T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T14:00:00.0/2022-07-05T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T15:00:00.0/2022-07-05T16:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T16:00:00.0/2022-07-05T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T17:00:00.0/2022-07-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T18:00:00.0/2022-07-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T19:00:00.0/2022-07-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T20:00:00.0/2022-07-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T21:00:00.0/2022-07-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T22:00:00.0/2022-07-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-07-05T23:00:00.0/2022-07-06T00:00:00.0;124.8135;52.0629;21.1256;30.9373;143.0038;48.9178;15.7710;33.1468;115.2457;0.8167
