# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 16.0748
# Longitude (positive East, ISO 19115): 103.6048
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-06-30T00:00:00.0/2022-06-30T01:00:00.0;544.1809;348.7191;261.4633;87.2558;625.7359;314.2969;179.2562;135.0406;437.6574;1.0000
2022-06-30T01:00:00.0/2022-06-30T02:00:00.0;812.3325;568.0352;461.2342;106.8009;745.7628;524.6426;337.3055;187.3371;543.1177;1.0000
2022-06-30T02:00:00.0/2022-06-30T03:00:00.0;1034.9320;755.3572;637.4153;117.9420;810.5664;645.4423;308.0041;337.4382;394.8801;0.9167
2022-06-30T03:00:00.0/2022-06-30T04:00:00.0;1196.8062;891.6882;761.5524;130.1358;838.1364;705.3212;246.6866;458.6346;271.1907;1.0000
2022-06-30T04:00:00.0/2022-06-30T05:00:00.0;1286.9191;965.6542;820.1992;145.4550;839.5749;686.0740;203.5592;482.5148;208.9479;1.0000
2022-06-30T05:00:00.0/2022-06-30T06:00:00.0;1299.1250;972.8794;815.0599;157.8195;826.4184;761.7297;257.8511;503.8787;261.4098;1.0000
2022-06-30T06:00:00.0/2022-06-30T07:00:00.0;1232.5881;913.6857;751.6191;162.0666;803.0753;771.5699;432.2848;339.2851;468.0129;1.0000
2022-06-30T07:00:00.0/2022-06-30T08:00:00.0;1091.8402;792.5805;635.3185;157.2621;765.8369;792.5805;635.3185;157.2621;765.8369;1.0000
2022-06-30T08:00:00.0/2022-06-30T09:00:00.0;886.4707;618.2183;472.6210;145.5974;700.4380;563.1938;369.3463;193.8476;532.2321;1.0000
2022-06-30T09:00:00.0/2022-06-30T10:00:00.0;630.4733;406.0093;283.4081;122.6011;586.6793;190.0910;9.9166;180.1744;18.7748;1.0000
2022-06-30T10:00:00.0/2022-06-30T11:00:00.0;341.2908;182.0878;101.9294;80.1584;371.6602;119.6026;10.7483;108.8543;38.8434;1.0000
2022-06-30T11:00:00.0/2022-06-30T12:00:00.0;59.5930;20.4480;5.4776;14.9704;52.3351;19.6258;4.0489;15.5769;41.3118;0.8333
2022-06-30T12:00:00.0/2022-06-30T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T13:00:00.0/2022-06-30T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T14:00:00.0/2022-06-30T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
