# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 14.7445
# Longitude (positive East, ISO 19115): 98.6332
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-06-30T00:00:00.0/2022-06-30T01:00:00.0;438.6550;272.0290;193.0006;79.0284;567.4811;223.3935;87.2412;136.1523;246.0974;1.0000
2022-06-30T01:00:00.0/2022-06-30T02:00:00.0;719.7878;499.9336;394.4271;105.5065;718.6892;336.8046;82.2868;254.5178;158.2958;1.0000
2022-06-30T02:00:00.0/2022-06-30T03:00:00.0;960.8851;702.9713;581.0001;121.9712;795.4582;512.1268;152.2285;359.8983;207.6685;0.9167
2022-06-30T03:00:00.0/2022-06-30T04:00:00.0;1145.5137;860.1277;724.9760;135.1518;833.4377;592.3578;162.6678;429.6901;187.7307;1.0000
2022-06-30T04:00:00.0/2022-06-30T05:00:00.0;1261.0870;958.0299;811.0621;146.9678;847.1793;687.6578;182.9645;504.6933;190.7427;1.0000
2022-06-30T05:00:00.0/2022-06-30T06:00:00.0;1299.7244;989.4569;833.9551;155.5018;845.2238;752.0370;235.3922;516.6448;238.5387;1.0000
2022-06-30T06:00:00.0/2022-06-30T07:00:00.0;1258.7886;953.6420;800.8328;152.8092;838.0189;560.7594;112.9673;447.7921;117.5345;1.0000
2022-06-30T07:00:00.0/2022-06-30T08:00:00.0;1141.0662;853.4949;714.3823;139.1127;824.4481;480.5818;74.9048;405.6770;88.8948;1.0000
2022-06-30T08:00:00.0/2022-06-30T09:00:00.0;954.5776;695.5579;573.6012;121.9567;790.6500;498.1431;127.1942;370.9489;176.9683;1.0000
2022-06-30T09:00:00.0/2022-06-30T10:00:00.0;712.0298;491.7497;385.8007;105.9490;709.9808;344.3445;100.3414;244.0031;174.3645;1.0000
2022-06-30T10:00:00.0/2022-06-30T11:00:00.0;429.9497;262.3308;179.6406;82.6902;536.4405;117.7820;29.1668;88.6152;115.5868;1.0000
2022-06-30T11:00:00.0/2022-06-30T12:00:00.0;128.6076;56.6929;25.8238;30.8691;175.8631;56.0710;24.2477;31.8233;155.6148;0.8583
2022-06-30T12:00:00.0/2022-06-30T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T13:00:00.0/2022-06-30T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T14:00:00.0/2022-06-30T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
