# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2022-06-30T00:00:00.0
# Date end (ISO 8601): 2024-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 17.4121
# Longitude (positive East, ISO 19115): 104.7785
# Altitude (m): 8.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2025-07-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2022-06-30T00:00:00.0/2022-06-30T01:00:00.0;575.0329;359.8549;239.8293;120.0257;542.1052;102.1914;2.5622;99.6292;7.1583;1.0000
2022-06-30T01:00:00.0/2022-06-30T02:00:00.0;838.3887;577.5096;433.5028;144.0067;678.6491;68.4964;0.0090;68.4874;0.0162;1.0000
2022-06-30T02:00:00.0/2022-06-30T03:00:00.0;1055.2059;761.7450;608.4078;153.3372;758.6074;119.3584;0.0089;119.3495;0.0115;0.9167
2022-06-30T03:00:00.0/2022-06-30T04:00:00.0;1210.7056;894.6991;734.1481;160.5511;798.6031;274.3456;4.4499;269.8957;4.7237;1.0000
2022-06-30T04:00:00.0/2022-06-30T05:00:00.0;1294.2858;965.6859;796.6118;169.0740;810.7583;455.5517;49.2349;406.3167;49.7617;1.0000
2022-06-30T05:00:00.0/2022-06-30T06:00:00.0;1300.2461;970.1014;796.5092;173.5922;806.9230;785.1639;300.4318;484.7321;305.1099;1.0000
2022-06-30T06:00:00.0/2022-06-30T07:00:00.0;1228.1764;907.1289;731.3414;175.7875;784.1436;747.2775;289.6898;457.5878;308.9779;1.0000
2022-06-30T07:00:00.0/2022-06-30T08:00:00.0;1082.9855;781.4855;607.6356;173.8499;738.2783;667.8759;288.4749;379.4009;352.9587;1.0000
2022-06-30T08:00:00.0/2022-06-30T09:00:00.0;874.5655;603.4622;440.7161;162.7461;661.6069;516.6646;227.8709;288.7937;338.0686;1.0000
2022-06-30T09:00:00.0/2022-06-30T10:00:00.0;617.1178;391.6516;260.4536;131.1981;551.1483;297.4467;82.6148;214.8319;165.3287;1.0000
2022-06-30T10:00:00.0/2022-06-30T11:00:00.0;328.1839;172.8833;94.4067;78.4767;358.1118;120.9228;11.1590;109.7638;46.1704;1.0000
2022-06-30T11:00:00.0/2022-06-30T12:00:00.0;52.4676;17.9252;4.9569;12.9684;51.3155;14.2034;0.3531;13.8504;2.9971;0.8500
2022-06-30T12:00:00.0/2022-06-30T13:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T13:00:00.0/2022-06-30T14:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2022-06-30T14:00:00.0/2022-06-30T15:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
