Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,293.80054,-0.81084347,-1.2038107
2023-01-01 08:00:00,148.60234,114.17889,295.88452,-0.83269215,-1.3556147
2023-01-01 09:00:00,370.74902,299.5894,298.2024,-1.0929937,-1.8732567
2023-01-01 10:00:00,579.8986,504.5423,299.72095,-2.1980915,-4.266165
2023-01-01 11:00:00,744.6375,621.2786,300.7185,-2.2556877,-4.5609283
2023-01-01 12:00:00,845.7278,710.4769,301.48462,-2.2984762,-4.4931793
2023-01-01 13:00:00,874.4839,717.22473,301.7334,-2.2120638,-4.318165
2023-01-01 14:00:00,829.9033,648.6614,301.6018,-2.1170092,-4.249383
2023-01-01 15:00:00,716.38806,584.1628,301.2876,-2.0374117,-4.195695
2023-01-01 16:00:00,542.8961,459.18555,300.66895,-1.949583,-4.0743856
2023-01-01 17:00:00,328.74445,283.05945,299.677,-1.6947975,-3.4468994
2023-01-01 18:00:00,110.06778,99.00889,298.44482,-1.3430052,-2.6185656
2023-01-01 19:00:00,1.6355555,1.7066667,298.11108,-1.0913076,-2.264842
2023-01-01 20:00:00,,,297.4912,-1.1422014,-2.100462
2023-01-01 21:00:00,,,296.96973,-1.1924963,-1.8318453
2023-01-01 22:00:00,,,296.3755,-1.1882391,-1.5795412
2023-01-01 23:00:00,,,295.95728,-1.112752,-1.3489428
2023-01-02 00:00:00,,,295.3811,-1.056838,-1.1924114
2023-01-02 01:00:00,,,294.97754,-1.0661211,-1.12391
2023-01-02 02:00:00,,,294.78662,-1.0974035,-1.0494118
2023-01-02 03:00:00,,,294.15918,-1.0890474,-1.0414267
2023-01-02 04:00:00,,,293.95215,-1.1295509,-1.2051191
2023-01-02 05:00:00,,,293.7119,-1.225357,-1.4100294
2023-01-02 06:00:00,,,293.7583,-1.2368631,-1.5727377
2023-01-02 07:00:00,0.0,0.0,293.7058,-1.2525139,-1.2914352
2023-01-02 08:00:00,157.131,156.19064,296.3401,-1.0916567,-1.7339878
2023-01-02 09:00:00,384.88437,382.48758,298.64307,-1.652278,-2.8644485
2023-01-02 10:00:00,595.47327,525.03296,299.8235,-1.9419546,-3.9805908
2023-01-02 11:00:00,759.2269,621.35754,300.7417,-1.7575665,-4.06979
2023-01-02 12:00:00,859.94196,669.4546,301.458,-1.4424057,-4.049988
2023-01-02 13:00:00,888.0175,513.4025,301.12744,-1.3739157,-4.0054483
2023-01-02 14:00:00,842.14197,697.9144,301.67847,-1.3595428,-3.8994188
2023-01-02 15:00:00,728.14636,658.2086,301.71216,-1.49646,-3.666051
2023-01-02 16:00:00,552.50665,490.0611,301.23706,-1.7194862,-3.5742264
2023-01-02 17:00:00,335.75723,290.43332,300.02954,-1.8231258,-3.427928
2023-01-02 18:00:00,114.01056,100.566666,298.76514,-1.5379286,-2.7457714
2023-01-02 19:00:00,1.8488889,1.7066667,297.86646,-1.5994635,-2.7938595
2023-01-02 20:00:00,,,297.28394,-1.3015203,-2.3800516
2023-01-02 21:00:00,,,297.00488,-1.3193836,-2.257308
2023-01-02 22:00:00,,,296.6985,-1.1965485,-1.9195137
2023-01-02 23:00:00,,,296.6985,-1.0374851,-1.7933245
2023-01-03 00:00:00,,,296.531,-0.8822479,-1.6001139
2023-01-03 01:00:00,,,296.33765,-0.750062,-1.4503698
2023-01-03 02:00:00,,,296.13354,-0.6408911,-1.4248934
2023-01-03 03:00:00,,,295.6692,-0.59690285,-1.299366
2023-01-03 04:00:00,,,295.4685,-0.6086874,-1.3190174
2023-01-03 05:00:00,,,295.2312,-0.6206503,-1.4127722
2023-01-03 06:00:00,,,295.2671,-0.6513672,-1.4390469
2023-01-03 07:00:00,0.0,0.0,295.11743,-0.8484955,-1.5758238
2023-01-03 08:00:00,148.33392,100.72743,296.9773,-0.9504032,-2.0407362
2023-01-03 09:00:00,372.7798,295.65686,298.78003,-1.4982843,-3.7678747
2023-01-03 10:00:00,584.5418,442.92944,299.70264,-1.6374607,-4.776374
2023-01-03 11:00:00,750.5672,598.51294,300.71997,-1.6239834,-4.656913
2023-01-03 12:00:00,854.6675,631.5233,301.31396,-1.6022673,-4.5784197
2023-01-03 13:00:00,886.86945,761.56665,301.82007,-1.500207,-4.5596285
2023-01-03 14:00:00,843.93915,743.81195,301.87817,-1.452241,-4.557225
2023-01-03 15:00:00,730.0867,676.07446,301.79932,-1.4954109,-4.2974234
2023-01-03 16:00:00,555.9561,467.63916,300.84644,-1.634655,-4.2838764
2023-01-03 17:00:00,341.0889,255.92,299.76953,-1.6070604,-3.9273424
2023-01-03 18:00:00,118.528336,103.78889,298.74268,-1.2720442,-3.2638264
2023-01-03 19:00:00,2.0977778,1.7066667,298.64844,-1.4461002,-2.510641
2023-01-03 20:00:00,,,298.12256,-1.1869984,-2.1754265
2023-01-03 21:00:00,,,297.74072,-0.9204931,-2.0989285
2023-01-03 22:00:00,,,297.58862,-0.80429935,-2.1395273
2023-01-03 23:00:00,,,297.10156,-0.5385008,-1.6536827
2023-01-04 00:00:00,,,296.62012,-0.36796284,-1.3519793
2023-01-04 01:00:00,,,296.02173,-0.25931263,-1.3753157
2023-01-04 02:00:00,,,296.05054,-0.42686844,-1.3108377
2023-01-04 03:00:00,,,295.90527,-0.5483427,-1.1937141
2023-01-04 04:00:00,,,295.5774,-0.4940672,-1.28549
2023-01-04 05:00:00,,,295.6538,-0.5150337,-1.3626404
2023-01-04 06:00:00,,,295.49097,-0.5274658,-1.366725
2023-01-04 07:00:00,0.0,0.0,295.9026,-0.76589775,-1.495719
2023-01-04 08:00:00,149.38916,81.687515,297.23486,-0.97854996,-2.0146189
2023-01-04 09:00:00,375.8996,269.76724,298.72583,-1.2028809,-2.6431236
2023-01-04 10:00:00,587.57513,407.8704,299.87158,-1.2018566,-2.6554518
2023-01-04 11:00:00,751.86694,523.02405,300.93262,-1.060463,-2.495842
2023-01-04 12:00:00,853.3686,614.2181,301.59912,-1.3492422,-2.9698763
2023-01-04 13:00:00,885.00085,669.94946,302.16406,-1.5751019,-2.8513136
2023-01-04 14:00:00,842.0928,703.2175,302.60864,-1.7053843,-2.9312897
2023-01-04 15:00:00,727.7836,584.98,301.292,-2.018732,-3.1691456
2023-01-04 16:00:00,553.37665,432.8928,299.50024,-2.0241156,-2.3991585
2023-01-04 17:00:00,339.4822,276.96362,298.8982,-1.825119,-2.2667542
2023-01-04 18:00:00,117.27556,94.20472,298.15015,-1.1842728,-1.7456818
2023-01-04 19:00:00,2.3111112,1.9258333,296.75415,-0.46785164,-0.9654188
2023-01-04 20:00:00,,,296.74316,-0.4042368,-1.2479334
2023-01-04 21:00:00,,,296.54492,-0.3017254,-1.2255869
2023-01-04 22:00:00,,,296.21655,-0.38353634,-1.10011
2023-01-04 23:00:00,,,295.89673,-0.47637272,-1.0296869
2023-01-05 00:00:00,,,295.66577,-0.5185585,-0.9450121
2023-01-05 01:00:00,,,295.39282,-0.49607468,-0.8639393
2023-01-05 02:00:00,,,295.22876,-0.5289335,-0.7872648
2023-01-05 03:00:00,,,294.99902,-0.598753,-0.7628393
2023-01-05 04:00:00,,,294.97046,-0.5844269,-0.7467642
2023-01-05 05:00:00,,,294.72705,-0.6118536,-0.7832937
2023-01-05 06:00:00,,,294.90356,-0.6939583,-0.9177313
2023-01-05 07:00:00,0.0,0.0,295.7854,-1.1949272,-1.7209501
2023-01-05 08:00:00,144.7033,127.201675,297.39404,-1.5118046,-2.2576962
2023-01-05 09:00:00,367.2825,282.10944,298.63696,-2.0504122,-2.9550562
2023-01-05 10:00:00,578.1509,491.61966,299.9834,-2.375142,-3.4217377
2023-01-05 11:00:00,744.51196,535.7498,300.77222,-2.747715,-4.11598
2023-01-05 12:00:00,849.06195,746.6639,301.86182,-2.7267275,-4.376895
2023-01-05 13:00:00,880.80945,738.35583,302.0598,-2.6892643,-4.5370855
2023-01-05 14:00:00,838.8239,714.2967,302.07935,-2.671646,-4.5887823
2023-01-05 15:00:00,726.5922,692.41724,302.06665,-2.5417967,-4.3988924
2023-01-05 16:00:00,555.70166,510.72028,301.53174,-2.3695707,-4.155777
2023-01-05 17:00:00,342.65332,292.4511,300.52124,-2.1073656,-3.740962
2023-01-05 18:00:00,120.774445,95.454445,299.50098,-1.6662674,-2.9398613
2023-01-05 19:00:00,2.488889,2.2755556,299.01562,-1.160655,-1.9978838
2023-01-05 20:00:00,,,298.4807,-1.1859798,-1.8562288
2023-01-05 21:00:00,,,297.96948,-1.0765495,-1.6875677
2023-01-05 22:00:00,,,297.22046,-0.9424095,-1.5693159
2023-01-05 23:00:00,,,296.833,-0.99178314,-1.6526108
2023-01-06 00:00:00,,,296.6399,-0.9534559,-1.6605978
2023-01-06 01:00:00,,,296.42114,-0.880146,-1.5347414
2023-01-06 02:00:00,,,296.25513,-0.8172388,-1.3680038
2023-01-06 03:00:00,,,295.97998,-0.7311373,-1.2546463
2023-01-06 04:00:00,,,295.62866,-0.77464867,-1.4279118
2023-01-06 05:00:00,,,295.1958,-0.8961191,-1.5795918
2023-01-06 06:00:00,,,295.28467,-0.8489609,-1.2041645
2023-01-06 07:00:00,0.0,0.0,295.35767,-0.8773632,-0.74357414
2023-01-06 08:00:00,148.68167,110.27031,296.8274,-0.74319553,-0.78079605
2023-01-06 09:00:00,374.1957,290.0663,298.2622,-1.1941938,-1.4412336
2023-01-06 10:00:00,585.90735,447.99713,299.43433,-1.6918135,-2.6271992
2023-01-06 11:00:00,750.6297,336.87015,299.49463,-1.96737,-3.5847893
2023-01-06 12:00:00,854.1494,688.95447,301.1206,-2.2709675,-4.0402155
2023-01-06 13:00:00,884.33777,497.0153,300.93457,-2.267293,-4.070566
2023-01-06 14:00:00,844.48,704.0858,301.4724,-2.637292,-4.081669
2023-01-06 15:00:00,732.57275,637.6014,301.22144,-2.801015,-4.0689583
2023-01-06 16:00:00,560.49554,396.16473,300.3374,-2.8020296,-3.8202868
2023-01-06 17:00:00,346.27667,245.08667,299.53345,-2.5786982,-3.7235384
2023-01-06 18:00:00,123.42555,83.88361,298.60132,-2.0357008,-3.1019707
2023-01-06 19:00:00,2.7733333,2.1333334,297.40503,-1.9377728,-2.5354376
2023-01-06 20:00:00,,,297.42773,-1.7271795,-2.2892933
2023-01-06 21:00:00,,,297.2627,-1.5840902,-2.153246
2023-01-06 22:00:00,,,297.12744,-1.4769278,-1.9742384
2023-01-06 23:00:00,,,296.97485,-1.2759056,-1.592804
2023-01-07 00:00:00,,,296.63135,-1.162199,-1.1590519
2023-01-07 01:00:00,,,296.13745,-1.2410507,-0.8918886
2023-01-07 02:00:00,,,295.88257,-1.3633013,-0.9193497
2023-01-07 03:00:00,,,295.71484,-1.3162909,-0.9723005
2023-01-07 04:00:00,,,295.396,-1.01264,-0.7470236
2023-01-07 05:00:00,,,295.03735,-0.7323723,-0.5944395
2023-01-07 06:00:00,,,294.89868,-0.7066698,-0.6036186
2023-01-07 07:00:00,0.0,0.0,295.6245,-1.5484877,-0.65172863
2023-01-07 08:00:00,148.89445,60.415504,296.36255,-1.7948217,-0.9901552
2023-01-07 09:00:00,375.81104,139.10052,296.88428,-2.2089367,-1.4433422
2023-01-07 10:00:00,588.37305,241.33946,297.47852,-2.4026937,-1.9809427
2023-01-07 11:00:00,755.7742,400.76895,298.5852,-2.7444344,-2.3878117
2023-01-07 12:00:00,860.2217,578.9961,299.75757,-3.2855473,-3.3632784
2023-01-07 13:00:00,893.5761,584.57916,300.229,-2.979042,-3.0369139
2023-01-07 14:00:00,852.0314,598.13525,300.72852,-3.0185814,-2.9412403
2023-01-07 15:00:00,738.00806,353.28528,300.07275,-2.8577967,-2.7187681
2023-01-07 16:00:00,565.6189,301.66415,298.91772,-2.536749,-2.2912312
2023-01-07 17:00:00,349.30334,128.42,298.1521,-2.2846518,-2.239317
2023-01-07 18:00:00,123.903336,48.115,297.46143,-2.2598467,-2.1999302
2023-01-07 19:00:00,2.808889,1.8488889,295.98218,-1.4956636,-1.3573484
2023-01-07 20:00:00,,,296.02417,-1.636054,-1.4536829
2023-01-07 21:00:00,,,295.81665,-1.4110584,-1.3868093
2023-01-07 22:00:00,,,295.62305,-1.15656,-1.2018766
2023-01-07 23:00:00,,,295.58618,-1.1096659,-0.97173595
2023-01-08 00:00:00,,,295.26416,-0.9732847,-1.067297
2023-01-08 01:00:00,,,295.1521,-1.0410452,-1.0165834
2023-01-08 02:00:00,,,294.99316,-0.7096472,-0.9282713
2023-01-08 03:00:00,,,294.7556,-0.5463762,-0.7015524
2023-01-08 04:00:00,,,294.51636,-0.6425953,-0.6956959
2023-01-08 05:00:00,,,294.1919,-0.70648575,-0.6460314
2023-01-08 06:00:00,,,294.21167,-0.7322979,-0.65124035
2023-01-08 07:00:00,0.0,0.0,294.68896,-1.2568836,-0.5439863
2023-01-08 08:00:00,147.14777,102.28257,295.87305,-1.1326809,-0.74443436
2023-01-08 09:00:00,373.89542,281.8195,297.4851,-1.0615749,-0.99695873
2023-01-08 10:00:00,586.5771,445.31427,298.64502,-0.98927116,-1.2493906
2023-01-08 11:00:00,751.5294,613.98645,300.01416,-1.1488514,-1.2901707
2023-01-08 12:00:00,856.26306,592.54974,300.91943,-1.6929522,-1.6666603
2023-01-08 13:00:00,890.82666,468.2047,300.98706,-1.191143,-1.472681
2023-01-08 14:00:00,851.03973,585.1447,301.1626,-1.021018,-1.3035297
2023-01-08 15:00:00,739.37305,495.22446,299.43164,-1.2076035,-0.9930773
2023-01-08 16:00:00,567.57275,340.00278,298.02075,-0.97171974,-1.457901
2023-01-08 17:00:00,349.93832,171.57666,297.3125,-0.65321445,-1.2643576
2023-01-08 18:00:00,126.71333,59.32389,297.00684,-0.5856371,-1.0474033
2023-01-08 19:00:00,3.2,2.2755556,296.5542,-0.81648445,-1.2221756
2023-01-08 20:00:00,,,296.18018,-0.53816795,-1.0911484
2023-01-08 21:00:00,,,296.32202,-0.46893215,-0.90729046
2023-01-08 22:00:00,,,295.94336,-0.25524902,-0.5970335
2023-01-08 23:00:00,,,295.7561,-0.38558102,-0.71125984
2023-01-09 00:00:00,,,295.44043,-0.5397148,-0.80883217
2023-01-09 01:00:00,,,295.25024,-0.56524086,-0.82793427
2023-01-09 02:00:00,,,294.81152,-0.36143303,-0.7815304
2023-01-09 03:00:00,,,294.8728,-0.2392807,-0.665102
2023-01-09 04:00:00,,,294.57983,-0.27698803,-0.65831375
2023-01-09 05:00:00,,,294.42236,-0.3910656,-0.6078186
2023-01-09 06:00:00,,,294.30566,-0.4779396,-0.67481995
2023-01-09 07:00:00,0.0,0.0,294.5547,-0.63532925,-0.5270157
2023-01-09 08:00:00,143.70572,126.26757,296.37354,-0.42636204,-0.67144585
2023-01-09 09:00:00,368.26312,302.1634,297.87402,-0.70918083,-1.0695467
2023-01-09 10:00:00,579.04535,480.19403,299.30957,-1.211648,-1.504097
2023-01-09 11:00:00,748.2867,435.04834,299.82935,-1.362834,-1.5701342
2023-01-09 12:00:00,855.79224,532.29224,300.40918,-1.6514254,-1.9473152
2023-01-09 13:00:00,892.44586,628.25336,301.01855,-1.5724335,-2.1858702
2023-01-09 14:00:00,853.6608,605.2097,301.36987,-1.3639317,-2.2878904
2023-01-09 15:00:00,743.19806,449.8111,301.25586,-1.5194292,-2.056488
2023-01-09 16:00:00,572.4056,282.4228,299.91455,-1.0633297,-1.2678337
2023-01-09 17:00:00,359.47333,207.1125,298.64038,-0.9687004,-1.2587128
2023-01-09 18:00:00,132.72667,91.85611,297.83008,-0.64642715,-1.1720743
2023-01-09 19:00:00,3.6266668,2.702222,296.80908,-0.5894823,-0.7438803
2023-01-09 20:00:00,,,296.48364,-0.427454,-0.8858471
2023-01-09 21:00:00,,,296.38184,-0.31409645,-1.0301704
2023-01-09 22:00:00,,,296.06396,-0.27359104,-0.89341545
2023-01-09 23:00:00,,,296.06372,-0.39246273,-0.6969538
2023-01-10 00:00:00,,,295.93604,-0.5960922,-0.6501465
2023-01-10 01:00:00,,,295.77148,-0.6509943,-0.783164
2023-01-10 02:00:00,,,295.62866,-0.63094234,-0.7578287
2023-01-10 03:00:00,,,295.30054,-0.5719032,-0.75648975
2023-01-10 04:00:00,,,295.4353,-0.57307625,-0.6751585
2023-01-10 05:00:00,,,295.25366,-0.50569725,-0.9035778
2023-01-10 06:00:00,,,295.31104,-0.5550213,-0.8016548
2023-01-10 07:00:00,0.0,0.0,295.34106,-0.56899834,-0.8527479
2023-01-10 08:00:00,144.08122,102.64073,296.78174,-0.6724148,-1.1302996
2023-01-10 09:00:00,369.28574,255.20497,297.9463,-0.87576866,-1.2640343
2023-01-10 10:00:00,582.7278,486.0134,299.3789,-0.9188709,-1.2905436
2023-01-10 11:00:00,751.2314,577.0516,300.45972,-0.7641716,-1.3473549
2023-01-10 12:00:00,856.99335,571.33514,301.1233,-0.8219328,-1.6940947
2023-01-10 13:00:00,892.0,474.99194,301.35474,-0.76137257,-1.6423149
2023-01-10 14:00:00,853.07306,638.87805,301.96826,-0.30085468,-1.095706
2023-01-10 15:00:00,741.7986,555.18085,301.34155,0.34004974,-0.6756363
2023-01-10 16:00:00,571.42,304.7225,298.52026,0.13338566,0.014855385
2023-01-10 17:00:00,359.06,220.17334,297.52734,0.24255371,0.02840805
2023-01-10 18:00:00,130.85,69.23861,297.04346,-0.5452585,0.15398979
2023-01-10 19:00:00,3.6622221,2.702222,296.65137,-0.38501072,-0.18132782
2023-01-10 20:00:00,,,296.4895,-0.33847713,-0.45660305
2023-01-10 21:00:00,,,296.26636,-0.37580395,-0.6531162
2023-01-10 22:00:00,,,295.96436,-0.14073658,-0.7629347
2023-01-10 23:00:00,,,295.60376,0.005540848,-0.7228346
2023-01-11 00:00:00,,,295.2273,-0.08553791,-0.6710472
2023-01-11 01:00:00,,,295.0432,-0.079164505,-0.8043041
2023-01-11 02:00:00,,,294.84033,-0.0031871796,-0.9018793
2023-01-11 03:00:00,,,294.68457,0.014299393,-0.94677925
2023-01-11 04:00:00,,,294.60962,0.10253811,-0.84649277
2023-01-11 05:00:00,,,294.35205,0.12526417,-0.7710676
2023-01-11 06:00:00,,,294.1067,0.08991814,-0.7396364
2023-01-11 07:00:00,0.0,0.0,294.2644,-0.8292446,-0.41264915
2023-01-11 08:00:00,143.85846,117.66278,296.18213,-0.18396759,-0.5611954
2023-01-11 09:00:00,370.38785,334.20383,297.88745,0.017632484,-0.588562
2023-01-11 10:00:00,585.2506,474.74673,299.54932,0.08118343,-0.6671028
2023-01-11 11:00:00,755.3489,666.19586,300.90332,-0.03693676,-0.27136707
2023-01-11 12:00:00,863.0561,781.875,301.75464,-0.12437916,0.03875637
2023-01-11 13:00:00,898.23975,828.853,302.30347,-0.019796371,-0.06958771
2023-01-11 14:00:00,857.0294,745.04834,302.0515,0.19614601,0.021912575
2023-01-11 15:00:00,744.3111,437.6378,301.4287,0.41754055,0.49450874
2023-01-11 16:00:00,573.6517,312.86557,300.7998,0.82334805,0.2885723
2023-01-11 17:00:00,358.84332,250.45166,299.50684,0.5410032,0.04445076
2023-01-11 18:00:00,134.94278,94.810555,298.26685,-0.09933472,-0.30404663
2023-01-11 19:00:00,4.0533333,3.1288888,298.2339,-0.048362732,-0.10602951
2023-01-11 20:00:00,,,297.81958,-0.05421257,-0.13346672
2023-01-11 21:00:00,,,297.00513,0.2648306,-0.34636784
2023-01-11 22:00:00,,,296.79932,0.24920273,-0.67783356
2023-01-11 23:00:00,,,296.73877,0.23654938,-0.9559746
2023-01-12 00:00:00,,,296.3999,0.20794296,-0.67499447
2023-01-12 01:00:00,,,296.02808,0.07961178,-0.67243195
2023-01-12 02:00:00,,,295.8125,-0.1765337,-0.70180416
2023-01-12 03:00:00,,,295.5598,0.011213303,-0.9223194
2023-01-12 04:00:00,,,295.41455,0.29131126,-0.7826557
2023-01-12 05:00:00,,,295.17627,-0.084459305,-0.8828573
2023-01-12 06:00:00,,,295.1726,-0.20343208,-0.5396223
2023-01-12 07:00:00,0.0,0.0,295.1731,-0.5956373,-0.51387596
2023-01-12 08:00:00,149.58977,114.98073,297.07642,-0.38014984,-0.73601437
2023-01-12 09:00:00,378.9564,301.26053,298.76025,-0.4563341,-0.8786812
2023-01-12 10:00:00,593.4935,532.7463,300.23828,-0.45860958,-0.7579565
2023-01-12 11:00:00,761.75,615.6103,301.15747,-0.30360222,-0.76632786
2023-01-12 12:00:00,867.1247,804.2905,302.40625,-0.14748096,-0.8766575
