Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,287.6931,-0.53740597,-0.084181786
2023-01-01 08:00:00,79.14012,67.98333,289.8816,-0.6696062,-0.0072259903
2023-01-01 09:00:00,279.56238,225.14493,293.17505,-0.3866949,-0.53951645
2023-01-01 10:00:00,480.52972,433.48453,295.51,-0.04232979,-1.0518093
2023-01-01 11:00:00,642.0953,589.7231,296.9287,0.33708572,-1.1705475
2023-01-01 12:00:00,744.11,559.22363,297.72632,0.29283237,-1.4714508
2023-01-01 13:00:00,775.07056,577.8114,298.40625,0.3125944,-1.5920906
2023-01-01 14:00:00,735.6811,609.9769,299.0271,0.059016228,-1.4940119
2023-01-01 15:00:00,625.75696,506.865,299.13086,-0.20953083,-1.355607
2023-01-01 16:00:00,457.88278,383.95,298.90137,-0.253294,-1.2389364
2023-01-01 17:00:00,253.33112,232.07278,297.98413,-0.17380142,-0.8157959
2023-01-01 18:00:00,57.65889,55.275555,297.12988,0.25269794,-0.54996204
2023-01-01 19:00:00,0.0,0.0,296.4319,0.85644627,-0.6859846
2023-01-01 20:00:00,,,295.63525,0.8070173,-0.27306938
2023-01-01 21:00:00,,,294.9375,0.07557011,0.055117607
2023-01-01 22:00:00,,,293.56934,0.035149574,0.12309551
2023-01-01 23:00:00,,,292.3396,-0.27388477,0.11736584
2023-01-02 00:00:00,,,291.29272,-0.48725796,0.041475296
2023-01-02 01:00:00,,,290.18945,-0.7133379,0.178092
2023-01-02 02:00:00,,,288.67578,-0.9946203,0.38711166
2023-01-02 03:00:00,,,287.72803,-1.209897,0.52424717
2023-01-02 04:00:00,,,287.61084,-1.1593361,0.36616993
2023-01-02 05:00:00,,,286.99268,-0.98561096,0.24939442
2023-01-02 06:00:00,,,286.14697,-0.8098612,0.23805332
2023-01-02 07:00:00,0.0,0.0,285.6902,-1.14851,0.19391632
2023-01-02 08:00:00,84.03321,80.02175,288.10132,-1.2374086,0.29579735
2023-01-02 09:00:00,292.55994,283.32312,292.69873,-0.67815685,-0.19281769
2023-01-02 10:00:00,496.43326,496.5441,295.71216,-0.37359524,-1.1810303
2023-01-02 11:00:00,656.418,655.8287,297.3037,-0.3527813,-1.991909
2023-01-02 12:00:00,755.6753,754.8946,298.51758,-0.3828354,-2.1964722
2023-01-02 13:00:00,787.67975,788.6736,299.437,-0.16566372,-2.1309366
2023-01-02 14:00:00,747.5286,755.1589,299.97974,0.0012969971,-1.8864794
2023-01-02 15:00:00,639.1511,638.582,300.0984,0.10217285,-1.6890001
2023-01-02 16:00:00,472.29306,471.71445,299.80933,0.19506454,-1.5571365
2023-01-02 17:00:00,265.00168,265.8289,298.68286,0.1278019,-0.974803
2023-01-02 18:00:00,62.241665,62.735554,298.08545,0.16544056,-0.96061516
2023-01-02 19:00:00,0.0,0.0,296.3557,-0.7942877,0.20174599
2023-01-02 20:00:00,,,293.60718,-0.8137274,0.53864956
2023-01-02 21:00:00,,,291.94092,-0.8765125,0.6855631
2023-01-02 22:00:00,,,290.7693,-1.1313629,0.6713066
2023-01-02 23:00:00,,,290.1067,-1.3180027,0.44593334
2023-01-03 00:00:00,,,289.5515,-1.4269257,0.2770834
2023-01-03 01:00:00,,,289.11987,-1.4609995,0.15192509
2023-01-03 02:00:00,,,288.79224,-1.4113989,0.08902264
2023-01-03 03:00:00,,,288.51,-1.4211216,0.107616425
2023-01-03 04:00:00,,,288.22095,-1.4541464,0.15949821
2023-01-03 05:00:00,,,287.91187,-1.3931112,0.21125126
2023-01-03 06:00:00,,,287.56396,-1.293457,0.2601719
2023-01-03 07:00:00,0.0,0.0,287.5979,-1.4068451,0.19761372
2023-01-03 08:00:00,76.00059,65.09632,289.97925,-1.7167606,0.30643177
2023-01-03 09:00:00,271.79758,200.90575,292.69263,-1.2600031,0.034615517
2023-01-03 10:00:00,467.26184,262.52057,294.46484,-1.3422947,-0.3481512
2023-01-03 11:00:00,624.025,331.31284,295.90112,-1.5331631,-0.94621944
2023-01-03 12:00:00,721.3875,447.09674,297.09375,-1.4462614,-1.6558123
2023-01-03 13:00:00,752.06055,462.93555,297.75317,-1.1689081,-1.7188082
2023-01-03 14:00:00,712.2414,449.98083,298.1902,-0.8919382,-1.5425768
2023-01-03 15:00:00,605.00195,402.93668,298.59082,-0.44316483,-1.557189
2023-01-03 16:00:00,440.93417,223.3725,298.2644,-0.22449875,-1.468935
2023-01-03 17:00:00,241.14223,103.24472,297.7705,-0.19958973,-0.6934557
2023-01-03 18:00:00,54.77722,19.593334,296.5498,-0.09650707,0.3724041
2023-01-03 19:00:00,0.0,0.0,295.70312,-0.24102211,0.37021828
2023-01-03 20:00:00,,,295.52588,-0.12425423,0.40636063
2023-01-03 21:00:00,,,295.1621,-0.24642086,0.40961647
2023-01-03 22:00:00,,,294.73413,-0.35971928,0.30554104
2023-01-03 23:00:00,,,294.03564,-0.4244871,0.27917862
2023-01-04 00:00:00,,,293.57617,-0.44730854,0.3106184
2023-01-04 01:00:00,,,293.0442,-0.49979115,0.3312273
2023-01-04 02:00:00,,,292.38306,-0.6224251,0.3686056
2023-01-04 03:00:00,,,291.88867,-0.7561064,0.49329758
2023-01-04 04:00:00,,,291.82202,-0.82731915,0.587801
2023-01-04 05:00:00,,,291.4287,-0.8534126,0.51626587
2023-01-04 06:00:00,,,291.135,-0.97106934,0.45187855
2023-01-04 07:00:00,0.0,0.0,290.5315,-1.2519817,0.21863651
2023-01-04 08:00:00,77.1225,62.736404,292.406,-1.5530128,0.23367214
2023-01-04 09:00:00,276.6996,189.3228,294.7798,-1.1552734,-0.23174667
2023-01-04 10:00:00,476.0196,382.14594,296.99683,-1.119093,-0.9796705
2023-01-04 11:00:00,635.29803,487.18402,298.28467,-0.91983795,-1.8137131
2023-01-04 12:00:00,735.4131,493.93362,299.00684,-0.5323477,-2.1527376
2023-01-04 13:00:00,768.3075,446.3761,299.45947,-0.1925335,-1.9130812
2023-01-04 14:00:00,728.2083,290.70193,299.1482,-0.19415379,-1.5108795
2023-01-04 15:00:00,619.9439,260.4289,299.23633,-0.322443,-1.2301807
2023-01-04 16:00:00,455.42084,286.68832,299.40747,-0.35980892,-0.9985237
