Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,290.12085,-3.1003942,-1.6393576
2023-01-01 08:00:00,168.38013,170.0411,291.82593,-3.4652605,-1.6249018
2023-01-01 09:00:00,393.7979,395.9405,293.6853,-3.6828375,-1.9079247
2023-01-01 10:00:00,594.08527,591.84894,295.66235,-3.680025,-2.0793972
2023-01-01 11:00:00,743.30414,737.34973,297.54102,-3.6758537,-2.3634186
2023-01-01 12:00:00,827.5233,821.3747,299.07935,-3.4920797,-2.5798492
2023-01-01 13:00:00,839.035,825.9536,300.16016,-3.3192415,-2.6504402
2023-01-01 14:00:00,776.0011,773.67474,300.7942,-3.2202806,-2.464715
2023-01-01 15:00:00,645.7036,647.7361,300.95508,-3.1834078,-2.351945
2023-01-01 16:00:00,461.0472,467.0789,300.61914,-3.246214,-2.444991
2023-01-01 17:00:00,243.87334,243.735,299.71558,-3.2709694,-2.5047607
2023-01-01 18:00:00,47.63222,47.524445,298.29395,-2.4753294,-1.888341
2023-01-01 19:00:00,0.0,0.0,297.03003,-2.1965322,-1.533885
2023-01-01 20:00:00,,,296.93945,-2.537221,-1.5643291
2023-01-01 21:00:00,,,296.6577,-2.6690588,-1.4517183
2023-01-01 22:00:00,,,296.1089,-2.8483953,-1.1571779
2023-01-01 23:00:00,,,295.65454,-3.1349688,-1.0144701
2023-01-02 00:00:00,,,295.35767,-3.4323263,-1.2580853
2023-01-02 01:00:00,,,295.07764,-3.5253496,-1.7537928
2023-01-02 02:00:00,,,294.76514,-3.407218,-2.1221657
2023-01-02 03:00:00,,,294.27197,-3.2799654,-2.1578817
2023-01-02 04:00:00,,,293.7998,-3.3255959,-2.0447187
2023-01-02 05:00:00,,,293.5381,-3.4531403,-2.0137892
2023-01-02 06:00:00,,,293.4082,-3.5295877,-2.10472
2023-01-02 07:00:00,0.0,0.0,292.5681,-3.2151604,-1.6405563
2023-01-02 08:00:00,147.4021,126.79064,293.88403,-3.284772,-2.0088902
2023-01-02 09:00:00,361.6177,297.8609,295.417,-3.0912428,-2.459175
2023-01-02 10:00:00,557.4466,438.95297,296.813,-2.815978,-2.8597412
2023-01-02 11:00:00,706.88916,456.23758,297.44482,-2.5532207,-2.7926903
2023-01-02 12:00:00,793.1508,558.52124,298.41016,-2.2905502,-3.1000366
2023-01-02 13:00:00,809.33307,551.0914,298.88086,-2.534316,-3.0520792
2023-01-02 14:00:00,752.86194,496.1011,299.17847,-2.7059784,-2.8542528
2023-01-02 15:00:00,631.2219,482.7064,299.6267,-2.7730713,-2.6601915
2023-01-02 16:00:00,454.37332,392.78082,299.60913,-2.859623,-2.5669022
2023-01-02 17:00:00,242.99278,207.51833,298.8811,-2.864874,-2.622264
2023-01-02 18:00:00,48.76611,46.095554,297.61182,-2.312831,-2.215742
2023-01-02 19:00:00,0.0,0.0,297.69116,-1.286231,-1.9090939
2023-01-02 20:00:00,,,297.281,-1.7707586,-1.8793192
2023-01-02 21:00:00,,,296.83984,-2.203661,-1.8647299
2023-01-02 22:00:00,,,296.31958,-2.711197,-1.5801582
2023-01-02 23:00:00,,,296.00952,-2.844614,-1.5347795
2023-01-03 00:00:00,,,295.70435,-2.9947968,-1.8232584
2023-01-03 01:00:00,,,295.30396,-3.2473764,-2.205741
2023-01-03 02:00:00,,,294.75952,-3.4887915,-2.4187899
2023-01-03 03:00:00,,,294.04028,-3.680643,-2.3782234
