Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,291.4939,-2.0171423,1.6189432
2023-01-01 08:00:00,118.55345,119.08111,293.28198,-2.3683367,1.5003424
2023-01-01 09:00:00,337.50903,339.65604,295.28638,-3.1127691,0.43948746
2023-01-01 10:00:00,543.9875,524.6045,296.69653,-3.5245075,-0.52178
2023-01-01 11:00:00,703.07306,658.82526,297.85303,-3.3426018,-0.9163971
2023-01-01 12:00:00,803.7011,745.85474,298.8767,-3.1873922,-1.122818
2023-01-01 13:00:00,834.4839,820.8336,299.7329,-3.1139193,-1.4927254
2023-01-01 14:00:00,790.43665,780.6436,300.16675,-3.0840502,-1.695672
2023-01-01 15:00:00,675.35693,668.57166,300.2163,-3.168271,-1.6275797
2023-01-01 16:00:00,501.36722,490.83,299.92627,-3.2335186,-1.4840536
2023-01-01 17:00:00,287.5,285.2639,299.18677,-2.586155,-1.0172119
2023-01-01 18:00:00,78.21,78.884445,296.59082,-2.040515,-0.28873158
2023-01-01 19:00:00,0.14222223,0.0,295.39185,-1.7993155,0.60405445
2023-01-01 20:00:00,,,294.98975,-1.9698381,0.8765888
2023-01-01 21:00:00,,,294.47168,-2.110465,0.8917875
2023-01-01 22:00:00,,,294.25,-2.2614813,0.7954588
2023-01-01 23:00:00,,,293.9353,-2.2699785,0.64739513
2023-01-02 00:00:00,,,293.2268,-2.058547,0.58273506
2023-01-02 01:00:00,,,292.54443,-1.8339434,0.5555334
2023-01-02 02:00:00,,,291.9536,-1.6657629,0.6390648
2023-01-02 03:00:00,,,291.87793,-1.5382662,0.84553623
2023-01-02 04:00:00,,,292.02197,-1.4784279,1.1825762
2023-01-02 05:00:00,,,292.04346,-1.5080719,1.3582811
2023-01-02 06:00:00,,,291.9458,-1.592576,1.4528971
2023-01-02 07:00:00,0.0,0.0,290.8025,-1.5178947,1.6751175
2023-01-02 08:00:00,106.22432,106.98175,292.4851,-1.8172426,1.9850063
2023-01-02 09:00:00,311.76437,308.0609,294.85156,-2.2489576,1.3467331
2023-01-02 10:00:00,512.03326,481.93076,296.6306,-2.9370718,0.91101074
2023-01-02 11:00:00,671.68915,642.9931,298.0918,-3.110838,0.40164566
2023-01-02 12:00:00,772.08417,707.81903,299.05908,-2.9548569,-0.049987793
2023-01-02 13:00:00,803.00415,795.99805,300.07227,-2.8145895,-0.4517374
2023-01-02 14:00:00,757.6619,755.44336,300.57886,-2.781662,-0.852788
2023-01-02 15:00:00,639.68445,630.7597,300.70337,-2.7491455,-1.1221056
2023-01-02 16:00:00,464.8975,443.12778,300.42944,-2.7514687,-1.2004471
2023-01-02 17:00:00,258.13943,242.36223,299.8059,-2.5704403,-1.0492659
