Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,287.04565,-0.23223019,0.118699074
2023-01-01 08:00:00,65.90901,49.872223,289.2063,-0.21501637,0.1429205
2023-01-01 09:00:00,260.47348,187.68271,291.52515,0.15285587,-0.75826645
2023-01-01 10:00:00,462.92972,393.02228,293.1604,0.94473076,-1.3076687
2023-01-01 11:00:00,627.97974,547.1631,294.34253,0.94108963,-1.5101471
2023-01-01 12:00:00,734.4744,491.59695,294.761,0.7642679,-1.7387848
2023-01-01 13:00:00,769.13275,471.0025,294.98438,0.8462858,-1.8767586
2023-01-01 14:00:00,733.5478,516.1103,295.49536,0.8221998,-1.7799006
2023-01-01 15:00:00,627.0014,411.22055,295.4375,0.61371136,-1.7367105
2023-01-01 16:00:00,463.03833,335.09668,295.2666,0.4461689,-1.6918173
2023-01-01 17:00:00,261.11777,199.07722,294.4983,0.38772202,-1.5797119
2023-01-01 18:00:00,64.414444,59.115555,291.89453,0.31324482,-1.278966
2023-01-01 19:00:00,0.0,0.0,291.93677,0.6530771,-1.3673811
2023-01-01 20:00:00,,,291.64844,0.7823591,-0.32018852
2023-01-01 21:00:00,,,290.4165,0.105843544,0.09588909
2023-01-01 22:00:00,,,288.29053,-0.104743004,0.09892559
2023-01-01 23:00:00,,,287.78052,-0.19087696,0.21844006
2023-01-02 00:00:00,,,287.239,-0.3012228,0.37130928
2023-01-02 01:00:00,,,286.80713,-0.3678789,0.39171505
2023-01-02 02:00:00,,,286.54395,-0.44652462,0.4288597
2023-01-02 03:00:00,,,286.24707,-0.54534626,0.49690342
2023-01-02 04:00:00,,,285.8545,-0.45376968,0.33028126
2023-01-02 05:00:00,,,285.3037,-0.3806305,0.25745106
2023-01-02 06:00:00,,,284.9912,-0.32060337,0.19874668
2023-01-02 07:00:00,0.0,0.0,284.2517,-0.5332756,0.3819046
2023-01-02 08:00:00,71.49099,71.15954,286.80737,-0.5306215,0.24696922
2023-01-02 09:00:00,276.79993,276.06976,291.05713,-0.3395338,-0.55561066
2023-01-02 10:00:00,482.8155,482.5441,293.27637,0.103943825,-1.4935303
2023-01-02 11:00:00,647.0314,646.6198,294.542,0.30664253,-2.0060692
2023-01-02 12:00:00,751.6575,750.5568,295.51514,0.3754654,-2.13031
2023-01-02 13:00:00,789.3153,786.9669,296.2837,0.48936558,-2.1519327
2023-01-02 14:00:00,754.3197,749.82556,296.6477,0.6365509,-2.3461962
2023-01-02 15:00:00,649.4267,646.26196,296.59644,0.5838623,-2.178258
2023-01-02 16:00:00,484.31082,482.02554,296.1516,0.47753525,-1.9274979
2023-01-02 17:00:00,277.055,276.78,295.07935,0.31456947,-1.4015608
2023-01-02 18:00:00,69.60167,69.42,293.0708,0.39297962,-1.1925488
2023-01-02 19:00:00,0.0,0.0,291.96167,-0.32407284,-0.68717
2023-01-02 20:00:00,,,290.99536,-0.4287176,0.10285854
2023-01-02 21:00:00,,,288.51416,-0.26420784,0.14674473
2023-01-02 22:00:00,,,287.6809,-0.47242737,0.42496872
2023-01-02 23:00:00,,,287.17798,-0.6016941,0.5352888
2023-01-03 00:00:00,,,286.83716,-0.5970917,0.4543295
2023-01-03 01:00:00,,,286.552,-0.6504526,0.4331751
2023-01-03 02:00:00,,,286.34595,-0.7959204,0.5065031
2023-01-03 03:00:00,,,286.0393,-0.8874302,0.52485275
2023-01-03 04:00:00,,,285.75806,-0.88847256,0.46320915
2023-01-03 05:00:00,,,285.4973,-0.9321737,0.49543095
2023-01-03 06:00:00,,,285.15283,-0.88256836,0.45304298
2023-01-03 07:00:00,0.0,0.0,284.16284,-0.94737244,0.5184145
2023-01-03 08:00:00,68.871704,70.16299,286.92212,-1.0885868,0.5486193
2023-01-03 09:00:00,269.5309,259.6791,291.21313,-0.7253351,-0.5334997
2023-01-03 10:00:00,470.4174,368.95612,292.98975,-0.4277439,-1.1511297
2023-01-03 11:00:00,631.01166,443.88174,294.0022,-0.16304588,-1.629569
2023-01-03 12:00:00,731.98303,551.16785,294.9995,0.19582844,-2.0376482
2023-01-03 13:00:00,765.96277,590.79333,295.8567,0.52738094,-2.2312593
2023-01-03 14:00:00,730.01917,526.2831,296.14868,0.6244192,-2.0957994
2023-01-03 15:00:00,625.87305,436.00333,296.1211,0.5817375,-1.8877554
2023-01-03 16:00:00,464.00974,247.40805,295.4973,0.5716438,-1.7833881
2023-01-03 17:00:00,261.97778,147.97362,294.71338,0.42809582,-1.5784655
2023-01-03 18:00:00,65.37278,38.082222,293.3003,0.3702898,-0.8783283
2023-01-03 19:00:00,0.0,0.0,291.33057,0.60858727,-1.4110317
2023-01-03 20:00:00,,,291.18848,0.4450817,-0.8197136
2023-01-03 21:00:00,,,291.2627,0.38297367,-0.5342312
2023-01-03 22:00:00,,,290.39868,-0.050881386,0.074095726
2023-01-03 23:00:00,,,289.69287,-0.07853985,-0.026241302
2023-01-04 00:00:00,,,289.37793,-0.13847065,0.16144848
2023-01-04 01:00:00,,,288.8142,-0.15555286,0.2128191
2023-01-04 02:00:00,,,288.2141,-0.1988411,0.25654507
