Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,293.87085,-1.8555212,-4.053664
2023-01-01 08:00:00,148.9179,133.98334,294.46167,-1.9667253,-4.668359
2023-01-01 09:00:00,375.57126,368.5938,295.49683,-2.595191,-5.03561
2023-01-01 10:00:00,581.7831,558.34674,296.82007,-3.3506794,-4.4478054
2023-01-01 11:00:00,739.1264,713.9364,298.29346,-3.6543694,-3.9730377
2023-01-01 12:00:00,832.23444,811.3125,299.61694,-3.5384665,-3.7368317
2023-01-01 13:00:00,852.51056,847.82025,300.59912,-3.4244661,-3.2896004
2023-01-01 14:00:00,798.04553,791.0969,301.21558,-3.5586596,-2.6163263
2023-01-01 15:00:00,674.00586,669.5672,301.4922,-3.7798433,-2.0374918
2023-01-01 16:00:00,492.40723,489.76334,301.43994,-3.8272686,-1.8661337
2023-01-01 17:00:00,273.66888,270.82834,300.92798,-3.457981,-1.9146729
2023-01-01 18:00:00,65.33889,64.164444,299.7412,-2.9130735,-1.9606066
2023-01-01 19:00:00,0.0,0.0,298.6775,-2.65454,-2.1757307
2023-01-01 20:00:00,,,298.33203,-2.8179827,-2.5335674
2023-01-01 21:00:00,,,297.8296,-2.7437658,-2.6563082
2023-01-01 22:00:00,,,297.33252,-2.7756414,-2.4899416
2023-01-01 23:00:00,,,296.8733,-2.8532305,-2.130437
2023-01-02 00:00:00,,,296.49194,-2.7023458,-1.8616009
2023-01-02 01:00:00,,,296.19238,-2.4811602,-1.8402185
2023-01-02 02:00:00,,,296.19482,-2.3576574,-2.2068825
2023-01-02 03:00:00,,,296.3794,-2.3131685,-2.7560263
2023-01-02 04:00:00,,,296.4297,-2.2533302,-3.3347578
2023-01-02 05:00:00,,,296.34082,-2.2258453,-3.6866407
2023-01-02 06:00:00,,,296.15527,-2.2686014,-3.8298178
2023-01-02 07:00:00,0.0,0.0,295.04077,-1.7864494,-2.943779
2023-01-02 08:00:00,127.41099,99.81287,295.823,-1.8790102,-3.2876987
2023-01-02 09:00:00,339.59103,239.73643,296.66748,-2.0927076,-3.6588821
2023-01-02 10:00:00,539.14435,435.0241,297.78906,-2.3963003,-3.5445557
2023-01-02 11:00:00,693.87585,563.50867,298.89746,-2.7072735,-3.2460594
2023-01-02 12:00:00,786.5908,618.36127,299.86133,-2.9389877,-3.0333862
2023-01-02 13:00:00,808.55084,690.8247,300.8296,-3.110732,-2.7691202
2023-01-02 14:00:00,757.4131,676.79443,301.4646,-3.2169647,-2.5205126
2023-01-02 15:00:00,637.0175,590.2264,301.83667,-3.2716064,-2.4848986
2023-01-02 16:00:00,460.45334,350.8253,301.71118,-3.3593788,-2.5151443
2023-01-02 17:00:00,251.98833,182.06056,301.26685,-3.1729794,-2.311717
2023-01-02 18:00:00,59.717224,53.206665,300.3916,-2.7288465,-1.9965038
2023-01-02 19:00:00,0.0,0.0,299.52612,-1.7857428,-2.2482052
2023-01-02 20:00:00,,,299.39136,-1.8410711,-2.189622
2023-01-02 21:00:00,,,298.88574,-1.8435535,-2.3295736
2023-01-02 22:00:00,,,298.4934,-2.0058746,-2.482502
2023-01-02 23:00:00,,,298.03247,-2.172739,-2.6092424
2023-01-03 00:00:00,,,297.58228,-2.363205,-2.6787271
2023-01-03 01:00:00,,,297.17603,-2.5117807,-2.8512487
2023-01-03 02:00:00,,,296.7644,-2.5259008,-2.99545
2023-01-03 03:00:00,,,296.5017,-2.6034946,-3.1582527
2023-01-03 04:00:00,,,296.17944,-2.6941366,-3.3695545
2023-01-03 05:00:00,,,295.89575,-2.7314901,-3.6307898
2023-01-03 06:00:00,,,295.56152,-2.6132812,-3.7505703
2023-01-03 07:00:00,0.0,0.0,295.4568,-2.4146576,-3.0296812
2023-01-03 08:00:00,128.25836,122.402985,296.26294,-2.613245,-3.2128553
2023-01-03 09:00:00,343.96646,336.79022,297.38208,-2.652093,-3.6030798
2023-01-03 10:00:00,546.14185,543.765,298.70264,-2.6652927,-3.6523504
2023-01-03 11:00:00,702.62054,700.46844,300.06616,-2.814413,-3.4310827
2023-01-03 12:00:00,796.9964,795.29224,301.2749,-3.06174,-2.953908
2023-01-03 13:00:00,820.6472,815.39777,302.1267,-3.2057734,-2.4028902
2023-01-03 14:00:00,769.77026,761.73193,302.73706,-3.2342234,-2.0894518
2023-01-03 15:00:00,649.05554,563.50555,302.9746,-3.1956062,-1.9319448
2023-01-03 16:00:00,472.00943,295.40805,302.67407,-3.1307487,-1.6657124
2023-01-03 17:00:00,261.55112,152.80888,302.19824,-2.9976854,-1.124608
2023-01-03 18:00:00,63.879444,49.886665,301.32275,-2.9160872,-0.55948067
2023-01-03 19:00:00,0.0,0.0,300.3037,-3.4192448,-0.4193325
2023-01-03 20:00:00,,,300.0835,-3.464098,-0.79529953
2023-01-03 21:00:00,,,299.89746,-3.4153662,-1.4485378
2023-01-03 22:00:00,,,299.42114,-3.2215357,-2.0003672
2023-01-03 23:00:00,,,299.01904,-3.1036863,-2.4810753
2023-01-04 00:00:00,,,298.6587,-3.0076113,-2.7726336
2023-01-04 01:00:00,,,298.21265,-2.914342,-2.7918196
2023-01-04 02:00:00,,,297.70044,-2.9178352,-2.731248
2023-01-04 03:00:00,,,297.21045,-2.915042,-2.7191048
2023-01-04 04:00:00,,,296.70874,-2.8102293,-2.7547283
2023-01-04 05:00:00,,,296.2871,-2.7369576,-2.910736
2023-01-04 06:00:00,,,295.96606,-2.5604248,-3.1789808
2023-01-04 07:00:00,0.0,0.0,295.85767,-2.228056,-3.077262
2023-01-04 08:00:00,125.51361,121.92307,296.66797,-2.3374367,-3.7174997
2023-01-04 09:00:00,340.37958,322.2961,297.59912,-2.489502,-3.9883385
2023-01-04 10:00:00,543.3085,529.02594,298.8706,-2.532423,-3.7682447
2023-01-04 11:00:00,700.6314,690.8996,300.2744,-2.7093887,-3.4306564
2023-01-04 12:00:00,795.57306,787.8003,301.53564,-2.9290762,-2.8175325
2023-01-04 13:00:00,819.4719,814.7317,302.43945,-3.1393108,-2.0700636
2023-01-04 14:00:00,770.8039,768.2131,302.99878,-3.2651987,-1.5020905
2023-01-04 15:00:00,653.65027,649.8336,303.28516,-3.3890934,-1.1957569
2023-01-04 16:00:00,479.84778,453.9411,303.1985,-3.695014,-0.9304085
2023-01-04 17:00:00,269.93555,180.53722,302.45532,-3.5841522,-0.6268616
2023-01-04 18:00:00,68.17333,54.240555,301.4641,-3.137642,-0.5591583
2023-01-04 19:00:00,0.0,-0.06555556,300.33862,-2.9658985,-0.13997936
2023-01-04 20:00:00,,,300.042,-3.1434946,-0.97425175
2023-01-04 21:00:00,,,299.7495,-3.0497723,-1.8259287
2023-01-04 22:00:00,,,299.32153,-2.9103918,-2.3669558
2023-01-04 23:00:00,,,298.93335,-2.7625055,-2.7367182
2023-01-05 00:00:00,,,298.47437,-2.4775429,-2.7804613
2023-01-05 01:00:00,,,297.99878,-2.3512993,-2.6798573
2023-01-05 02:00:00,,,297.6482,-2.387576,-2.6705656
2023-01-05 03:00:00,,,297.36914,-2.4249249,-2.9015112
2023-01-05 04:00:00,,,297.1145,-2.2985382,-3.353942
2023-01-05 05:00:00,,,296.7339,-2.175086,-3.697112
2023-01-05 06:00:00,,,296.30493,-2.2921028,-3.804206
2023-01-05 07:00:00,0.0,0.0,296.177,-2.4937553,-2.8002958
2023-01-05 08:00:00,129.83218,119.55723,296.91064,-2.8536015,-3.2259579
2023-01-05 09:00:00,347.0336,339.63834,297.87256,-3.2398653,-3.6672144
2023-01-05 10:00:00,548.80865,535.833,299.0703,-3.3224077,-3.6295013
2023-01-05 11:00:00,703.6408,692.74536,300.44824,-3.4239845,-3.605482
2023-01-05 12:00:00,796.7597,769.24164,301.688,-3.5236025,-3.460147
2023-01-05 13:00:00,819.5294,792.2225,302.65503,-3.5735416,-3.1261969
2023-01-05 14:00:00,770.415,743.0256,303.35376,-3.570572,-3.0802374
