Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,296.24683,-5.0540075,-1.8144064
2023-01-01 08:00:00,121.90901,103.916664,296.76782,-5.8248796,-2.444726
2023-01-01 09:00:00,339.94904,265.2916,297.27515,-6.1618414,-3.0790672
2023-01-01 10:00:00,549.3386,399.78674,297.5979,-6.3946247,-3.5972195
2023-01-01 11:00:00,714.75305,583.00305,297.93774,-6.365551,-3.8819733
2023-01-01 12:00:00,815.15,665.67694,298.2019,-6.2481833,-4.1406403
2023-01-01 13:00:00,842.4128,654.2203,298.32275,-6.1766634,-4.2791023
2023-01-01 14:00:00,796.41,610.4036,298.3899,-6.2615404,-3.83117
2023-01-01 15:00:00,682.1481,533.2472,298.48877,-6.443906,-3.2350016
2023-01-01 16:00:00,508.86945,429.8878,298.56152,-6.381712,-2.9818563
2023-01-01 17:00:00,295.92667,260.65945,298.46167,-6.145237,-2.543335
2023-01-01 18:00:00,84.75222,74.973335,298.0747,-5.79906,-1.9095812
2023-01-01 19:00:00,0.14222223,0.14222223,297.60132,-5.790038,-1.2948713
2023-01-01 20:00:00,,,297.48633,-5.868764,-1.2091045
2023-01-01 21:00:00,,,297.28467,-5.5032873,-0.91338825
2023-01-01 22:00:00,,,297.06152,-5.0185614,-0.3283205
2023-01-01 23:00:00,,,296.8938,-4.699666,0.3424635
2023-01-02 00:00:00,,,296.72485,-4.6388693,0.5041218
2023-01-02 01:00:00,,,296.5952,-4.760213,0.19737911
2023-01-02 02:00:00,,,296.5796,-5.0698156,-0.37802505
2023-01-02 03:00:00,,,296.55127,-5.4362154,-1.0590048
2023-01-02 04:00:00,,,296.4331,-5.632725,-1.670207
2023-01-02 05:00:00,,,296.32617,-5.631119,-1.9988966
2023-01-02 06:00:00,,,296.23242,-5.633836,-2.0153646
2023-01-02 07:00:00,0.0,0.0,296.22534,-5.181225,-2.2120895
2023-01-02 08:00:00,117.27766,111.99509,296.6819,-5.453717,-2.428568
2023-01-02 09:00:00,330.69327,326.5587,297.33057,-5.5192213,-3.0609818
2023-01-02 10:00:00,534.53107,531.77075,297.8435,-5.510558,-3.486206
2023-01-02 11:00:00,692.25806,690.81537,298.34473,-5.478758,-3.7402
2023-01-02 12:00:00,786.89307,786.4679,298.76562,-5.4580307,-3.9125366
2023-01-02 13:00:00,811.18195,809.58026,299.00732,-5.3839254,-3.9744425
2023-01-02 14:00:00,766.72864,761.98553,299.1106,-5.1837616,-3.9440966
2023-01-02 15:00:00,655.3286,643.63086,299.1526,-5.0238037,-3.7888536
2023-01-02 16:00:00,485.44888,471.00333,299.10522,-4.939213,-3.4411697
2023-01-02 17:00:00,277.375,264.83334,298.94604,-4.8541317,-3.0194807
2023-01-02 18:00:00,77.352776,76.388885,298.5161,-4.632655,-2.4381542
2023-01-02 19:00:00,0.14222223,0.28444445,297.90112,-5.1846685,-2.7189083
2023-01-02 20:00:00,,,297.71167,-5.1962957,-2.5170145
2023-01-02 21:00:00,,,297.56104,-5.082323,-2.0895834
2023-01-02 22:00:00,,,297.41235,-4.860611,-1.5764961
2023-01-02 23:00:00,,,297.23853,-4.5640965,-1.2305803
2023-01-03 00:00:00,,,297.14624,-4.348068,-1.0825357
2023-01-03 01:00:00,,,297.34937,-4.598939,-2.2828894
2023-01-03 02:00:00,,,297.51587,-4.8706274,-3.4742098
2023-01-03 03:00:00,,,297.35913,-4.7592564,-3.0505867
2023-01-03 04:00:00,,,297.11743,-4.9453573,-2.9340076
2023-01-03 05:00:00,,,296.9524,-5.0706015,-3.0646276
2023-01-03 06:00:00,,,296.81592,-5.1655273,-3.0791836
2023-01-03 07:00:00,0.0,0.0,296.66968,-5.0987396,-2.386859
2023-01-03 08:00:00,104.005035,99.37187,297.11206,-5.9840946,-2.6991835
2023-01-03 09:00:00,309.42868,305.95465,297.64038,-6.1042414,-2.9185095
2023-01-03 10:00:00,514.83514,511.40945,298.14258,-6.0949802,-3.318122
2023-01-03 11:00:00,678.0161,677.07294,298.7605,-5.852743,-3.8007116
2023-01-03 12:00:00,779.8053,758.35,299.17725,-5.6545134,-3.8403826
2023-01-03 13:00:00,811.49164,747.6289,299.42896,-5.4858027,-3.831357
2023-01-03 14:00:00,772.36584,720.7008,299.63403,-5.2896433,-3.8982897
2023-01-03 15:00:00,664.3797,616.3411,299.68213,-5.176319,-3.7522573
2023-01-03 16:00:00,498.53418,473.0436,299.70874,-5.064831,-3.257265
2023-01-03 17:00:00,293.33777,285.07556,299.63525,-4.982793,-2.6109362
2023-01-03 18:00:00,87.452774,86.437775,299.2578,-4.861888,-1.9549885
2023-01-03 19:00:00,0.17777778,0.28444445,298.86523,-5.294733,-1.746481
2023-01-03 20:00:00,,,298.68018,-5.4772816,-1.4173698
2023-01-03 21:00:00,,,298.5127,-5.3484716,-1.0923367
2023-01-03 22:00:00,,,298.35327,-5.3301783,-0.6080332
2023-01-03 23:00:00,,,298.21143,-5.528491,-0.10241318
2023-01-04 00:00:00,,,298.15186,-5.857953,0.15290356
2023-01-04 01:00:00,,,298.18872,-6.034215,0.09148121
2023-01-04 02:00:00,,,298.26147,-6.384632,-0.2908182
2023-01-04 03:00:00,,,298.18262,-6.4296904,-0.8563118
2023-01-04 04:00:00,,,298.052,-6.4562254,-1.0115643
2023-01-04 05:00:00,,,297.83203,-6.4796333,-1.5232849
2023-01-04 06:00:00,,,297.6648,-6.374634,-1.677516
2023-01-04 07:00:00,0.0,0.0,297.49097,-6.224394,-1.0765295
2023-01-04 08:00:00,106.33139,100.3453,297.80884,-6.4485207,-1.330781
2023-01-04 09:00:00,309.15292,283.02057,298.34204,-6.6071777,-1.7332115
2023-01-04 10:00:00,508.5618,489.5415,298.91626,-6.6237316,-2.5514479
2023-01-04 11:00:00,669.76917,649.47736,299.4497,-6.369545,-3.389885
2023-01-04 12:00:00,773.74194,750.92914,299.7959,-6.1243887,-3.8160677
2023-01-04 13:00:00,810.26306,789.48724,300.03662,-5.864897,-3.8073683
2023-01-04 14:00:00,774.18164,731.80414,300.21167,-5.4370737,-3.77919
2023-01-04 15:00:00,666.52167,646.9889,300.2793,-5.01507,-4.005327
2023-01-04 16:00:00,499.8297,492.27026,300.18237,-4.880805,-4.019764
2023-01-04 17:00:00,293.50888,290.68832,299.91626,-4.884201,-3.4518127
2023-01-04 18:00:00,87.337776,84.32056,299.4568,-4.837837,-2.5493927
2023-01-04 19:00:00,0.32,0.2188889,298.9436,-5.2613087,-1.1263075
2023-01-04 20:00:00,,,298.83057,-5.1696177,-0.71717167
2023-01-04 21:00:00,,,298.71045,-4.9945965,-0.15673923
2023-01-04 22:00:00,,,298.5144,-4.7954016,0.22923565
2023-01-04 23:00:00,,,298.40405,-4.735162,0.17685604
2023-01-05 00:00:00,,,298.37964,-5.0810585,-0.102482796
2023-01-05 01:00:00,,,298.36157,-5.5739555,-0.47917366
2023-01-05 02:00:00,,,298.3772,-6.1402617,-0.8856535
2023-01-05 03:00:00,,,298.3037,-6.2332745,-1.3055639
2023-01-05 04:00:00,,,298.09253,-6.0956573,-1.8429556
2023-01-05 05:00:00,,,297.92432,-5.8613653,-2.5955496
2023-01-05 06:00:00,,,297.7605,-5.7581673,-3.2270575
2023-01-05 07:00:00,0.0,0.0,297.5022,-5.663677,-2.694827
2023-01-05 08:00:00,114.39219,112.51279,297.8911,-6.0584354,-2.9220028
2023-01-05 09:00:00,329.5225,316.93167,298.3816,-6.4156466,-3.279519
2023-01-05 10:00:00,535.28864,519.6463,298.8374,-6.503804,-3.559433
2023-01-05 11:00:00,695.94305,673.2609,299.30444,-6.421299,-3.8252087
2023-01-05 12:00:00,795.94196,789.7572,299.63037,-6.2772646,-4.045352
