Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,294.57153,-2.0557165,-2.3751974
2023-01-01 08:00:00,117.94901,92.74333,296.2063,-2.261403,-2.920312
2023-01-01 09:00:00,340.7446,271.55826,298.10376,-2.180396,-3.233364
2023-01-01 10:00:00,558.2275,486.7556,299.6062,-2.6026325,-4.6003933
2023-01-01 11:00:00,729.8464,677.6519,300.80737,-2.245678,-4.777725
2023-01-01 12:00:00,836.9989,775.33026,301.55493,-1.9676657,-4.7170563
2023-01-01 13:00:00,870.3239,820.4069,301.98633,-1.8421907,-4.704151
2023-01-01 14:00:00,827.45,704.4836,301.8025,-1.802556,-4.536004
2023-01-01 15:00:00,713.36584,652.0739,301.5371,-1.7483492,-4.270646
2023-01-01 16:00:00,540.54944,365.17667,300.27637,-1.6326885,-4.1901083
2023-01-01 17:00:00,324.26443,269.76166,299.34644,-1.3754616,-3.989624
2023-01-01 18:00:00,104.16556,96.37778,298.0298,-1.0043821,-3.181798
2023-01-01 19:00:00,1.0666667,0.9955556,297.23267,-1.3149405,-3.1596174
2023-01-01 20:00:00,,,296.6797,-1.3746233,-2.9012432
2023-01-01 21:00:00,,,296.01807,-1.4310217,-2.5596285
2023-01-01 22:00:00,,,295.39893,-1.4792547,-2.3200197
2023-01-01 23:00:00,,,294.8982,-1.5233965,-1.9444017
2023-01-02 00:00:00,,,294.48462,-1.560256,-1.4150677
2023-01-02 01:00:00,,,294.1084,-1.5409746,-1.113656
2023-01-02 02:00:00,,,293.76855,-1.4164953,-0.98862076
2023-01-02 03:00:00,,,293.51123,-1.2714205,-0.96256924
2023-01-02 04:00:00,,,293.4375,-1.3097267,-1.0876875
2023-01-02 05:00:00,,,293.55957,-1.5666656,-1.3162794
2023-01-02 06:00:00,,,293.82324,-1.9470682,-1.7602377
2023-01-02 07:00:00,0.0,0.0,294.19897,-1.9119377,-2.289238
2023-01-02 08:00:00,116.602104,112.550644,295.91284,-2.0743227,-3.2471714
2023-01-02 09:00:00,334.20438,329.88757,298.19043,-1.9850416,-3.9271927
2023-01-02 10:00:00,544.2999,529.5397,299.86914,-1.8977652,-5.3477783
2023-01-02 11:00:00,711.38696,671.4198,300.9795,-1.435545,-5.6523094
2023-01-02 12:00:00,817.3464,699.6057,301.69287,-1.0080795,-5.550476
2023-01-02 13:00:00,852.0353,668.42474,301.9624,-0.65394497,-5.3406534
2023-01-02 14:00:00,812.27527,643.7278,302.05737,-0.49284363,-5.1555223
2023-01-02 15:00:00,701.3375,599.54193,301.9187,-0.39416504,-4.9011583
2023-01-02 16:00:00,529.8933,371.66083,301.01782,-0.5036659,-4.6521072
2023-01-02 17:00:00,318.22833,222.87805,300.0193,-0.6732235,-4.1891584
2023-01-02 18:00:00,103.308334,86.62889,298.78613,-0.74080944,-3.4520702
2023-01-02 19:00:00,1.0666667,0.9955556,297.6682,-1.1744146,-3.5174923
2023-01-02 20:00:00,,,297.27466,-1.5158758,-3.3629618
2023-01-02 21:00:00,,,296.99463,-1.7012196,-3.2543783
2023-01-02 22:00:00,,,296.74585,-1.6762848,-3.100666
2023-01-02 23:00:00,,,296.56665,-1.5611668,-2.9700823
2023-01-03 00:00:00,,,296.36353,-1.5453339,-2.7053385
2023-01-03 01:00:00,,,296.0359,-1.559144,-2.5724401
2023-01-03 02:00:00,,,295.87036,-1.6272192,-2.5154696
2023-01-03 03:00:00,,,295.615,-1.5959263,-2.4600105
2023-01-03 04:00:00,,,295.4519,-1.5269003,-2.5470448
2023-01-03 05:00:00,,,295.4607,-1.5254354,-2.7655554
2023-01-03 06:00:00,,,295.58545,-1.5827637,-2.9251308
2023-01-03 07:00:00,0.0,0.0,295.4402,-1.7984467,-2.8011656
2023-01-03 08:00:00,109.005035,106.3941,297.01685,-1.616663,-2.7414198
