Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,286.61353,-1.0459509,-2.6449728
2023-01-01 08:00:00,137.26012,128.97,288.36743,-1.0941668,-2.706689
2023-01-01 09:00:00,354.2868,345.79382,290.4192,-1.388648,-3.226284
2023-01-01 10:00:00,553.1608,546.569,292.39282,-1.6228962,-2.745901
2023-01-01 11:00:00,703.97974,699.98083,294.32056,-1.719799,-2.129776
2023-01-01 12:00:00,790.45667,789.1614,295.96753,-1.6368551,-1.7404938
2023-01-01 13:00:00,804.51056,803.6247,297.14648,-1.6322298,-1.445118
2023-01-01 14:00:00,745.70776,744.23474,297.865,-1.7359056,-1.2891779
2023-01-01 15:00:00,619.2858,620.35834,298.22852,-1.8357515,-1.4522867
2023-01-01 16:00:00,436.19388,439.98557,298.05127,-1.8323956,-1.6510458
2023-01-01 17:00:00,218.52222,220.48167,297.12866,-1.2319069,-1.3128662
2023-01-01 18:00:00,32.414444,32.093334,294.37207,-1.3237181,-1.4918566
2023-01-01 19:00:00,0.0,0.0,295.0105,-0.97167873,-1.3720198
2023-01-01 20:00:00,,,294.42676,-0.643178,-1.4932842
2023-01-01 21:00:00,,,291.86328,-0.73790646,-2.3906832
2023-01-01 22:00:00,,,291.26807,-0.6523504,-2.3229494
2023-01-01 23:00:00,,,291.11743,-0.746541,-2.8279467
2023-01-02 00:00:00,,,290.53394,-0.68427944,-2.7895794
2023-01-02 01:00:00,,,289.9922,-0.3983965,-2.6095057
2023-01-02 02:00:00,,,289.6787,-0.045645714,-2.4393044
2023-01-02 03:00:00,,,289.60107,0.07721233,-2.1761923
2023-01-02 04:00:00,,,289.45557,-0.1774025,-1.7471113
2023-01-02 05:00:00,,,289.49756,-0.6469879,-1.5455275
2023-01-02 06:00:00,,,290.11035,-1.0154276,-1.7116537
2023-01-02 07:00:00,0.0,0.0,287.55786,-1.1636467,-1.2345505
2023-01-02 08:00:00,121.877655,121.550644,289.8689,-1.6312075,-1.2364292
2023-01-02 09:00:00,325.9688,296.95868,292.09912,-1.5878248,-1.5453568
2023-01-02 10:00:00,517.2333,389.55743,293.92114,-1.8550406,-1.8331299
2023-01-02 11:00:00,662.4803,461.25092,295.3667,-2.038084,-1.8554344
2023-01-02 12:00:00,745.7375,563.179,296.73828,-1.9682846,-1.7723999
2023-01-02 13:00:00,759.2353,539.99805,297.54395,-1.6517477,-1.7112589
2023-01-02 14:00:00,701.1997,572.3322,298.39526,-1.4044647,-1.6433153
2023-01-02 15:00:00,577.2844,375.2575,298.4348,-1.2315674,-1.6560411
2023-01-02 16:00:00,400.47083,235.19861,298.3352,-1.1162148,-1.8169022
2023-01-02 17:00:00,195.59723,104.265,297.81177,-0.6925106,-1.6288557
2023-01-02 18:00:00,28.286112,11.251111,296.93896,-0.29989147,-1.3038769
2023-01-02 19:00:00,0.0,0.0,295.14673,-0.98813534,-1.2308712
2023-01-02 20:00:00,,,295.2849,-1.2309637,-1.7338114
2023-01-02 21:00:00,,,294.99316,-1.2629871,-2.750228
2023-01-02 22:00:00,,,294.75415,-0.91456604,-3.763752
2023-01-02 23:00:00,,,293.97632,-0.46131325,-3.8472795
2023-01-03 00:00:00,,,293.19604,-0.3412323,-3.5522623
2023-01-03 01:00:00,,,292.40942,-0.35601902,-3.2555456
2023-01-03 02:00:00,,,291.61206,-0.44313717,-2.9829988
2023-01-03 03:00:00,,,291.07202,-0.597147,-2.803028
2023-01-03 04:00:00,,,290.52368,-0.73637295,-2.6876698
2023-01-03 05:00:00,,,290.12085,-0.73100185,-2.6835241
2023-01-03 06:00:00,,,289.8296,-0.60717773,-2.7051601
2023-01-03 07:00:00,0.0,0.0,289.97974,-0.83018494,-2.6341734
2023-01-03 08:00:00,122.147255,118.50076,291.58228,-1.0436649,-2.9230604
2023-01-03 09:00:00,329.4731,318.20355,293.25073,-1.4951105,-3.3318396
