Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,291.58374,0.7501917,-1.7428732
2023-01-01 08:00:00,117.22901,99.67667,293.28735,1.0608625,-2.189355
2023-01-01 09:00:00,337.48236,332.42047,295.1277,1.0278559,-2.8918114
2023-01-01 10:00:00,543.20526,540.09784,296.75952,0.6661663,-2.9795437
2023-01-01 11:00:00,702.78864,699.87415,298.3152,-0.05109787,-2.932022
2023-01-01 12:00:00,800.6078,802.0325,299.6145,-0.7645407,-2.7207184
2023-01-01 13:00:00,827.94165,827.05585,300.58545,-1.443265,-2.3796883
2023-01-01 14:00:00,781.9389,754.47473,301.1316,-1.8640795,-1.8975763
2023-01-01 15:00:00,666.8947,656.2695,301.35156,-2.0037203,-1.5113688
2023-01-01 16:00:00,492.44278,488.8389,301.1538,-2.08679,-1.2201376
2023-01-01 17:00:00,278.0778,276.80167,300.47925,-2.0744362,-0.8592529
2023-01-01 18:00:00,67.187775,66.795555,297.49072,-1.8906126,0.17489147
2023-01-01 19:00:00,0.0,0.0,296.10474,-1.8686514,0.88408375
2023-01-01 20:00:00,,,295.56787,-1.7764788,1.0020771
2023-01-01 21:00:00,,,294.76025,-1.4913244,0.60516644
2023-01-01 22:00:00,,,294.5586,-1.0542059,0.15239239
2023-01-01 23:00:00,,,294.47437,-0.38057423,-0.5078783
2023-01-02 00:00:00,,,293.57788,0.267869,-1.1177044
2023-01-02 01:00:00,,,292.70312,0.5967207,-1.2320642
2023-01-02 02:00:00,,,292.13184,0.7771082,-1.0174294
2023-01-02 03:00:00,,,291.58008,0.8372221,-0.9462118
2023-01-02 04:00:00,,,291.0874,0.9109764,-1.0083418
2023-01-02 05:00:00,,,290.72363,0.92796326,-1.0128126
2023-01-02 06:00:00,,,290.63086,0.84419155,-1.1528158
2023-01-02 07:00:00,0.0,0.0,289.84497,-0.89533615,-0.50066376
2023-01-02 08:00:00,104.80654,103.37286,292.0266,-0.9090395,-0.5008335
2023-01-02 09:00:00,313.90216,310.50534,294.95166,-0.50457287,-0.54291534
2023-01-02 10:00:00,513.6244,505.1219,297.12427,-0.62432766,-0.7215576
2023-01-02 11:00:00,669.85803,645.5709,298.69678,-1.1950665,-0.559536
2023-01-02 12:00:00,765.02637,682.36127,299.73535,-1.6838608,-0.42352295
2023-01-02 13:00:00,790.16864,646.73584,300.4297,-1.824111,-0.589921
2023-01-02 14:00:00,743.6531,534.07446,300.69165,-1.8939667,-0.7863817
2023-01-02 15:00:00,629.44446,540.9464,301.09937,-1.9432373,-0.9441271
2023-01-02 16:00:00,458.60416,443.34082,301.15503,-1.9511757,-1.0022049
2023-01-02 17:00:00,252.8061,244.63834,300.63013,-1.9654598,-0.77826977
2023-01-02 18:00:00,59.00611,58.32639,298.1914,-1.5860243,0.3384571
2023-01-02 19:00:00,0.0,0.0,296.57935,-1.5628424,0.6194706
2023-01-02 20:00:00,,,296.30737,-1.4946356,0.6502218
2023-01-02 21:00:00,,,295.69727,-1.0207996,0.26173496
2023-01-02 22:00:00,,,295.59204,-0.791275,0.075115204
2023-01-02 23:00:00,,,295.27515,-0.42566872,-0.5049944
2023-01-03 00:00:00,,,294.99097,-0.19206238,-0.82106113
2023-01-03 01:00:00,,,294.67456,-0.21539402,-0.8883581
2023-01-03 02:00:00,,,294.64233,-0.538352,-0.47298908
2023-01-03 03:00:00,,,294.281,-0.6403599,0.044139862
2023-01-03 04:00:00,,,294.01343,-0.5051718,0.1311779
2023-01-03 05:00:00,,,293.72485,-0.2913046,-0.22283077
