Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,289.7605,-4.8923864,-3.011672
2023-01-01 08:00:00,176.68678,169.08112,291.6194,-4.9479265,-3.545312
2023-01-01 09:00:00,391.78458,363.34494,293.42407,-4.9347906,-3.6435204
2023-01-01 10:00:00,580.4675,530.0623,295.34644,-4.78232,-3.2866726
2023-01-01 11:00:00,718.522,631.3053,297.03784,-4.685375,-2.9466705
2023-01-01 12:00:00,791.15,724.73474,298.5774,-4.4100485,-2.766861
2023-01-01 13:00:00,791.675,685.93585,299.4795,-4.3539095,-2.6338387
2023-01-01 14:00:00,720.7833,574.7769,299.9148,-4.595769,-2.7313166
2023-01-01 15:00:00,585.68585,415.13165,299.78467,-4.796445,-3.1759195
2023-01-01 16:00:00,399.92722,282.68777,298.99023,-5.036497,-3.6674032
2023-01-01 17:00:00,188.54889,94.82833,297.51782,-5.052952,-3.9871826
2023-01-01 18:00:00,22.458889,11.4,296.34326,-4.8488646,-3.5963488
2023-01-01 19:00:00,0.0,0.0,295.4812,-5.2316885,-3.7274885
2023-01-01 20:00:00,,,294.33984,-5.2496233,-3.9622784
2023-01-01 21:00:00,,,293.29297,-5.1409826,-3.5618258
2023-01-01 22:00:00,,,292.4497,-5.2014227,-3.204053
2023-01-01 23:00:00,,,291.83228,-5.26534,-3.1248217
2023-01-02 00:00:00,,,291.50024,-4.9999533,-3.1677532
2023-01-02 01:00:00,,,291.396,-4.5995684,-3.3292322
2023-01-02 02:00:00,,,291.36377,-4.2394934,-3.3094215
2023-01-02 03:00:00,,,291.45557,-4.037778,-3.0966024
2023-01-02 04:00:00,,,291.771,-3.9418068,-2.786418
2023-01-02 05:00:00,,,291.88867,-3.891861,-2.6702833
2023-01-02 06:00:00,,,291.9458,-3.7983866,-2.665267
2023-01-02 07:00:00,0.0,0.0,291.2893,-3.844555,-3.1600876
2023-01-02 08:00:00,170.04654,97.915085,292.3943,-3.5135317,-2.9456577
2023-01-02 09:00:00,382.8755,232.99422,293.50342,-3.6149244,-3.2226028
2023-01-02 10:00:00,572.4066,295.94855,294.30542,-3.7322378,-3.3499756
2023-01-02 11:00:00,711.24475,266.56647,294.60205,-3.5082989,-2.9184227
2023-01-02 12:00:00,787.1775,342.30792,295.03955,-3.6003647,-2.6393433
2023-01-02 13:00:00,792.6575,352.69138,295.53662,-3.6927633,-2.8384562
2023-01-02 14:00:00,725.9464,375.6389,296.55737,-4.0634003,-2.988286
2023-01-02 15:00:00,593.6753,309.55084,297.15503,-4.092163,-3.1267443
2023-01-02 16:00:00,409.50223,269.33194,297.2849,-4.195072,-3.1623611
2023-01-02 17:00:00,197.48167,137.82944,296.94263,-4.2948055,-2.9899397
2023-01-02 18:00:00,24.94389,15.66,296.18994,-4.361415,-2.894209
2023-01-02 19:00:00,0.0,0.0,296.04126,-4.675391,-3.3575802
2023-01-02 20:00:00,,,294.79712,-4.986823,-3.6163797
2023-01-02 21:00:00,,,293.70068,-4.973192,-3.7045736
2023-01-02 22:00:00,,,292.864,-5.00441,-3.7488594
2023-01-02 23:00:00,,,292.24634,-4.997202,-3.6802874
2023-01-03 00:00:00,,,291.8606,-4.9540253,-3.5837564
2023-01-03 01:00:00,,,291.6355,-4.8919077,-3.52703
2023-01-03 02:00:00,,,291.45337,-4.8564672,-3.6155672
2023-01-03 03:00:00,,,291.31177,-4.8552036,-3.6992683
2023-01-03 04:00:00,,,291.2434,-4.8904257,-3.7303944
2023-01-03 05:00:00,,,291.17798,-4.9077597,-3.749198
2023-01-03 06:00:00,,,291.1792,-4.866211,-3.8001308
2023-01-03 07:00:00,0.0,0.0,291.6814,-5.1783295,-3.7767515
2023-01-03 08:00:00,173.64948,173.19855,293.24976,-5.3205204,-4.08517
2023-01-03 09:00:00,388.39758,388.80353,295.00024,-5.327142,-4.563285
2023-01-03 10:00:00,579.23517,574.60944,296.88037,-5.0593357,-4.5847235
2023-01-03 11:00:00,720.0783,704.5574,298.62378,-4.8236904,-4.525077
2023-01-03 12:00:00,796.3386,780.9989,300.15088,-4.692111,-4.4841814
2023-01-03 13:00:00,801.57166,801.17554,301.1223,-4.680871,-4.541806
2023-01-03 14:00:00,735.2814,728.6653,301.33765,-4.759858,-4.545018
2023-01-03 15:00:00,603.61554,597.49695,300.78906,-4.9775887,-4.516906
2023-01-03 16:00:00,418.925,411.81668,299.57788,-5.2359734,-4.5724506
2023-01-03 17:00:00,204.30667,201.30667,297.85303,-5.3746386,-4.4778795
2023-01-03 18:00:00,26.830555,26.42,296.24902,-4.9373274,-3.665926
2023-01-03 19:00:00,0.0,0.0,295.4131,-5.1829166,-4.069723
2023-01-03 20:00:00,,,294.50977,-5.219469,-4.2276726
2023-01-03 21:00:00,,,293.58057,-5.163657,-4.245901
2023-01-03 22:00:00,,,292.84155,-4.9920435,-3.9437265
2023-01-03 23:00:00,,,292.33057,-4.868823,-3.5565147
