Datetime,ssrdc,ssrd,t2m,v10,u10
2023-01-01 07:00:00,0.0,0.0,290.62085,-1.7280798,0.042038918
2023-01-01 08:00:00,121.19346,116.01889,292.75024,-2.0011492,-0.53823185
2023-01-01 09:00:00,349.26013,347.69604,294.99048,-2.431861,-1.7116356
2023-01-01 10:00:00,561.41864,556.97784,296.3191,-2.8282185,-2.3923855
2023-01-01 11:00:00,724.74414,709.7942,297.5835,-3.0396233,-2.6165924
2023-01-01 12:00:00,826.7233,773.9436,298.52026,-3.2035055,-2.6301422
2023-01-01 13:00:00,858.235,827.5892,299.3125,-3.3624544,-2.6436043
2023-01-01 14:00:00,815.7878,798.13696,299.76978,-3.3364916,-2.7366877
2023-01-01 15:00:00,702.0947,691.4694,299.84863,-3.2056246,-2.88173
2023-01-01 16:00:00,527.85614,515.64777,299.45264,-3.1204815,-2.8766317
2023-01-01 17:00:00,310.96667,299.62833,298.62817,-2.9894753,-2.538208
2023-01-01 18:00:00,89.51667,89.55111,296.9287,-2.0309935,-1.2604113
2023-01-01 19:00:00,0.07111111,0.0,294.75952,-2.0039053,-0.7233381
2023-01-01 20:00:00,,,294.18848,-2.1141253,-0.35461235
2023-01-01 21:00:00,,,293.71582,-2.0667639,-0.30035114
2023-01-01 22:00:00,,,293.6089,-1.8415594,-0.26801777
2023-01-01 23:00:00,,,292.9397,-1.6032305,-0.31647205
2023-01-02 00:00:00,,,292.17358,-1.3444357,-0.4626751
2023-01-02 01:00:00,,,291.6089,-1.2172441,-0.5243006
2023-01-02 02:00:00,,,291.1206,-1.190177,-0.45907974
2023-01-02 03:00:00,,,290.96533,-1.063901,-0.42887783
2023-01-02 04:00:00,,,291.0078,-0.87491226,-0.37675
2023-01-02 05:00:00,,,290.91553,-0.88404846,-0.30089855
2023-01-02 06:00:00,,,290.8872,-1.1006327,-0.2975912
2023-01-02 07:00:00,0.0,0.0,289.70142,-1.4295158,0.34308624
2023-01-02 08:00:00,107.43321,106.67064,291.9485,-1.996686,0.18178368
2023-01-02 09:00:00,322.11105,314.532,294.9619,-1.8715162,-0.58979034
2023-01-02 10:00:00,527.00214,494.13522,296.6079,-2.893859,-1.8389893
2023-01-02 11:00:00,687.13806,647.4909,297.9707,-2.902586,-2.1320457
2023-01-02 12:00:00,785.61304,702.2368,298.9292,-2.8134995,-2.2213745
2023-01-02 13:00:00,813.91974,781.7047,300.00488,-2.7745504,-2.461259
2023-01-02 14:00:00,768.54193,752.5278,300.52466,-2.7899628,-2.6147509
2023-01-02 15:00:00,654.33307,647.2575,300.63452,-2.791626,-2.7048693
2023-01-02 16:00:00,483.0311,480.46112,300.30884,-2.8210487,-2.7255936
2023-01-02 17:00:00,275.59723,272.22888,299.50073,-2.7742977,-2.6081038
2023-01-02 18:00:00,75.361664,70.27333,298.30225,-2.0118055,-1.6776562
2023-01-02 19:00:00,0.14222223,0.0,296.07202,-1.4913092,-1.0587521
2023-01-02 20:00:00,,,296.0144,-1.7624578,-0.86760044
2023-01-02 21:00:00,,,295.68018,-1.9656239,-0.73289394
2023-01-02 22:00:00,,,295.56372,-2.100113,-0.77669144
2023-01-02 23:00:00,,,295.15552,-2.0308933,-0.88512135
2023-01-03 00:00:00,,,295.20093,-1.9872284,-0.98512363
2023-01-03 01:00:00,,,295.2058,-2.0064096,-1.1664343
2023-01-03 02:00:00,,,294.94214,-1.9624243,-1.2891512
2023-01-03 03:00:00,,,294.87866,-1.8837681,-1.4043465
2023-01-03 04:00:00,,,294.7644,-1.7681112,-1.4110584
2023-01-03 05:00:00,,,294.65503,-1.776412,-1.2948523
2023-01-03 06:00:00,,,294.56787,-1.8063965,-1.2185879
2023-01-03 07:00:00,0.0,0.0,293.50854,-1.3419037,-0.43202496
2023-01-03 08:00:00,97.1917,81.46965,294.97144,-1.7021122,-0.45089245
2023-01-03 09:00:00,306.68646,262.57687,296.4817,-2.7277765,-1.5029821
2023-01-03 10:00:00,513.10187,453.5961,297.73535,-2.9875584,-1.9990301
2023-01-03 11:00:00,675.7761,639.1174,299.06226,-3.0041103,-2.1305456
2023-01-03 12:00:00,776.8897,717.5322,300.20947,-2.985568,-2.4727068
2023-01-03 13:00:00,807.5628,708.05554,300.78784,-2.9606562,-2.6809664
2023-01-03 14:00:00,764.33026,574.6386,301.09595,-2.9114695,-2.9253893
2023-01-03 15:00:00,649.8375,291.2211,300.48486,-2.8416023,-2.8442984
2023-01-03 16:00:00,478.23193,173.02583,300.10718,-2.7547722,-2.5880756
2023-01-03 17:00:00,272.53778,115.97361,299.77295,-2.629033,-2.119481
2023-01-03 18:00:00,75.897224,31.397778,299.1836,-2.2241926,-1.0909748
2023-01-03 19:00:00,0.035555556,0.0,297.6582,-2.277399,-0.48915672
2023-01-03 20:00:00,,,297.35596,-2.1826038,-0.3431511
2023-01-03 21:00:00,,,296.8794,-2.236167,-0.4490261
