Datetime,ssrd,str,ssr
2023-01-01 07:00:00,1920.0,-241912.62,1664.0
2023-01-01 08:00:00,317568.0,-259103.69,268224.0
2023-01-01 09:00:00,1029184.0,-333117.06,875712.0
2023-01-01 10:00:00,1743232.0,-386349.0,1487616.0
2023-01-01 11:00:00,2287552.0,-417908.0,1956544.0
2023-01-01 12:00:00,2653056.0,-453600.0,2270272.0
2023-01-01 13:00:00,2738624.0,-464172.0,2342464.0
2023-01-01 14:00:00,2419584.0,-433237.0,2064448.0
2023-01-01 15:00:00,2011264.0,-429245.0,1717440.0
2023-01-01 16:00:00,1440128.0,-401809.88,1224832.0
2023-01-01 17:00:00,806592.0,-391923.0,684416.0
2023-01-01 18:00:00,149504.0,-342329.0,125888.0
2023-01-01 19:00:00,0.0,-292097.0,3.5999988e-12
2023-01-01 20:00:00,0.0,-278904.0,3.5999988e-12
2023-01-01 21:00:00,0.0,-265897.0,3.5999988e-12
2023-01-01 22:00:00,0.0,-267274.0,3.5999988e-12
2023-01-01 23:00:00,0.0,-256453.0,3.5999988e-12
2023-01-02 00:00:00,0.0,-255186.0,3.5999988e-12
2023-01-02 01:00:00,0.0,-251962.0,3.5999988e-12
2023-01-02 02:00:00,0.0,-255139.0,3.5999988e-12
2023-01-02 03:00:00,0.0,-258649.0,3.5999988e-12
2023-01-02 04:00:00,0.0,-256930.0,3.5999988e-12
2023-01-02 05:00:00,0.0,-257066.0,3.5999988e-12
2023-01-02 06:00:00,0.0,-258289.62,3.5999988e-12
2023-01-02 07:00:00,1792.0,-258713.56,1536.0
2023-01-02 08:00:00,325952.0,-275835.62,274752.0
2023-01-02 09:00:00,1060288.0,-346962.25,901056.0
2023-01-02 10:00:00,1788608.0,-411935.12,1525952.0
2023-01-02 11:00:00,2370816.0,-457888.75,2026688.0
2023-01-02 12:00:00,2711360.0,-476232.06,2320192.0
2023-01-02 13:00:00,2687424.0,-468810.44,2290432.0
2023-01-02 14:00:00,2512832.0,-466166.56,2150656.0
2023-01-02 15:00:00,2174208.0,-466070.5,1859840.0
2023-01-02 16:00:00,1444800.0,-396184.8,1228224.0
2023-01-02 17:00:00,766400.0,-338884.0,648896.0
2023-01-02 18:00:00,136256.0,-289101.0,114880.0
2023-01-02 19:00:00,0.0,-254045.0,3.5999988e-12
2023-01-02 20:00:00,0.0,-233472.0,3.5999988e-12
2023-01-02 21:00:00,0.0,-204250.0,3.5999988e-12
2023-01-02 22:00:00,0.0,-151000.0,3.5999988e-12
2023-01-02 23:00:00,0.0,-162304.0,3.5999988e-12
2023-01-03 00:00:00,0.0,-171986.0,3.5999988e-12
2023-01-03 01:00:00,0.0,-159855.0,3.5999988e-12
2023-01-03 02:00:00,0.0,-202709.0,3.5999988e-12
2023-01-03 03:00:00,0.0,-144435.0,3.5999988e-12
2023-01-03 04:00:00,0.0,-216886.0,3.5999988e-12
2023-01-03 05:00:00,0.0,-165781.0,3.5999988e-12
2023-01-03 06:00:00,0.0,-174217.0,3.5999988e-12
2023-01-03 07:00:00,1344.0,-186545.19,1152.0
2023-01-03 08:00:00,224384.0,-152889.0,188928.0
2023-01-03 09:00:00,646976.0,-188015.81,549952.0
2023-01-03 10:00:00,1204288.0,-223376.25,1029952.0
2023-01-03 11:00:00,1603008.0,-248458.56,1370688.0
2023-01-03 12:00:00,1837056.0,-293684.75,1576960.0
2023-01-03 13:00:00,2038848.0,-328259.94,1760384.0
2023-01-03 14:00:00,1988416.0,-267832.12,1703936.0
2023-01-03 15:00:00,1675968.0,-293300.44,1423936.0
2023-01-03 16:00:00,854912.0,-215741.62,722688.0
2023-01-03 17:00:00,328192.0,-147094.0,279104.0
2023-01-03 18:00:00,64320.0,-135497.0,54912.0
2023-01-03 19:00:00,0.0,-98776.0,3.5999988e-12
2023-01-03 20:00:00,0.0,-84944.0,3.5999988e-12
2023-01-03 21:00:00,0.0,-124184.94,3.5999988e-12
2023-01-03 22:00:00,0.0,-127783.0,3.5999988e-12
2023-01-03 23:00:00,0.0,-100322.0,3.5999988e-12
2023-01-04 00:00:00,0.0,-114885.0,3.5999988e-12
2023-01-04 01:00:00,0.0,-92055.0,3.5999988e-12
2023-01-04 02:00:00,0.0,-145081.0,3.5999988e-12
2023-01-04 03:00:00,0.0,-182584.0,3.5999988e-12
2023-01-04 04:00:00,0.0,-184433.0,3.5999988e-12
2023-01-04 05:00:00,0.0,-176469.69,3.5999988e-12
2023-01-04 06:00:00,0.0,-129194.69,3.5999988e-12
2023-01-04 07:00:00,1280.0,-187165.38,1088.0
2023-01-04 08:00:00,269312.0,-198532.62,226560.0
2023-01-04 09:00:00,960448.0,-266556.94,816448.0
2023-01-04 10:00:00,1413184.0,-319469.7,1211840.0
2023-01-04 11:00:00,2197440.0,-348305.75,1878208.0
2023-01-04 12:00:00,2547712.0,-401116.0,2186304.0
2023-01-04 13:00:00,2350912.0,-350992.25,2013440.0
2023-01-04 14:00:00,1092224.0,-198466.19,927104.0
