Datetime,ssrd,str,ssr
2023-01-01 07:00:00,38400.0,-178744.62,32832.0
2023-01-01 08:00:00,566144.0,-188607.69,486208.0
2023-01-01 09:00:00,1266240.0,-224029.06,1095744.0
2023-01-01 10:00:00,2003648.0,-236877.0,1742592.0
2023-01-01 11:00:00,2384768.0,-199732.0,2082048.0
2023-01-01 12:00:00,2793344.0,-245536.0,2435520.0
2023-01-01 13:00:00,2508480.0,-178092.0,2197888.0
2023-01-01 14:00:00,2734336.0,-252661.0,2386560.0
2023-01-01 15:00:00,2388928.0,-256093.0,2090560.0
2023-01-01 16:00:00,1739136.0,-203377.88,1515264.0
2023-01-01 17:00:00,1066560.0,-190931.0,921024.0
2023-01-01 18:00:00,369088.0,-187225.0,317056.0
2023-01-01 19:00:00,5056.0,-208993.0,4352.0
2023-01-01 20:00:00,0.0,-189272.0,3.5999988e-12
2023-01-01 21:00:00,0.0,-187881.0,3.5999988e-12
2023-01-01 22:00:00,0.0,-182538.0,3.5999988e-12
2023-01-01 23:00:00,0.0,-181637.0,3.5999988e-12
2023-01-02 00:00:00,0.0,-188530.0,3.5999988e-12
2023-01-02 01:00:00,0.0,-175834.0,3.5999988e-12
2023-01-02 02:00:00,0.0,-184547.0,3.5999988e-12
2023-01-02 03:00:00,0.0,-172249.0,3.5999988e-12
2023-01-02 04:00:00,0.0,-180546.0,3.5999988e-12
2023-01-02 05:00:00,0.0,-177866.0,3.5999988e-12
2023-01-02 06:00:00,0.0,-167425.62,3.5999988e-12
2023-01-02 07:00:00,35200.0,-175609.56,30336.0
2023-01-02 08:00:00,558016.0,-198251.62,479616.0
2023-01-02 09:00:00,1256960.0,-204754.25,1089728.0
2023-01-02 10:00:00,1888768.0,-226655.12,1640512.0
2023-01-02 11:00:00,2489408.0,-226624.75,2175104.0
2023-01-02 12:00:00,2699776.0,-258440.06,2362560.0
2023-01-02 13:00:00,2733504.0,-219338.44,2396416.0
2023-01-02 14:00:00,2368128.0,-178518.56,2067392.0
