Datetime,Site_id,rawI,I,CI_CM,CI_CM_interpolated,CI_RGB,CI_RGB_interpolated,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Iclr
2023-01-01 00:00:00,19,-1.7891666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:15:00,19,-1.7891666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:30:00,19,-1.7831666666666668,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:45:00,19,-1.7428333333333337,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:00:00,19,-1.654,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:15:00,19,-1.8856666666666664,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:30:00,19,-1.768,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:45:00,19,-1.7711666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:00:00,19,-1.6095000000000002,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:15:00,19,-1.8896666666666664,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:30:00,19,-2.068,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:45:00,19,-2.017833333333334,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:00:00,19,-2.0825,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:15:00,19,-2.208333333333334,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:30:00,19,-2.1175,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:45:00,19,-1.9593333333333327,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:00:00,19,-1.8125,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:15:00,19,-1.7886666666666668,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:30:00,19,-1.7756666666666665,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:45:00,19,-1.789,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:00:00,19,-2.0145,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:15:00,19,-1.5753333333333337,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:30:00,19,-2.2145,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:45:00,19,-2.195,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:00:00,19,-1.8438333333333328,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:15:00,19,-2.026333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:30:00,19,-2.13,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:45:00,19,5.995833333333334,5.995833333333334,,,,,,,,,,,,,,0.0
2023-01-01 07:00:00,19,29.007166666666663,29.007166666666667,41.0,41.0,180.0,180.0,,,,,,,,,,5.401667873757357
2023-01-01 07:15:00,19,74.57916666666667,74.57916666666667,41.0,41.0,141.0,141.0,290.85,73.4,1005.8,1.72,341.49,0.0,0.0,0.0,36.3088,37.59049628780027
2023-01-01 07:30:00,19,118.60183333333332,118.60183333333332,24.0,24.0,110.0,110.0,291.34,71.55,1005.95,1.91,353.21,0.0,0.0,0.0,73.0504,86.81709380279098
2023-01-01 07:45:00,19,156.23233333333334,156.23233333333334,17.0,17.0,100.0,100.0,291.83,69.7,1006.1,2.15,2.57,0.0,0.0,0.0,115.7688,142.64619183560137
2023-01-01 08:00:00,19,169.64533333333333,169.64533333333333,14.0,14.0,99.0,99.0,292.31,67.85,1006.25,2.45,9.85,0.0,0.0,0.0,164.1348,200.71069965393107
2023-01-01 08:15:00,19,270.5781666666667,270.5781666666667,13.0,13.0,66.0,66.0,292.8,65.99,1006.41,2.77,15.5,0.0,0.0,0.0,217.7668,259.00373602994154
2023-01-01 08:30:00,19,340.2801666666667,340.2801666666667,9.0,9.0,60.0,60.0,293.29,64.14,1006.56,3.11,19.94,0.0,0.0,0.0,276.2356,316.4301751702165
2023-01-01 08:45:00,19,389.9325,389.9325,8.0,8.0,60.0,60.0,293.78,62.29,1006.71,3.47,23.47,0.0,0.0,0.0,330.6,372.2930836581264
2023-01-01 09:00:00,19,437.6551666666666,437.6551666666666,6.0,6.0,65.0,65.0,294.27,60.44,1006.86,3.84,26.33,0.0,0.0,0.0,377.2536,426.092084875681
2023-01-01 09:15:00,19,490.6125,490.6125,5.0,5.0,65.0,65.0,294.75,58.58,1007.01,4.22,28.69,0.0,0.0,0.0,423.3164,477.4354643525181
2023-01-01 09:30:00,19,535.989,535.989,2.0,2.0,65.0,65.0,295.24,56.73,1007.16,4.61,30.65,0.0,0.0,0.0,468.5144,525.9984122219145
2023-01-01 09:45:00,19,584.3083333333333,584.3083333333333,,1.0,,69.0,295.73,54.88,1007.31,4.99,32.32,0.0,0.0,0.0,512.5732,571.501810333557
2023-01-01 10:00:00,19,624.8751666666666,624.8751666666666,0.0,0.0,69.0,69.0,296.22,53.03,1007.46,5.39,33.74,0.0,0.0,0.0,555.2172,613.7009045918015
2023-01-01 10:15:00,19,665.5381666666666,665.5381666666666,0.0,0.0,68.0,68.0,296.51,52.13,1007.23,5.46,34.06,0.0,0.0,0.0,596.1716,652.3790443240165
2023-01-01 10:30:00,19,697.6393333333333,697.6393333333333,0.0,0.0,69.0,69.0,296.8,51.22,1006.99,5.54,34.37,0.0,0.0,0.0,635.1652,687.3441543482631
2023-01-01 10:45:00,19,733.6759999999999,733.6759999999999,0.0,0.0,68.0,68.0,297.09,50.32,1006.75,5.62,34.67,0.0,0.0,0.0,671.9312,718.4267399641549
2023-01-01 11:00:00,19,756.6508333333334,756.6508333333334,0.0,0.0,60.0,60.0,297.38,49.42,1006.51,5.7,34.97,0.0,0.0,0.0,706.2068,745.4787761503779
2023-01-01 11:15:00,19,771.3906666666666,771.3906666666666,1.0,1.0,59.0,59.0,297.67,48.52,1006.27,5.77,35.25,0.0,0.0,0.0,737.7392,768.3731145387102
2023-01-01 11:30:00,19,787.5496666666666,787.5496666666666,1.0,1.0,52.0,52.0,297.95,47.62,1006.03,5.85,35.53,0.0,0.0,0.0,766.282,787.0031932799125
2023-01-01 11:45:00,19,809.5335,809.5335,1.0,1.0,52.0,52.0,298.24,46.72,1005.8,5.93,35.81,0.0,0.0,0.0,785.8536,801.2829198050198
2023-01-01 12:00:00,19,820.4264999999999,820.4264999999999,2.0,2.0,52.0,52.0,298.53,45.82,1005.56,6.01,36.07,0.0,0.0,0.0,796.006,811.1466459983593
2023-01-01 12:15:00,19,828.5313333333332,828.5313333333332,2.0,2.0,51.0,51.0,298.82,44.92,1005.32,6.09,36.33,0.0,0.0,0.0,802.3416,816.5491853975154
2023-01-01 12:30:00,19,834.5498333333333,834.5498333333333,2.0,2.0,50.0,50.0,299.11,44.02,1005.08,6.16,36.58,0.0,0.0,0.0,804.8344,817.4658411867358
2023-01-01 12:45:00,19,827.4078333333333,827.4078333333333,3.0,3.0,50.0,50.0,299.4,43.11,1004.84,6.24,36.83,0.0,0.0,0.0,803.474,813.8924266192699
2023-01-01 13:00:00,19,809.9246666666666,809.9246666666666,2.0,2.0,49.0,49.0,299.69,42.21,1004.61,6.32,37.06,0.0,0.0,0.0,798.2676,805.8452688220145
2023-01-01 13:15:00,19,782.4053333333334,782.4053333333334,3.0,3.0,47.0,47.0,299.69,42.04,1004.4,6.28,37.85,0.0,0.0,0.0,789.238,793.3611945154425
2023-01-01 13:30:00,19,779.9251666666665,779.9251666666665,3.0,3.0,48.0,48.0,299.69,41.86,1004.2,6.24,38.65,0.0,0.0,0.0,776.4244,776.4975034782817
2023-01-01 13:45:00,19,776.1315,776.1315,3.0,3.0,52.0,52.0,299.69,41.69,1003.99,6.2,39.46,0.0,0.0,0.0,759.8828,755.3319440051569
2023-01-01 14:00:00,19,736.4568333333334,736.4568333333334,3.0,3.0,49.0,49.0,299.69,41.51,1003.79,6.16,40.27,0.0,0.0,0.0,739.6844,729.9627157640518
2023-01-01 14:15:00,19,726.07,726.07,3.0,3.0,49.0,49.0,299.69,41.34,1003.59,6.12,41.1,0.0,0.0,0.0,715.9164,700.5085416238343
2023-01-01 14:30:00,19,685.6991666666667,685.6991666666667,3.0,3.0,49.0,49.0,299.69,41.16,1003.38,6.09,41.94,0.0,0.0,0.0,688.6816,667.1088749023415
2023-01-01 14:45:00,19,658.4145000000001,658.4145000000001,3.0,3.0,48.0,48.0,299.69,40.99,1003.18,6.05,42.79,0.0,0.0,0.0,652.6584,629.9243486874839
2023-01-01 15:00:00,19,592.4608333333333,592.4608333333333,10.0,10.0,55.0,55.0,299.69,40.81,1002.97,6.02,43.65,0.0,0.0,0.0,608.8144,589.1376416749044
2023-01-01 15:15:00,19,575.284,575.284,30.0,30.0,107.0,107.0,299.69,40.63,1002.77,5.99,44.51,0.0,0.0,0.0,563.1404,544.9550539964939
2023-01-01 15:30:00,19,524.9141666666667,524.9141666666667,68.0,68.0,77.0,77.0,299.69,40.46,1002.56,5.96,45.39,0.0,0.0,0.0,515.9388,497.60930433365104
2023-01-01 15:45:00,19,483.02383333333336,483.02383333333336,85.0,85.0,145.0,145.0,299.69,40.28,1002.36,5.93,46.27,0.0,0.0,0.0,467.5128,447.3644764856063
2023-01-01 16:00:00,19,472.8321666666667,472.8321666666667,60.0,60.0,61.0,61.0,299.69,40.11,1002.16,5.9,47.17,0.0,0.0,0.0,418.1648,394.5248826647326
2023-01-01 16:15:00,19,400.6073333333334,400.6073333333334,29.0,29.0,49.0,49.0,299.2,41.5,1002.29,5.54,46.45,0.0,0.0,0.0,368.1952,339.4514003522705
