Datetime,Site_id,rawI,I,CI_CM,CI_CM_interpolated,CI_RGB,CI_RGB_interpolated,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Iclr
2023-03-29 00:00:00,47,,0.0,,,,,303.81,50.55,1004.8,5.23,182.84,0.003128,0.0,0.0,0.0,0.0
2023-03-29 00:15:00,47,,0.0,,,,,303.59,51.98,1004.81,5.2,181.24,0.00283,0.0,0.0,0.0,0.0
2023-03-29 00:30:00,47,,0.0,,,,,303.37,53.41,1004.81,5.18,179.62,0.002532,0.0,0.0,0.0,0.0
2023-03-29 00:45:00,47,,0.0,,,,,303.15,54.84,1004.81,5.16,177.99,0.002234,0.0,0.0,0.0,0.0
2023-03-29 01:00:00,47,,0.0,,,,,302.93,56.27,1004.82,5.14,176.35,0.001936,0.0,0.0,0.0,0.0
2023-03-29 01:15:00,47,,0.0,,,,,302.79,56.75,1004.78,5.0,175.58,0.001639,0.0,0.0,0.0,0.0
2023-03-29 01:30:00,47,,0.0,,,,,302.65,57.23,1004.74,4.86,174.78,0.001341,0.0,0.0,0.0,0.0
2023-03-29 01:45:00,47,,0.0,,,,,302.52,57.71,1004.7,4.72,173.92,0.001043,0.0,0.0,0.0,0.0
2023-03-29 02:00:00,47,,0.0,,,,,302.38,58.19,1004.65,4.59,173.02,0.000745,0.0,0.0,0.0,0.0
2023-03-29 02:15:00,47,,0.0,,,,,302.24,58.67,1004.62,4.45,172.05,0.000447,0.0,0.0,0.0,0.0
2023-03-29 02:30:00,47,,0.0,,,,,302.11,59.15,1004.57,4.32,171.03,0.000149,0.0,0.0,0.0,0.0
2023-03-29 02:45:00,47,,0.0,,,,,301.97,59.63,1004.53,4.18,169.95,0.0,0.0,0.0,0.0,0.0
2023-03-29 03:00:00,47,,0.0,,,,,301.83,60.11,1004.49,4.05,168.79,0.0,0.0,0.0,0.0,0.0
2023-03-29 03:15:00,47,,0.0,,,,,301.7,60.59,1004.45,3.92,167.55,0.0,0.0,0.0,0.0,0.0
2023-03-29 03:30:00,47,,0.0,,,,,301.56,61.07,1004.41,3.79,166.23,0.0,0.0,0.0,0.0,0.0
2023-03-29 03:45:00,47,,0.0,,,,,301.43,61.55,1004.37,3.67,164.82,0.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:00,47,,0.0,,,,,301.29,62.03,1004.33,3.54,163.31,0.0,0.0,0.0,0.0,0.0
2023-03-29 04:15:00,47,,0.0,,,,,301.17,62.73,1004.55,3.46,160.87,0.0,0.0,0.0,0.0,0.0
2023-03-29 04:30:00,47,,0.0,,,,,301.06,63.42,1004.76,3.38,158.3,0.0,0.0,0.0,0.0,0.0
2023-03-29 04:45:00,47,,0.0,,,,,300.95,64.12,1004.98,3.31,155.62,0.0,0.0,0.0,0.0,0.0
2023-03-29 05:00:00,47,,0.0,,,,,300.83,64.82,1005.2,3.25,152.82,0.0,0.0,0.0,0.0,0.0
2023-03-29 05:15:00,47,,0.0,,,,,300.72,65.51,1005.42,3.19,149.93,0.0,0.0,0.0,0.0,0.0
2023-03-29 05:30:00,47,,0.0,,,,,300.6,66.21,1005.63,3.14,146.93,0.0,0.0,0.0,0.0,0.0
2023-03-29 05:45:00,47,,0.0,,,,,300.49,66.9,1005.85,3.11,143.86,0.0,0.0,0.0,0.0,0.0
2023-03-29 06:00:00,47,,0.0,16.0,16.0,3.0,3.0,300.37,67.6,1006.07,3.08,140.72,0.0,0.0,0.0,0.0,0.0
2023-03-29 06:15:00,47,,0.0,14.0,14.0,20.0,20.0,300.26,68.29,1006.28,3.06,137.52,0.0,0.0,0.0,0.0,0.0
2023-03-29 06:30:00,47,,0.0,12.0,12.0,120.0,120.0,300.15,68.99,1006.5,3.05,134.3,0.0,0.0,0.0,7.9044,0.97620286833812
2023-03-29 06:45:00,47,,0.0,11.0,11.0,100.0,100.0,300.03,69.68,1006.72,3.05,131.06,0.0,0.0,0.0,47.8916,17.729011628485004
2023-03-29 07:00:00,47,,0.5241612778165465,10.0,10.0,95.0,95.0,299.92,70.38,1006.94,3.06,127.84,0.0,0.0,0.0,94.706,55.80295634539648
2023-03-29 07:15:00,47,,57.16105547801814,12.0,12.0,93.0,93.0,300.5,68.0,1007.0,3.03,131.75,0.0,0.0,0.0,146.5484,106.3914646249835
2023-03-29 07:30:00,47,,114.22700104675503,9.0,9.0,72.0,72.0,301.07,65.62,1007.07,3.01,135.71,0.0,0.0,0.0,200.608,163.3639382953821
2023-03-29 07:45:00,47,,171.292946615492,8.0,8.0,75.0,75.0,301.65,63.24,1007.13,3.01,139.7,0.0,0.0,0.0,257.8636,223.37241991565944
2023-03-29 08:00:00,47,,228.3588921842289,10.0,10.0,79.0,79.0,302.23,60.87,1007.2,3.03,143.67,0.0,0.0,0.0,317.9948,284.4850045257268
2023-03-29 08:15:00,47,,285.4248377529658,17.0,17.0,84.0,84.0,302.81,58.49,1007.26,3.05,147.58,0.0,0.0,0.0,380.6532,345.4773405576583
2023-03-29 08:30:00,47,,342.49078332170274,24.0,24.0,84.0,84.0,303.38,56.11,1007.33,3.1,151.4,0.0,0.0,0.0,445.4628,405.5005270751563
2023-03-29 08:45:00,47,,399.5567288904396,20.0,20.0,81.0,81.0,303.96,53.73,1007.39,3.15,155.1,0.0,0.0,0.0,505.3236,463.9196695683327
2023-03-29 09:00:00,47,,456.62267445917655,13.0,13.0,77.0,77.0,304.54,51.35,1007.46,3.22,158.66,0.0,0.0,0.0,557.9172,520.230938729829
2023-03-29 09:15:00,47,,513.6886200279135,15.0,15.0,77.0,77.0,305.12,48.98,1007.52,3.3,162.06,0.0,0.0,0.0,609.018,574.0166798638105
2023-03-29 09:30:00,47,570.1018333333334,570.1018333333334,13.0,13.0,75.0,75.0,305.7,46.6,1007.59,3.39,165.28,0.0,0.0,0.0,658.3652,624.920019541866
2023-03-29 09:45:00,47,608.7835,608.7835,,13.0,,74.5,306.27,44.22,1007.65,3.5,168.33,0.0,0.0,0.0,705.7012,672.6299833557853
2023-03-29 10:00:00,47,661.1971666666667,661.1971666666667,14.0,14.0,73.0,73.0,306.85,41.84,1007.71,3.61,171.19,0.0,0.0,0.0,750.7748,716.8725364737766
2023-03-29 10:15:00,47,687.2056666666667,687.2056666666667,15.0,15.0,74.0,74.0,307.3,40.66,1007.45,3.4,171.74,0.0,0.0,0.0,793.3412,757.4050889380864
2023-03-29 10:30:00,47,743.4019999999999,743.4019999999999,15.0,15.0,72.0,72.0,307.74,39.48,1007.19,3.2,172.37,0.0,0.0,0.0,833.1628,794.0130912252655
2023-03-29 10:45:00,47,785.6020000000001,785.6020000000001,15.0,15.0,70.0,70.0,308.19,38.3,1006.92,3.0,173.07,0.0,0.0,0.0,870.0124,826.5079218537244
2023-03-29 11:00:00,47,815.0071666666666,815.0071666666666,16.0,16.0,68.0,68.0,308.63,37.12,1006.66,2.79,173.88,0.0,0.0,0.0,903.6724,854.7255879131138
2023-03-29 11:15:00,47,824.4086666666666,824.4086666666666,15.0,15.0,67.0,67.0,309.08,35.94,1006.39,2.59,174.81,0.0,0.0,0.0,933.9372,878.5259427452409
2023-03-29 11:30:00,47,878.2006666666665,878.2006666666665,14.0,14.0,63.0,63.0,309.52,34.76,1006.13,2.39,175.9,0.0,0.0,0.0,960.614,897.7922338970421
2023-03-29 11:45:00,47,911.3876666666667,911.3876666666667,14.0,14.0,62.0,62.0,309.96,33.58,1005.87,2.19,177.19,0.0,0.0,0.0,978.914,912.4308599958266
2023-03-29 12:00:00,47,909.524,909.524,14.0,14.0,60.0,60.0,310.41,32.39,1005.6,1.99,178.74,0.0,0.0,0.0,988.5188,922.3712506743595
2023-03-29 12:15:00,47,935.1003333333334,935.1003333333334,14.0,14.0,60.0,60.0,310.85,31.21,1005.34,1.79,180.63,0.0,0.0,0.0,993.938,927.5657924112764
2023-03-29 12:30:00,47,932.6726666666668,932.6726666666668,14.0,14.0,59.0,59.0,311.3,30.03,1005.07,1.6,182.99,0.0,0.0,0.0,995.1588,927.9897287086594
2023-03-29 12:45:00,47,930.7016666666666,930.7016666666666,14.0,14.0,59.0,59.0,311.74,28.85,1004.81,1.41,185.99,0.0,0.0,0.0,992.1868,923.641043753236
2023-03-29 13:00:00,47,919.8535,919.8535,14.0,14.0,59.0,59.0,312.19,27.67,1004.54,1.22,189.92,0.0,0.0,0.0,985.0464,914.5404491757552
2023-03-29 13:15:00,47,902.4241666666666,902.4241666666666,12.0,12.0,,58.0,312.18,27.24,1004.25,0.96,193.46,0.0,0.0,0.0,973.778,900.7314915722388
2023-03-29 13:30:00,47,893.382,893.382,,11.0,,56.5,312.17,26.81,1003.95,0.71,199.55,0.0,0.0,0.0,958.4408,882.2806600131345
2023-03-29 13:45:00,47,877.1006666666667,877.1006666666667,11.0,11.0,56.0,56.0,312.16,26.38,1003.65,0.48,211.89,0.0,0.0,0.0,939.1108,859.2774603425122
2023-03-29 14:00:00,47,832.8086666666667,832.8086666666667,10.0,10.0,58.0,58.0,312.15,25.95,1003.35,0.3,242.24,0.0,0.0,0.0,915.882,831.8345213638634
2023-03-29 14:15:00,47,797.4953333333334,797.4953333333334,9.0,9.0,57.0,57.0,312.14,25.53,1003.05,0.31,294.05,0.0,0.0,0.0,888.8632,800.087810433627
2023-03-29 14:30:00,47,773.5221666666665,773.5221666666665,7.0,7.0,58.0,58.0,312.13,25.1,1002.75,0.49,322.98,0.0,0.0,0.0,858.1804,764.1970409309404
2023-03-29 14:45:00,47,730.3441666666666,730.3441666666666,7.0,7.0,59.0,59.0,312.13,24.67,1002.46,0.73,334.8,2e-06,0.0,0.0,801.72,724.3463846219724
2023-03-29 15:00:00,47,687.5278333333333,687.5278333333333,6.0,6.0,57.0,57.0,312.12,24.24,1002.16,0.98,340.7,7e-06,0.0,0.0,722.5984,680.7456615738166
2023-03-29 15:15:00,47,620.7291666666666,620.7291666666666,6.0,6.0,59.0,59.0,312.11,23.81,1001.86,1.24,344.16,1.2e-05,0.0,0.0,644.672,633.6322798006254
2023-03-29 15:30:00,47,578.4881666666666,578.4881666666666,5.0,5.0,65.0,65.0,312.1,23.38,1001.56,1.5,346.42,1.7e-05,0.0,0.0,568.6268,583.2743636069276
2023-03-29 15:45:00,47,527.0811666666666,527.0811666666666,2.0,2.0,72.0,72.0,312.09,22.95,1001.26,1.76,348.0,2.2e-05,0.0,0.0,495.1208,529.9757980317746
2023-03-29 16:00:00,47,500.108,500.108,1.0,1.0,70.0,70.0,312.08,22.52,1000.96,2.02,349.18,2.7e-05,0.0,0.0,424.7812,474.08443417669
2023-03-29 16:15:00,47,448.0586666666667,448.0586666666667,0.0,0.0,69.0,69.0,311.57,23.54,1001.06,1.86,347.9,3.2e-05,0.0,0.0,358.1976,416.0056658409593
2023-03-29 16:30:00,47,359.6308333333333,359.6308333333334,0.0,0.0,65.0,65.0,311.06,24.56,1001.16,1.71,346.37,3.6e-05,0.0,0.0,295.9208,356.2254707028143
