Datetime,Site_id,rawI,I,CI_CM,CI_CM_interpolated,CI_RGB,CI_RGB_interpolated,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Iclr
2023-01-01 00:00:00,8,-1.2071666666666665,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:15:00,8,-1.2071666666666665,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:30:00,8,-1.7305,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:45:00,8,-1.7831666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:00:00,8,-0.5619999999999999,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:15:00,8,-1.0455,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:30:00,8,-1.983,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:45:00,8,-1.775,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:00:00,8,-1.7228333333333332,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:15:00,8,-1.5811666666666668,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:30:00,8,-1.2163333333333337,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:45:00,8,-1.397333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:00:00,8,-2.092833333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:15:00,8,-2.7790000000000004,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:30:00,8,-2.872833333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:45:00,8,-2.771333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:00:00,8,-2.7175,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:15:00,8,-2.5930000000000004,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:30:00,8,-2.5188333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:45:00,8,-2.4466666666666668,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:00:00,8,-2.657833333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:15:00,8,-2.244833333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:30:00,8,-2.740833333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:45:00,8,-2.169666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:00:00,8,-2.3775,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:15:00,8,-2.536833333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:30:00,8,-2.2743333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:45:00,8,1.4193333333333331,1.4193333333333331,,,,,,,,,,,,,,0.0
2023-01-01 07:00:00,8,8.419666666666666,8.419666666666666,29.0,29.0,104.0,104.0,,,,,,,,,,10.028210455567926
2023-01-01 07:15:00,8,29.33533333333333,29.33533333333333,29.0,29.0,100.0,100.0,286.11,86.36,959.76,0.6,90.73,0.0,0.0,0.0,42.0044,47.53444604357488
2023-01-01 07:30:00,8,27.037166666666668,27.037166666666668,28.0,28.0,70.0,70.0,286.76,83.47,959.86,0.7,88.13,0.0,0.0,0.0,80.8356,98.72129277993908
2023-01-01 07:45:00,8,61.685,61.685,26.0,26.0,72.0,72.0,287.41,80.57,959.95,0.79,86.17,0.0,0.0,0.0,125.6824,154.8242853789217
2023-01-01 08:00:00,8,170.23883333333333,170.23883333333333,22.0,22.0,57.0,57.0,288.06,77.67,960.04,0.89,84.63,0.0,0.0,0.0,176.1808,212.30253165685383
2023-01-01 08:15:00,8,200.603,200.603,22.0,22.0,57.0,57.0,288.71,74.78,960.13,0.99,83.4,0.0,0.0,0.0,231.9136,269.49900830958313
2023-01-01 08:30:00,8,308.8673333333333,308.8673333333333,19.0,19.0,59.0,59.0,289.36,71.88,960.23,1.09,82.39,0.0,0.0,0.0,292.4144,325.4844931122885
2023-01-01 08:45:00,8,143.78783333333334,143.78783333333334,17.0,17.0,59.0,59.0,290.01,68.99,960.32,1.18,81.54,0.0,0.0,0.0,348.228,379.6513679070033
2023-01-01 09:00:00,8,93.60483333333332,93.60483333333332,15.0,15.0,59.0,59.0,290.65,66.09,960.41,1.28,80.83,0.0,0.0,0.0,395.6332,431.5533154841391
2023-01-01 09:15:00,8,246.5123333333333,246.5123333333333,14.0,14.0,61.0,61.0,291.3,63.2,960.51,1.38,80.21,0.0,0.0,0.0,442.1904,480.83499607407657
2023-01-01 09:30:00,8,516.5245,516.5245,12.0,12.0,61.0,61.0,291.95,60.3,960.6,1.48,79.68,0.0,0.0,0.0,487.6224,527.1984748517824
2023-01-01 09:45:00,8,551.9313333333333,551.9313333333333,,11.5,,60.0,292.6,57.41,960.69,1.58,79.22,0.0,0.0,0.0,531.6504,570.386123766164
2023-01-01 10:00:00,8,595.8348333333334,595.8348333333334,11.0,11.0,58.0,58.0,293.25,54.51,960.78,1.68,78.81,0.0,0.0,0.0,573.9976,610.171493718565
2023-01-01 10:15:00,8,634.1046666666666,634.1046666666666,12.0,12.0,57.0,57.0,293.55,53.59,960.59,1.71,81.05,0.0,0.0,0.0,614.3884,646.3542883719198
2023-01-01 10:30:00,8,658.6034999999999,658.6034999999999,11.0,11.0,56.0,56.0,293.86,52.68,960.41,1.75,83.2,0.0,0.0,0.0,652.5536,678.7575545257604
2023-01-01 10:45:00,8,698.3065,698.3065,11.0,11.0,55.0,55.0,294.16,51.76,960.22,1.79,85.26,0.0,0.0,0.0,688.2276,707.2261153478872
2023-01-01 11:00:00,8,726.9091666666667,726.9091666666667,12.0,12.0,54.0,54.0,294.47,50.85,960.03,1.83,87.22,0.0,0.0,0.0,721.1528,731.6257177293113
2023-01-01 11:15:00,8,740.7914999999999,740.7914999999999,11.0,11.0,54.0,54.0,294.77,49.93,959.84,1.88,89.1,0.0,0.0,0.0,751.0808,751.8425940756139
2023-01-01 11:30:00,8,764.8393333333333,764.8393333333333,13.0,13.0,51.0,51.0,295.07,49.01,959.65,1.92,90.88,0.0,0.0,0.0,777.7728,767.783262392827
2023-01-01 11:45:00,8,774.8441666666665,774.8441666666665,13.0,13.0,50.0,50.0,295.38,48.1,959.46,1.97,92.58,0.0,0.0,0.0,794.5736,779.3744580815311
2023-01-01 12:00:00,8,786.1023333333334,786.1023333333334,12.0,12.0,50.0,50.0,295.68,47.18,959.27,2.02,94.2,0.0,0.0,0.0,801.0632,786.5631316721833
2023-01-01 12:15:00,8,793.5365,793.5365,12.0,12.0,49.0,49.0,295.99,46.27,959.08,2.07,95.74,0.0,0.0,0.0,803.5632,789.3164717619775
2023-01-01 12:30:00,8,797.599,797.599,12.0,12.0,47.0,47.0,296.29,45.35,958.89,2.13,97.21,0.0,0.0,0.0,802.084,787.6219285736069
2023-01-01 12:45:00,8,793.9509999999999,793.9509999999999,13.0,13.0,46.0,46.0,296.59,44.43,958.7,2.18,98.6,0.0,0.0,0.0,796.6532,781.4872247477982
2023-01-01 13:00:00,8,783.515,783.515,12.0,12.0,47.0,47.0,296.9,43.52,958.52,2.23,99.92,0.0,0.0,0.0,787.3148,770.9403485880449
2023-01-01 13:15:00,8,763.6006666666667,763.6006666666667,12.0,12.0,45.0,45.0,296.87,43.49,958.34,2.21,99.15,0.0,0.0,0.0,774.13,756.0295326783605
2023-01-01 13:30:00,8,750.6861666666666,750.6861666666666,12.0,12.0,43.0,43.0,296.85,43.47,958.17,2.19,98.36,0.0,0.0,0.0,757.176,736.8232290484567
2023-01-01 13:45:00,8,729.779,729.779,11.0,11.0,42.0,42.0,296.82,43.45,958.0,2.17,97.56,0.0,0.0,0.0,736.546,713.4101024568276
2023-01-01 14:00:00,8,695.1473333333334,695.1473333333334,11.0,11.0,42.0,42.0,296.8,43.42,957.83,2.15,96.74,0.0,0.0,0.0,712.3488,685.8990780602464
2023-01-01 14:15:00,8,666.1231666666666,666.1231666666666,11.0,11.0,42.0,42.0,296.77,43.4,957.66,2.13,95.91,0.0,0.0,0.0,684.7068,654.4195021735561
2023-01-01 14:30:00,8,621.9055000000001,621.9055000000001,10.0,10.0,41.0,41.0,296.75,43.37,957.49,2.11,95.06,0.0,0.0,0.0,653.7584,619.1215110038225
2023-01-01 14:45:00,8,586.0668333333334,586.0668333333334,10.0,10.0,41.0,41.0,296.72,43.35,957.32,2.09,94.2,0.0,0.0,0.0,615.0844,580.1767632767785
2023-01-01 15:00:00,8,542.7278333333333,542.7278333333333,9.0,9.0,40.0,40.0,296.7,43.32,957.15,2.08,93.32,0.0,0.0,0.0,569.636,537.7798000150794
2023-01-01 15:15:00,8,491.3373333333333,491.3373333333333,10.0,10.0,40.0,40.0,296.67,43.3,956.98,2.06,92.42,0.0,0.0,0.0,522.5336,492.1504916609219
2023-01-01 15:30:00,8,440.12983333333335,440.12983333333335,9.0,9.0,42.0,42.0,296.65,43.27,956.8,2.04,91.51,0.0,0.0,0.0,474.0888,443.5384109065165
2023-01-01 15:45:00,8,384.947,384.947,9.0,9.0,42.0,42.0,296.62,43.25,956.63,2.02,90.58,0.0,0.0,0.0,424.6136,392.230733947998
2023-01-01 16:00:00,8,328.97783333333336,328.97783333333336,9.0,9.0,46.0,46.0,296.6,43.23,956.46,2.01,89.64,0.0,0.0,0.0,374.4176,338.5669112586206
2023-01-01 16:15:00,8,69.35733333333334,69.35733333333334,9.0,9.0,45.0,45.0,296.04,45.08,956.62,1.88,91.53,0.0,0.0,0.0,323.8072,282.96710934191185
2023-01-01 16:30:00,8,56.30100000000001,56.30100000000001,9.0,9.0,50.0,50.0,295.49,46.94,956.77,1.75,93.7,0.0,0.0,0.0,273.084,225.99077639445915
