Datetime,Site_id,rawI,I,CI_CM,CI_CM_interpolated,CI_RGB,CI_RGB_interpolated,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Iclr
2023-01-01 00:00:00,13,-2.134333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:15:00,13,-2.134333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:30:00,13,-2.0828333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 00:45:00,13,-2.655,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:00:00,13,-2.4313333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:15:00,13,-2.043333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:30:00,13,-2.312,0.0,,,,,,,,,,,,,,0.0
2023-01-01 01:45:00,13,-2.270666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:00:00,13,-1.9495,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:15:00,13,-2.0621666666666667,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:30:00,13,-1.9401666666666664,0.0,,,,,,,,,,,,,,0.0
2023-01-01 02:45:00,13,-1.780166666666667,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:00:00,13,-2.1653333333333338,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:15:00,13,-1.8921666666666668,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:30:00,13,-1.9896666666666667,0.0,,,,,,,,,,,,,,0.0
2023-01-01 03:45:00,13,-1.9285,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:00:00,13,-2.0671666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:15:00,13,-1.7973333333333334,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:30:00,13,-2.0706666666666664,0.0,,,,,,,,,,,,,,0.0
2023-01-01 04:45:00,13,-2.0308333333333333,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:00:00,13,-2.03,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:15:00,13,-1.878,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:30:00,13,-1.6350000000000002,0.0,,,,,,,,,,,,,,0.0
2023-01-01 05:45:00,13,-1.5976666666666666,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:00:00,13,-1.725,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:15:00,13,-1.8675,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:30:00,13,-1.578,0.0,,,,,,,,,,,,,,0.0
2023-01-01 06:45:00,13,3.104,3.104,,,,,,,,,,,,,,0.0
2023-01-01 07:00:00,13,13.599666666666668,13.599666666666668,7.0,7.0,97.0,97.0,,,,,,,,,,12.49734401875987
2023-01-01 07:15:00,13,35.85016666666666,35.85016666666666,17.0,17.0,105.0,105.0,296.43,79.18,1010.25,3.9,66.08,0.000416,0.0,0.0,35.6316,53.502981012860985
2023-01-01 07:30:00,13,57.52733333333333,57.52733333333333,0.0,0.0,116.0,116.0,296.67,77.89,1010.37,3.93,67.24,0.000341,0.0,0.0,66.0984,107.85882639380826
2023-01-01 07:45:00,13,86.029,86.029,99.0,99.0,152.0,152.0,296.91,76.61,1010.49,3.96,68.38,0.000265,0.0,0.0,100.9424,167.06632545346002
2023-01-01 08:00:00,13,143.6738333333333,143.6738333333333,136.0,136.0,133.0,133.0,297.14,75.32,1010.61,4.0,69.51,0.000189,0.0,0.0,139.9168,227.721888333128
2023-01-01 08:15:00,13,194.7531666666667,194.7531666666667,130.0,130.0,135.0,135.0,297.38,74.03,1010.73,4.03,70.61,0.000114,0.0,0.0,182.738,288.2163949264271
2023-01-01 08:30:00,13,224.542,224.542,155.0,155.0,85.0,85.0,297.61,72.75,1010.85,4.07,71.7,3.8e-05,0.0,0.0,229.0868,347.6333764262179
2023-01-01 08:45:00,13,220.434,220.434,102.0,102.0,84.0,84.0,297.85,71.46,1010.97,4.1,72.77,1e-06,0.0,0.0,273.5928,405.36335468756346
2023-01-01 09:00:00,13,459.84649999999993,459.84649999999993,42.0,42.0,73.0,73.0,298.09,70.17,1011.09,4.14,73.81,4e-06,0.0,0.0,314.0872,460.9513693025738
2023-01-01 09:15:00,13,479.4053333333333,479.4053333333333,51.0,51.0,82.0,82.0,298.32,68.89,1011.21,4.18,74.84,7e-06,0.0,0.0,354.7112,514.0299149697179
2023-01-01 09:30:00,13,572.9946666666667,572.9946666666667,34.0,34.0,73.0,73.0,298.56,67.6,1011.33,4.22,75.85,1e-05,0.0,0.0,395.2032,564.2868642780634
2023-01-01 09:45:00,13,538.5466666666666,538.5466666666666,,30.5,,85.5,298.79,66.31,1011.45,4.26,76.84,1.3e-05,0.0,0.0,435.2956,611.4491246686653
2023-01-01 10:00:00,13,487.8591666666667,487.8591666666667,60.0,60.0,91.0,91.0,299.03,65.03,1011.57,4.31,77.81,1.5e-05,0.0,0.0,474.716,655.2739316398174
2023-01-01 10:15:00,13,719.8095,719.8095,44.0,44.0,77.0,77.0,299.25,64.54,1011.34,4.15,77.16,1.8e-05,0.0,0.0,513.1892,695.5440826981085
