Datetime,ssrdc,ssrd,I,Iclr
2023-01-01 07:00:00,0.0,0.0,2.2965,0.0
2023-01-01 08:00:00,65.90901,49.872223,42.38333333333333,119.66696818852265
2023-01-01 09:00:00,260.47348,187.68271,200.7708333333333,331.2890008247274
2023-01-01 10:00:00,462.92972,393.02228,505.4375,516.2399580614799
2023-01-01 11:00:00,627.97974,547.1631,428.2045,649.2812354929588
2023-01-01 12:00:00,734.4744,491.59695,409.99983333333336,718.3773324969367
2023-01-01 13:00:00,769.13275,471.0025,361.5605,717.9401077493455
2023-01-01 14:00:00,733.5478,516.1103,770.5596666666667,648.0040391556546
2023-01-01 15:00:00,627.0014,411.22055,664.0918333333334,514.2291404292015
2023-01-01 16:00:00,463.03833,335.09668,185.05983333333333,328.74699048427624
2023-01-01 17:00:00,261.11777,199.07722,74.673,117.11164238597873
2023-01-01 18:00:00,64.414444,59.115555,0.0,0.0
2023-01-01 19:00:00,0.0,0.0,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,3.458,0.0
2023-01-02 08:00:00,71.49099,71.15954,60.024,118.7280346136918
2023-01-02 09:00:00,276.79993,276.06976,102.55566666666668,330.5836439823641
2023-01-02 10:00:00,482.8155,482.5441,580.6283333333333,515.9874601238605
2023-01-02 11:00:00,647.0314,646.6198,738.7541666666667,649.5554998842507
2023-01-02 12:00:00,751.6575,750.5568,812.846,719.1978030961078
2023-01-02 13:00:00,789.3153,786.9669,799.4605,719.2825147509739
2023-01-02 14:00:00,754.3197,749.82556,728.507,649.8029575418806
2023-01-02 15:00:00,649.4267,646.26196,557.4196666666667,516.3770706074326
2023-01-02 16:00:00,484.31082,482.02554,44.472166666666666,331.0762350794364
2023-01-02 17:00:00,277.055,276.78,23.9615,119.2236123176054
2023-01-02 18:00:00,69.60167,69.42,0.0893333333333333,0.0
2023-01-02 19:00:00,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,3.689,0.0
