Datetime,ssrdc,ssrd,I,Iclr
2023-03-09 07:00:00,0.0,0.0,0.0,22.90832737640584
2023-03-09 08:00:00,109.64132,109.13493,0.0,233.76023702358847
2023-03-09 09:00:00,300.4198,301.29153,24.841833333333337,470.929906943398
2023-03-09 10:00:00,507.51193,502.42993,191.01450000000003,672.2442680634344
2023-03-09 11:00:00,681.11224,650.82697,409.5725,815.8095599161474
2023-03-09 12:00:00,791.98303,711.8075,605.8186666666667,889.3813340682578
2023-03-09 13:00:00,825.70807,710.5772,784.0675,887.1438619343216
2023-03-09 14:00:00,782.5525,660.0686,853.4599999999999,809.2708020745439
2023-03-09 15:00:00,670.24554,564.14526,841.831,661.9328528361249
2023-03-09 16:00:00,501.04333,425.62418,759.6975000000001,457.7925874805357
2023-03-09 17:00:00,299.985,269.975,586.6990000000001,219.6305324726936
2023-03-09 18:00:00,109.90833,94.657776,367.8521666666667,15.887796069528624
2023-03-09 19:00:00,6.32,5.841111,168.36683333333335,0.0
2023-03-10 07:00:00,0.0,0.0,0.0,24.35791342758009
2023-03-10 08:00:00,109.46879,105.50729,0.0,236.7027128284745
2023-03-10 09:00:00,292.20496,274.66702,22.242,474.0921293334314
2023-03-10 10:00:00,489.13153,465.71152,179.60049999999998,675.370418107475
2023-03-10 11:00:00,655.4253,583.6547,138.39016666666666,818.7667708962091
2023-03-10 12:00:00,761.0947,667.49084,359.3043333333333,892.0760563818305
2023-03-10 13:00:00,797.97473,701.00305,627.6686666666666,889.50957043719
2023-03-10 14:00:00,756.72363,681.7778,786.7710000000001,811.2663464124871
2023-03-10 15:00:00,644.5686,551.3553,812.1235,663.5417877508553
2023-03-10 16:00:00,477.29,432.8586,732.1696666666667,459.0190718976969
2023-03-10 17:00:00,281.42334,238.72166,598.1474999999999,220.47690295530467
2023-03-10 18:00:00,100.77944,92.70333,375.6861666666666,16.151560173904524
2023-03-10 19:00:00,5.7994447,5.4566665,165.45133333333334,0.0
2023-03-11 07:00:00,0.0,0.0,0.0,25.8631414476052
2023-03-11 08:00:00,115.91066,106.90715,0.0,239.6680601935293
2023-03-11 09:00:00,307.40997,279.32693,24.601666666666667,477.2589854018436
2023-03-11 10:00:00,510.9316,473.69894,122.05916666666668,678.4845410755927
2023-03-11 11:00:00,678.06915,622.86725,411.2665,821.6969623807255
2023-03-11 12:00:00,784.0383,751.2769,285.28583333333336,894.7313295882814
2023-03-11 13:00:00,816.89667,756.0195,731.7306666666666,891.8268135320056
2023-03-11 14:00:00,770.9597,653.41833,807.4364999999999,813.2084823622783
2023-03-11 15:00:00,654.70306,566.5164,808.9166666666666,665.096912582904
2023-03-11 16:00:00,483.72083,368.58777,716.3838333333333,460.1962974508081
2023-03-11 17:00:00,287.41333,237.78195,536.8188333333334,221.2847648584436
2023-03-11 18:00:00,104.45333,97.04,352.96000000000004,16.404814490511814
2023-03-11 19:00:00,6.08,5.812222,152.873,0.0
2023-03-12 07:00:00,0.0,0.0,0.0,27.423109777041905
2023-03-12 08:00:00,110.94391,105.9684,0.0,242.6538360318069
2023-03-12 09:00:00,289.8001,250.10829,42.40133333333333,480.42788530426776
