Datetime,ssrdc,ssrd,I,Iclr
2023-01-01 07:00:00,0.0,0.0,25.065166666666663,17.168711503092112
2023-01-01 08:00:00,148.9179,133.98334,222.6398333333333,228.53843977558336
2023-01-01 09:00:00,375.57126,368.5938,469.29533333333336,452.25434199822325
2023-01-01 10:00:00,581.7831,558.34674,668.3508333333334,635.6110055284774
2023-01-01 11:00:00,739.1264,713.9364,792.1705000000001,761.7132033152991
2023-01-01 12:00:00,832.23444,811.3125,866.1085,820.8243947936189
2023-01-01 13:00:00,852.51056,847.82025,824.113,808.5838941453305
2023-01-01 14:00:00,798.04553,791.0969,740.4968333333333,725.8874066374527
2023-01-01 15:00:00,674.00586,669.5672,580.0198333333334,578.8938672843675
2023-01-01 16:00:00,492.40723,489.76334,357.9638333333333,379.3554517694723
2023-01-01 17:00:00,273.66888,270.82834,145.42933333333335,148.8210271262286
2023-01-01 18:00:00,65.33889,64.164444,2.129166666666667,0.0
2023-01-01 19:00:00,0.0,0.0,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,26.580166666666667,16.43856556972591
2023-01-02 08:00:00,127.41099,99.81287,142.69783333333334,227.3711022428936
2023-01-02 09:00:00,339.59103,239.73643,250.00616666666664,451.4485838347781
2023-01-02 10:00:00,539.14435,435.0241,370.38683333333336,635.2951223669604
2023-01-02 11:00:00,693.87585,563.50867,358.78766666666667,761.942239230823
2023-01-02 12:00:00,786.5908,618.36127,866.8071666666667,821.6086537610361
2023-01-02 13:00:00,808.55084,690.8247,813.5228333333332,809.8928596295758
2023-01-02 14:00:00,757.4131,676.79443,503.9823333333333,727.6519963753661
2023-01-02 15:00:00,637.0175,590.2264,514.0400000000001,581.0081482079356
2023-01-02 16:00:00,460.45334,350.8253,290.4938333333333,381.6694255510407
2023-01-02 17:00:00,251.98833,182.06056,139.52066666666667,151.0353432273466
2023-01-02 18:00:00,59.717224,53.206665,4.767666666666667,0.0
2023-01-02 19:00:00,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,19.796166666666668,15.748694804221554
2023-01-03 08:00:00,128.25836,122.402985,213.7265,226.2676691798846
2023-01-03 09:00:00,343.96646,336.79022,452.487,450.7166009137943
2023-01-03 10:00:00,546.14185,543.765,620.3700000000001,635.0582556926048
2023-01-03 11:00:00,702.62054,700.46844,755.0830000000001,762.2517118142817
2023-01-03 12:00:00,796.9964,795.29224,823.4103333333334,822.4711201883372
2023-01-03 13:00:00,820.6472,815.39777,811.6098333333333,811.2743938345096
2023-01-03 14:00:00,769.77026,761.73193,701.903,729.480524535411
2023-01-03 15:00:00,649.05554,563.50555,570.1945000000001,583.1753557427439
2023-01-03 16:00:00,472.00943,295.40805,316.2248333333333,384.02380435921697
2023-01-03 17:00:00,261.55112,152.80888,126.0325,153.2789097657959
2023-01-03 18:00:00,63.879444,49.886665,1.3321666666666667,0.0
2023-01-03 19:00:00,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,0.0,0.0,12.536499999999998,15.098426038156315
2023-01-04 08:00:00,125.51361,121.92307,123.91566666666668,225.2291291055037
2023-01-04 09:00:00,340.37958,322.2961,493.46816666666666,450.0591408874898
2023-01-04 10:00:00,543.3085,529.02594,657.0221666666667,634.9007536728982
2023-01-04 11:00:00,700.6314,690.8996,607.5083333333333,762.6415245849013
2023-01-04 12:00:00,795.57306,787.8003,834.2211666666667,823.4112517847554
2023-01-04 13:00:00,819.4719,814.7317,826.8521666666667,812.727542311642
2023-01-04 14:00:00,770.8039,768.2131,741.8636666666666,731.3716896034679
2023-01-04 15:00:00,653.65027,649.8336,599.3611666666667,585.3939361194922
2023-01-04 16:00:00,479.84778,453.9411,402.4361666666667,386.4169132091872
2023-01-04 17:00:00,269.93555,180.53722,146.21416666666667,155.55015818635323
2023-01-04 18:00:00,68.17333,54.240555,0.4388333333333333,0.0
2023-01-04 19:00:00,0.0,-0.06555556,0.0,0.0
2023-01-05 07:00:00,0.0,0.0,18.8265,14.487039662030432
2023-01-05 08:00:00,129.83218,119.55723,184.5533333333333,224.25644023839888
2023-01-05 09:00:00,347.0336,339.63834,423.6646666666666,449.47691058064726
2023-01-05 10:00:00,548.80865,535.833,630.5163333333334,634.8229167076919
2023-01-05 11:00:00,703.6408,692.74536,477.2715,763.1115298207411
2023-01-05 12:00:00,796.7597,769.24164,929.5123333333332,824.4284549438682
2023-01-05 13:00:00,819.5294,792.2225,961.3488333333332,814.2513024942457
2023-01-05 14:00:00,770.415,743.0256,828.8011666666666,733.3241480941697
2023-01-05 15:00:00,653.7744,610.355,648.3323333333334,587.662302054744
2023-01-05 16:00:00,480.715,424.03583,434.5123333333333,388.8470527798818
2023-01-05 17:00:00,271.08,240.75333,214.09333333333333,157.8474951924034
2023-01-05 18:00:00,69.43222,58.334446,1.0813333333333333,0.0
2023-01-05 19:00:00,0.0,0.0,0.0,0.0
2023-01-06 07:00:00,0.0,0.0,27.658166666666663,13.91377818268304
2023-01-06 08:00:00,134.95723,121.832535,96.887,223.3505301817191
2023-01-06 09:00:00,354.55124,331.19742,489.17083333333335,448.9705753829965
2023-01-06 10:00:00,555.8096,548.21045,713.9069999999999,634.824996964943
2023-01-06 11:00:00,709.5453,701.65234,727.4726666666667,763.6615283188445
2023-01-06 12:00:00,801.4739,795.3011,846.7095,825.5220847479759
2023-01-06 13:00:00,822.72,664.0197,863.5423333333333,815.8446239374555
2023-01-06 14:00:00,773.2622,656.79694,571.4373333333333,735.3365149965164
2023-01-06 15:00:00,656.555,539.7525,558.0728333333334,589.9788333528545
2023-01-06 16:00:00,484.12222,391.25806,259.3015,391.3125001183372
2023-01-06 17:00:00,275.16556,232.85556,172.96349999999998,160.16930391317868
2023-01-06 18:00:00,71.94111,63.83,2.874833333333333,0.0
2023-01-06 19:00:00,0.0,0.0,0.0,0.0
2023-01-07 07:00:00,0.0,0.0,11.145666666666664,13.377855198841582
2023-01-07 08:00:00,121.98335,88.76662,87.60616666666667,222.51229556879665
2023-01-07 09:00:00,335.35327,159.57608,219.2093333333333,448.54075860653353
2023-01-07 10:00:00,536.63086,213.59724,355.8308333333334,634.9071978961321
2023-01-07 11:00:00,692.8408,278.38675,640.4478333333333,764.2912691500417
2023-01-07 12:00:00,787.5994,393.46722,513.7753333333334,826.6914449814675
2023-01-07 13:00:00,811.38947,488.18805,659.5496666666666,817.5064085803737
2023-01-07 14:00:00,762.6447,409.4775,656.2636666666666,737.4073642526914
2023-01-07 15:00:00,646.4525,340.27194,544.3148333333334,592.3418775505786
2023-01-07 16:00:00,474.52554,200.33083,225.1988333333333,393.8115093971727
2023-01-07 17:00:00,267.5611,102.748886,70.01233333333333,162.51394514455504
2023-01-07 18:00:00,69.681114,33.679443,2.7008333333333336,0.0
2023-01-07 19:00:00,0.0,0.0,0.0,0.0
2023-01-08 07:00:00,0.0,0.0,16.690166666666666,12.87846471197732
2023-01-08 08:00:00,114.40109,40.455906,97.89233333333333,221.74260166567217
2023-01-08 09:00:00,323.6821,118.89059,233.9718333333333,448.1880408071696
2023-01-08 10:00:00,527.58154,259.1365,333.76800000000003,635.0696737318378
2023-01-08 11:00:00,688.08057,449.3109,475.1691666666666,765.0004494096454
2023-01-08 12:00:00,785.8986,526.6297,484.4376666666666,827.9357881550396
2023-01-08 13:00:00,811.8933,586.71136,387.917,819.2355110325711
2023-01-08 14:00:00,763.82196,472.71805,307.8963333333333,739.5352292728497
2023-01-08 15:00:00,647.0353,375.26,302.4566666666667,594.7497506073208
2023-01-08 16:00:00,473.81277,279.985,506.7178333333333,396.3423127278301
2023-01-08 17:00:00,265.10278,177.19444,68.74383333333334,164.87975866162216
2023-01-08 18:00:00,68.437775,53.84833,2.96,0.0233199065913287
2023-01-08 19:00:00,0.0,0.0,0.0,0.0
2023-01-09 07:00:00,0.0,0.0,12.146666666666668,12.414790685174845
2023-01-09 08:00:00,119.99905,94.85868,103.43433333333331,221.04228192658456
2023-01-09 09:00:00,334.35202,280.8434,496.29283333333336,447.91295907045816
2023-01-09 10:00:00,538.3876,522.7718,618.3543333333333,635.3125289582428
2023-01-09 11:00:00,697.2289,692.80835,749.8201666666668,765.7887139654916
2023-01-09 12:00:00,793.30334,788.82556,805.2786666666667,829.2543155427761
2023-01-09 13:00:00,818.04584,799.3822,797.3910000000001,821.0307388874141
2023-01-09 14:00:00,768.9675,581.103,631.1753333333332,741.7186034885958
2023-01-09 15:00:00,651.2158,304.31778,556.2574999999999,597.2007376438382
2023-01-09 16:00:00,478.50333,199.86278,416.0756666666667,398.903121032016
2023-01-09 17:00:00,270.01556,112.17917,84.39216666666667,167.26506460128596
2023-01-09 18:00:00,71.42889,33.331665,3.841666666666667,0.0688080859599459
2023-01-09 19:00:00,0.0,0.0,0.0,0.0
2023-01-10 07:00:00,0.0,0.0,11.089666666666666,11.986016760238025
2023-01-10 08:00:00,114.618996,105.12073,88.66283333333332,220.41213749874723
2023-01-10 09:00:00,324.45462,278.73386,168.46616666666668,447.7160062614794
2023-01-10 10:00:00,526.92334,521.2134,330.9375,635.635817775637
2023-01-10 11:00:00,685.15137,692.1627,374.4405,766.6556552050146
2023-01-10 12:00:00,781.8289,727.744,488.147,830.6461772342406
2023-01-10 13:00:00,806.57776,703.8986,413.4078333333334,822.8908530647183
2023-01-10 14:00:00,759.81085,585.75806,446.9355,743.9559409478516
2023-01-10 15:00:00,644.6253,349.74084,374.2921666666667,599.6930937321034
2023-01-10 16:00:00,476.87778,206.02028,232.5798333333333,401.4921249735888
2023-01-10 17:00:00,273.3,147.78223,117.27416666666666,169.6681649132406
2023-01-10 18:00:00,75.312225,48.75861,2.9725,0.13168433297368
2023-01-10 19:00:00,0.0,0.14222223,0.0,0.0
2023-01-11 07:00:00,0.0,0.0,20.056500000000003,11.591336042785317
2023-01-11 08:00:00,115.28068,97.045,130.9265,219.852936672992
2023-01-11 09:00:00,324.15674,292.22604,568.7768333333332,447.5976302393185
2023-01-11 10:00:00,525.12616,436.25784,409.3495,636.0395435402953
2023-01-11 11:00:00,682.0867,466.8003,522.828,767.6008127832627
2023-01-11 12:00:00,778.825,481.53723,919.6676666666666,832.1104722038752
2023-01-11 13:00:00,806.7375,363.00418,496.812,824.814568185263
2023-01-11 14:00:00,761.705,333.315,253.3658333333333,746.2456569537477
2023-01-11 15:00:00,648.9153,266.9,145.99366666666666,602.2250447388699
2023-01-11 16:00:00,478.9675,177.82584,150.79433333333333,404.1074959528901
2023-01-11 17:00:00,274.50555,145.77583,55.96566666666667,172.08734487764153
2023-01-11 18:00:00,75.17389,50.295277,0.9726666666666668,0.2150471575908298
2023-01-11 19:00:00,0.07111111,0.0,0.0,0.0
2023-01-12 07:00:00,0.0,0.0,8.408999999999999,11.229960866549703
2023-01-12 08:00:00,116.229774,105.11406,86.79233333333333,219.3654142771293
2023-01-12 09:00:00,327.78305,246.97607,398.8103333333333,447.5582330369433
2023-01-12 10:00:00,529.6891,370.44403,290.423,636.5236581913917
2023-01-12 11:00:00,688.47,499.16583,374.06733333333335,768.62367337399
2023-01-12 12:00:00,786.3247,605.39276,456.4566666666667,833.6462484001294
2023-01-12 13:00:00,814.1556,609.88055,524.3199999999999,826.8005529797405
2023-01-12 14:00:00,770.2575,602.8886,897.6995,748.5861287501152
2023-01-12 15:00:00,658.2803,409.0497,584.4264999999999,604.794788225335
2023-01-12 16:00:00,488.64835,389.49918,402.9251666666667,406.7473871653101
2023-01-12 17:00:00,278.96167,195.13806,177.32850000000002,174.5208746878837
2023-01-12 18:00:00,77.03555,62.96417,5.108333333333333,0.3219414763277921
2023-01-12 19:00:00,0.10666667,0.14222223,0.0,0.0
2023-01-13 07:00:00,0.0,0.0,17.145833333333332,10.901132451327554
2023-01-13 08:00:00,111.778786,98.46302,199.4408333333333,218.9502710092067
2023-01-13 09:00:00,322.19003,321.17206,421.29583333333335,447.598170007663
2023-01-13 10:00:00,526.40424,501.52325,249.302,637.0880616649367
2023-01-13 11:00:00,686.86,623.32416,749.05,769.7236704261848
2023-01-13 12:00:00,786.9703,699.8889,588.6243333333333,835.2525028568755
2023-01-13 13:00:00,818.49445,763.1828,842.5303333333334,828.8474307347516
2023-01-13 14:00:00,774.6606,704.3272,715.9746666666667,750.975696256085
2023-01-13 15:00:00,659.74445,468.225,591.7818333333332,607.4004944051301
2023-01-13 16:00:00,485.2789,336.14667,400.3613333333333,409.4099347256104
2023-01-13 17:00:00,277.7561,228.56805,176.73416666666665,176.96701109682755
2023-01-13 18:00:00,76.075554,64.47056,3.444666666666666,0.4552674487300633
2023-01-13 19:00:00,0.07111111,0.15944445,0.0,0.0
2023-01-14 07:00:00,0.0,0.0,23.658666666666665,10.604130373756526
2023-01-14 08:00:00,107.26109,90.71069,227.94433333333333,218.6081727082249
2023-01-14 09:00:00,318.33527,269.57452,547.2393333333333,447.7177489397112
2023-01-14 10:00:00,530.2178,501.54703,680.3915000000001,637.7326012970123
2023-01-14 11:00:00,696.2164,672.8406,276.63550000000004,770.9001839285991
2023-01-14 12:00:00,799.01196,724.8772,886.0450000000001,836.9281818297887
2023-01-14 13:00:00,829.31195,708.41,862.9179999999999,830.9537797784667
2023-01-14 14:00:00,783.3442,712.84973,779.6495,753.4126628522232
2023-01-14 15:00:00,665.2208,633.3064,636.2851666666667,610.0403071626857
2023-01-14 16:00:00,488.3739,476.09723,427.3758333333333,412.0932588593041
2023-01-14 17:00:00,275.9822,269.0822,188.15866666666668,179.42399912485746
2023-01-14 18:00:00,77.386665,73.78,4.958,0.6177003936047081
2023-01-14 19:00:00,0.17777778,0.16222222,0.0,0.0
2023-01-15 07:00:00,0.0,0.0,14.048166666666669,10.338281775993268
2023-01-15 08:00:00,120.690765,95.81842,134.66666666666666,218.3397495602713
2023-01-15 09:00:00,343.68304,319.2234,450.752,447.9172291408958
2023-01-15 10:00:00,557.2651,552.7782,615.3439999999999,638.4570712188831
2023-01-15 11:00:00,724.54224,719.83887,679.1053333333333,772.1525401850733
2023-01-15 12:00:00,827.0992,823.22833,897.078,838.6721809604788
2023-01-15 13:00:00,854.2589,850.18225,899.1595,833.1181340085931
2023-01-15 14:00:00,802.0989,795.0739,789.2471666666667,755.8952962205315
2023-01-15 15:00:00,676.5736,668.4178,644.3916666666667,612.7123451338356
2023-01-15 16:00:00,493.29166,461.4178,411.9318333333333,414.7954651621044
2023-01-15 17:00:00,277.28665,250.05444,169.27966666666669,181.8900738280659
2023-01-15 18:00:00,76.76,72.41055,6.118166666666666,0.8116249226585269
2023-01-15 19:00:00,0.21333334,0.28444445,0.0,0.0
2023-01-16 07:00:00,0.0,0.0,20.169833333333333,10.102970243999424
2023-01-16 08:00:00,91.52103,92.51453,215.4868333333333,218.1455952385006
2023-01-16 09:00:00,280.4292,280.21683,440.3908333333333,448.1968204956349
2023-01-16 10:00:00,480.57922,477.84628,631.6298333333333,639.2612117468672
2023-01-16 11:00:00,641.0908,637.4046,812.9511666666666,773.4800116036436
2023-01-16 12:00:00,738.8322,682.1631,842.7491666666667,840.4833454712748
2023-01-16 13:00:00,760.94305,597.4825,823.4495000000001,835.338983465286
2023-01-16 14:00:00,708.92944,533.94666,752.0838333333334,758.4218292405442
2023-01-16 15:00:00,595.8264,384.0786,594.5670000000001,615.414702850317
2023-01-16 16:00:00,430.2814,289.0761,386.968,417.5146459282069
2023-01-16 17:00:00,235.40277,173.47806,166.15233333333336,184.36346212482803
2023-01-16 18:00:00,66.41333,51.799168,6.7725,1.0390847995947905
2023-01-16 19:00:00,0.23111111,0.14222223,0.0,0.0
2023-01-17 07:00:00,0.0,0.0,22.30333333333333,9.897644294092578
2023-01-17 08:00:00,106.5704,88.96054,118.77483333333332,218.0262659758916
2023-01-17 09:00:00,313.28708,255.37238,409.4766666666666,448.55668249707486
2023-01-17 10:00:00,521.7025,442.2316,602.4508333333332,640.144708770129
2023-01-17 11:00:00,686.67224,588.2266,748.2078333333334,774.8818165026206
2023-01-17 12:00:00,791.3994,702.54834,821.4171666666666,842.3604703936539
2023-01-17 13:00:00,822.66693,755.95886,836.9071666666666,837.6147749516313
2023-01-17 14:00:00,777.9372,692.6903,777.7983333333333,760.990460943644
2023-01-17 15:00:00,664.48193,557.7797,560.3641666666666,618.1454519496309
2023-01-17 16:00:00,494.3611,408.0611,321.9398333333333,420.2488815478831
2023-01-17 17:00:00,286.91,206.53111,173.61683333333335,186.84238467893573
2023-01-17 18:00:00,85.27167,62.621666,7.533166666666667,1.3017486591999698
2023-01-17 19:00:00,0.35166666,0.28444445,0.0,0.0
2023-01-18 07:00:00,0.0,0.0,20.6295,9.72182541320424
2023-01-18 08:00:00,118.06639,112.64703,108.79516666666667,217.98227957024767
2023-01-18 09:00:00,339.23108,322.32578,251.60066666666663,448.9969232573826
2023-01-18 10:00:00,552.2514,535.7152,758.1243333333333,641.1071931398518
2023-01-18 11:00:00,720.0256,699.68506,777.836,776.3571189370173
2023-01-18 12:00:00,825.8078,829.11804,852.6105000000001,844.3023008333929
2023-01-18 13:00:00,858.79584,862.9119,845.4798333333333,839.9439127043073
2023-01-18 14:00:00,815.32697,775.0492,759.1436666666666,763.5993575275802
2023-01-18 15:00:00,698.61835,550.89777,693.4875,620.9026424514911
2023-01-18 16:00:00,521.92,363.9689,135.10066666666663,422.9962419745824
2023-01-18 17:00:00,306.14777,242.18222,143.88316666666665,189.32505783736303
2023-01-18 18:00:00,91.76444,60.628887,10.178333333333336,1.6008906789494364
2023-01-18 19:00:00,0.35555556,0.28444445,0.0,0.0
2023-01-19 07:00:00,0.0,0.0,20.29733333333333,9.575115604483354
2023-01-19 08:00:00,122.69691,120.099495,164.78583333333333,218.01411432150795
2023-01-19 09:00:00,347.294,339.97937,463.3059999999999,449.5175984996658
2023-01-19 10:00:00,559.7774,553.32086,649.4506666666667,642.1482400635093
2023-01-19 11:00:00,725.14636,719.88086,801.4223333333334,777.9050285488756
2023-01-19 12:00:00,826.5242,820.7914,860.7721666666667,846.3075322755922
2023-01-19 13:00:00,855.1997,847.0378,672.9758333333334,842.3247591170019
2023-01-19 14:00:00,809.5464,800.8175,779.3820000000001,766.2466534330565
2023-01-19 15:00:00,693.8483,688.12836,642.2305,623.6843041018753
2023-01-19 16:00:00,519.07556,506.23056,427.1571666666667,425.7547882614549
2023-01-19 17:00:00,305.205,301.915,169.9315,191.80969562060096
2023-01-19 18:00:00,92.41055,90.48944,8.147,1.9373845935068943
2023-01-19 19:00:00,0.42666668,0.5688889,0.0,0.0
2023-01-20 07:00:00,0.0,0.0,18.892666666666667,9.457204395082966
2023-01-20 08:00:00,120.93618,115.54878,219.61116666666663,218.12220790204128
2023-01-20 09:00:00,340.9088,319.58264,444.6505,450.1187105353582
2023-01-20 10:00:00,550.75665,544.01746,624.3175,643.2673685082336
2023-01-20 11:00:00,716.3222,709.8403,800.6044999999999,779.5246004452115
2023-01-20 12:00:00,819.7686,815.0892,849.4215,848.3748109327832
2023-01-20 13:00:00,851.73334,846.0072,818.0115,844.7556355191119
2023-01-20 14:00:00,808.94196,799.8972,780.2943333333334,768.9304524840919
2023-01-20 15:00:00,695.80444,681.0383,607.275,626.4884477854496
2023-01-20 16:00:00,523.2233,511.37888,429.98766666666666,428.5225741668981
2023-01-20 17:00:00,310.23557,298.37445,166.542,194.2945117633595
2023-01-20 18:00:00,95.55111,91.17111,12.699333333333334,2.311709045180612
2023-01-20 19:00:00,0.53333336,0.5688889,0.0,0.0
2023-01-21 07:00:00,0.0,0.0,29.807666666666663,9.367875266857643
2023-01-21 08:00:00,123.27401,120.61363,211.4995,218.30695616126943
