Datetime,ssrdc,ssrd,I,Iclr
2023-01-01 07:00:00,0.0,0.0,13.599666666666668,12.49734401875987
2023-01-01 08:00:00,123.446785,86.78333,143.6738333333333,227.721888333128
2023-01-01 09:00:00,344.7579,250.86937,459.84649999999993,460.9513693025738
2023-01-01 10:00:00,557.0897,477.63562,487.8591666666667,655.2739316398174
2023-01-01 11:00:00,726.64636,582.7186,572.9420000000001,793.1906246197287
2023-01-01 12:00:00,835.2744,689.3214,862.2270000000001,864.2288076189213
2023-01-01 13:00:00,871.7106,767.82025,893.694,863.2200240752419
2023-01-01 14:00:00,834.0989,754.11914,802.8843333333333,790.236977343201
2023-01-01 15:00:00,724.7436,699.5761,668.3138333333334,650.5927692678621
2023-01-01 16:00:00,554.52277,486.56332,411.033,454.9139070873841
2023-01-01 17:00:00,339.69556,291.37946,108.54916666666666,220.99263146920464
2023-01-01 18:00:00,116.75222,99.08,14.7125,9.4862420696291
2023-01-01 19:00:00,1.9911112,1.9911112,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,15.966666666666669,11.791662379365071
2023-01-02 08:00:00,118.79321,117.74175,69.91883333333334,226.39293333118724
2023-01-02 09:00:00,336.6355,333.59424,438.8763333333334,459.97074425902224
2023-01-02 10:00:00,546.9666,537.63745,603.597,654.7791430992531
2023-01-02 11:00:00,715.1203,682.2998,748.2466666666667,793.2433004996476
2023-01-02 12:00:00,822.64417,678.27234,385.0525,864.8456503036675
2023-01-02 13:00:00,858.5775,616.2292,854.1725,864.3765937781097
2023-01-02 14:00:00,822.12415,724.5811,568.8533333333334,791.8699320263993
2023-01-02 15:00:00,714.3864,653.0175,631.6983333333334,652.6025072289813
2023-01-02 16:00:00,545.8578,455.5011,438.9578333333333,457.16338516359264
2023-01-02 17:00:00,334.975,268.5311,124.692,223.26344571364493
2023-01-02 18:00:00,115.78833,105.54444,21.20633333333333,10.382873412157524
2023-01-02 19:00:00,2.0622222,1.8488889,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,16.586666666666666,11.124738779575322
2023-01-03 08:00:00,111.98726,93.42521,66.771,225.12032382858075
2023-01-03 09:00:00,326.58423,285.5191,415.3238333333333,459.0563021194963
2023-01-03 10:00:00,538.053,484.61835,408.7771666666667,654.3561880803825
2023-01-03 11:00:00,708.6472,644.23737,822.4498333333333,793.3697294687728
2023-01-03 12:00:00,818.2942,702.70557,916.8831666666666,865.5345081676976
2023-01-03 13:00:00,857.60724,782.4022,655.8863333333334,865.5999710746069
2023-01-03 14:00:00,823.4236,796.43414,244.96166666666664,793.5614013988355
2023-01-03 15:00:00,717.6778,644.9278,326.0801666666667,654.6599694308076
2023-01-03 16:00:00,549.4139,515.71027,136.74133333333333,459.44812111983606
2023-01-03 17:00:00,337.35556,307.54666,88.79766666666666,225.55716795961712
2023-01-03 18:00:00,117.07056,106.064445,14.083333333333334,11.322620807707947
2023-01-03 19:00:00,2.24,2.1333334,0.0,0.0
2023-01-04 07:00:00,0.0,0.0,20.633,10.495799793149278
2023-01-04 08:00:00,110.11806,101.594185,82.165,223.9051351362696
2023-01-04 09:00:00,314.78848,296.77612,356.1938333333334,458.208879119681
2023-01-04 10:00:00,522.4818,438.3415,577.853,654.0055032235457
2023-01-04 11:00:00,687.4403,626.9707,581.1461666666667,793.5698991614177
2023-01-04 12:00:00,792.9597,673.0269,540.8503333333333,866.2949138052746
2023-01-04 13:00:00,832.5564,707.3539,497.41316666666665,866.8892623526644
2023-01-04 14:00:00,800.4928,681.5286,461.1986666666667,795.3101259941059
2023-01-04 15:00:00,697.1703,564.7133,387.9785,656.7636195757251
2023-01-04 16:00:00,532.25665,438.0839,251.9755,461.7664198892623
2023-01-04 17:00:00,325.50888,239.84361,97.83716666666666,227.87211285863697
2023-01-04 18:00:00,112.973335,91.50278,8.631666666666666,12.304368889703271
2023-01-04 19:00:00,2.4177778,2.21,0.0,0.0
2023-01-05 07:00:00,0.0,0.0,14.912833333333332,9.903991642138331
2023-01-05 08:00:00,104.30774,98.64612,89.21333333333334,222.7484124817101
2023-01-05 09:00:00,309.0825,283.32278,233.923,457.4292719915592
2023-01-05 10:00:00,517.7775,460.89966,539.8735,653.72747853414
2023-01-05 11:00:00,694.1297,616.42535,600.8639999999999,793.8437466933182
2023-01-05 12:00:00,812.2797,767.42834,719.3586666666667,867.126348767817
2023-01-05 13:00:00,857.43164,852.91583,886.6973333333333,868.243525742722
2023-01-05 14:00:00,825.88165,787.61224,692.979,797.1148039242137
2023-01-05 15:00:00,722.04114,708.915,611.0628333333334,658.9118873014603
2023-01-05 16:00:00,556.4128,542.50696,469.84,464.1165621327107
2023-01-05 17:00:00,345.99554,344.00665,90.44383333333332,230.2065775133977
2023-01-05 18:00:00,124.15222,117.07222,17.931333333333335,13.326836132595098
2023-01-05 19:00:00,2.7733333,2.702222,0.0,0.0
2023-01-06 07:00:00,0.0,0.0,15.1435,9.348388893053627
2023-01-06 08:00:00,120.668335,114.3792,137.79416666666663,221.65117061258528
2023-01-06 09:00:00,342.68903,311.88632,158.42300000000003,456.7182373403707
2023-01-06 10:00:00,554.7429,491.86377,639.6659999999999,653.5224569119383
2023-01-06 11:00:00,723.2164,645.10126,249.106,794.1911584196637
2023-01-06 12:00:00,831.18054,751.1767,264.5208333333333,868.0282435719995
2023-01-06 13:00:00,867.04,656.3753,784.6086666666667,869.6617713704245
2023-01-06 14:00:00,830.36444,651.2503,734.6491666666666,798.9740913505559
