Datetime,ssrdc,ssrd,I,Iclr
2023-01-01 07:00:00,0.0,0.0,20.980166666666666,13.338940282578672
2023-01-01 08:00:00,117.94901,92.74333,192.42633333333333,225.4131652223059
2023-01-01 09:00:00,340.7446,271.55826,250.107,455.8626402786344
2023-01-01 10:00:00,558.2275,486.7556,295.27433333333335,647.4888616627537
2023-01-01 11:00:00,729.8464,677.6519,634.2593333333334,782.6093596603979
2023-01-01 12:00:00,836.9989,775.33026,895.8585,850.8275081815053
2023-01-01 13:00:00,870.3239,820.4069,947.3396666666667,847.1337757565487
2023-01-01 14:00:00,827.45,704.4836,783.7916666666666,771.7967137160723
2023-01-01 15:00:00,713.36584,652.0739,628.3901666666666,630.362456709474
2023-01-01 16:00:00,540.54944,365.17667,445.01666666666665,433.81140103301504
2023-01-01 17:00:00,324.26443,269.76166,214.76,201.0130330314808
2023-01-01 18:00:00,104.16556,96.37778,12.554666666666666,4.144898823394124
2023-01-01 19:00:00,1.0666667,0.9955556,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,29.536999999999995,12.63896492012685
2023-01-02 08:00:00,116.602104,112.550644,169.82666666666665,224.1216139756416
2023-01-02 09:00:00,334.20438,329.88757,438.0101666666666,454.9176588435046
2023-01-02 10:00:00,544.2999,529.5397,301.1575,647.0297073682854
2023-01-02 11:00:00,711.38696,671.4198,764.4983333333333,782.6970565429697
2023-01-02 12:00:00,817.3464,699.6057,818.4131666666666,851.4775105782962
2023-01-02 13:00:00,852.0353,668.42474,839.3823333333332,848.3201921486014
2023-01-02 14:00:00,812.27527,643.7278,773.6411666666667,773.4546200380559
2023-01-02 15:00:00,701.3375,599.54193,657.5334999999999,632.3902414585024
2023-01-02 16:00:00,529.8933,371.66083,414.0055,436.0678624751208
2023-01-02 17:00:00,318.22833,222.87805,176.468,203.25986757239903
2023-01-02 18:00:00,103.308334,86.62889,12.245166666666668,4.713192541874395
2023-01-02 19:00:00,1.0666667,0.9955556,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,18.05616666666667,11.976948681958993
2023-01-03 08:00:00,109.005035,106.3941,60.193666666666665,222.88744527547345
2023-01-03 09:00:00,323.00647,311.92798,177.95066666666665,454.040013510419
2023-01-03 10:00:00,534.63965,522.485,529.7328333333334,646.643490120863
2023-01-03 11:00:00,702.6028,564.0418,687.6851666666665,782.8595132904728
2023-01-03 12:00:00,809.33417,570.9722,839.1106666666667,852.2004261140219
2023-01-03 13:00:00,847.0294,666.13556,843.9701666666666,849.5742104221565
2023-01-03 14:00:00,810.5881,774.0342,780.0608333333333,775.1717477856364
2023-01-03 15:00:00,703.20667,617.8345,597.9486666666667,634.4663946663679
2023-01-03 16:00:00,535.1561,494.37695,433.1213333333333,438.3602091256845
2023-01-03 17:00:00,324.80444,311.74222,190.67883333333336,205.530506744115
2023-01-03 18:00:00,108.11056,106.064445,12.81,5.325442361915785
2023-01-03 19:00:00,1.351111,1.4222223,0.0,0.0
2023-01-04 07:00:00,0.0,0.0,14.686333333333332,11.352153028869838
2023-01-04 08:00:00,116.55805,102.22085,70.2105,221.7117048636024
2023-01-04 09:00:00,331.74402,320.86057,431.8708333333333,453.23051839473794
2023-01-04 10:00:00,538.00183,520.52814,562.5813333333333,646.3306262008152
2023-01-04 11:00:00,699.93805,662.224,720.6258333333333,783.0966985566793
2023-01-04 12:00:00,800.2131,764.1203,756.0106666666667,852.995770554134
2023-01-04 13:00:00,831.7742,790.1272,757.3726666666666,850.8949233953806
2023-01-04 14:00:00,793.45276,748.44415,628.8673333333334,776.946828479073
2023-01-04 15:00:00,686.4681,644.3578,481.16066666666666,636.5893773414933
2023-01-04 16:00:00,520.5233,458.84805,441.4773333333334,440.6867532568008
2023-01-04 17:00:00,314.1311,246.17278,63.83083333333334,207.82329604289487
2023-01-04 18:00:00,104.297775,87.52055,9.163000000000002,5.981578615189239
2023-01-04 19:00:00,1.351111,1.4988889,0.0,0.0
2023-01-05 07:00:00,0.0,0.0,11.329,10.763770367076132
2023-01-05 08:00:00,107.3433,103.023895,110.65583333333332,220.59540848314583
2023-01-05 09:00:00,320.34915,305.0161,442.1356666666667,452.4899479655657
2023-01-05 10:00:00,533.022,516.553,631.054,646.0914851205092
2023-01-05 11:00:00,704.7964,691.3942,794.688,783.4085304155834
2023-01-05 12:00:00,815.83527,801.81055,877.5338333333333,853.8630086521149
2023-01-05 13:00:00,855.19165,838.978,895.6479999999999,852.2813757502652
2023-01-05 14:00:00,818.9483,797.6389,689.983,778.7785514078962
2023-01-05 15:00:00,711.12555,703.4397,679.9008333333333,638.7576166340698
2023-01-05 16:00:00,541.97723,531.4133,467.6358333333333,443.0457829089189
2023-01-05 17:00:00,330.38666,311.36667,130.2885,210.136562030326
2023-01-05 18:00:00,112.09889,100.43222,8.2825,6.681276508313186
2023-01-05 19:00:00,1.6355555,1.7066667,0.0,0.0
2023-01-06 07:00:00,0.0,0.0,13.914166666666665,10.21093236751239
2023-01-06 08:00:00,122.815,104.654755,114.492,219.5395415315245
2023-01-06 09:00:00,343.73346,314.23297,369.48566666666665,451.8190364361862
2023-01-06 10:00:00,551.1607,482.93933,662.1438333333333,645.926389159702
2023-01-06 11:00:00,712.86975,667.59015,873.5490000000001,783.7948761226859
2023-01-06 12:00:00,816.2472,733.25665,846.0028333333333,854.801554158729
2023-01-06 13:00:00,853.8489,693.4953,690.4173333333333,853.732564283966
2023-01-06 14:00:00,818.6667,749.8103,829.8823333333333,780.6655640971447
2023-01-06 15:00:00,713.3372,601.4769,542.0555,640.9695064718866
2023-01-06 16:00:00,547.23334,466.84915,381.1013333333333,445.43556264361285
2023-01-06 17:00:00,336.89,288.46445,220.94933333333336,212.46861333940072
2023-01-06 18:00:00,116.492226,99.67,8.408999999999999,7.4239691649404
2023-01-06 19:00:00,1.8488889,1.8488889,0.0,0.0
2023-01-07 07:00:00,0.0,0.0,17.63266666666667,9.692718865409036
2023-01-07 08:00:00,117.481125,113.35773,104.81166666666668,218.54505868318105
2023-01-07 09:00:00,336.27325,315.61612,113.92233333333334,451.2184771211613
2023-01-07 10:00:00,545.7953,532.7528,142.25033333333334,645.8356128811923
2023-01-07 11:00:00,712.6275,691.24005,215.87266666666665,784.2555518713395
2023-01-07 12:00:00,819.58167,725.2361,988.0405,855.810769840736
2023-01-07 13:00:00,856.9006,727.2992,892.0465,855.247438182812
2023-01-07 14:00:00,820.4936,507.11307,427.20633333333336,782.6064728076452
2023-01-07 15:00:00,713.29694,360.3964,433.0538333333333,643.2234082395177
2023-01-07 16:00:00,545.74335,266.6775,433.1793333333334,447.85433434820845
2023-01-07 17:00:00,335.97,146.76666,132.366,214.8177417444887
2023-01-07 18:00:00,116.75667,39.368332,11.401666666666667,8.208862505562198
2023-01-07 19:00:00,2.0622222,1.1377778,0.0,0.0
2023-01-08 07:00:00,0.0,0.0,13.876,9.20816724607498
2023-01-08 08:00:00,107.55665,49.14035,84.67266666666666,217.6128834784758
2023-01-08 09:00:00,322.19763,103.83281,123.12,450.6889217593503
2023-01-08 10:00:00,532.85266,175.99872,641.267,645.8193826270767
2023-01-08 11:00:00,701.005,360.72424,843.6651666666668,784.7903225452118
2023-01-08 12:00:00,808.1386,282.0075,711.9845,856.8899675107618
2023-01-08 13:00:00,843.07556,306.8536,838.6621666666666,856.8248993212144
2023-01-08 14:00:00,802.6486,300.48694,314.6503333333333,784.5998430729603
2023-01-08 15:00:00,692.08417,223.5089,207.39633333333333,645.5176515037189
2023-01-08 16:00:00,523.6617,235.11389,164.97899999999998,450.300318094985
2023-01-08 17:00:00,316.97833,141.56778,81.89383333333333,217.18222329581627
2023-01-08 18:00:00,107.655556,50.57722,9.206333333333331,9.03495143095726
2023-01-08 19:00:00,2.0622222,1.5644444,0.0,0.0
2023-01-09 07:00:00,0.0,0.0,16.465666666666667,8.756282213979494
2023-01-09 08:00:00,96.510155,91.23202,100.08816666666668,216.74390787530723
2023-01-09 09:00:00,299.82312,286.75452,242.457,450.230979802452
2023-01-09 10:00:00,507.9431,466.3007,339.40850000000006,645.8778759962012
2023-01-09 11:00:00,676.37555,596.0972,557.0718333333333,785.3989014681465
2023-01-09 12:00:00,782.37,676.75446,131.20216666666664,858.0384080701713
2023-01-09 13:00:00,819.3258,420.71555,180.8068333333333,858.4638025877686
2023-01-09 14:00:00,783.1542,510.77417,178.16366666666667,786.6442002756073
2023-01-09 15:00:00,676.95807,427.55334,94.4355,647.8505347877552
