Datetime,lcc,mcc,hcc,tcc
2023-01-01 07:00:00,0.046661377,0.08999634,0.83657837,0.86325073
2023-01-01 07:15:00,0.042495728,0.07749939,0.7882385,0.81074524
2023-01-01 07:30:00,0.038330078,0.06500244,0.7398987,0.75823975
2023-01-01 07:45:00,0.03416443,0.052505493,0.69155884,0.70573425
2023-01-01 08:00:00,0.02999878,0.040008545,0.643219,0.65322876
2023-01-01 08:15:00,0.030006409,0.035842896,0.6398468,0.6531906
2023-01-01 08:30:00,0.030014038,0.031677246,0.6364746,0.65315247
2023-01-01 08:45:00,0.030021667,0.027511597,0.6331024,0.6531143
2023-01-01 09:00:00,0.030029297,0.023345947,0.6297302,0.6530762
2023-01-01 09:15:00,0.040855408,0.031677246,0.48562622,0.5231323
2023-01-01 09:30:00,0.05168152,0.040008545,0.34152222,0.39318848
2023-01-01 09:45:00,0.06250763,0.048339844,0.19741821,0.26324463
2023-01-01 10:00:00,0.07333374,0.056671143,0.05331421,0.13330078
2023-01-01 10:15:00,0.065841675,0.050842285,0.039985657,0.114151
2023-01-01 10:30:00,0.05834961,0.045013428,0.026657104,0.09500122
2023-01-01 10:45:00,0.050857544,0.03918457,0.013328552,0.07585144
2023-01-01 11:00:00,0.04336548,0.033355713,0.0,0.05670166
2023-01-01 11:15:00,0.06665802,0.03668213,0.0,0.07833099
2023-01-01 11:30:00,0.08995056,0.040008545,0.0,0.09996033
2023-01-01 11:45:00,0.1132431,0.04333496,0.0,0.12158966
2023-01-01 12:00:00,0.13653564,0.046661377,0.0,0.143219
2023-01-01 12:15:00,0.22063446,0.109931946,0.0,0.22731781
2023-01-01 12:30:00,0.30473328,0.17320251,0.0,0.31141663
2023-01-01 12:45:00,0.3888321,0.23647308,0.0,0.39551544
2023-01-01 13:00:00,0.4729309,0.29974365,0.0,0.47961426
2023-01-01 13:15:00,0.5204773,0.36973572,0.0,0.52716064
2023-01-01 13:30:00,0.5680237,0.43972778,0.0,0.57470703
2023-01-01 13:45:00,0.61557007,0.50971985,0.0,0.6222534
2023-01-01 14:00:00,0.66311646,0.5797119,0.0,0.6697998
2023-01-01 14:15:00,0.5698395,0.60647583,0.0,0.67487335
2023-01-01 14:30:00,0.4765625,0.63323975,0.0,0.6799469
2023-01-01 14:45:00,0.38328552,0.66000366,0.0,0.68502045
2023-01-01 15:00:00,0.29000854,0.6867676,0.0,0.690094
2023-01-01 15:15:00,0.23841095,0.66345215,0.0,0.66594696
2023-01-01 15:30:00,0.18681335,0.6401367,0.0,0.6417999
2023-01-01 15:45:00,0.13521576,0.6168213,0.0,0.6176529
2023-01-01 16:00:00,0.083618164,0.59350586,0.0,0.59350586
2023-01-01 16:15:00,0.07103729,0.5576782,0.0,0.5576782
2023-01-01 16:30:00,0.05845642,0.5218506,0.0,0.5218506
2023-01-01 16:45:00,0.04587555,0.48602295,0.0,0.48602295
2023-01-01 17:00:00,0.033294678,0.4501953,0.0,0.4501953
2023-01-01 17:15:00,0.026634216,0.44766235,0.0,0.44766235
