Datetime,lcc,mcc,hcc,tcc
2023-01-01 07:00:00,0.02230835,0.014343262,0.12823486,0.15933228
2023-01-01 07:15:00,0.018119812,0.010757446,0.26698303,0.2903061
2023-01-01 07:30:00,0.013931274,0.007171631,0.4057312,0.4212799
2023-01-01 07:45:00,0.009742737,0.0035858154,0.54447937,0.5522537
2023-01-01 08:00:00,0.005554199,0.0,0.68322754,0.68322754
2023-01-01 08:15:00,0.006668091,0.0,0.6931076,0.6931076
2023-01-01 08:30:00,0.0077819824,0.0,0.7029877,0.7029877
2023-01-01 08:45:00,0.008895874,0.0,0.71286774,0.71286774
2023-01-01 09:00:00,0.010009766,0.0,0.7227478,0.7227478
2023-01-01 09:15:00,0.01247406,0.0,0.7129822,0.71517944
2023-01-01 09:30:00,0.0149383545,0.0,0.70321655,0.7076111
2023-01-01 09:45:00,0.017402649,0.0,0.6934509,0.7000427
2023-01-01 10:00:00,0.019866943,0.0,0.6836853,0.69247437
2023-01-01 10:15:00,0.01877594,0.0,0.7267151,0.7333069
2023-01-01 10:30:00,0.017684937,0.0,0.7697449,0.7741394
2023-01-01 10:45:00,0.016593933,0.0,0.81277466,0.8149719
2023-01-01 11:00:00,0.01550293,0.0,0.85580444,0.85580444
2023-01-01 11:15:00,0.011627197,0.0,0.7744446,0.7744446
2023-01-01 11:30:00,0.007751465,0.0,0.6930847,0.6930847
2023-01-01 11:45:00,0.0038757324,0.0,0.61172485,0.61172485
2023-01-01 12:00:00,0.0,0.0,0.530365,0.530365
2023-01-01 12:15:00,0.0,0.0,0.5243912,0.5243912
2023-01-01 12:30:00,0.0,0.0,0.51841736,0.51841736
2023-01-01 12:45:00,0.0,0.0,0.51244354,0.51244354
2023-01-01 13:00:00,0.0,0.0,0.5064697,0.5064697
2023-01-01 13:15:00,0.0,0.0,0.4954834,0.4954834
2023-01-01 13:30:00,0.0,0.0,0.48449707,0.48449707
2023-01-01 13:45:00,0.0,0.0,0.47351074,0.47351074
2023-01-01 14:00:00,0.0,0.0,0.4625244,0.4625244
2023-01-01 14:15:00,0.0021972656,0.0,0.4830475,0.4830475
2023-01-01 14:30:00,0.0043945312,0.0,0.50357056,0.50357056
2023-01-01 14:45:00,0.006591797,0.0,0.5240936,0.5240936
2023-01-01 15:00:00,0.0087890625,0.0,0.5446167,0.5446167
2023-01-01 15:15:00,0.006591797,0.0,0.52025604,0.52025604
2023-01-01 15:30:00,0.0043945312,0.0,0.4958954,0.4958954
2023-01-01 15:45:00,0.0021972656,0.0,0.47153473,0.47153473
2023-01-01 16:00:00,0.0,0.0,0.44717407,0.44717407
2023-01-01 16:15:00,0.0,0.0,0.33541107,0.33541107
2023-01-01 16:30:00,0.0,0.0,0.22364807,0.22364807
2023-01-01 16:45:00,0.0,0.0,0.11188507,0.11188507
2023-01-01 17:00:00,0.0,0.0,0.00012207031,0.00012207031
2023-01-01 17:15:00,0.0,0.0,0.0056610107,0.0056610107
2023-01-01 17:30:00,0.0,0.0,0.011199951,0.011199951
2023-01-01 17:45:00,0.0,0.0,0.016738892,0.016738892
2023-01-01 18:00:00,0.0,0.0,0.022277832,0.022277832
2023-01-01 18:15:00,0.0,0.0,0.016708374,0.016708374
2023-01-01 18:30:00,0.0,0.0,0.011138916,0.011138916
2023-01-01 18:45:00,0.0,0.0,0.005569458,0.005569458
2023-01-01 19:00:00,0.0,0.0,0.0,0.0
2023-01-01 19:15:00,0.0,0.0,0.0,0.0
2023-01-01 19:30:00,0.0,0.0,0.0,0.0
2023-01-01 19:45:00,0.0,0.0,0.0,0.0
2023-01-01 20:00:00,0.0,0.0,0.0,0.0
2023-01-01 20:15:00,0.0,0.0,0.0027770996,0.0027770996
2023-01-01 20:30:00,0.0,0.0,0.005554199,0.005554199
2023-01-01 20:45:00,0.0,0.0,0.008331299,0.008331299
2023-01-01 21:00:00,0.0,0.0,0.011108398,0.011108398
2023-01-01 21:15:00,0.0,0.0,0.008331299,0.008331299
2023-01-01 21:30:00,0.0,0.0,0.005554199,0.005554199
2023-01-01 21:45:00,0.0,0.0,0.0027770996,0.0027770996
2023-01-01 22:00:00,0.0,0.0,0.0,0.0
2023-01-01 22:15:00,0.0,0.0,0.0,0.0
2023-01-01 22:30:00,0.0,0.0,0.0,0.0
2023-01-01 22:45:00,0.0,0.0,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0
2023-01-01 23:15:00,0.0,0.0,0.0,0.0
2023-01-01 23:30:00,0.0,0.0,0.0,0.0
2023-01-01 23:45:00,0.0,0.0,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0
2023-01-02 00:15:00,0.0,0.0,0.0,0.0
2023-01-02 00:30:00,0.0,0.0,0.0,0.0
2023-01-02 00:45:00,0.0,0.0,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0
2023-01-02 01:15:00,0.0,0.0,0.011131287,0.011131287
2023-01-02 01:30:00,0.0,0.0,0.022262573,0.022262573
2023-01-02 01:45:00,0.0,0.0,0.03339386,0.03339386
2023-01-02 02:00:00,0.0,0.0,0.044525146,0.044525146
2023-01-02 02:15:00,0.0,0.0,0.08957672,0.08957672
2023-01-02 02:30:00,0.0,0.0,0.1346283,0.1346283
2023-01-02 02:45:00,0.0,0.0,0.17967987,0.17967987
2023-01-02 03:00:00,0.0,0.0,0.22473145,0.22473145
2023-01-02 03:15:00,0.0,0.0,0.20018768,0.20018768
2023-01-02 03:30:00,0.0,0.0,0.17564392,0.17564392
2023-01-02 03:45:00,0.0,0.0,0.15110016,0.15110016
2023-01-02 04:00:00,0.0,0.0,0.1265564,0.1265564
2023-01-02 04:15:00,0.0,0.0,0.13388824,0.13388824
2023-01-02 04:30:00,0.0,0.0,0.1412201,0.1412201
2023-01-02 04:45:00,0.0,0.0,0.14855194,0.14855194
2023-01-02 05:00:00,0.0,0.0,0.15588379,0.15588379
2023-01-02 05:15:00,0.0,0.0,0.16244507,0.16244507
2023-01-02 05:30:00,0.0,0.0,0.16900635,0.16900635
2023-01-02 05:45:00,0.0,0.0,0.17556763,0.17556763
2023-01-02 06:00:00,0.0,0.0,0.1821289,0.1821289
2023-01-02 06:15:00,0.0,0.0,0.13659668,0.13659668
2023-01-02 06:30:00,0.0,0.0,0.09106445,0.09106445
2023-01-02 06:45:00,0.0,0.0,0.045532227,0.045532227
2023-01-02 07:00:00,0.0,0.0,0.0,0.0
2023-01-02 07:15:00,0.0,0.0,0.0,0.0
2023-01-02 07:30:00,0.0,0.0,0.0,0.0
2023-01-02 07:45:00,0.0,0.0,0.0,0.0
2023-01-02 08:00:00,0.0,0.0,0.0,0.0
2023-01-02 08:15:00,0.0,0.0,0.032859802,0.032859802
2023-01-02 08:30:00,0.0,0.0,0.065719604,0.065719604
2023-01-02 08:45:00,0.0,0.0,0.09857941,0.09857941
2023-01-02 09:00:00,0.0,0.0,0.13143921,0.13143921
2023-01-02 09:15:00,0.0,0.0,0.19825745,0.19825745
2023-01-02 09:30:00,0.0,0.0,0.26507568,0.26507568
2023-01-02 09:45:00,0.0,0.0,0.33189392,0.33189392
2023-01-02 10:00:00,0.0,0.0,0.39871216,0.39871216
2023-01-02 10:15:00,0.0,1.5258789e-05,0.40681458,0.4068222
2023-01-02 10:30:00,0.0,3.0517578e-05,0.414917,0.41493225
2023-01-02 10:45:00,0.0,4.5776367e-05,0.4230194,0.4230423
2023-01-02 11:00:00,0.0,6.1035156e-05,0.43112183,0.43115234
2023-01-02 11:15:00,0.0,0.0025634766,0.40381622,0.40496826
2023-01-02 11:30:00,0.0,0.005065918,0.37651062,0.37878418
2023-01-02 11:45:00,0.0,0.0075683594,0.34920502,0.3526001
2023-01-02 12:00:00,0.0,0.010070801,0.3218994,0.32641602
2023-01-02 12:15:00,0.0,0.01675415,0.31028748,0.32038116
2023-01-02 12:30:00,0.0,0.0234375,0.29867554,0.3143463
2023-01-02 12:45:00,0.0,0.03012085,0.2870636,0.30831146
2023-01-02 13:00:00,0.0,0.0368042,0.27545166,0.3022766
2023-01-02 13:15:00,0.0,0.050613403,0.20658875,0.24971771
2023-01-02 13:30:00,0.0,0.06442261,0.13772583,0.19715881
2023-01-02 13:45:00,0.0,0.07823181,0.068862915,0.14459991
2023-01-02 14:00:00,0.0,0.092041016,0.0,0.092041016
2023-01-02 14:15:00,0.0,0.082969666,0.011100769,0.094078064
2023-01-02 14:30:00,0.0,0.073898315,0.022201538,0.09611511
2023-01-02 14:45:00,0.0,0.064826965,0.033302307,0.09815216
2023-01-02 15:00:00,0.0,0.055755615,0.044403076,0.10018921
2023-01-02 15:15:00,3.0517578e-05,0.05684662,0.033302307,0.09017944
2023-01-02 15:30:00,6.1035156e-05,0.057937622,0.022201538,0.08016968
2023-01-02 15:45:00,9.1552734e-05,0.059028625,0.011100769,0.07015991
2023-01-02 16:00:00,0.00012207031,0.06011963,0.0,0.060150146
2023-01-02 16:15:00,0.0001296997,0.05482483,0.0,0.054847717
2023-01-02 16:30:00,0.0001373291,0.04953003,0.0,0.049545288
2023-01-02 16:45:00,0.0001449585,0.04423523,0.0,0.04424286
2023-01-02 17:00:00,0.00015258789,0.03894043,0.0,0.03894043
2023-01-02 17:15:00,0.0023269653,0.0466156,0.0,0.0466156
2023-01-02 17:30:00,0.004501343,0.05429077,0.0,0.05429077
2023-01-02 17:45:00,0.00667572,0.061965942,0.0,0.061965942
2023-01-02 18:00:00,0.008850098,0.06964111,0.0,0.06964111
2023-01-02 18:15:00,0.009140015,0.06414032,0.0,0.06414032
2023-01-02 18:30:00,0.009429932,0.058639526,0.0,0.058639526
2023-01-02 18:45:00,0.009719849,0.053138733,0.0,0.053138733
2023-01-02 19:00:00,0.010009766,0.04763794,0.0,0.04763794
2023-01-02 19:15:00,0.010322571,0.057128906,0.0,0.057128906
2023-01-02 19:30:00,0.010635376,0.06661987,0.0,0.06661987
2023-01-02 19:45:00,0.010948181,0.07611084,0.0,0.07611084
2023-01-02 20:00:00,0.011260986,0.08560181,0.0,0.08560181
2023-01-02 20:15:00,0.010948181,0.081703186,0.0,0.081703186
2023-01-02 20:30:00,0.010635376,0.077804565,0.0,0.077804565
2023-01-02 20:45:00,0.010322571,0.073905945,0.0,0.073905945
2023-01-02 21:00:00,0.010009766,0.070007324,0.0,0.070007324
2023-01-02 21:15:00,0.007522583,0.073532104,1.5258789e-05,0.07356262
2023-01-02 21:30:00,0.0050354004,0.077056885,3.0517578e-05,0.07711792
2023-01-02 21:45:00,0.0025482178,0.080581665,4.5776367e-05,0.08067322
2023-01-02 22:00:00,6.1035156e-05,0.084106445,6.1035156e-05,0.084228516
2023-01-02 22:15:00,0.0011749268,0.076416016,0.08139801,0.151474
2023-01-02 22:30:00,0.0022888184,0.068725586,0.16273499,0.21871948
2023-01-02 22:45:00,0.00340271,0.061035156,0.24407196,0.28596497
2023-01-02 23:00:00,0.0045166016,0.053344727,0.32540894,0.35321045
2023-01-02 23:15:00,0.014755249,0.060569763,0.3967209,0.42479706
2023-01-02 23:30:00,0.024993896,0.0677948,0.46803284,0.49638367
2023-01-02 23:45:00,0.035232544,0.07501984,0.5393448,0.5679703
2023-01-03 00:00:00,0.04547119,0.08224487,0.61065674,0.6395569
2023-01-03 00:15:00,0.053245544,0.07836151,0.60111237,0.63806915
2023-01-03 00:30:00,0.061019897,0.07447815,0.591568,0.6365814
2023-01-03 00:45:00,0.06879425,0.07059479,0.5820236,0.6350937
2023-01-03 01:00:00,0.0765686,0.066711426,0.57247925,0.63360596
2023-01-03 01:15:00,0.08313751,0.059753418,0.579895,0.6373749
2023-01-03 01:30:00,0.08970642,0.05279541,0.5873108,0.6411438
2023-01-03 01:45:00,0.09627533,0.045837402,0.59472656,0.6449127
2023-01-03 02:00:00,0.10284424,0.038879395,0.60214233,0.64868164
2023-01-03 02:15:00,0.117866516,0.03868866,0.57128143,0.62979126
2023-01-03 02:30:00,0.1328888,0.038497925,0.54042053,0.6109009
2023-01-03 02:45:00,0.14791107,0.03830719,0.50955963,0.5920105
2023-01-03 03:00:00,0.16293335,0.038116455,0.47869873,0.5731201
2023-01-03 03:15:00,0.15601349,0.043624878,0.44698334,0.54553986
2023-01-03 03:30:00,0.14909363,0.0491333,0.41526794,0.5179596
2023-01-03 03:45:00,0.14217377,0.054641724,0.38355255,0.49037933
2023-01-03 04:00:00,0.1352539,0.060150146,0.35183716,0.46279907
2023-01-03 04:15:00,0.35003662,0.06513977,0.32910156,0.5956955
2023-01-03 04:30:00,0.56481934,0.070129395,0.30636597,0.7285919
2023-01-03 04:45:00,0.77960205,0.07511902,0.28363037,0.86148834
2023-01-03 05:00:00,0.99438477,0.08010864,0.26089478,0.99438477
2023-01-03 05:15:00,0.9957199,0.10033417,0.2528,0.99573517
2023-01-03 05:30:00,0.99705505,0.12055969,0.2447052,0.9970856
2023-01-03 05:45:00,0.9983902,0.14078522,0.23661041,0.998436
2023-01-03 06:00:00,0.99972534,0.16101074,0.22851562,0.9997864
2023-01-03 06:15:00,0.9970169,0.23339844,0.21311188,0.99845123
2023-01-03 06:30:00,0.9943085,0.30578613,0.19770813,0.9971161
2023-01-03 06:45:00,0.99160004,0.37817383,0.18230438,0.99578094
2023-01-03 07:00:00,0.9888916,0.45056152,0.16690063,0.9944458
2023-01-03 07:15:00,0.98044586,0.58786774,0.12517548,0.9957962
2023-01-03 07:30:00,0.9720001,0.72517395,0.08345032,0.9971466
2023-01-03 07:45:00,0.9635544,0.86248016,0.04172516,0.998497
2023-01-03 08:00:00,0.95510864,0.9997864,0.0,0.9998474
2023-01-03 08:15:00,0.95106506,0.9886322,0.0,0.9901657
2023-01-03 08:30:00,0.9470215,0.977478,0.0,0.980484
2023-01-03 08:45:00,0.9429779,0.96632385,0.0,0.9708023
2023-01-03 09:00:00,0.9389343,0.9551697,0.0,0.9611206
2023-01-03 09:15:00,0.95414734,0.9580536,0.0,0.97084045
2023-01-03 09:30:00,0.96936035,0.9609375,0.0,0.9805603
2023-01-03 09:45:00,0.98457336,0.9638214,0.0,0.99028015
2023-01-03 10:00:00,0.9997864,0.9667053,0.0,1.0
2023-01-03 10:15:00,0.9998398,0.9436493,0.0,1.0
2023-01-03 10:30:00,0.9998932,0.92059326,0.0,1.0
2023-01-03 10:45:00,0.9999466,0.89753723,0.0,1.0
2023-01-03 11:00:00,1.0,0.8744812,0.0,1.0
2023-01-03 11:15:00,0.9944229,0.8190155,0.0,0.9944229
2023-01-03 11:30:00,0.9888458,0.7635498,0.0,0.9888458
2023-01-03 11:45:00,0.98326874,0.7080841,0.0,0.98326874
2023-01-03 12:00:00,0.97769165,0.6526184,0.0,0.97769165
2023-01-03 12:15:00,0.86935425,0.5472717,0.0,0.8749161
2023-01-03 12:30:00,0.76101685,0.44192505,0.0,0.7721405
2023-01-03 12:45:00,0.65267944,0.33657837,0.0,0.6693649
2023-01-03 13:00:00,0.54434204,0.23123169,0.0,0.56658936
2023-01-03 13:15:00,0.49894714,0.2020874,0.0,0.519516
2023-01-03 13:30:00,0.45355225,0.17294312,0.0,0.47244263
2023-01-03 13:45:00,0.40815735,0.14379883,0.0,0.42536926
2023-01-03 14:00:00,0.36276245,0.11465454,0.0,0.3782959
2023-01-03 14:15:00,0.52207184,0.1126709,0.0,0.5337219
2023-01-03 14:30:00,0.6813812,0.110687256,0.0,0.68914795
2023-01-03 14:45:00,0.8406906,0.10870361,0.0,0.844574
2023-01-03 15:00:00,1.0,0.10671997,0.0,1.0
2023-01-03 15:15:00,1.0,0.099723816,0.0,1.0
2023-01-03 15:30:00,1.0,0.09272766,0.0,1.0
2023-01-03 15:45:00,1.0,0.08573151,0.0,1.0
2023-01-03 16:00:00,1.0,0.07873535,0.0,1.0
2023-01-03 16:15:00,0.9750595,0.083480835,0.0,0.9750595
