Datetime,lcc,mcc,hcc,tcc
2023-01-01 07:00:00,0.004272461,0.0,0.75772095,0.75772095
2023-01-01 07:15:00,0.004272461,0.0,0.7449112,0.7449112
2023-01-01 07:30:00,0.004272461,0.0,0.73210144,0.73210144
2023-01-01 07:45:00,0.004272461,0.0,0.7192917,0.7192917
2023-01-01 08:00:00,0.004272461,0.0,0.70648193,0.70648193
2023-01-01 08:15:00,0.005340576,0.0,0.5319977,0.5341339
2023-01-01 08:30:00,0.0064086914,0.0,0.35751343,0.3617859
2023-01-01 08:45:00,0.0074768066,0.0,0.18302917,0.18943787
2023-01-01 09:00:00,0.008544922,0.0,0.008544922,0.017089844
2023-01-01 09:15:00,0.0064086914,0.0,0.006538391,0.0129470825
2023-01-01 09:30:00,0.004272461,0.0,0.0045318604,0.008804321
2023-01-01 09:45:00,0.0021362305,0.0,0.0025253296,0.00466156
2023-01-01 10:00:00,0.0,0.0,0.0005187988,0.0005187988
2023-01-01 10:15:00,0.0,0.0,0.03568268,0.03568268
2023-01-01 10:30:00,0.0,0.0,0.07084656,0.07084656
2023-01-01 10:45:00,0.0,0.0,0.10601044,0.10601044
2023-01-01 11:00:00,0.0,0.0,0.14117432,0.14117432
2023-01-01 11:15:00,0.0,0.0,0.16732025,0.16732025
2023-01-01 11:30:00,0.0,0.0,0.19346619,0.19346619
2023-01-01 11:45:00,0.0,0.0,0.21961212,0.21961212
2023-01-01 12:00:00,0.0,0.0,0.24575806,0.24575806
2023-01-01 12:15:00,0.0,0.0,0.2873764,0.2873764
2023-01-01 12:30:00,0.0,0.0,0.32899475,0.32899475
2023-01-01 12:45:00,0.0,0.0,0.3706131,0.3706131
2023-01-01 13:00:00,0.0,0.0,0.41223145,0.41223145
2023-01-01 13:15:00,0.0011138916,0.0011138916,0.45947266,0.46054077
2023-01-01 13:30:00,0.0022277832,0.0022277832,0.50671387,0.5088501
2023-01-01 13:45:00,0.0033416748,0.0033416748,0.5539551,0.5571594
2023-01-01 14:00:00,0.0044555664,0.0044555664,0.6011963,0.60546875
2023-01-01 14:15:00,0.0054779053,0.0055618286,0.6246948,0.6289673
2023-01-01 14:30:00,0.006500244,0.006668091,0.64819336,0.6524658
2023-01-01 14:45:00,0.007522583,0.007774353,0.6716919,0.67596436
2023-01-01 15:00:00,0.008544922,0.008880615,0.6951904,0.6994629
2023-01-01 15:15:00,0.007522583,0.01272583,0.6941757,0.69849396
2023-01-01 15:30:00,0.006500244,0.016571045,0.693161,0.697525
2023-01-01 15:45:00,0.0054779053,0.02041626,0.6921463,0.6965561
2023-01-01 16:00:00,0.0044555664,0.024261475,0.6911316,0.69558716
2023-01-01 16:15:00,0.013298035,0.032684326,0.61605835,0.62171173
2023-01-01 16:30:00,0.022140503,0.041107178,0.5409851,0.5478363
2023-01-01 16:45:00,0.030982971,0.04953003,0.46591187,0.47396088
2023-01-01 17:00:00,0.03982544,0.05795288,0.39083862,0.40008545
2023-01-01 17:15:00,0.03450775,0.07386017,0.3984604,0.41636658
2023-01-01 17:30:00,0.029190063,0.089767456,0.40608215,0.4326477
2023-01-01 17:45:00,0.023872375,0.10567474,0.41370392,0.44892883
2023-01-01 18:00:00,0.018554688,0.12158203,0.42132568,0.46520996
2023-01-01 18:15:00,0.02002716,0.1302948,0.3778,0.4375
2023-01-01 18:30:00,0.021499634,0.13900757,0.3342743,0.40979004
2023-01-01 18:45:00,0.022972107,0.14772034,0.2907486,0.38208008
2023-01-01 19:00:00,0.02444458,0.1564331,0.2472229,0.35437012
2023-01-01 19:15:00,0.022262573,0.15717316,0.2412796,0.35237885
2023-01-01 19:30:00,0.020080566,0.15791321,0.2353363,0.35038757
2023-01-01 19:45:00,0.01789856,0.15865326,0.229393,0.3483963
2023-01-01 20:00:00,0.015716553,0.15939331,0.2234497,0.34640503
2023-01-01 20:15:00,0.016693115,0.18418121,0.24453735,0.38689423
2023-01-01 20:30:00,0.017669678,0.20896912,0.265625,0.42738342
2023-01-01 20:45:00,0.01864624,0.23375702,0.28671265,0.46787262
2023-01-01 21:00:00,0.019622803,0.25854492,0.3078003,0.5083618
2023-01-01 21:15:00,0.022087097,0.24778748,0.33607483,0.5158005
2023-01-01 21:30:00,0.024551392,0.23703003,0.36434937,0.52323914
2023-01-01 21:45:00,0.027015686,0.22627258,0.3926239,0.5306778
2023-01-01 22:00:00,0.02947998,0.21551514,0.42089844,0.53811646
2023-01-01 22:15:00,0.022109985,0.21650696,0.4946823,0.5987396
2023-01-01 22:30:00,0.01473999,0.21749878,0.5684662,0.6593628
2023-01-01 22:45:00,0.007369995,0.2184906,0.64225006,0.71998596
2023-01-01 23:00:00,0.0,0.21948242,0.71603394,0.78060913
2023-01-01 23:15:00,0.0,0.21349335,0.7219162,0.785614
