Datetime,GHI,ssrd,str,ssr,I,Short-wave irradiation
2023-01-01 00:00:00,0.0,,,,0.0,
2023-01-01 01:00:00,0.0,,,,0.0,
2023-01-01 02:00:00,0.0,,,,0.0,
2023-01-01 03:00:00,0.0,,,,0.0,
2023-01-01 04:00:00,0.0,,,,0.0,
2023-01-01 05:00:00,0.0,,,,0.0,
2023-01-01 06:00:00,0.0,,,,0.0,
2023-01-01 07:00:00,4.0979,24960.0,-228952.62,19904.0,70.14683333333333,
2023-01-01 08:00:00,132.9435,408896.0,-250287.69,329344.0,318.26000000000005,178.0892
2023-01-01 09:00:00,345.6224,1074816.0,-287069.06,867712.0,501.2853333333333,378.6376
2023-01-01 10:00:00,584.4921,1700096.0,-335885.0,1379776.0,672.0691666666667,560.8568
2023-01-01 11:00:00,724.8201,2308416.0,-391732.0,1877312.0,627.643,722.5204
2023-01-01 12:00:00,796.0132,2716224.0,-427040.0,2215360.0,689.0475,803.97
2023-01-01 13:00:00,817.656,2787968.0,-448460.0,2274880.0,767.3305,762.526
2023-01-01 14:00:00,748.7125,2606656.0,-419093.0,2131968.0,654.09,664.8704
2023-01-01 15:00:00,611.443,2085056.0,-398269.0,1702528.0,487.25500000000005,511.6124
2023-01-01 16:00:00,419.2116,1465088.0,-373841.88,1195904.0,285.738,321.126
2023-01-01 17:00:00,196.8685,729024.0,-305971.0,591168.0,60.247,135.0084
2023-01-01 18:00:00,26.2883,109248.0,-259097.0,87680.0,0.0,0.0
2023-01-01 19:00:00,0.0,0.0,-230081.0,3.5999988e-12,0.0,0.0
2023-01-01 20:00:00,0.0,0.0,-134392.0,3.5999988e-12,0.0,0.0
2023-01-01 21:00:00,0.0,0.0,-126345.0,3.5999988e-12,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,-100298.0,3.5999988e-12,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,-65285.0,3.5999988e-12,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,-76850.0,3.5999988e-12,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,-70970.0,3.5999988e-12,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,-144803.0,3.5999988e-12,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,-103801.0,3.5999988e-12,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,-66114.0,3.5999988e-12,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,-58794.0,3.5999988e-12,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,-55969.625,3.5999988e-12,0.0,0.0
2023-01-02 07:00:00,6.7433,5312.0,-55161.562,4224.0,9.227,3.096
2023-01-02 08:00:00,91.0604,129152.0,-60107.625,105792.0,89.49566666666668,17.1064
2023-01-02 09:00:00,234.8033,245888.0,-69362.25,196992.0,212.59066666666664,40.346
2023-01-02 10:00:00,315.1619,441664.0,-77663.125,359872.0,359.23516666666666,84.346
2023-01-02 11:00:00,318.6855,853568.0,-119104.75,709568.0,365.9028333333334,134.302
2023-01-02 12:00:00,501.4385,1412288.0,-159528.06,1135488.0,647.454,161.472
2023-01-02 13:00:00,652.0999,1255872.0,-136266.44,1039936.0,898.0628333333333,144.6504
2023-01-02 14:00:00,568.9899,652480.0,-113206.56,543488.0,735.6270000000001,118.1708
2023-01-02 15:00:00,306.1738,1021760.0,-151302.5,831744.0,236.6903333333333,85.228
2023-01-02 16:00:00,251.0033,861440.0,-156568.81,686208.0,145.59333333333333,50.3596
2023-01-02 17:00:00,117.4996,422272.0,-159876.0,341248.0,30.58283333333333,19.566
