Datetime,GHI,ssrd,str,ssr,I,Short-wave irradiation
2023-01-01 00:00:00,0.0,,,,,
2023-01-01 01:00:00,0.0,,,,,
2023-01-01 02:00:00,0.0,,,,,
2023-01-01 03:00:00,0.0,,,,,
2023-01-01 04:00:00,0.0,,,,,
2023-01-01 05:00:00,0.0,,,,,
2023-01-01 06:00:00,0.0,,,,,
2023-01-01 07:00:00,3.4994,13696.0,-273320.62,12160.0,,
2023-01-01 08:00:00,129.6681,407104.0,-287791.7,358784.0,,
2023-01-01 09:00:00,359.8081,1041920.0,-314461.06,929408.0,,
2023-01-01 10:00:00,574.9912,1671872.0,-336205.0,1499328.0,,
2023-01-01 11:00:00,730.7726,2262400.0,-378644.0,2035072.0,,
2023-01-01 12:00:00,832.7834,2438336.0,-384160.0,2197824.0,,
2023-01-01 13:00:00,854.9501,2865984.0,-429132.0,2588608.0,,
2023-01-01 14:00:00,801.8223,2819456.0,-429877.0,2548736.0,,
2023-01-01 15:00:00,677.5193,2380672.0,-409277.0,2147584.0,,
2023-01-01 16:00:00,493.2311,1736384.0,-377969.88,1559040.0,,
2023-01-01 17:00:00,270.4701,965184.0,-337587.0,858560.0,,
2023-01-01 18:00:00,62.0732,236160.0,-292185.0,207296.0,,
2023-01-01 19:00:00,0.0,0.0,-254593.0,3.5999988e-12,,
2023-01-01 20:00:00,0.0,0.0,-248600.0,3.5999988e-12,,
2023-01-01 21:00:00,0.0,0.0,-245833.0,3.5999988e-12,,
2023-01-01 22:00:00,0.0,0.0,-236458.0,3.5999988e-12,,
2023-01-01 23:00:00,0.0,0.0,-214597.0,3.5999988e-12,,
2023-01-02 00:00:00,0.0,0.0,-222546.0,3.5999988e-12,,
2023-01-02 01:00:00,0.0,0.0,-187386.0,3.5999988e-12,,
2023-01-02 02:00:00,0.0,0.0,-227939.0,3.5999988e-12,,
2023-01-02 03:00:00,0.0,0.0,-221465.0,3.5999988e-12,,
2023-01-02 04:00:00,0.0,0.0,-204002.0,3.5999988e-12,,
2023-01-02 05:00:00,0.0,0.0,-199402.0,3.5999988e-12,,
2023-01-02 06:00:00,0.0,0.0,-194337.62,3.5999988e-12,,
2023-01-02 07:00:00,2.8206,9792.0,-148649.56,8704.0,,
2023-01-02 08:00:00,94.7753,292608.0,-186123.62,257792.0,,
2023-01-02 09:00:00,153.5459,713536.0,-157010.25,637696.0,,
2023-01-02 10:00:00,318.0546,924672.0,-152767.12,833728.0,,
2023-01-02 11:00:00,422.2327,1561408.0,-184320.75,1407104.0,,
2023-01-02 12:00:00,614.949,1498112.0,-186920.06,1351552.0,,
2023-01-02 13:00:00,774.927,2047808.0,-220970.44,1847360.0,,
2023-01-02 14:00:00,631.6237,1788160.0,-234326.56,1627072.0,,
2023-01-02 15:00:00,353.2117,1734208.0,-235318.5,1563456.0,,
2023-01-02 16:00:00,199.9117,1304384.0,-232280.81,1172160.0,,
2023-01-02 17:00:00,173.7402,804096.0,-207076.0,716736.0,,
2023-01-02 18:00:00,36.8277,213056.0,-196493.0,187904.0,,
2023-01-02 19:00:00,0.0,0.0,-169917.0,3.5999988e-12,,
2023-01-02 20:00:00,0.0,0.0,-154400.0,3.5999988e-12,,
2023-01-02 21:00:00,0.0,0.0,-153722.0,3.5999988e-12,,
2023-01-02 22:00:00,0.0,0.0,-156856.0,3.5999988e-12,,
2023-01-02 23:00:00,0.0,0.0,-136288.0,3.5999988e-12,,
2023-01-03 00:00:00,0.0,0.0,-168850.0,3.5999988e-12,,
2023-01-03 01:00:00,0.0,0.0,-167599.0,3.5999988e-12,,
2023-01-03 02:00:00,0.0,0.0,-184565.0,3.5999988e-12,,
2023-01-03 03:00:00,0.0,0.0,-173555.0,3.5999988e-12,,
2023-01-03 04:00:00,0.0,0.0,-170454.0,3.5999988e-12,,
2023-01-03 05:00:00,0.0,0.0,-170453.0,3.5999988e-12,,
2023-01-03 06:00:00,0.0,0.0,-159225.0,3.5999988e-12,,
2023-01-03 07:00:00,2.7727,10624.0,-162817.19,9472.0,,
2023-01-03 08:00:00,112.528,365248.0,-188441.0,324160.0,,
2023-01-03 09:00:00,324.8056,957312.0,-224111.81,862080.0,,
2023-01-03 10:00:00,526.5616,1821760.0,-262256.25,1638016.0,,
2023-01-03 11:00:00,684.8548,2384512.0,-302506.56,2154816.0,,
2023-01-03 12:00:00,765.801,2412160.0,-308980.75,2182912.0,,
2023-01-03 13:00:00,794.1261,2701696.0,-331811.94,2443136.0,,
2023-01-03 14:00:00,700.9666,1994624.0,-218136.12,1801728.0,,
2023-01-03 15:00:00,576.7435,1631808.0,-221572.44,1470848.0,,
2023-01-03 16:00:00,455.4655,836416.0,-138845.62,754496.0,,
2023-01-03 17:00:00,217.8778,421440.0,-108438.0,375488.0,,
2023-01-03 18:00:00,39.3075,66368.0,-75657.0,59520.0,,
2023-01-03 19:00:00,0.0,0.0,-62296.0,3.5999988e-12,,
2023-01-03 20:00:00,0.0,0.0,-69904.0,3.5999988e-12,,
2023-01-03 21:00:00,0.0,0.0,-82808.94,3.5999988e-12,,
2023-01-03 22:00:00,0.0,0.0,-85799.0,3.5999988e-12,,
2023-01-03 23:00:00,0.0,0.0,-88066.0,3.5999988e-12,,
2023-01-04 00:00:00,0.0,0.0,-73765.0,3.5999988e-12,,
2023-01-04 01:00:00,0.0,0.0,-78647.0,3.5999988e-12,,
2023-01-04 02:00:00,0.0,0.0,-99737.0,3.5999988e-12,,
2023-01-04 03:00:00,0.0,0.0,-128536.0,3.5999988e-12,,
2023-01-04 04:00:00,0.0,0.0,-131601.0,3.5999988e-12,,
2023-01-04 05:00:00,0.0,0.0,-139573.69,3.5999988e-12,,
2023-01-04 06:00:00,0.0,0.0,-155818.69,3.5999988e-12,,
2023-01-04 07:00:00,0.3772,9792.0,-181965.38,8704.0,,
2023-01-04 08:00:00,11.9039,384768.0,-205940.62,339520.0,,
2023-01-04 09:00:00,101.3838,1056448.0,-241324.94,944960.0,,
2023-01-04 10:00:00,347.8125,1671744.0,-244205.69,1501632.0,,
2023-01-04 11:00:00,622.4626,2170240.0,-304945.75,1963264.0,,
2023-01-04 12:00:00,754.1819,2767616.0,-345404.0,2504064.0,,
2023-01-04 13:00:00,808.4794,2904256.0,-357040.25,2629312.0,,
