Datetime,GHI,ssrd,str,ssr,I,Short-wave irradiation
2023-01-01 00:00:00,0.0,,,,0.0,
2023-01-01 01:00:00,0.0,,,,0.0,
2023-01-01 02:00:00,0.0,,,,0.0,
2023-01-01 03:00:00,0.0,,,,0.0,
2023-01-01 04:00:00,0.0,,,,0.0,
2023-01-01 05:00:00,0.0,,,,0.0,
2023-01-01 06:00:00,0.0,,,,0.0,
2023-01-01 07:00:00,9.0609,46592.0,-231480.62,41728.0,49.022666666666666,
2023-01-01 08:00:00,98.8753,591552.0,-257839.69,533184.0,115.838,232.5208
2023-01-01 09:00:00,191.1508,1323904.0,-298685.06,1197760.0,250.5805,460.19
2023-01-01 10:00:00,417.2645,2055808.0,-361901.0,1862464.0,655.1955,620.0948
2023-01-01 11:00:00,726.0833,2664064.0,-414708.0,2417600.0,837.059,738.4712
2023-01-01 12:00:00,792.7775,2949568.0,-445216.0,2678912.0,987.6503333333334,781.0704
2023-01-01 13:00:00,652.4272,2950016.0,-435052.0,2677056.0,719.5541666666667,726.0028
2023-01-01 14:00:00,640.5137,2529920.0,-389429.0,2291648.0,619.1376666666667,621.1452
2023-01-01 15:00:00,511.9595,1949952.0,-354653.0,1773120.0,601.6478333333332,480.3628
2023-01-01 16:00:00,416.0555,1387456.0,-325489.88,1263424.0,373.83683333333335,319.2404
2023-01-01 17:00:00,249.1203,678400.0,-278547.0,617664.0,122.31533333333331,153.6456
2023-01-01 18:00:00,51.9747,149696.0,-227801.0,133632.0,1.526333333333333,3.3832
2023-01-01 19:00:00,0.0,0.0,-219585.0,3.5999988e-12,0.0,0.0
2023-01-01 20:00:00,0.0,0.0,-205240.0,3.5999988e-12,0.0,0.0
2023-01-01 21:00:00,0.0,0.0,-192457.0,3.5999988e-12,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,-175754.0,3.5999988e-12,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,-158085.0,3.5999988e-12,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,-127218.0,3.5999988e-12,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,-108954.0,3.5999988e-12,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,-126915.0,3.5999988e-12,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,-117785.0,3.5999988e-12,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,-79874.0,3.5999988e-12,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,-103882.0,3.5999988e-12,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,-80977.625,3.5999988e-12,0.0,0.0
2023-01-02 07:00:00,7.3748,21376.0,-87209.56,19328.0,17.1065,21.8
2023-01-02 08:00:00,101.8789,398976.0,-144603.62,360384.0,105.1645,116.1176
2023-01-02 09:00:00,141.8676,1026432.0,-168274.25,929408.0,241.53166666666667,255.3828
2023-01-02 10:00:00,320.3697,1396992.0,-220223.12,1276224.0,432.7578333333333,441.6092
2023-01-02 11:00:00,427.8837,2247360.0,-254112.75,2034752.0,596.1145,636.764
2023-01-02 12:00:00,619.7014,2341312.0,-283432.06,2107136.0,812.7786666666666,732.7664
2023-01-02 13:00:00,669.0355,2300864.0,-292074.44,2086592.0,528.9206666666666,650.5876
2023-01-02 14:00:00,566.4543,1354368.0,-188566.56,1242688.0,582.5963333333333,527.0964
2023-01-02 15:00:00,468.5732,1606080.0,-241910.5,1471680.0,209.12983333333327,381.4316
2023-01-02 16:00:00,280.2427,1218112.0,-249432.81,1102912.0,137.89083333333335,233.266
2023-01-02 17:00:00,146.0182,538944.0,-187940.0,488512.0,57.94583333333333,100.9744
