Datetime,GHI,ssrd,str,ssr,I,Short-wave irradiation
2023-01-01 00:00:00,0.0,,,,0.0,
2023-01-01 01:00:00,0.0,,,,0.0,
2023-01-01 02:00:00,0.0,,,,0.0,
2023-01-01 03:00:00,0.0,,,,0.0,
2023-01-01 04:00:00,0.0,,,,0.0,
2023-01-01 05:00:00,0.0,,,,0.0,
2023-01-01 06:00:00,0.0,,,,0.0,
2023-01-01 07:00:00,0.0932,576.0,-213288.62,448.0,7.125666666666667,
2023-01-01 08:00:00,85.7,280576.0,-218863.69,240064.0,76.69216666666667,168.7444
2023-01-01 09:00:00,256.7742,999936.0,-298333.06,860544.0,223.84266666666664,344.9568
2023-01-01 10:00:00,473.0656,1634880.0,-337613.0,1414208.0,425.0323333333334,525.2516
2023-01-01 11:00:00,644.0474,2237632.0,-360020.0,1940608.0,853.5883333333333,682.3844
2023-01-01 12:00:00,720.885,2191296.0,-355360.0,1899712.0,805.743,780.9264
2023-01-01 13:00:00,655.0433,2595648.0,-344684.0,2253120.0,999.5678333333332,792.6888
2023-01-01 14:00:00,630.3497,2410624.0,-343413.0,2076480.0,765.9281666666666,742.1256
2023-01-01 15:00:00,608.274,2051584.0,-310781.0,1769984.0,259.89866666666666,616.1176
2023-01-01 16:00:00,454.2477,1476736.0,-333745.88,1281408.0,425.8801666666667,426.0284
2023-01-01 17:00:00,273.451,895360.0,-316403.0,769088.0,141.93616666666668,221.3124
2023-01-01 18:00:00,73.8678,224960.0,-288025.0,193024.0,2.2256666666666667,18.2892
2023-01-01 19:00:00,0.0,0.0,-276833.0,3.5999988e-12,0.0,0.0
2023-01-01 20:00:00,0.0,0.0,-267384.0,3.5999988e-12,0.0,0.0
2023-01-01 21:00:00,0.0,0.0,-258441.0,3.5999988e-12,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,-254666.0,3.5999988e-12,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,-248069.0,3.5999988e-12,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,-243314.0,3.5999988e-12,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,-239546.0,3.5999988e-12,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,-238467.0,3.5999988e-12,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,-235833.0,3.5999988e-12,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,-231810.0,3.5999988e-12,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,-230442.0,3.5999988e-12,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,-229985.62,3.5999988e-12,0.0,0.0
2023-01-02 07:00:00,0.0723,448.0,-229929.56,384.0,5.4915,0.6816
2023-01-02 08:00:00,91.8594,300160.0,-251627.62,256576.0,176.30033333333333,173.8512
2023-01-02 09:00:00,313.8049,1046912.0,-335026.25,901696.0,403.679,389.8752
2023-01-02 10:00:00,519.0214,1803520.0,-375711.12,1559104.0,624.486,570.1028
2023-01-02 11:00:00,688.2384,2410944.0,-397216.75,2089920.0,760.6621666666666,714.4448
2023-01-02 12:00:00,801.1518,2791168.0,-406184.06,2421440.0,835.2811666666665,798.2648
2023-01-02 13:00:00,833.9255,2750144.0,-378346.44,2379008.0,841.1081666666668,803.1624
2023-01-02 14:00:00,792.1218,2716032.0,-382294.56,2355968.0,729.6276666666666,745.398
2023-01-02 15:00:00,679.3976,2293504.0,-358982.5,1988928.0,602.9708333333333,615.3052
2023-01-02 16:00:00,496.5492,1374656.0,-284440.8,1189568.0,413.326,425.1096
2023-01-02 17:00:00,272.9181,777472.0,-268292.0,672832.0,180.8601666666667,220.7384
