Datetime,GHI,ssrd,str,ssr,I,Short-wave irradiation
2023-01-01 00:00:00,0.0,,,,0.0,
2023-01-01 01:00:00,0.0,,,,0.0,
2023-01-01 02:00:00,0.0,,,,0.0,
2023-01-01 03:00:00,0.0,,,,0.0,
2023-01-01 04:00:00,0.0,,,,0.0,
2023-01-01 05:00:00,0.0,,,,0.0,
2023-01-01 06:00:00,0.0,,,,0.0,
2023-01-01 07:00:00,0.0,0.0,-131672.62,3.5999988e-12,0.636,
2023-01-01 08:00:00,13.507,145472.0,-131807.69,126208.0,78.77816666666666,99.3372
2023-01-01 09:00:00,218.759,578880.0,-185917.06,501632.0,323.67816666666664,289.7148
2023-01-01 10:00:00,451.6315,1077760.0,-200589.0,950912.0,520.0005,478.986
2023-01-01 11:00:00,631.2133,1725696.0,-234196.0,1503936.0,666.0768333333333,659.2052
2023-01-01 12:00:00,741.3715,2174592.0,-269952.0,1910272.0,751.2396666666667,775.0128
2023-01-01 13:00:00,780.8421,2018048.0,-261868.0,1771200.0,776.4626666666667,780.8432
2023-01-01 14:00:00,739.9825,1592000.0,-217717.0,1384448.0,690.8405,724.2996
2023-01-01 15:00:00,642.176,1193920.0,-214045.0,1052224.0,545.1163333333333,597.8908
2023-01-01 16:00:00,476.1662,1089920.0,-249073.88,947968.0,361.01933333333335,413.7064
2023-01-01 17:00:00,267.1174,590400.0,-218547.0,518592.0,38.16866666666667,213.8268
2023-01-01 18:00:00,63.2031,184256.0,-223417.0,159296.0,1.1908333333333332,15.1344
2023-01-01 19:00:00,0.0,0.0,-222753.0,3.5999988e-12,0.0,0.0
2023-01-01 20:00:00,0.0,0.0,-178264.0,3.5999988e-12,0.0,0.0
2023-01-01 21:00:00,0.0,0.0,-202185.0,3.5999988e-12,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,-191626.0,3.5999988e-12,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,-179013.0,3.5999988e-12,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,-191986.0,3.5999988e-12,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,-183130.0,3.5999988e-12,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,-208835.0,3.5999988e-12,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,-203609.0,3.5999988e-12,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,-162146.0,3.5999988e-12,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,-235786.0,3.5999988e-12,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,-214337.62,3.5999988e-12,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,-236409.56,3.5999988e-12,1.781,0.0
2023-01-02 08:00:00,61.3644,197440.0,-241931.62,171328.0,49.941333333333326,126.268
2023-01-02 09:00:00,274.8171,895104.0,-300178.25,780416.0,330.065,354.49
2023-01-02 10:00:00,492.337,1636992.0,-344319.12,1432832.0,534.852,537.6316
2023-01-02 11:00:00,665.4919,2230656.0,-368608.75,1956288.0,676.6813333333334,687.9376
2023-01-02 12:00:00,776.3181,2631360.0,-388808.06,2309376.0,755.0273333333333,777.2828
2023-01-02 13:00:00,816.1068,2763776.0,-394794.44,2426560.0,758.9599999999999,783.9988
2023-01-02 14:00:00,780.6864,2635392.0,-384150.56,2312704.0,691.3003333333334,728.0856
2023-01-02 15:00:00,673.0738,2240064.0,-382342.5,1965120.0,553.4568333333334,602.1844
2023-01-02 16:00:00,503.5316,1672128.0,-377400.8,1464576.0,360.69916666666666,418.1308
2023-01-02 17:00:00,289.6031,940160.0,-359620.0,820352.0,35.87533333333333,217.1036
