Datetime,GHI,ssrd,str,ssr,I,Short-wave irradiation
2023-01-01 00:00:00,0.0,,,,,
2023-01-01 01:00:00,0.0,,,,,
2023-01-01 02:00:00,0.0,,,,,
2023-01-01 03:00:00,0.0,,,,,
2023-01-01 04:00:00,0.0,,,,,
2023-01-01 05:00:00,0.0,,,,,
2023-01-01 06:00:00,0.0,,,,,
2023-01-01 07:00:00,3.867,12672.0,-186392.62,11328.0,,
2023-01-01 08:00:00,123.7787,321280.0,-187407.69,285248.0,,
2023-01-01 09:00:00,334.6678,931904.0,-189021.06,828864.0,,
2023-01-01 10:00:00,424.8444,1692736.0,-207373.0,1523008.0,,
2023-01-01 11:00:00,580.4815,1939712.0,-189076.0,1760256.0,,
2023-01-01 12:00:00,587.1823,2482880.0,-211040.0,2245120.0,,
2023-01-01 13:00:00,877.1298,2455552.0,-187404.0,2217536.0,,
2023-01-01 14:00:00,835.0977,2379456.0,-215413.0,2164352.0,,
2023-01-01 15:00:00,721.1163,1956288.0,-220061.0,1777600.0,,
2023-01-01 16:00:00,545.0626,1549312.0,-219793.88,1401472.0,,
2023-01-01 17:00:00,324.1609,952704.0,-210739.0,847424.0,,
2023-01-01 18:00:00,92.7289,234496.0,-122329.0,205440.0,,
2023-01-01 19:00:00,1.0693,3392.0,-177313.0,3008.0,,
2023-01-01 20:00:00,0.0,0.0,-176440.0,3.5999988e-12,,
2023-01-01 21:00:00,0.0,0.0,-177513.0,3.5999988e-12,,
2023-01-01 22:00:00,0.0,0.0,-167914.0,3.5999988e-12,,
2023-01-01 23:00:00,0.0,0.0,-173125.0,3.5999988e-12,,
2023-01-02 00:00:00,0.0,0.0,-191858.0,3.5999988e-12,,
2023-01-02 01:00:00,0.0,0.0,-189722.0,3.5999988e-12,,
2023-01-02 02:00:00,0.0,0.0,-217059.0,3.5999988e-12,,
2023-01-02 03:00:00,0.0,0.0,-210425.0,3.5999988e-12,,
2023-01-02 04:00:00,0.0,0.0,-206178.0,3.5999988e-12,,
2023-01-02 05:00:00,0.0,0.0,-210122.0,3.5999988e-12,,
2023-01-02 06:00:00,0.0,0.0,-220401.62,3.5999988e-12,,
2023-01-02 07:00:00,3.7195,15104.0,-228425.56,13376.0,,
2023-01-02 08:00:00,123.6515,393472.0,-236699.62,345536.0,,
2023-01-02 09:00:00,335.5651,1171904.0,-262258.25,1046464.0,,
2023-01-02 10:00:00,538.1037,1957504.0,-263007.12,1766784.0,,
2023-01-02 11:00:00,716.6265,2332800.0,-241024.75,2111744.0,,
2023-01-02 12:00:00,786.5029,2497344.0,-202280.06,2261760.0,,
2023-01-02 13:00:00,794.3249,2392896.0,-160490.44,2164352.0,,
2023-01-02 14:00:00,830.2211,2218944.0,-196150.56,2010112.0,,
2023-01-02 15:00:00,668.2557,2105728.0,-194470.5,1915520.0,,
2023-01-02 16:00:00,420.7653,1530112.0,-181560.81,1381056.0,,
2023-01-02 17:00:00,197.8905,716864.0,-135140.0,642688.0,,
2023-01-02 18:00:00,85.7385,291712.0,-168429.0,256832.0,,
2023-01-02 19:00:00,1.4294,4544.0,-158493.0,4032.0,,
2023-01-02 20:00:00,0.0,0.0,-127744.0,3.5999988e-12,,
2023-01-02 21:00:00,0.0,0.0,-119098.0,3.5999988e-12,,
2023-01-02 22:00:00,0.0,0.0,-160568.0,3.5999988e-12,,
2023-01-02 23:00:00,0.0,0.0,-115424.0,3.5999988e-12,,
2023-01-03 00:00:00,0.0,0.0,-160818.0,3.5999988e-12,,
2023-01-03 01:00:00,0.0,0.0,-149423.0,3.5999988e-12,,
2023-01-03 02:00:00,0.0,0.0,-137493.0,3.5999988e-12,,
2023-01-03 03:00:00,0.0,0.0,-120019.0,3.5999988e-12,,
2023-01-03 04:00:00,0.0,0.0,-151670.0,3.5999988e-12,,
2023-01-03 05:00:00,0.0,0.0,-160437.0,3.5999988e-12,,
2023-01-03 06:00:00,0.0,0.0,-157161.0,3.5999988e-12,,
2023-01-03 07:00:00,3.3373,11008.0,-135089.19,9792.0,,
2023-01-03 08:00:00,93.9597,333376.0,-142473.0,295104.0,,
2023-01-03 09:00:00,274.0704,923968.0,-168623.81,823296.0,,
2023-01-03 10:00:00,353.4713,1478400.0,-162672.25,1331840.0,,
2023-01-03 11:00:00,488.4295,2198784.0,-176522.56,1995392.0,,
2023-01-03 12:00:00,690.4739,2171904.0,-189844.75,1980544.0,,
2023-01-03 13:00:00,780.3815,2822528.0,-216579.94,2568704.0,,
2023-01-03 14:00:00,523.4066,2667904.0,-225608.12,2429184.0,,
2023-01-03 15:00:00,373.4601,2188480.0,-199844.44,1983808.0,,
2023-01-03 16:00:00,285.7991,1608128.0,-214685.62,1451712.0,,
2023-01-03 17:00:00,129.0723,962944.0,-153718.0,858496.0,,
2023-01-03 18:00:00,69.6051,285888.0,-139593.0,253312.0,,
2023-01-03 19:00:00,1.6518,5312.0,-133528.0,4736.0,,
2023-01-03 20:00:00,0.0,0.0,-128944.0,3.5999988e-12,,
2023-01-03 21:00:00,0.0,0.0,-145016.94,3.5999988e-12,,
2023-01-03 22:00:00,0.0,0.0,-128487.0,3.5999988e-12,,
2023-01-03 23:00:00,0.0,0.0,-142978.0,3.5999988e-12,,
2023-01-04 00:00:00,0.0,0.0,-138565.0,3.5999988e-12,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,-142775.0,3.5999988e-12,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,-127257.0,3.5999988e-12,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,-138520.0,3.5999988e-12,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,-131313.0,3.5999988e-12,0.0,0.0
2023-01-04 05:00:00,0.0,0.0,-148213.69,3.5999988e-12,0.0,0.0
2023-01-04 06:00:00,0.0,0.0,-138938.69,3.5999988e-12,0.0,0.0
2023-01-04 07:00:00,2.2339,11264.0,-148029.38,10048.0,16.3125,21.424
2023-01-04 08:00:00,61.412,304000.0,-156916.62,267904.0,106.5905,203.952
2023-01-04 09:00:00,237.1342,974784.0,-167372.94,870400.0,415.68483333333336,412.1376
2023-01-04 10:00:00,279.1932,1595776.0,-194829.69,1437888.0,451.2725,560.0612
2023-01-04 11:00:00,309.1664,2084160.0,-189969.75,1887296.0,543.89,665.7144
