Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:45:00,0.3194,0.0612,0.0006,0.0605,0.0,0.0612,0.0006,0.0605,0.0,0.9333
2023-01-01 07:00:00,14.1913,3.8058,0.4864,3.3194,9.4343,3.8058,0.4864,3.3194,9.4343,0.5
2023-01-01 07:15:00,34.8844,12.3342,3.4073,8.9269,33.1049,12.3342,3.4073,8.9269,33.1049,0.7333
2023-01-01 07:30:00,55.3352,23.6889,9.3723,14.3166,58.8483,23.6889,9.3723,14.3166,58.8483,1.0
2023-01-01 07:45:00,75.456,36.8194,17.7448,19.0745,82.2883,36.8194,17.7448,19.0745,82.2883,1.0
2023-01-01 08:00:00,95.1607,50.9362,27.7468,23.1894,102.3077,50.9362,27.7468,23.1894,102.3077,1.0
2023-01-01 08:15:00,114.3651,65.5064,38.7642,26.7422,119.0813,65.5064,38.7642,26.7422,119.0813,1.0
2023-01-01 08:30:00,132.9868,80.1755,50.3601,29.8155,133.1291,80.1755,50.3601,29.8155,133.1291,1.0
2023-01-01 08:45:00,150.9461,94.6978,62.2209,32.4769,144.9685,90.2025,52.7657,37.4368,123.5175,1.0
2023-01-01 09:00:00,168.1663,108.89,74.1081,34.7818,155.0199,98.7833,52.4209,46.3624,109.3991,1.0
2023-01-01 09:15:00,184.5736,122.6062,85.8293,36.7768,163.6034,122.1309,84.7919,37.339,161.5493,1.0
2023-01-01 09:30:00,200.0977,135.725,97.2232,38.5018,170.9615,129.4657,84.879,44.5867,149.8052,1.0
2023-01-01 09:45:00,214.6721,148.1435,108.153,39.9905,177.2819,94.886,18.3331,76.5529,30.3055,0.7667
2023-01-01 10:00:00,228.2346,159.7735,118.5025,41.2709,182.7132,78.3618,9.2732,69.0886,14.1887,0.9
2023-01-01 10:15:00,240.7269,170.5236,128.0735,42.4502,187.2309,121.4909,34.7034,86.7876,50.7746,1.0
2023-01-01 10:30:00,252.0956,180.3293,136.7756,43.5536,190.9405,162.5715,102.9817,59.5898,143.4859,1.0
2023-01-01 10:45:00,262.2921,189.1497,144.6358,44.5139,194.068,149.595,62.2024,87.3926,83.7317,1.0
2023-01-01 11:00:00,271.2726,196.936,151.5948,45.3412,196.6748,146.8241,59.5047,87.3195,76.9586,1.0
2023-01-01 11:15:00,278.9987,203.6461,157.6025,46.0435,198.8091,176.8526,107.2424,69.6102,135.5759,1.0
2023-01-01 11:30:00,285.4373,209.2441,162.6163,46.6278,200.5083,83.4864,15.0763,68.4102,18.6769,1.0
2023-01-01 11:45:00,290.5609,213.7006,166.6013,47.0993,201.801,125.933,26.4016,99.5314,31.9138,1.0
2023-01-01 12:00:00,294.3475,216.9924,169.5303,47.4622,202.7081,200.9103,140.221,60.6892,167.5432,1.0
2023-01-01 12:15:00,296.7807,219.1024,171.3833,47.7192,203.2442,219.1024,171.3833,47.7192,203.2442,1.0
2023-01-01 12:30:00,297.8503,220.02,172.1479,47.8721,203.4181,220.02,172.1479,47.8721,203.4181,1.0
2023-01-01 12:45:00,297.5517,219.7408,171.8192,47.9216,203.2335,219.7408,171.8192,47.9216,203.2335,1.0
2023-01-01 13:00:00,295.886,218.2666,170.3997,47.8668,202.6887,218.2666,170.3997,47.8668,202.6887,1.0
2023-01-01 13:15:00,292.8604,215.6219,167.9518,47.6701,201.8403,215.6219,167.9518,47.6701,201.8403,1.0
2023-01-01 13:30:00,288.4879,211.8208,164.4917,47.3291,200.6772,211.8208,164.4917,47.3291,200.6772,1.0
2023-01-01 13:45:00,282.787,206.8672,159.9903,46.8769,199.119,206.8672,159.9903,46.8769,199.119,1.0
2023-01-01 14:00:00,275.7824,200.7878,154.4792,46.3086,197.1413,200.7878,154.4792,46.3086,197.1413,1.0
2023-01-01 14:15:00,267.5039,193.6153,147.9974,45.6179,194.7119,193.6153,147.9974,45.6179,194.7119,1.0
2023-01-01 14:30:00,257.9869,185.3885,140.5915,44.797,191.7885,185.3885,140.5915,44.797,191.7885,1.0
2023-01-01 14:45:00,247.2722,176.1526,132.3163,43.8363,188.3169,176.1526,132.3163,43.8363,188.3169,1.0
2023-01-01 15:00:00,235.4056,165.9598,123.2358,42.7239,184.229,165.9598,123.2358,42.7239,184.229,1.0
2023-01-01 15:15:00,222.438,154.8696,113.4246,41.445,179.4395,154.8696,113.4246,41.445,179.4395,1.0
2023-01-01 15:30:00,208.4248,142.951,102.9703,39.9807,173.843,142.951,102.9703,39.9807,173.843,1.0
2023-01-01 15:45:00,193.426,130.2833,91.9761,38.3072,167.3091,130.2833,91.9761,38.3072,167.3091,1.0
2023-01-01 16:00:00,177.5058,116.9587,80.5635,36.3952,159.6741,116.9587,80.5635,36.3952,159.6741,1.0
2023-01-01 16:15:00,160.7324,103.0824,68.8717,34.2108,150.7193,103.0824,68.8717,34.2108,150.7193,1.0
2023-01-01 16:30:00,143.1776,88.7812,57.0703,31.7109,140.1667,88.7812,57.0703,31.7109,140.1667,1.0
2023-01-01 16:45:00,124.9164,74.2105,45.367,28.8435,127.6513,74.2105,45.367,28.8435,127.6513,1.0
2023-01-01 17:00:00,106.027,59.5676,34.0198,25.5478,112.6794,58.0867,31.4688,26.6178,103.6411,1.0
2023-01-01 17:15:00,86.5904,45.127,23.3811,21.7459,94.66,40.6332,16.0002,24.633,65.8472,1.0
2023-01-01 17:30:00,66.6896,31.2998,13.9588,17.341,73.0795,30.5449,12.6245,17.9204,65.2164,1.0
