Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:45:00,1.2712,0.2896,0.0159,0.2737,0.0,0.2896,0.0159,0.2737,0.0,0.8333
2023-01-01 07:00:00,17.4748,5.7466,1.6592,4.0874,29.2214,5.7466,1.6592,4.0874,29.2214,0.5
2023-01-01 07:15:00,37.7971,16.31,7.6878,8.6222,69.9237,16.31,7.6878,8.6222,69.9237,0.7333
2023-01-01 07:30:00,57.8292,29.3649,17.1308,12.2341,103.4107,29.3649,17.1308,12.2341,103.4107,1.0
2023-01-01 07:45:00,77.4853,43.6664,28.6743,14.9921,129.756,43.6664,28.6743,14.9921,129.756,1.0
2023-01-01 08:00:00,96.6812,58.5303,41.4213,17.1091,150.4841,58.5303,41.4213,17.1091,150.4841,1.0
2023-01-01 08:15:00,115.3349,73.5507,54.799,18.7518,167.0229,73.5507,54.799,18.7518,167.0229,1.0
2023-01-01 08:30:00,133.3664,88.4613,68.4357,20.0256,180.4631,88.4613,68.4357,20.0256,180.4631,1.0
2023-01-01 08:45:00,150.6987,103.0715,82.087,20.9846,191.6121,103.0715,82.087,20.9846,191.6121,1.0
2023-01-01 09:00:00,167.2574,117.2388,95.6089,21.6299,201.1122,117.2388,95.6089,21.6299,201.1122,1.0
2023-01-01 09:15:00,182.9718,130.8288,108.7715,22.0573,209.1712,130.8288,108.7715,22.0573,209.1712,1.0
2023-01-01 09:30:00,197.7744,143.739,121.4291,22.3099,216.0502,143.739,121.4291,22.3099,216.0502,1.0
2023-01-01 09:45:00,211.6021,155.8844,133.4672,22.4172,221.9619,155.8844,133.4672,22.4172,221.9619,0.7667
2023-01-01 10:00:00,224.3954,167.1912,144.7885,22.4027,227.07,167.1912,144.7885,22.4027,227.07,0.9
2023-01-01 10:15:00,236.0997,177.3309,154.5955,22.7353,230.4453,177.3309,154.5955,22.7353,230.4453,1.0
2023-01-01 10:30:00,246.6649,186.2438,162.7863,23.4575,232.2643,186.2438,162.7863,23.4575,232.2643,1.0
2023-01-01 10:45:00,256.0457,194.1432,170.0058,24.1374,233.6806,194.1432,170.0058,24.1374,233.6806,1.0
2023-01-01 11:00:00,264.202,200.9859,176.2101,24.7758,234.7331,200.9859,176.2101,24.7758,234.7331,1.0
2023-01-01 11:15:00,271.0988,206.7351,181.362,25.3731,235.4512,206.7351,181.362,25.3731,235.4512,1.0
2023-01-01 11:30:00,276.7065,211.3604,185.4312,25.9293,235.8562,211.3604,185.4312,25.9293,235.8562,1.0
2023-01-01 11:45:00,281.0011,214.8376,188.3938,26.4438,235.9629,214.8376,188.3938,26.4438,235.9629,1.0
2023-01-01 12:00:00,283.9644,217.1486,190.2327,26.9159,235.7801,217.1486,190.2327,26.9159,235.7801,1.0
2023-01-01 12:15:00,285.5834,218.2813,190.9373,27.3441,235.3117,218.2813,190.9373,27.3441,235.3117,1.0
2023-01-01 12:30:00,285.8514,218.2316,190.5297,27.7019,234.5891,218.2316,190.5297,27.7019,234.5891,1.0
2023-01-01 12:45:00,284.7671,216.9989,189.0047,27.9942,233.5971,216.9989,189.0047,27.9942,233.5971,1.0
2023-01-01 13:00:00,282.3352,214.5882,186.3533,28.2348,232.3033,214.5882,186.3533,28.2348,232.3033,1.0
2023-01-01 13:15:00,278.566,211.0044,182.6026,28.4018,230.7066,211.0044,182.6026,28.4018,230.7066,1.0
2023-01-01 13:30:00,273.4758,206.2666,177.7761,28.4906,228.7879,206.2666,177.7761,28.4906,228.7879,1.0
2023-01-01 13:45:00,267.0862,200.4077,171.894,28.5137,226.5083,200.4077,171.894,28.5137,226.5083,1.0
2023-01-01 14:00:00,259.4247,193.459,164.9939,28.465,223.8343,193.459,164.9939,28.465,223.8343,1.0
2023-01-01 14:15:00,250.5239,185.4579,157.1207,28.3372,220.7232,185.4579,157.1207,28.3372,220.7232,1.0
2023-01-01 14:30:00,240.422,176.4485,148.3268,28.1216,217.1205,176.4485,148.3268,28.1216,217.1205,1.0
2023-01-01 14:45:00,229.1623,166.4815,138.6734,27.8081,212.9581,166.4815,138.6734,27.8081,212.9581,1.0
2023-01-01 15:00:00,216.793,155.6149,128.2312,27.3837,208.1507,155.6149,128.2312,27.3837,208.1507,1.0
2023-01-01 15:15:00,203.3669,143.9147,117.0827,26.832,202.5918,139.6321,105.5704,34.0617,182.3635,1.0
2023-01-01 15:30:00,188.9415,131.4564,105.3244,26.132,196.1473,127.119,94.3444,32.7745,175.6353,1.0
2023-01-01 15:45:00,173.5786,118.3268,93.0688,25.258,188.6459,105.756,63.0373,42.7187,127.7792,1.0
2023-01-01 16:00:00,157.344,104.6262,80.4473,24.1789,179.8619,102.1399,74.5903,27.5496,167.1898,1.0
2023-01-01 16:15:00,140.3071,90.4769,67.6348,22.8421,169.5409,90.4769,67.6348,22.8421,169.5409,1.0
2023-01-01 16:30:00,122.5409,76.0223,54.8121,21.2101,157.2598,76.0223,54.8121,21.2101,157.2598,1.0
2023-01-01 16:45:00,104.1213,61.4356,42.1877,19.2479,142.3556,61.4356,42.1877,19.2479,142.3556,1.0
2023-01-01 17:00:00,85.1273,46.9552,30.0795,16.8757,123.9751,46.9552,30.0795,16.8757,123.9751,1.0
2023-01-01 17:15:00,65.6402,32.9378,18.9653,13.9725,101.0499,32.9378,18.9653,13.9725,101.0499,1.0
2023-01-01 17:30:00,45.7432,19.9405,9.5728,10.3677,72.5012,19.9405,9.5728,10.3677,72.5012,1.0
