Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 07:00:00,1.4113,0.3387,0.0218,0.3169,0.0,0.3387,0.0218,0.3169,0.0,0.8333
2023-01-01 07:15:00,17.738,6.1344,1.876,4.2584,32.8395,6.1344,1.876,4.2584,32.8395,0.5
2023-01-01 07:30:00,37.8076,17.0786,8.3036,8.775,75.6161,17.0786,8.3036,8.775,75.6161,0.9
2023-01-01 07:45:00,57.5659,30.4249,18.0707,12.3542,109.6364,29.1961,15.2896,13.9064,93.8399,1.0
2023-01-01 08:00:00,76.9282,44.9325,29.8407,15.0917,136.0407,44.2665,28.2525,16.014,128.1443,1.0
2023-01-01 08:15:00,95.8117,59.9319,42.7316,17.2003,156.6703,58.2628,39.0749,19.1878,143.7886,1.0
2023-01-01 08:30:00,114.1355,75.0305,56.192,18.8385,173.0784,73.6333,53.0513,20.582,163.2824,1.0
2023-01-01 08:45:00,131.8212,89.9813,69.9283,20.053,186.5653,83.9438,55.3745,28.5693,148.2088,1.0
2023-01-01 09:00:00,148.7932,104.5825,83.6326,20.9499,197.7252,100.5145,74.921,25.5934,176.9777,1.0
2023-01-01 09:15:00,164.9786,118.6841,97.0863,21.5978,207.0451,112.1862,85.3459,26.8403,181.5882,1.0
2023-01-01 09:30:00,180.3083,132.169,110.1322,22.0367,214.9197,121.5074,87.2295,34.278,170.6598,1.0
2023-01-01 09:45:00,194.7167,144.9407,122.6398,22.3009,221.6333,127.176,73.8916,53.2844,133.6134,0.7667
2023-01-01 10:00:00,208.142,156.9178,134.4989,22.4189,227.3979,135.55,74.5141,61.0359,126.0556,0.9
2023-01-01 10:15:00,220.5267,167.9299,145.3127,22.6172,231.8955,144.2212,77.691,66.5303,123.896,1.0
2023-01-01 10:30:00,231.8179,177.9168,154.9877,22.929,235.2934,152.9424,81.952,70.9904,124.5138,1.0
2023-01-01 10:45:00,241.9672,186.9251,163.7558,23.1693,238.1808,153.2699,67.7744,85.4955,98.6072,1.0
2023-01-01 11:00:00,250.9311,194.9067,171.5614,23.3453,240.623,156.5162,63.6675,92.8488,89.3306,1.0
2023-01-01 11:15:00,258.6712,201.8194,178.3568,23.4626,242.6709,156.6183,55.9418,100.6765,76.1519,1.0
2023-01-01 11:30:00,265.1544,207.6273,184.1015,23.5258,244.3643,153.3943,44.3845,109.0098,58.9392,1.0
2023-01-01 11:45:00,270.353,212.3005,188.7619,23.5385,245.7338,156.4932,44.6321,111.861,58.0835,1.0
2023-01-01 12:00:00,274.2446,215.8155,192.3115,23.504,246.8031,168.9925,61.9226,107.0699,79.4593,1.0
2023-01-01 12:15:00,276.8125,218.1549,194.7301,23.4248,247.5894,171.3991,63.468,107.9311,80.6843,1.0
2023-01-01 12:30:00,278.0458,219.3073,196.0045,23.3028,248.1047,186.8613,94.6942,92.1671,119.8555,1.0
2023-01-01 12:45:00,277.9393,219.2674,196.1277,23.1396,248.3561,204.1207,141.2667,62.854,178.8933,1.0
2023-01-01 13:00:00,276.4932,218.0359,195.0995,22.9365,248.346,205.9837,150.0923,55.8914,191.0521,1.0
2023-01-01 13:15:00,273.7138,215.6085,192.8793,22.7291,248.0126,201.4315,141.3205,60.111,181.7093,1.0
2023-01-01 13:30:00,269.6131,211.9976,189.4803,22.5173,247.347,195.8459,132.3656,63.4803,172.7743,1.0
2023-01-01 13:45:00,264.2084,207.2329,184.968,22.2648,246.3949,197.8583,152.6203,45.238,203.5012,1.0
2023-01-01 14:00:00,257.523,201.3393,179.3685,21.9708,245.1373,201.3393,179.3685,21.9708,245.1373,1.0
2023-01-01 14:15:00,249.5855,194.3479,172.7144,21.6336,243.5482,194.3479,172.7144,21.6336,243.5482,1.0
2023-01-01 14:30:00,240.4298,186.296,165.0449,21.2511,241.5934,175.42,143.5681,31.8519,209.7108,1.0
2023-01-01 14:45:00,230.0951,177.2269,156.4066,20.8203,239.2285,145.82,94.5021,51.3179,145.3812,1.0
2023-01-01 15:00:00,218.6258,167.1902,146.8533,20.3369,236.3957,167.1902,146.8533,20.3369,236.3957,1.0
2023-01-01 15:15:00,206.0707,156.2409,136.4462,19.7947,233.0191,156.2409,136.4462,19.7947,233.0191,1.0
2023-01-01 15:30:00,192.4838,144.4406,125.2552,19.1853,228.9986,144.4406,125.2552,19.1853,228.9986,1.0
2023-01-01 15:45:00,177.9231,131.8573,113.3598,18.4975,224.2005,131.8573,113.3598,18.4975,224.2005,1.0
2023-01-01 16:00:00,162.451,118.5687,100.8517,17.717,218.4434,109.5385,85.4845,24.054,183.9992,1.0
2023-01-01 16:15:00,146.1337,104.666,87.8109,16.855,211.4098,65.3363,18.2444,47.0919,44.4054,1.0
2023-01-01 16:30:00,129.041,90.2537,74.3694,15.8842,202.7279,84.2705,63.0472,21.2233,173.1413,1.0
2023-01-01 16:45:00,111.2462,75.4625,60.7186,14.7439,191.931,75.4625,60.7186,14.7439,191.931,1.0
2023-01-01 17:00:00,92.8253,60.4585,47.0695,13.389,178.2036,60.4585,47.0695,13.389,178.2036,1.0
2023-01-01 17:15:00,73.8572,45.4537,33.7127,11.741,160.2,45.4537,33.7127,11.741,160.2,1.0
2023-01-01 17:30:00,54.4231,30.7558,21.0974,9.6584,135.5625,30.7558,21.0974,9.6584,135.5625,1.0
