Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:45:00,0.3331,0.072,0.0015,0.0705,0.0,0.072,0.0015,0.0705,0.0,0.9333
2023-01-01 07:00:00,14.0355,4.5311,1.2177,3.3134,24.2333,4.5311,1.2177,3.3134,24.2333,0.5
2023-01-01 07:15:00,34.2372,14.8342,6.9546,7.8795,69.5049,14.8342,6.9546,7.8795,69.5049,0.7333
2023-01-01 07:30:00,54.1496,27.9022,16.3934,11.5088,105.5916,27.9022,16.3934,11.5088,105.5916,1.0
2023-01-01 07:45:00,73.6876,42.3119,28.0965,14.2154,133.6512,42.3119,28.0965,14.2154,133.6512,1.0
2023-01-01 08:00:00,92.7676,57.3172,41.1172,16.2,155.6648,57.3172,41.1172,16.2,155.6648,1.0
2023-01-01 08:15:00,111.3078,72.4662,54.7689,17.6972,172.9641,72.4662,54.7689,17.6972,172.9641,1.0
2023-01-01 08:30:00,129.229,87.4891,68.6662,18.8229,186.8654,87.4891,68.6662,18.8229,186.8654,1.0
2023-01-01 08:45:00,146.4543,102.1928,82.545,19.6479,198.2654,102.1928,82.545,19.6479,198.2654,1.0
2023-01-01 09:00:00,162.9102,116.4272,96.2047,20.2225,207.7668,116.4272,96.2047,20.2225,207.7668,1.0
2023-01-01 09:15:00,178.526,130.0711,109.4837,20.5874,215.7848,130.0711,109.4837,20.5874,215.7848,1.0
2023-01-01 09:30:00,193.235,143.025,122.2479,20.7771,222.6173,143.025,122.2479,20.7771,222.6173,1.0
2023-01-01 09:45:00,206.9743,155.2053,134.3849,20.8204,228.4856,155.2053,134.3849,20.8204,228.4856,0.7667
2023-01-01 10:00:00,219.6848,166.5403,145.7997,20.7407,233.559,166.5403,145.7997,20.7407,233.559,0.9
2023-01-01 10:15:00,231.3124,176.7239,155.6887,21.0352,236.8784,176.7239,155.6887,21.0352,236.8784,1.0
2023-01-01 10:30:00,241.8071,185.7017,163.9521,21.7496,238.6276,185.7017,163.9521,21.7496,238.6276,1.0
2023-01-01 10:45:00,251.124,193.6677,171.2433,22.4244,239.9949,193.6677,171.2433,22.4244,239.9949,1.0
2023-01-01 11:00:00,259.2232,200.5779,177.5179,23.06,241.0172,200.5779,177.5179,23.06,241.0172,1.0
2023-01-01 11:15:00,266.0701,206.3948,182.7388,23.656,241.7224,206.3948,182.7388,23.656,241.7224,1.0
2023-01-01 11:30:00,271.6353,211.0869,186.8753,24.2116,242.1305,211.0869,186.8753,24.2116,242.1305,1.0
2023-01-01 11:45:00,275.895,214.6397,189.9133,24.7264,242.2682,214.6397,189.9133,24.7264,242.2682,1.0
2023-01-01 12:00:00,278.8308,217.0333,191.8345,25.1988,242.1427,217.0333,191.8345,25.1988,242.1427,1.0
2023-01-01 12:15:00,280.4304,218.2454,192.6187,25.6267,241.7459,218.2454,192.6187,25.6267,241.7459,1.0
2023-01-01 12:30:00,280.6866,218.2689,192.2612,26.0077,241.0768,218.2689,192.2612,26.0077,241.0768,1.0
2023-01-01 12:45:00,279.5986,217.103,190.7637,26.3393,240.1295,217.103,190.7637,26.3393,240.1295,1.0
2023-01-01 13:00:00,277.1709,214.753,188.1346,26.6183,238.8936,214.753,188.1346,26.6183,238.8936,1.0
2023-01-01 13:15:00,273.4138,211.1868,184.2683,26.9185,237.1978,211.1868,184.2683,26.9185,237.1978,1.0
2023-01-01 13:30:00,268.3436,206.4223,179.1891,27.2332,235.0163,206.4223,179.1891,27.2332,235.0163,1.0
2023-01-01 13:45:00,261.9818,200.5268,173.0488,27.478,232.4722,200.5268,173.0488,27.478,232.4722,1.0
2023-01-01 14:00:00,254.3557,193.5304,165.8846,27.6459,229.5266,193.5304,165.8846,27.6459,229.5266,1.0
2023-01-01 14:15:00,245.498,185.4703,157.7556,27.7146,226.1515,185.4703,157.7556,27.7146,226.1515,1.0
2023-01-01 14:30:00,235.4464,176.3917,148.7501,27.6416,222.3407,176.3917,148.7501,27.6416,222.3407,1.0
2023-01-01 14:45:00,224.2441,166.3417,138.8856,27.4561,217.961,166.3417,138.8856,27.4561,217.961,1.0
2023-01-01 15:00:00,211.9391,155.3767,128.2303,27.1464,212.9152,155.3767,128.2303,27.1464,212.9152,1.0
2023-01-01 15:15:00,198.5839,143.5614,116.8678,26.6936,207.0889,143.5614,116.8678,26.6936,207.0889,1.0
2023-01-01 15:30:00,184.2357,130.9703,104.8964,26.074,200.3376,130.9703,104.8964,26.074,200.3376,1.0
2023-01-01 15:45:00,168.9561,117.6894,92.4308,25.2585,192.4755,117.6894,92.4308,25.2585,192.4755,1.0
2023-01-01 16:00:00,152.8102,103.8193,79.6059,24.2134,183.2565,103.8193,79.6059,24.2134,183.2565,1.0
2023-01-01 16:15:00,135.8674,89.5098,66.6495,22.8604,172.5255,89.5098,66.6495,22.8604,172.5255,1.0
2023-01-01 16:30:00,118.2,74.9049,53.7376,21.1673,159.8305,74.9049,53.7376,21.1673,159.8305,1.0
2023-01-01 16:45:00,99.8837,60.1592,41.037,19.1222,144.3307,60.1592,41.037,19.1222,144.3307,1.0
2023-01-01 17:00:00,80.9969,45.5262,28.8868,16.6394,125.0974,45.5262,28.8868,16.6394,125.0974,1.0
2023-01-01 17:15:00,61.6205,31.3854,17.7995,13.5859,100.9488,31.3854,17.7995,13.5859,100.9488,1.0
2023-01-01 17:30:00,41.8374,18.3522,8.5614,9.7908,70.6909,18.3522,8.5614,9.7908,70.6909,1.0
