Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:45:00,0.0596,0.0107,0.0007,0.01,0.0,0.0078,0.0,0.0078,0.0,0.9667
2023-01-01 07:00:00,12.04,3.2531,0.4717,2.7814,9.7884,2.3911,0.0046,2.3864,0.0964,0.5
2023-01-01 07:15:00,32.8322,11.9244,3.7768,8.1476,38.9097,8.7669,0.0409,8.7261,0.4138,0.7333
2023-01-01 07:30:00,53.4012,23.5488,10.3976,13.1512,67.6689,17.8598,1.1718,16.688,7.1717,1.0
2023-01-01 07:45:00,73.659,36.9029,19.4336,17.4693,92.3475,29.3917,5.8785,23.5132,27.8911,1.0
2023-01-01 08:00:00,93.5188,51.1714,29.991,21.1805,112.5497,45.3705,18.8836,26.4869,70.0733,1.0
2023-01-01 08:15:00,112.8958,65.8374,41.428,24.4094,128.9411,63.1971,36.2064,26.9907,112.2023,1.0
2023-01-01 08:30:00,131.707,80.5712,53.3306,27.2406,142.3661,68.0259,28.4189,39.607,76.8308,1.0
2023-01-01 08:45:00,149.8718,95.1488,65.4299,29.7189,153.549,75.1857,24.8269,50.3588,57.9676,1.0
2023-01-01 09:00:00,167.3124,109.3933,77.4776,31.9157,162.9038,93.7702,43.0633,50.7069,90.3311,1.0
2023-01-01 09:15:00,183.9543,123.1667,89.2951,33.8717,170.7891,114.3963,68.4868,45.9095,130.6371,1.0
2023-01-01 09:30:00,199.7261,136.3528,100.733,35.6197,177.4678,132.2195,93.441,38.7784,164.673,1.0
2023-01-01 09:45:00,214.5604,148.851,111.6638,37.1872,183.1359,141.3995,92.0185,49.381,150.8017,0.7667
2023-01-01 10:00:00,228.3936,160.5745,121.9789,38.5956,187.9453,159.3417,118.6587,40.683,182.7336,0.9
2023-01-01 10:15:00,241.1665,171.4619,131.6685,39.7934,192.1357,171.4619,131.6685,39.7934,192.1357,1.0
2023-01-01 10:30:00,252.8245,181.4447,140.659,40.7857,195.7958,181.4447,140.659,40.7857,195.7958,1.0
2023-01-01 10:45:00,263.3175,190.4507,148.8024,41.6483,198.8812,190.4507,148.8024,41.6483,198.8812,1.0
2023-01-01 11:00:00,272.6006,198.4299,156.0396,42.3904,201.455,198.4299,156.0396,42.3904,201.455,1.0
2023-01-01 11:15:00,280.6342,205.3395,162.3199,43.0196,203.5666,205.3395,162.3199,43.0196,203.5666,1.0
2023-01-01 11:30:00,287.3837,211.1425,167.6004,43.5421,205.2542,211.1425,167.6004,43.5421,205.2542,1.0
2023-01-01 11:45:00,292.8203,215.8081,171.8453,43.9627,206.5468,215.8081,171.8453,43.9627,206.5468,1.0
2023-01-01 12:00:00,296.9208,219.3118,175.0264,44.2854,207.466,219.3118,175.0264,44.2854,207.466,1.0
2023-01-01 12:15:00,299.6674,221.6353,177.1225,44.5128,208.027,221.6179,177.065,44.5528,207.9597,1.0
2023-01-01 12:30:00,301.0484,222.7664,178.1201,44.6464,208.2392,221.4478,173.7621,47.6857,203.1451,1.0
2023-01-01 12:45:00,301.058,222.6996,178.0128,44.6868,208.1072,222.5856,177.6147,44.9709,207.6418,1.0
2023-01-01 13:00:00,299.696,221.4354,176.8018,44.6336,207.6305,217.6278,162.1587,55.4691,190.4182,1.0
2023-01-01 13:15:00,296.9683,218.9352,174.3617,44.5735,206.6448,213.1875,152.8692,60.3183,181.2001,1.0
2023-01-01 13:30:00,292.8865,215.2126,170.7111,44.5015,205.1368,213.294,166.6841,46.6098,200.3111,1.0
2023-01-01 13:45:00,287.4681,210.3329,166.0098,44.3231,203.246,210.2536,165.9122,44.3414,203.1276,1.0
2023-01-01 14:00:00,280.7363,204.3219,160.2905,44.0314,200.9476,202.8973,155.5494,47.3479,194.9475,1.0
2023-01-01 14:15:00,272.7199,197.2118,153.5935,43.6183,198.2093,192.1374,136.7661,55.3713,176.6059,1.0
2023-01-01 14:30:00,263.4532,189.0411,145.9668,43.0742,194.9895,185.0762,132.9487,52.1275,177.5769,1.0
2023-01-01 14:45:00,252.9758,179.8545,137.4668,42.3877,191.236,179.4732,136.2981,43.1751,189.6175,1.0
2023-01-01 15:00:00,241.3327,169.7038,128.1588,41.545,186.8831,154.2803,87.7272,66.5532,127.5492,1.0
2023-01-01 15:15:00,228.5735,158.6483,118.1185,40.5298,181.8498,133.7803,57.4528,76.3275,88.6549,1.0
2023-01-01 15:30:00,214.753,146.7564,107.4347,39.3217,176.0363,133.0369,72.9083,60.1285,119.7119,1.0
2023-01-01 15:45:00,199.9303,134.1072,96.2111,37.8962,169.3208,133.5481,94.8243,38.7238,166.9557,1.0
2023-01-01 16:00:00,184.1688,120.7924,84.5694,36.223,161.5525,120.7924,84.5694,36.223,161.5525,1.0
2023-01-01 16:15:00,167.5361,106.8767,72.5262,34.3505,152.2718,106.8767,72.5262,34.3505,152.2718,1.0
2023-01-01 16:30:00,150.1032,92.4896,60.2788,32.2108,141.2189,92.4896,60.2788,32.2108,141.2189,1.0
2023-01-01 16:45:00,131.9448,77.8302,48.1768,29.6534,128.3443,77.8302,48.1768,29.6534,128.3443,1.0
2023-01-01 17:00:00,113.1387,63.0968,36.4828,26.614,113.2602,63.0968,36.4828,26.614,113.2602,1.0
2023-01-01 17:15:00,93.7653,48.5585,25.5407,23.0178,95.5334,48.5585,25.5407,23.0178,95.5334,1.0
2023-01-01 17:30:00,73.9075,34.604,15.8198,18.7841,74.8329,34.1885,15.08,19.1084,70.9409,1.0
