Datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-01-01 06:45:00,4.669,1.1896,0.0932,1.0964,2.7716,1.1896,0.0932,1.0964,2.7716,0.6667
2023-01-01 07:00:00,23.5599,8.1176,2.0397,6.0779,28.3189,8.1176,2.0397,6.0779,28.3189,0.5667
2023-01-01 07:15:00,43.1753,18.6078,7.3294,11.2784,58.6535,17.7387,6.106,11.6327,49.5993,1.0
2023-01-01 07:30:00,62.4298,31.1371,15.3225,15.8145,85.7495,30.6749,14.5995,16.0754,81.2262,1.0
2023-01-01 07:45:00,81.2412,44.7684,25.1085,19.6599,108.3837,44.7243,25.0486,19.6757,108.1482,1.0
2023-01-01 08:00:00,99.529,58.8927,35.9655,22.9272,126.9262,57.0784,33.3897,23.6887,117.843,1.0
2023-01-01 08:15:00,117.2147,73.1129,47.3892,25.7237,142.1197,71.9845,46.1006,25.8838,138.3345,1.0
2023-01-01 08:30:00,134.2228,87.1609,59.0329,28.128,154.6724,86.6847,58.4896,28.1951,153.1873,1.0
2023-01-01 08:45:00,150.4805,100.8447,70.6476,30.1971,165.1479,100.8447,70.6476,30.1971,165.1479,1.0
2023-01-01 09:00:00,165.918,114.017,82.0411,31.9759,173.9657,114.017,82.0411,31.9759,173.9657,1.0
2023-01-01 09:15:00,180.4694,126.5591,93.0569,33.5022,181.4332,126.5591,93.0569,33.5022,181.4332,1.0
2023-01-01 09:30:00,194.0724,138.372,103.5633,34.8087,187.7784,138.372,103.5633,34.8087,187.7784,1.0
2023-01-01 09:45:00,206.6687,149.3714,113.4485,35.9229,193.1746,146.019,104.4685,41.5505,178.0816,0.7667
2023-01-01 10:00:00,218.2043,159.4852,122.6175,36.8677,197.7569,146.848,88.3039,58.5441,142.5213,0.9
2023-01-01 10:15:00,228.6299,168.3914,130.4114,37.98,200.7476,152.4178,86.1564,66.2614,132.6686,1.0
2023-01-01 10:30:00,237.901,176.0297,136.7261,39.3036,202.269,157.9549,88.163,69.7918,130.2729,1.0
2023-01-01 10:45:00,245.9776,182.614,142.0758,40.5382,203.2841,182.0477,140.5648,41.4829,201.0924,1.0
2023-01-01 11:00:00,252.8252,188.109,146.4261,41.6829,203.8357,188.109,146.4261,41.6829,203.8357,1.0
2023-01-01 11:15:00,258.4147,192.4857,149.75,42.7356,203.9549,184.4773,125.7272,58.7501,171.3728,1.0
2023-01-01 11:30:00,262.7218,195.7208,152.0274,43.6934,203.6627,181.4171,109.3135,72.1036,146.3873,1.0
2023-01-01 11:45:00,265.7284,197.7975,153.2452,44.5523,202.9715,197.3765,151.991,45.3855,201.3035,1.0
2023-01-01 12:00:00,267.4214,198.7049,153.3975,45.3074,201.8868,198.7049,153.3975,45.3074,201.8868,1.0
2023-01-01 12:15:00,267.7935,198.48,152.5175,45.9625,200.4493,198.1693,151.5933,46.576,199.2337,1.0
2023-01-01 12:30:00,266.8433,197.114,150.6055,46.5084,198.6404,181.7438,105.9569,75.7869,139.7179,1.0
2023-01-01 12:45:00,264.5747,194.5818,147.652,46.9297,196.4135,182.2776,113.7954,68.4822,151.4777,1.0
2023-01-01 13:00:00,260.9975,190.8965,143.6801,47.2164,193.7478,190.8965,143.6801,47.2164,193.7478,1.0
2023-01-01 13:15:00,256.1269,186.1421,138.8532,47.2889,190.7979,175.9404,111.2472,64.6932,152.6855,1.0
2023-01-01 13:30:00,249.9838,180.3432,133.2057,47.1376,187.5328,155.8937,71.7243,84.1694,100.8749,1.0
2023-01-01 13:45:00,242.5945,173.4671,126.6487,46.8184,183.729,111.7555,22.4577,89.2978,32.4441,1.0
2023-01-01 14:00:00,233.9906,165.553,119.2379,46.3152,179.334,117.7363,30.1437,87.5926,45.5541,1.0
2023-01-01 14:15:00,224.2089,156.6484,111.0428,45.6056,174.2888,145.9797,85.3626,60.617,134.3772,1.0
2023-01-01 14:30:00,213.2913,146.8201,102.2237,44.5964,168.6525,146.8201,102.2237,44.5964,168.6525,1.0
2023-01-01 14:45:00,201.2846,136.1295,92.8236,43.306,162.269,136.1295,92.8236,43.306,162.269,1.0
2023-01-01 15:00:00,188.2401,124.65,82.914,41.7359,154.977,124.65,82.914,41.7359,154.977,1.0
2023-01-01 15:15:00,174.2137,112.4732,72.6204,39.8528,146.6478,112.4732,72.6204,39.8528,146.6478,1.0
2023-01-01 15:30:00,159.2653,99.7084,62.0897,37.6187,137.1262,99.7084,62.0897,37.6187,137.1262,1.0
2023-01-01 15:45:00,143.4591,86.4873,51.4961,34.9912,126.2262,86.4873,51.4961,34.9912,126.2262,1.0
2023-01-01 16:00:00,126.8625,72.9727,41.0485,31.9242,113.7302,72.9727,41.0485,31.9242,113.7302,1.0
2023-01-01 16:15:00,109.5468,59.484,31.1453,28.3387,99.8697,59.484,31.1453,28.3387,99.8697,1.0
2023-01-01 16:30:00,91.5859,46.2502,22.0214,24.2287,84.3481,46.2502,22.0214,24.2287,84.3481,1.0
2023-01-01 16:45:00,73.0569,33.4985,13.8887,19.6098,66.5023,33.4985,13.8887,19.6098,66.5023,1.0
2023-01-01 17:00:00,54.0389,21.7251,7.241,14.4841,46.546,21.7251,7.241,14.4841,46.546,1.0
2023-01-01 17:15:00,34.6133,11.5932,2.6251,8.9681,25.7327,11.5932,2.6251,8.9681,25.7327,1.0
2023-01-01 17:30:00,14.8634,3.8847,0.3958,3.4889,7.485,3.8847,0.3958,3.4889,7.485,0.6
