Datetime,ssrd,str,ssr
2023-01-01 07:00:00,9472.0,-184760.62,8000.0
2023-01-01 07:15:00,107936.0,-195602.39,90752.0
2023-01-01 07:30:00,206400.0,-206444.16,173504.0
2023-01-01 07:45:00,304864.0,-217285.92,256256.0
2023-01-01 08:00:00,403328.0,-228127.69,339008.0
2023-01-01 08:15:00,600608.0,-246919.03,507520.0
2023-01-01 08:30:00,797888.0,-265710.38,676032.0
2023-01-01 08:45:00,995168.0,-284501.72,844544.0
2023-01-01 09:00:00,1192448.0,-303293.06,1013056.0
2023-01-01 09:15:00,1387840.0,-314089.06,1181344.0
2023-01-01 09:30:00,1583232.0,-324885.03,1349632.0
2023-01-01 09:45:00,1778624.0,-335681.0,1517920.0
2023-01-01 10:00:00,1974016.0,-346477.0,1686208.0
2023-01-01 10:15:00,2121328.0,-353478.75,1812912.0
2023-01-01 10:30:00,2268640.0,-360480.5,1939616.0
2023-01-01 10:45:00,2415952.0,-367482.25,2066320.0
2023-01-01 11:00:00,2563264.0,-374484.0,2193024.0
2023-01-01 11:15:00,2641920.0,-376391.0,2260336.0
2023-01-01 11:30:00,2720576.0,-378298.0,2327648.0
2023-01-01 11:45:00,2799232.0,-380205.0,2394960.0
2023-01-01 12:00:00,2877888.0,-382112.0,2462272.0
2023-01-01 12:15:00,2866736.0,-379171.0,2451584.0
2023-01-01 12:30:00,2855584.0,-376230.0,2440896.0
2023-01-01 12:45:00,2844432.0,-373289.0,2430208.0
2023-01-01 13:00:00,2833280.0,-370348.0,2419520.0
2023-01-01 13:15:00,2805552.0,-366870.25,2395984.0
2023-01-01 13:30:00,2777824.0,-363392.5,2372448.0
2023-01-01 13:45:00,2750096.0,-359914.75,2348912.0
2023-01-01 14:00:00,2722368.0,-356437.0,2325376.0
2023-01-01 14:15:00,2601392.0,-355703.0,2221024.0
2023-01-01 14:30:00,2480416.0,-354969.0,2116672.0
2023-01-01 14:45:00,2359440.0,-354235.0,2012320.0
2023-01-01 15:00:00,2238464.0,-353501.0,1907968.0
2023-01-01 15:15:00,2110352.0,-349338.22,1799472.0
2023-01-01 15:30:00,1982240.0,-345175.44,1690976.0
2023-01-01 15:45:00,1854128.0,-341012.66,1582480.0
2023-01-01 16:00:00,1726016.0,-336849.88,1473984.0
2023-01-01 16:15:00,1555648.0,-336058.16,1327200.0
2023-01-01 16:30:00,1385280.0,-335266.44,1180416.0
2023-01-01 16:45:00,1214912.0,-334474.72,1033632.0
2023-01-01 17:00:00,1044544.0,-333683.0,886848.0
2023-01-01 17:15:00,857728.0,-325172.5,727664.0
2023-01-01 17:30:00,670912.0,-316662.0,568480.0
2023-01-01 17:45:00,484096.0,-308151.5,409296.0
2023-01-01 18:00:00,297280.0,-299641.0,250112.0
2023-01-01 18:15:00,223040.0,-290827.0,187648.0
2023-01-01 18:30:00,148800.0,-282013.0,125184.0
2023-01-01 18:45:00,74560.0,-273199.0,62720.0
2023-01-01 19:00:00,320.0,-264385.0,256.0
2023-01-01 19:15:00,240.0,-261294.75,192.0
2023-01-01 19:30:00,160.0,-258204.5,128.0
2023-01-01 19:45:00,80.0,-255114.25,64.0
2023-01-01 20:00:00,0.0,-252024.0,3.5999988e-12
2023-01-01 20:15:00,0.0,-250332.25,3.5999988e-12
2023-01-01 20:30:00,0.0,-248640.5,3.5999988e-12
2023-01-01 20:45:00,0.0,-246948.75,3.5999988e-12
2023-01-01 21:00:00,0.0,-245257.0,3.5999988e-12
2023-01-01 21:15:00,0.0,-243961.25,3.5999988e-12
2023-01-01 21:30:00,0.0,-242665.5,3.5999988e-12
2023-01-01 21:45:00,0.0,-241369.75,3.5999988e-12
2023-01-01 22:00:00,0.0,-240074.0,3.5999988e-12
2023-01-01 22:15:00,0.0,-239272.75,3.5999988e-12
2023-01-01 22:30:00,0.0,-238471.5,3.5999988e-12
2023-01-01 22:45:00,0.0,-237670.25,3.5999988e-12
2023-01-01 23:00:00,0.0,-236869.0,3.5999988e-12
2023-01-01 23:15:00,0.0,-234784.25,3.5999988e-12
2023-01-01 23:30:00,0.0,-232699.5,3.5999988e-12
2023-01-01 23:45:00,0.0,-230614.75,3.5999988e-12
2023-01-02 00:00:00,0.0,-228530.0,3.5999988e-12
2023-01-02 00:15:00,0.0,-225404.0,3.5999988e-12
2023-01-02 00:30:00,0.0,-222278.0,3.5999988e-12
2023-01-02 00:45:00,0.0,-219152.0,3.5999988e-12
2023-01-02 01:00:00,0.0,-216026.0,3.5999988e-12
2023-01-02 01:15:00,0.0,-221212.25,3.5999988e-12
2023-01-02 01:30:00,0.0,-226398.5,3.5999988e-12
2023-01-02 01:45:00,0.0,-231584.75,3.5999988e-12
2023-01-02 02:00:00,0.0,-236771.0,3.5999988e-12
2023-01-02 02:15:00,0.0,-236624.5,3.5999988e-12
2023-01-02 02:30:00,0.0,-236478.0,3.5999988e-12
2023-01-02 02:45:00,0.0,-236331.5,3.5999988e-12
2023-01-02 03:00:00,0.0,-236185.0,3.5999988e-12
2023-01-02 03:15:00,0.0,-234499.25,3.5999988e-12
2023-01-02 03:30:00,0.0,-232813.5,3.5999988e-12
2023-01-02 03:45:00,0.0,-231127.75,3.5999988e-12
