Datetime,ssrd,str,ssr
2023-01-01 07:00:00,11776.0,-276328.62,9600.0
2023-01-01 07:15:00,117568.0,-282266.38,96352.0
2023-01-01 07:30:00,223360.0,-288204.16,183104.0
2023-01-01 07:45:00,329152.0,-294141.94,269856.0
2023-01-01 08:00:00,434944.0,-300079.7,356608.0
2023-01-01 08:15:00,629920.0,-313131.03,518672.0
2023-01-01 08:30:00,824896.0,-326182.38,680736.0
2023-01-01 08:45:00,1019872.0,-339233.72,842800.0
2023-01-01 09:00:00,1214848.0,-352285.06,1004864.0
2023-01-01 09:15:00,1399872.0,-363281.06,1159472.0
2023-01-01 09:30:00,1584896.0,-374277.03,1314080.0
2023-01-01 09:45:00,1769920.0,-385273.0,1468688.0
2023-01-01 10:00:00,1954944.0,-396269.0,1623296.0
2023-01-01 10:15:00,2098688.0,-405662.75,1743664.0
2023-01-01 10:30:00,2242432.0,-415056.5,1864032.0
2023-01-01 10:45:00,2386176.0,-424450.25,1984400.0
2023-01-01 11:00:00,2529920.0,-433844.0,2104768.0
2023-01-01 11:15:00,2614096.0,-440063.0,2175104.0
2023-01-01 11:30:00,2698272.0,-446282.0,2245440.0
2023-01-01 11:45:00,2782448.0,-452501.0,2315776.0
2023-01-01 12:00:00,2866624.0,-458720.0,2386112.0
2023-01-01 12:15:00,2888896.0,-462363.0,2404976.0
2023-01-01 12:30:00,2911168.0,-466006.0,2423840.0
2023-01-01 12:45:00,2933440.0,-469649.0,2442704.0
2023-01-01 13:00:00,2955712.0,-473292.0,2461568.0
2023-01-01 13:15:00,2906416.0,-470430.25,2420464.0
2023-01-01 13:30:00,2857120.0,-467568.5,2379360.0
2023-01-01 13:45:00,2807824.0,-464706.75,2338256.0
2023-01-01 14:00:00,2758528.0,-461845.0,2297152.0
2023-01-01 14:15:00,2648720.0,-457903.0,2205216.0
2023-01-01 14:30:00,2538912.0,-453961.0,2113280.0
2023-01-01 14:45:00,2429104.0,-450019.0,2021344.0
2023-01-01 15:00:00,2319296.0,-446077.0,1929408.0
2023-01-01 15:15:00,2157696.0,-438690.22,1794208.0
2023-01-01 15:30:00,1996096.0,-431303.44,1659008.0
2023-01-01 15:45:00,1834496.0,-423916.66,1523808.0
2023-01-01 16:00:00,1672896.0,-416529.88,1388608.0
2023-01-01 16:15:00,1479088.0,-405210.16,1226784.0
2023-01-01 16:30:00,1285280.0,-393890.44,1064960.0
2023-01-01 16:45:00,1091472.0,-382570.72,903136.0
2023-01-01 17:00:00,897664.0,-371251.0,741312.0
2023-01-01 17:15:00,720784.0,-356844.5,594880.0
2023-01-01 17:30:00,543904.0,-342438.0,448448.0
2023-01-01 17:45:00,367024.0,-328031.5,302016.0
2023-01-01 18:00:00,190144.0,-313625.0,155584.0
2023-01-01 18:15:00,142608.0,-302915.0,116688.0
2023-01-01 18:30:00,95072.0,-292205.0,77792.0
2023-01-01 18:45:00,47536.0,-281495.0,38896.0
2023-01-01 19:00:00,0.0,-270785.0,3.5999988e-12
2023-01-01 19:15:00,0.0,-269054.75,3.5999988e-12
2023-01-01 19:30:00,0.0,-267324.5,3.5999988e-12
2023-01-01 19:45:00,0.0,-265594.25,3.5999988e-12
2023-01-01 20:00:00,0.0,-263864.0,3.5999988e-12
2023-01-01 20:15:00,0.0,-262276.25,3.5999988e-12
2023-01-01 20:30:00,0.0,-260688.5,3.5999988e-12
2023-01-01 20:45:00,0.0,-259100.75,3.5999988e-12
2023-01-01 21:00:00,0.0,-257513.0,3.5999988e-12
2023-01-01 21:15:00,0.0,-255617.25,3.5999988e-12
2023-01-01 21:30:00,0.0,-253721.5,3.5999988e-12
2023-01-01 21:45:00,0.0,-251825.75,3.5999988e-12
2023-01-01 22:00:00,0.0,-249930.0,3.5999988e-12
2023-01-01 22:15:00,0.0,-247896.75,3.5999988e-12
2023-01-01 22:30:00,0.0,-245863.5,3.5999988e-12
2023-01-01 22:45:00,0.0,-243830.25,3.5999988e-12
2023-01-01 23:00:00,0.0,-241797.0,3.5999988e-12
2023-01-01 23:15:00,0.0,-233696.25,3.5999988e-12
2023-01-01 23:30:00,0.0,-225595.5,3.5999988e-12
2023-01-01 23:45:00,0.0,-217494.75,3.5999988e-12
2023-01-02 00:00:00,0.0,-209394.0,3.5999988e-12
2023-01-02 00:15:00,0.0,-211780.0,3.5999988e-12
2023-01-02 00:30:00,0.0,-214166.0,3.5999988e-12
