Datetime,ssrd,str,ssr
2023-01-01 07:00:00,29120.0,-223592.62,23296.0
2023-01-01 07:15:00,133984.0,-228326.39,107888.0
2023-01-01 07:30:00,238848.0,-233060.16,192480.0
2023-01-01 07:45:00,343712.0,-237793.92,277072.0
2023-01-01 08:00:00,448576.0,-242527.69,361664.0
2023-01-01 08:15:00,616928.0,-255439.03,501184.0
2023-01-01 08:30:00,785280.0,-268350.38,640704.0
2023-01-01 08:45:00,953632.0,-281261.72,780224.0
2023-01-01 09:00:00,1121984.0,-294173.06,919744.0
2023-01-01 09:15:00,1351616.0,-311713.06,1108496.0
2023-01-01 09:30:00,1581248.0,-329253.03,1297248.0
2023-01-01 09:45:00,1810880.0,-346793.0,1486000.0
2023-01-01 10:00:00,2040512.0,-364333.0,1674752.0
2023-01-01 10:15:00,2175120.0,-373310.75,1786336.0
2023-01-01 10:30:00,2309728.0,-382288.5,1897920.0
2023-01-01 10:45:00,2444336.0,-391266.25,2009504.0
2023-01-01 11:00:00,2578944.0,-400244.0,2121088.0
2023-01-01 11:15:00,2646880.0,-404783.0,2177536.0
2023-01-01 11:30:00,2714816.0,-409322.0,2233984.0
2023-01-01 11:45:00,2782752.0,-413861.0,2290432.0
2023-01-01 12:00:00,2850688.0,-418400.0,2346880.0
2023-01-01 12:15:00,2857904.0,-416875.0,2352912.0
2023-01-01 12:30:00,2865120.0,-415350.0,2358944.0
2023-01-01 12:45:00,2872336.0,-413825.0,2364976.0
2023-01-01 13:00:00,2879552.0,-412300.0,2371008.0
2023-01-01 13:15:00,2808080.0,-405246.25,2312112.0
2023-01-01 13:30:00,2736608.0,-398192.5,2253216.0
2023-01-01 13:45:00,2665136.0,-391138.75,2194320.0
2023-01-01 14:00:00,2593664.0,-384085.0,2135424.0
2023-01-01 14:15:00,2464848.0,-372143.0,2027424.0
2023-01-01 14:30:00,2336032.0,-360201.0,1919424.0
2023-01-01 14:45:00,2207216.0,-348259.0,1811424.0
2023-01-01 15:00:00,2078400.0,-336317.0,1703424.0
2023-01-01 15:15:00,1860864.0,-320730.22,1523328.0
2023-01-01 15:30:00,1643328.0,-305143.44,1343232.0
2023-01-01 15:45:00,1425792.0,-289556.66,1163136.0
2023-01-01 16:00:00,1208256.0,-273969.88,983040.0
2023-01-01 16:15:00,1009632.0,-247474.16,822896.0
2023-01-01 16:30:00,811008.0,-220978.44,662752.0
2023-01-01 16:45:00,612384.0,-194482.72,502608.0
2023-01-01 17:00:00,413760.0,-167987.0,342464.0
2023-01-01 17:15:00,327696.0,-150172.5,270912.0
2023-01-01 17:30:00,241632.0,-132358.0,199360.0
2023-01-01 17:45:00,155568.0,-114543.5,127808.0
2023-01-01 18:00:00,69504.0,-96729.0,56256.0
2023-01-01 18:15:00,52128.0,-95371.0,42192.0
2023-01-01 18:30:00,34752.0,-94013.0,28128.0
2023-01-01 18:45:00,17376.0,-92655.0,14064.0
2023-01-01 19:00:00,0.0,-91297.0,3.5999988e-12
2023-01-01 19:15:00,0.0,-88622.75,3.5999988e-12
2023-01-01 19:30:00,0.0,-85948.5,3.5999988e-12
2023-01-01 19:45:00,0.0,-83274.25,3.5999988e-12
2023-01-01 20:00:00,0.0,-80600.0,3.5999988e-12
2023-01-01 20:15:00,0.0,-79212.25,3.5999988e-12
