Datetime,ssrd,str,ssr
2023-01-01 07:00:00,24960.0,-228952.62,19904.0
2023-01-01 07:15:00,120944.0,-234286.39,97264.0
2023-01-01 07:30:00,216928.0,-239620.16,174624.0
2023-01-01 07:45:00,312912.0,-244953.92,251984.0
2023-01-01 08:00:00,408896.0,-250287.69,329344.0
2023-01-01 08:15:00,575376.0,-259483.03,463936.0
2023-01-01 08:30:00,741856.0,-268678.38,598528.0
2023-01-01 08:45:00,908336.0,-277873.72,733120.0
2023-01-01 09:00:00,1074816.0,-287069.06,867712.0
2023-01-01 09:15:00,1231136.0,-299273.06,995728.0
2023-01-01 09:30:00,1387456.0,-311477.03,1123744.0
2023-01-01 09:45:00,1543776.0,-323681.0,1251760.0
2023-01-01 10:00:00,1700096.0,-335885.0,1379776.0
2023-01-01 10:15:00,1852176.0,-349846.75,1504160.0
2023-01-01 10:30:00,2004256.0,-363808.5,1628544.0
2023-01-01 10:45:00,2156336.0,-377770.25,1752928.0
2023-01-01 11:00:00,2308416.0,-391732.0,1877312.0
2023-01-01 11:15:00,2410368.0,-400559.0,1961824.0
2023-01-01 11:30:00,2512320.0,-409386.0,2046336.0
2023-01-01 11:45:00,2614272.0,-418213.0,2130848.0
2023-01-01 12:00:00,2716224.0,-427040.0,2215360.0
2023-01-01 12:15:00,2734160.0,-432395.0,2230240.0
2023-01-01 12:30:00,2752096.0,-437750.0,2245120.0
2023-01-01 12:45:00,2770032.0,-443105.0,2260000.0
2023-01-01 13:00:00,2787968.0,-448460.0,2274880.0
2023-01-01 13:15:00,2742640.0,-441118.25,2239152.0
2023-01-01 13:30:00,2697312.0,-433776.5,2203424.0
2023-01-01 13:45:00,2651984.0,-426434.75,2167696.0
2023-01-01 14:00:00,2606656.0,-419093.0,2131968.0
2023-01-01 14:15:00,2476256.0,-413887.0,2024608.0
2023-01-01 14:30:00,2345856.0,-408681.0,1917248.0
2023-01-01 14:45:00,2215456.0,-403475.0,1809888.0
2023-01-01 15:00:00,2085056.0,-398269.0,1702528.0
2023-01-01 15:15:00,1930064.0,-392162.22,1575872.0
2023-01-01 15:30:00,1775072.0,-386055.44,1449216.0
2023-01-01 15:45:00,1620080.0,-379948.66,1322560.0
2023-01-01 16:00:00,1465088.0,-373841.88,1195904.0
2023-01-01 16:15:00,1281072.0,-356874.16,1044720.0
2023-01-01 16:30:00,1097056.0,-339906.44,893536.0
2023-01-01 16:45:00,913040.0,-322938.72,742352.0
2023-01-01 17:00:00,729024.0,-305971.0,591168.0
2023-01-01 17:15:00,574080.0,-294252.5,465296.0
2023-01-01 17:30:00,419136.0,-282534.0,339424.0
2023-01-01 17:45:00,264192.0,-270815.5,213552.0
2023-01-01 18:00:00,109248.0,-259097.0,87680.0
2023-01-01 18:15:00,81936.0,-251843.0,65760.0
2023-01-01 18:30:00,54624.0,-244589.0,43840.0
2023-01-01 18:45:00,27312.0,-237335.0,21920.0
2023-01-01 19:00:00,0.0,-230081.0,3.5999988e-12
2023-01-01 19:15:00,0.0,-206158.75,3.5999988e-12
2023-01-01 19:30:00,0.0,-182236.5,3.5999988e-12
2023-01-01 19:45:00,0.0,-158314.25,3.5999988e-12
2023-01-01 20:00:00,0.0,-134392.0,3.5999988e-12
2023-01-01 20:15:00,0.0,-132380.25,3.5999988e-12
2023-01-01 20:30:00,0.0,-130368.5,3.5999988e-12
2023-01-01 20:45:00,0.0,-128356.75,3.5999988e-12
2023-01-01 21:00:00,0.0,-126345.0,3.5999988e-12
2023-01-01 21:15:00,0.0,-119833.25,3.5999988e-12
2023-01-01 21:30:00,0.0,-113321.5,3.5999988e-12
