Datetime,ssrd,str,ssr
2023-01-01 07:00:00,10944.0,-282200.62,8960.0
2023-01-01 07:15:00,117824.0,-289950.38,97440.0
2023-01-01 07:30:00,224704.0,-297700.16,185920.0
2023-01-01 07:45:00,331584.0,-305449.94,274400.0
2023-01-01 08:00:00,438464.0,-313199.7,362880.0
2023-01-01 08:15:00,635792.0,-327259.03,528192.0
2023-01-01 08:30:00,833120.0,-341318.38,693504.0
2023-01-01 08:45:00,1030448.0,-355377.72,858816.0
2023-01-01 09:00:00,1227776.0,-369437.06,1024128.0
2023-01-01 09:15:00,1413952.0,-382417.06,1180768.0
2023-01-01 09:30:00,1600128.0,-395397.03,1337408.0
2023-01-01 09:45:00,1786304.0,-408377.0,1494048.0
2023-01-01 10:00:00,1972480.0,-421357.0,1650688.0
2023-01-01 10:15:00,2113408.0,-430934.75,1769408.0
2023-01-01 10:30:00,2254336.0,-440512.5,1888128.0
2023-01-01 10:45:00,2395264.0,-450090.25,2006848.0
2023-01-01 11:00:00,2536192.0,-459668.0,2125568.0
2023-01-01 11:15:00,2626464.0,-466687.0,2201600.0
2023-01-01 11:30:00,2716736.0,-473706.0,2277632.0
2023-01-01 11:45:00,2807008.0,-480725.0,2353664.0
2023-01-01 12:00:00,2897280.0,-487744.0,2429696.0
2023-01-01 12:15:00,2908544.0,-488163.0,2438880.0
2023-01-01 12:30:00,2919808.0,-488582.0,2448064.0
2023-01-01 12:45:00,2931072.0,-489001.0,2457248.0
2023-01-01 13:00:00,2942336.0,-489420.0,2466432.0
2023-01-01 13:15:00,2906800.0,-487958.25,2437264.0
2023-01-01 13:30:00,2871264.0,-486496.5,2408096.0
2023-01-01 13:45:00,2835728.0,-485034.75,2378928.0
2023-01-01 14:00:00,2800192.0,-483573.0,2349760.0
2023-01-01 14:15:00,2692032.0,-478295.0,2258560.0
2023-01-01 14:30:00,2583872.0,-473017.0,2167360.0
2023-01-01 14:45:00,2475712.0,-467739.0,2076160.0
2023-01-01 15:00:00,2367552.0,-462461.0,1984960.0
2023-01-01 15:15:00,2206464.0,-453626.22,1849184.0
2023-01-01 15:30:00,2045376.0,-444791.44,1713408.0
2023-01-01 15:45:00,1884288.0,-435956.66,1577632.0
2023-01-01 16:00:00,1723200.0,-427121.88,1441856.0
2023-01-01 16:15:00,1529312.0,-415162.16,1278736.0
2023-01-01 16:30:00,1335424.0,-403202.44,1115616.0
2023-01-01 16:45:00,1141536.0,-391242.72,952496.0
2023-01-01 17:00:00,947648.0,-379283.0,789376.0
2023-01-01 17:15:00,766048.0,-365212.5,637680.0
2023-01-01 17:30:00,584448.0,-351142.0,485984.0
2023-01-01 17:45:00,402848.0,-337071.5,334288.0
2023-01-01 18:00:00,221248.0,-323001.0,182592.0
2023-01-01 18:15:00,165936.0,-313787.0,136944.0
2023-01-01 18:30:00,110624.0,-304573.0,91296.0
2023-01-01 18:45:00,55312.0,-295359.0,45648.0
2023-01-01 19:00:00,0.0,-286145.0,3.5999988e-12
2023-01-01 19:15:00,0.0,-284294.75,3.5999988e-12
2023-01-01 19:30:00,0.0,-282444.5,3.5999988e-12
